,Cruise ID,Station-Cast #,Target Station,Start Latitude [degrees],Start Longitude [degrees],Start Time [UTC],Cast,Cast Flag,Bottom Depth [m],Filename,File Flag,Bottle Position,Niskin Flag,Bottle Closure,"Pressure, Digiquartz [db]",Pressure Flag,"Depth [salt water, m]",Latitude [deg],Longitude [deg],"Temperature [ITS-90, deg C]",Temperature 1 Flag,"Temperature, 2 [ITS-90, deg C]",Temperature 2 Flag,Conductivity [S/m],Conductivity 1 Flag,"Conductivity, 2 [S/m]",Conductivity 2 Flag,"Salinity, Practical [PSU]","Salinity, Practical, 2 [PSU]","Oxygen, SBE 43 [ml/l]",Oxygen Flag,"Oxygen Saturation, Garcia & Gordon [ml/l]",Fluorescence [mg/m^3],Fluorescence Flag,"Beam Attenuation, WET Labs C-Star [1/m]","Beam Transmission, WET Labs C-Star [%]",Transmissometer Flag,pH,pH Flag,DiscreteOxygen [mL/L],Discrete Oxygen Flag,Discrete Oxygen Duplicate Flag,DiscreteChl (ug/l),DiscretePhaeo (ug/l),Discrete Fo/Fa Ratio,Discrete Fluorescence Flag,Discrete Fluorescence Duplicate Flag,DiscretePhosphate [µmol/L],DiscreteSilicate [µmol/L],DiscreteNitrate [µmol/L],DiscreteNitrite [µmol/L],DiscreteAmmonium [µmol/L],Discrete Nutrients Flag,Discrete Nutrients Duplicate Flag,DiscreteSalinity [psu],Discrete Salinity Flag,Discrete Salinity Duplicate Flag,Discrete Alkalinity [µmol/kg],Discrete Alkalinity Flag,Discrete DIC [µmol/kg],Discrete DIC Flag,Discrete pCO2 [µatm],Discrete pCO2 Analysis Temp [C],Discrete pCO2 Flag,Discrete pH [Total Scale],Discrete pH Analysis Temp [C],Discrete pH Flag,Calculated Alkalinity [µmol/kg],Calculated DIC [µmol/kg],Calculated pCO2 [µatm],Calculated pH,Calculated CO2aq [µmol/kg],Calculated bicarb [µmol/kg],Calculated CO3 [µmol/kg],Calculated Omega-C,Calculated Omega-A,Comments,Chl Comments
44,AR04-B,3,PMCO,40 05.90 N,070 53.00 W,2016-05-20T14:07:34Z,3,0000000000000100,147,D:\Data\ar04b003.hex,0000000000000100,5,0000000000000100,May 20 2016 14:21:51,42.33,0000000000000100,42.0,40.09836,-70.88332,12.6875,0000000000000100,12.6847,0000000000000100,4.074344,0000000000000100,4.074111,0000000000000100,35.06,35.0604,5.6127,0000000000000100,5.96333,-9999999,-9999999,0.2825,93.1803,0000000000000100,-9999999,-9999999,5.662,0000000000000100,0000000000000100,0.320516613281533,0.197098724277933,-9999999,0000000000000100,0000000000000100,0.292962962962963,1.41815303430079,4.92835566298719,0.231867178238442,0.975337238012617,0000000000000100,0000000000000100,35.0738,0000000000000100,0000000000000100,2328.10123265653,0000000000000100,2110.9376391662,0000000000000100,-9999999,-9999999,-9999999,7.87274478986725,25,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
45,AR04-B,3,PMCO,40 05.90 N,070 53.00 W,2016-05-20T14:07:34Z,3,0000000000000100,147,D:\Data\ar04b003.hex,0000000000000100,6,0000000000000100,May 20 2016 14:22:03,42.425,0000000000000100,42.095,40.09834,-70.88334,12.6723,0000000000000100,12.6727,0000000000000100,4.072442,0000000000000100,4.072513,0000000000000100,35.0559,35.0562,5.6175,0000000000000100,5.96537,-9999999,-9999999,0.2809,93.2188,0000000000000100,-9999999,-9999999,5.671,0000000000000100,0000000000000100,0.293463663153506,0.235631641971121,-9999999,0000000000000100,0000000000000100,-9999999.0,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,35.0795,0000000000000100,0000000000000100,-9999999.0,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
46,AR04-B,3,PMCO,40 05.90 N,070 53.00 W,2016-05-20T14:07:34Z,3,0000000000000100,147,D:\Data\ar04b003.hex,0000000000000100,7,0000000000000100,May 20 2016 14:24:58,6.152,0000000000000100,6.105,40.09816,-70.88338,11.3882,0000000000000100,11.384,0000000000000100,3.788515,0000000000000100,3.788259,0000000000000100,33.4894,33.4907,6.8908,0000000000000100,6.18882,-9999999,-9999999,0.4353,89.6879,0000000000000100,-9999999,-9999999,6.93,0000000000000100,0000000000000100,1.00628439861693,0.147882341646289,-9999999,0000000000000100,0000000000000100,0.105910808767952,0.868695473392043,<0.04,<0.04,1.18635740648533,0000000000000100,0000000000000100,33.4938,0000000000000100,0000000000000100,2253.271314782,0000000000000100,2035.93258383297,0000000000000100,-9999999,-9999999,-9999999,7.897053622932,25,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
47,AR04-B,3,PMCO,40 05.90 N,070 53.00 W,2016-05-20T14:07:34Z,3,0000000000000100,147,D:\Data\ar04b003.hex,0000000000000100,8,0000000000000100,May 20 2016 14:25:06,6.138,0000000000000100,6.09,40.09816,-70.88339,11.3711,0000000000000100,11.3665,0000000000000100,3.78712,0000000000000100,3.786834,0000000000000100,33.4911,33.4925,6.8955,0000000000000100,6.19099,-9999999,-9999999,0.4306,89.7953,0000000000000100,-9999999,-9999999,6.925,0000000000000100,0000000000000100,1.05608185251674,0.176388652669201,-9999999,0000000000000100,0000000000000100,0.11530612244898,0.804233971832917,<0.04,<0.04,1.20150239465322,0000000000000100,0000000000000100,33.4983,0000000000000100,0000000000000100,2254.5821980917,0000000000000100,2036.93873357517,0000000000000100,-9999999,-9999999,-9999999,7.89901546565434,25,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
48,AR04-B,4,PMCI,40 13.56 N,070 53.03 W,2016-05-20T21:37:56Z,4,0000000000000100,127,D:\Data\ar04b004.hex,0000000000000100,1,0000000000000100,May 20 2016 21:42:47,123.683,0000000000000100,122.696,40.2256,-70.88414,13.3242,0000000000000100,13.3237,0000000000000100,4.202594,0000000000000100,4.202545,0000000000000100,35.6554,35.6554,4.2918,0000000000000100,5.86399,-9999999,-9999999,0.3876,90.7638,0000000000000100,-9999999,-9999999,4.41,0000000000000100,0000000000000100,0.0445578002108673,0.106241140397166,-9999999,0000000000000100,0000000000000100,0.65089837398374,5.20045068228761,11.0715514050143,<0.04,0.917313248077464,0000000000000100,0000000000000100,35.6542,0000000000000100,0000000000000100,2349.34867581886,0000000000000100,2157.82718975673,0000000000000100,-9999999,-9999999,-9999999,7.80952125563751,25,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
49,AR04-B,4,PMCI,40 13.56 N,070 53.03 W,2016-05-20T21:37:56Z,4,0000000000000100,127,D:\Data\ar04b004.hex,0000000000000100,2,0000000000000100,May 20 2016 21:42:55,123.769,0000000000000100,122.781,40.22559,-70.88414,13.3259,0000000000000100,13.3255,0000000000000100,4.202783,0000000000000100,4.202745,0000000000000100,35.6556,35.6556,4.2932,0000000000000100,5.86378,-9999999,-9999999,0.3794,90.9499,0000000000000100,-9999999,-9999999,4.391,0000000000000100,0000000000000100,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,0.452918699186992,3.35473808959469,7.71524482584553,<0.04,1.28253518027215,0000000000000100,0000000000000100,35.6544,0000000000000100,0000000000000100,2350.33002087713,0000000000000100,2161.42228837737,0000000000000100,-9999999,-9999999,-9999999,7.81392857984895,25,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
50,AR04-B,4,PMCI,40 13.56 N,070 53.03 W,2016-05-20T21:37:56Z,4,0000000000000100,127,D:\Data\ar04b004.hex,0000000000000100,3,0000000000000100,May 20 2016 21:46:50,78.907,0000000000000100,78.286,40.22526,-70.88436,13.5785,0000000000000100,13.5798,0000000000000100,4.208986,0000000000000100,4.209269,0000000000000100,35.4976,35.499,5.1804,0000000000000100,5.83943,-9999999,-9999999,0.2364,94.2614,0000000000000100,-9999999,-9999999,5.284,0000000000000100,0000000000000100,0.0925791269087138,0.128329615615127,-9999999,0000000000000100,0000000000000100,0.347727642276423,1.82144685605932,5.65058331931124,<0.04,0.933344937830866,0000000000000100,0000000000000100,35.4951,0000000000000100,0000000000000100,2348.12443074627,0000000000000100,2128.41317263911,0000000000000100,-9999999,-9999999,-9999999,7.87037112223234,25,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
51,AR04-B,4,PMCI,40 13.56 N,070 53.03 W,2016-05-20T21:37:56Z,4,0000000000000100,127,D:\Data\ar04b004.hex,0000000000000100,4,0000000000000100,May 20 2016 21:46:57,79.031,0000000000000100,78.409,40.22524,-70.88438,13.5748,0000000000000100,13.5738,0000000000000100,4.208373,0000000000000100,4.20829,0000000000000100,35.4953,35.4954,5.1796,0000000000000100,5.83996,-9999999,-9999999,0.2368,94.2518,0000000000000100,-9999999,-9999999,5.274,0000000000000100,0000000000000100,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,35.4906,0000000000000100,0000000000000100,-9999999.0,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
52,AR04-B,4,PMCI,40 13.56 N,070 53.03 W,2016-05-20T21:37:56Z,4,0000000000000100,127,D:\Data\ar04b004.hex,0000000000000100,5,0000000000000100,May 20 2016 21:49:57,35.857,0000000000000100,35.578,40.22496,-70.88448,9.8048,0000000000000100,9.7941,0000000000000100,3.690379,0000000000000100,3.688625,0000000000000100,33.9554,33.9475,6.0105,0000000000000100,6.38428,-9999999,-9999999,0.2787,93.27,0000000000000100,-9999999,-9999999,6.12,0000000000000100,0000000000000100,0.814396768559969,0.224081097384537,-9999999,0000000000000100,0000000000000100,0.372073170731707,2.45791690651136,4.43651111241021,0.200691759315626,1.30057083124473,0000000000000100,0000000000000100,34.1519,0000000000000100,0000000000000100,2285.78592692204,0000000000000100,2092.73124691934,0000000000000100,-9999999,-9999999,-9999999,7.82273572331563,25,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
53,AR04-B,4,PMCI,40 13.56 N,070 53.03 W,2016-05-20T21:37:56Z,4,0000000000000100,127,D:\Data\ar04b004.hex,0000000000000100,6,0000000000000100,May 20 2016 21:50:05,35.697,0000000000000100,35.419,40.22496,-70.88448,9.772,0000000000000100,9.7622,0000000000000100,3.686513,0000000000000100,3.684546,0000000000000100,33.9468,33.9359,6.0076,0000000000000100,6.3892,-9999999,-9999999,0.2778,93.2907,0000000000000100,-9999999,-9999999,6.099,0000000000000100,0000000000000100,0.631859561813769,0.251638742001057,-9999999,0000000000000100,0000000000000100,0.411117886178862,2.74556699285545,4.85090683586757,0.226996019031752,1.63673532576137,0000000000000100,0000000000000100,34.1042,0000000000000100,0000000000000100,2279.93728011775,0000000000000100,2097.0526258576,0000000000000100,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
54,AR04-B,4,PMCI,40 13.56 N,070 53.03 W,2016-05-20T21:37:56Z,4,0000000000000100,127,D:\Data\ar04b004.hex,0000000000000100,7,0000000000000100,May 20 2016 21:52:21,14.654,0000000000000100,14.541,40.22476,-70.8845,8.5329,0000000000000100,8.5064,0000000000000100,3.501991,0000000000000100,3.500863,0000000000000100,33.2067,33.2198,7.393,0000000000000100,6.5979,-9999999,-9999999,0.8199,81.4796,0000000000000100,-9999999,-9999999,7.362,0000000000000100,0000000000000100,6.17069367626129,0.575101997889845,-9999999,0000000000000100,0000000000000100,-9999999.0,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,33.2319,0000000000000100,0000000000000100,-9999999.0,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,chl-max,-9999999
55,AR04-B,4,PMCI,40 13.56 N,070 53.03 W,2016-05-20T21:37:56Z,4,0000000000000100,127,D:\Data\ar04b004.hex,0000000000000100,7,0000000000000100,May 20 2016 21:52:21,14.654,0000000000000100,14.541,40.22476,-70.8845,8.5329,0000000000000100,8.5064,0000000000000100,3.501991,0000000000000100,3.500863,0000000000000100,33.2067,33.2198,7.393,0000000000000100,6.5979,-9999999,-9999999,0.8199,81.4796,0000000000000100,-9999999,-9999999,7.362,0000000000000100,0000000000000100,6.28302426502818,0.861785015106249,-9999999,0000000000000101,0000000000000100,-9999999.0,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,33.2319,0000000000000100,0000000000000100,-9999999.0,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,chl-max,first post-extraction dilution
56,AR04-B,4,PMCI,40 13.56 N,070 53.03 W,2016-05-20T21:37:56Z,4,0000000000000100,127,D:\Data\ar04b004.hex,0000000000000100,7,0000000000000100,May 20 2016 21:52:21,14.654,0000000000000100,14.541,40.22476,-70.8845,8.5329,0000000000000100,8.5064,0000000000000100,3.501991,0000000000000100,3.500863,0000000000000100,33.2067,33.2198,7.393,0000000000000100,6.5979,-9999999,-9999999,0.8199,81.4796,0000000000000100,-9999999,-9999999,7.362,0000000000000100,0000000000000100,6.29051297094597,0.8969361887162,-9999999,0000000000000101,0000000000000100,-9999999.0,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,33.2319,0000000000000100,0000000000000100,-9999999.0,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,chl-max,2nd diff post extraction dilution
57,AR04-B,4,PMCI,40 13.56 N,070 53.03 W,2016-05-20T21:37:56Z,4,0000000000000100,127,D:\Data\ar04b004.hex,0000000000000100,8,0000000000000100,May 20 2016 21:53:50,7.58,0000000000000100,7.522,40.22462,-70.8845,10.6231,0000000000000100,10.6183,0000000000000100,3.672124,0000000000000100,3.671637,0000000000000100,33.0269,33.0264,7.2048,0000000000000100,6.30942,-9999999,-9999999,0.4281,89.8501,0000000000000100,-9999999,-9999999,7.275,0000000000000100,0000000000000100,1.23282821171664,0.291088282697547,-9999999,0000000000000100,0000000000000100,0.111162601626016,0.440827548843666,<0.04,<0.04,1.15027373980658,0000000000000100,0000000000000100,33.0553,0000000000000100,0000000000000100,2235.64121571802,0000000000000100,2020.09731079032,0000000000000100,-9999999,-9999999,-9999999,7.89228572340712,25,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
58,AR04-B,5,PMUI,40 21.91 N,070 46.50 W,2016-05-21T14:04:05Z,5,0000000000000100,93,D:\Data\ar04b005.hex,0000000000000100,1,0000000000000100,May 21 2016 14:08:01,88.883,0000000000000100,88.18,40.36528,-70.77516,13.118,0000000000000100,13.1228,0000000000000100,4.169199,0000000000000100,4.169636,0000000000000100,35.5459,35.5456,4.1226,0000000000000100,5.89279,-9999999,-9999999,0.6242,85.552,0000000000000100,-9999999,-9999999,4.228,0000000000000100,0000000000000100,0.15847973898529,0.263984434075457,-9999999,0000000000000100,0000000000000100,0.63390243902439,7.64168489486337,10.5645672780302,<0.04,1.6342303742374,0000000000000100,0000000000000100,35.5429,0000000000000100,0000000000000100,2345.82681229551,0000000000000100,2159.32247483933,0000000000000100,-9999999,-9999999,-9999999,7.78637296205781,25,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
59,AR04-B,5,PMUI,40 21.91 N,070 46.50 W,2016-05-21T14:04:05Z,5,0000000000000100,93,D:\Data\ar04b005.hex,0000000000000100,2,0000000000000100,May 21 2016 14:08:09,88.71,0000000000000100,88.008,40.3653,-70.77516,13.1183,0000000000000100,13.1206,0000000000000100,4.169205,0000000000000100,4.169453,0000000000000100,35.5458,35.546,4.1265,0000000000000100,5.89276,-9999999,-9999999,0.6206,85.6299,0000000000000100,-9999999,-9999999,4.238,0000000000000100,0000000000000100,0.150616597771608,0.282015546561139,-9999999,0000000000000100,0000000000000100,-9999999.0,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,35.5427,0000000000000100,0000000000000100,-9999999.0,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
60,AR04-B,5,PMUI,40 21.91 N,070 46.50 W,2016-05-21T14:04:05Z,5,0000000000000100,93,D:\Data\ar04b005.hex,0000000000000100,3,0000000000000100,May 21 2016 14:11:20,54.216,0000000000000100,53.792,40.36562,-70.7755,13.792,0000000000000100,13.7923,0000000000000100,4.225886,0000000000000100,4.225895,0000000000000100,35.4691,35.4689,5.6594,0000000000000100,5.81521,-9999999,-9999999,0.2437,94.0907,0000000000000100,-9999999,-9999999,5.727,0000000000000100,0000000000000100,0.291497877850085,0.228300020209566,-9999999,0000000000000100,0000000000000100,0.200276422764228,0.187048386550638,3.22489361929117,0.424765082823364,0.796574584622156,0000000000000100,0000000000000100,35.4703,0000000000000100,0000000000000100,2347.31968305239,0000000000000100,2108.2925066494,0000000000000100,-9999999,-9999999,-9999999,7.91199054838421,25,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
61,AR04-B,5,PMUI,40 21.91 N,070 46.50 W,2016-05-21T14:04:05Z,5,0000000000000100,93,D:\Data\ar04b005.hex,0000000000000100,4,0000000000000100,May 21 2016 14:11:31,54.228,0000000000000100,53.804,40.36564,-70.77552,13.7943,0000000000000100,13.7965,0000000000000100,4.226217,0000000000000100,4.226516,0000000000000100,35.4701,35.4709,5.6428,0000000000000100,5.81491,-9999999,-9999999,0.2417,94.1361,0000000000000100,-9999999,-9999999,5.713,0000000000000100,0000000000000100,0.287472698419272,0.207100704241548,-9999999,0000000000000100,0000000000000100,0.184658536585366,0.227491280939965,3.20347041052761,0.36825963602576,1.31008964703581,0000000000000100,0000000000000100,35.4707,0000000000000100,0000000000000100,2346.81718587739,0000000000000100,2106.58533879433,0000000000000100,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
62,AR04-B,5,PMUI,40 21.91 N,070 46.50 W,2016-05-21T14:04:05Z,5,0000000000000100,93,D:\Data\ar04b005.hex,0000000000000100,5,0000000000000100,May 21 2016 14:13:51,23.158,0000000000000100,22.979,40.36594,-70.77586,12.1623,0000000000000100,12.1607,0000000000000100,3.948003,0000000000000100,3.947642,0000000000000100,34.3339,34.3319,6.7675,0000000000000100,6.05634,-9999999,-9999999,0.4488,89.3861,0000000000000100,-9999999,-9999999,6.871,0000000000000100,0000000000000100,1.34515880048354,0.546936653699048,-9999999,0000000000000100,0000000000000100,0.0643089430894309,0.254790234652761,<0.04,<0.04,0.989956842272566,0000000000000100,0000000000000100,34.2974,0000000000000100,0000000000000100,2295.25443868699,0000000000000100,2050.43313319903,0000000000000100,-9999999,-9999999,-9999999,7.9385987355691,25,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
63,AR04-B,5,PMUI,40 21.91 N,070 46.50 W,2016-05-21T14:04:05Z,5,0000000000000100,93,D:\Data\ar04b005.hex,0000000000000100,6,0000000000000100,May 21 2016 14:14:00,23.23,0000000000000100,23.05,40.36594,-70.77588,12.1742,0000000000000100,12.1717,0000000000000100,3.950151,0000000000000100,3.949726,0000000000000100,34.3438,34.342,6.77,0000000000000100,6.05446,-9999999,-9999999,0.4468,89.4315,0000000000000100,-9999999,-9999999,6.849,0000000000000100,0000000000000100,1.41255715374367,0.481064862792517,-9999999,0000000000000100,0000000000000100,-9999999.0,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,34.3205,0000000000000100,0000000000000100,-9999999.0,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
64,AR04-B,5,PMUI,40 21.91 N,070 46.50 W,2016-05-21T14:04:05Z,5,0000000000000100,93,D:\Data\ar04b005.hex,0000000000000100,7,0000000000000100,May 21 2016 14:15:55,7.163,0000000000000100,7.108,40.3662,-70.77623,10.9724,0000000000000100,10.9664,0000000000000100,3.747058,0000000000000100,3.745705,0000000000000100,33.4571,33.4491,7.1128,0000000000000100,6.24517,-9999999,-9999999,0.4091,90.278,0000000000000100,-9999999,-9999999,7.194,0000000000000100,0000000000000100,0.951789071707706,0.237768890723346,-9999999,0000000000000100,0000000000000100,0.091410569105691,0.390779467036874,<0.04,<0.04,1.76799478561735,0000000000000100,0000000000000100,33.4342,0000000000000100,0000000000000100,2256.02395823913,0000000000000100,2033.5346672386,0000000000000100,-9999999,-9999999,-9999999,7.90081097703136,25,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
65,AR04-B,5,PMUI,40 21.91 N,070 46.50 W,2016-05-21T14:04:05Z,5,0000000000000100,93,D:\Data\ar04b005.hex,0000000000000100,8,0000000000000100,May 21 2016 14:16:03,7.175,0000000000000100,7.119,40.36623,-70.77626,11.0446,0000000000000100,11.0281,0000000000000100,3.755733,0000000000000100,3.753902,0000000000000100,33.4773,33.4742,7.1061,0000000000000100,6.23474,-9999999,-9999999,0.4106,90.2441,0000000000000100,-9999999,-9999999,7.195,0000000000000100,0000000000000100,0.966822265337838,0.225318707610347,-9999999,0000000000000100,0000000000000100,0.0808455284552846,0.455993634239664,<0.04,<0.04,2.06508203636008,0000000000000100,0000000000000100,33.4141,0000000000000100,0000000000000100,2249.38861619643,0000000000000100,2031.53234768441,0000000000000100,-9999999,-9999999,-9999999,7.90409900731857,25,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
66,AR04-B,6,UO,39 55.38 N,070 48.25 W,2016-05-22T12:06:53Z,6,0000000000000100,497,D:\Data\ar04b006.hex,0000000000000100,1,0000000000000100,May 22 2016 12:18:54,501.959,0000000000000100,497.513,39.92221,-70.80314,5.5424,0000000000000100,5.5372,0000000000000100,3.420569,0000000000000100,3.420248,0000000000000100,35.0341,35.0359,5.0176,0000000000000100,6.98157,-9999999,-9999999,0.2273,94.4759,0000000000000100,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
67,AR04-B,7,CS4,40o 0.230 N,70o 46.442 W,2016-05-22T13:30:00Z,7,0000000000000100,277,-9999999,-9999999,-9999999,-9999999,TZ,-9999999.0,-9999999,-9999999.0,-9999999.0,-9999999.0,-9999999.0,0000000000000100,-9999999.0,-9999999,-9999999.0,-9999999,-9999999.0,-9999999,-9999999.0,-9999999.0,-9999999.0,-9999999,-9999999.0,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
68,AR04-B,8,CS3,40 04.07 N,070 46.39 W,2016-05-22T14:38:06Z,8,0000000000000100,141,D:\Data\ar04b008.hex,0000000000000100,1,0000000000000100,May 22 2016 14:43:04,135.149,0000000000000100,134.069,40.06705,-70.77314,13.4875,0000000000000100,13.4873,0000000000000100,4.219027,0000000000000100,4.219023,0000000000000100,35.6533,35.6534,4.5855,0000000000000100,5.84457,-9999999,-9999999,0.3717,91.1265,0000000000000100,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
69,AR04-B,9,CNSM,40 08.09 N,070 46.40 W,2016-05-22T15:38:52Z,9,0000000000000100,135,D:\Data\ar04b009.hex,0000000000000100,1,0000000000000100,May 22 2016 15:43:38,128.347,0000000000000100,127.323,40.13436,-70.77248,13.4487,0000000000000100,13.4493,0000000000000100,4.214883,0000000000000100,4.214923,0000000000000100,35.6533,35.6531,4.5073,0000000000000100,5.84919,-9999999,-9999999,0.4279,89.8547,0000000000000100,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
70,AR04-B,10,CS2,40 13.09 N,070 46.45 W,2016-05-22T16:44:48Z,10,0000000000000100,126,D:\Data\ar04b010.hex,0000000000000100,1,0000000000000100,May 22 2016 16:49:19,120.762,0000000000000100,119.799,40.21802,-70.77422,13.5422,0000000000000100,13.5404,0000000000000100,4.214117,0000000000000100,4.214133,0000000000000100,35.562,35.5639,4.8087,0000000000000100,5.8414,-9999999,-9999999,0.5524,87.1023,0000000000000100,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
