       PrDM      T090C      T190C      C0S/m      C1S/m    Sbeox0V  FlECO-AFLTurbWETntu0   CStarAt0   CStarTr0      Sal00       Spar        Par      DepSM      Sal00      Sal11 Sbeox0ML/L       SvCM
     16.153     8.6093     8.6093   3.664602   3.664457     3.4387     3.2682     1.1402     0.6869    84.2206    34.8499 4.9955e+02 9.5400e-02     16.000    34.8499    34.8483     6.9214    1484.84
     17.162     8.5983     8.5980   3.663640   3.663410     3.4290     3.1457     1.1327     0.6580    84.8320    34.8501 4.9974e+02 9.5400e-02     17.000    34.8501    34.8479     6.9004    1484.81
     18.172     8.5917     8.5913   3.663024   3.662784     3.4112     3.0223     1.1199     0.6142    85.7657    34.8495 4.9884e+02 9.5400e-02     18.000    34.8495    34.8474     6.8592    1484.80
     19.182     8.5837     8.5833   3.662313   3.662080     3.3936     3.0050     1.1055     0.5862    86.3687    34.8494 4.9687e+02 9.5400e-02     19.000    34.8494    34.8474     6.8187    1484.79
     20.191     8.5490     8.5484   3.659219   3.659154     3.3846     2.7745     1.1151     0.5712    86.6928    34.8504 4.9864e+02 9.5400e-02     20.000    34.8504    34.8503     6.8034    1484.68
     21.201     8.5104     8.5096   3.655806   3.655610     3.3720     2.5411     1.1180     0.5438    87.2892    34.8519 4.9879e+02 9.5400e-02     21.000    34.8519    34.8506     6.7797    1484.55
     22.211     8.4837     8.4823   3.653415   3.653194     3.3546     1.9101     1.1382     0.4881    88.5140    34.8525 4.9749e+02 9.5400e-02     22.000    34.8525    34.8515     6.7426    1484.47
     23.220     8.4114     8.4076   3.646791   3.646655     3.3337     1.8237     1.1102     0.4589    89.1630    34.8531 4.9659e+02 9.5400e-02     23.000    34.8531    34.8554     6.7041    1484.22
     24.230     7.9301     7.9196   3.602725   3.603858     3.3142     1.8640     1.1341     0.4466    89.4363    34.8595 4.9746e+02 9.5400e-02     24.000    34.8595    34.8822     6.7337    1482.43
     25.239     7.5222     7.5200   3.565839   3.566516     3.2912     1.7444     1.1522     0.4444    89.4855    34.8686 4.9701e+02 9.5400e-02     25.000    34.8686    34.8782     6.7435    1480.91
     26.249     7.2857     7.2794   3.544326   3.544453     3.2779     1.5318     1.1028     0.4098    90.2630    34.8715 4.9616e+02 9.5400e-02     26.000    34.8715    34.8793     6.7499    1480.03
     27.259     6.9676     6.9509   3.515197   3.514857     3.2623     1.4533     1.0702     0.3830    90.8702    34.8729 4.9644e+02 9.5400e-02     27.000    34.8729    34.8861     6.7644    1478.82
     28.268     6.4949     6.4843   3.472680   3.472634     3.2462     1.2276     1.0905     0.3688    91.1923    34.8820 4.9641e+02 9.5400e-02     28.000    34.8820    34.8924     6.8034    1477.01
     29.278     6.1077     6.0927   3.437682   3.438466     3.2326     1.1918     1.0482     0.3485    91.6574    34.8860 4.9559e+02 9.5400e-02     29.000    34.8860    34.9103     6.8358    1475.50
     30.288     5.6253     5.6167   3.395206   3.395031     3.2112     0.9455     1.0282     0.3342    91.9853    34.9023 4.9544e+02 9.5400e-02     30.000    34.9023    34.9092     6.8643    1473.63
     31.297     5.2205     5.2119   3.359378   3.359171     3.1890     0.6938     0.9891     0.2918    92.9645    34.9123 4.9418e+02 9.5400e-02     31.000    34.9123    34.9189     6.8781    1472.03
     32.307     5.0575     5.0526   3.345082   3.345188     3.1755     0.5755     0.9968     0.2689    93.4992    34.9170 4.9536e+02 9.5400e-02     32.000    34.9170    34.9234     6.8722    1471.39
     33.317     4.9449     4.9407   3.334885   3.334950     3.1641     0.4556     0.9661     0.2490    93.9650    34.9163 4.9675e+02 9.5400e-02     33.000    34.9163    34.9215     6.8630    1470.95
     34.326     4.7989     4.7962   3.321868   3.321657     3.1509     0.3868     0.9750     0.2369    94.2501    34.9177 4.9429e+02 9.5400e-02     34.000    34.9177    34.9181     6.8550    1470.37
     35.336     4.7479     4.7454   3.317161   3.316900     3.1423     0.3684     0.9298     0.2208    94.6295    34.9159 4.9287e+02 9.5400e-02     35.000    34.9159    34.9156     6.8421    1470.18
     36.346     4.7129     4.7121   3.314270   3.314088     3.1377     0.3048     0.9261     0.2101    94.8832    34.9185 4.9523e+02 9.5400e-02     36.000    34.9185    34.9172     6.8367    1470.05
     37.355     4.6660     4.6651   3.310203   3.310086     3.1329     0.2531     0.9338     0.2088    94.9136    34.9198 4.9554e+02 9.5400e-02     37.000    34.9198    34.9194     6.8334    1469.88
     38.365     4.6576     4.6574   3.309447   3.309246     3.1247     0.2315     0.9363     0.2000    95.1242    34.9193 4.9322e+02 9.5400e-02     38.000    34.9193    34.9171     6.8137    1469.86
     39.375     4.6555     4.6550   3.309370   3.309136     3.1175     0.2248     0.9235     0.1936    95.2742    34.9201 4.9294e+02 9.5400e-02     39.000    34.9201    34.9178     6.7956    1469.87
     40.385     4.6479     4.6469   3.309027   3.308811     3.1148     0.1915     0.9375     0.1892    95.3791    34.9236 4.9398e+02 9.5400e-02     40.000    34.9236    34.9221     6.7907    1469.86
     41.394     4.5953     4.5926   3.304297   3.304129     3.1113     0.1817     0.9322     0.1872    95.4279    34.9232 4.9415e+02 9.5400e-02     41.000    34.9232    34.9240     6.7916    1469.66
     42.404     4.5586     4.5584   3.300975   3.300808     3.1060     0.1491     0.9243     0.1824    95.5422    34.9224 4.9345e+02 9.5400e-02     42.000    34.9224    34.9206     6.7848    1469.53
     43.414     4.5487     4.5510   3.299984   3.299979     3.1032     0.1606     0.9092     0.1748    95.7231    34.9206 4.9059e+02 9.5404e-02     43.000    34.9206    34.9182     6.7799    1469.50
     44.423     4.5415     4.5416   3.299317   3.299098     3.1018     0.1406     0.9310     0.1721    95.7895    34.9199 4.9221e+02 9.5400e-02     44.000    34.9199    34.9173     6.7785    1469.49
     45.433     4.5437     4.5433   3.299531   3.299296     3.1006     0.1374     0.9385     0.1742    95.7383    34.9196 4.9367e+02 9.5400e-02     45.000    34.9196    34.9172     6.7756    1469.51
     46.443     4.5441     4.5442   3.299576   3.299363     3.0994     0.1145     0.9117     0.1759    95.6984    34.9191 4.9337e+02 9.5400e-02     46.000    34.9191    34.9164     6.7734    1469.53
     47.453     4.5439     4.5432   3.299547   3.299273     3.0987     0.1372     0.9350     0.1736    95.7531    34.9184 4.9074e+02 9.5400e-02     47.000    34.9184    34.9160     6.7724    1469.54
     48.462     4.5354     4.5341   3.298841   3.298585     3.0986     0.1344     0.9074     0.1741    95.7401    34.9186 4.9074e+02 9.5400e-02     48.000    34.9186    34.9169     6.7744    1469.53
     49.472     4.5006     4.5005   3.296083   3.295984     3.0978     0.1123     0.9092     0.1732    95.7622    34.9224 4.9242e+02 9.5400e-02     49.000    34.9224    34.9214     6.7794    1469.40
     50.482     4.4848     4.4846   3.294702   3.294510     3.0964     0.1012     0.9079     0.1686    95.8731    34.9224 4.9142e+02 9.5400e-02     50.000    34.9224    34.9204     6.7793    1469.35
     51.492     4.4773     4.4772   3.294039   3.293845     3.0949     0.0947     0.9076     0.1652    95.9546    34.9220 4.9049e+02 9.5400e-02     51.000    34.9220    34.9198     6.7776    1469.34
     52.502     4.4672     4.4668   3.293132   3.292923     3.0941     0.1000     0.9406     0.1656    95.9450    34.9215 4.9011e+02 9.5400e-02     52.000    34.9215    34.9193     6.7779    1469.31
     53.511     4.4583     4.4578   3.292329   3.292085     3.0928     0.0910     0.9036     0.1643    95.9756    34.9209 4.9062e+02 9.5400e-02     53.000    34.9209    34.9185     6.7770    1469.29
     54.521     4.4395     4.4390   3.290681   3.290525     3.0912     0.0876     0.9103     0.1641    95.9808    34.9208 4.9070e+02 9.5400e-02     54.000    34.9208    34.9195     6.7769    1469.23
     55.531     4.4300     4.4293   3.289891   3.289659     3.0905     0.0807     0.8978     0.1640    95.9839    34.9210 4.9030e+02 9.5400e-02     55.000    34.9210    34.9190     6.7776    1469.21
     56.541     4.4097     4.4086   3.288076   3.287843     3.0893     0.0797     0.8979     0.1658    95.9401    34.9206 4.8910e+02 9.5400e-02     56.000    34.9206    34.9190     6.7789    1469.14
     57.550     4.3791     4.3777   3.285444   3.285161     3.0863     0.0698     0.9397     0.1605    96.0664    34.9214 4.8955e+02 9.5400e-02     57.000    34.9214    34.9196     6.7772    1469.03
     58.560     4.3488     4.3481   3.282792   3.282624     3.0834     0.0645     0.8970     0.1567    96.1584    34.9217 4.8914e+02 9.5400e-02     58.000    34.9217    34.9205     6.7756    1468.93
     59.570     4.3400     4.3395   3.282061   3.281827     3.0788     0.0615     0.8974     0.1576    96.1377    34.9220 4.8887e+02 9.5400e-02     59.000    34.9220    34.9196     6.7657    1468.91
     60.580     4.3376     4.3377   3.281873   3.281675     3.0750     0.0627     0.9027     0.1574    96.1415    34.9216 4.8916e+02 9.5406e-02     60.000    34.9216    34.9193     6.7566    1468.91
     61.590     4.3381     4.3378   3.281939   3.281723     3.0724     0.0662     0.9085     0.1564    96.1646    34.9214 4.8895e+02 9.5400e-02     61.000    34.9214    34.9191     6.7506    1468.93
     62.599     4.3206     4.3182   3.280300   3.279927     3.0700     0.0652     0.8995     0.1566    96.1602    34.9200 4.8752e+02 9.5412e-02     62.000    34.9200    34.9182     6.7481    1468.87
     63.609     4.2811     4.2755   3.276435   3.276010     3.0693     0.0618     0.8966     0.1554    96.1892    34.9158 4.8892e+02 9.5400e-02     63.000    34.9158    34.9167     6.7544    1468.72
     64.619     4.1614     4.1639   3.264817   3.265127     3.0682     0.0653     0.9001     0.1571    96.1490    34.9048 4.8829e+02 9.5400e-02     64.000    34.9048    34.9058     6.7744    1468.23
     65.629     4.1292     4.1317   3.261681   3.261803     3.0708     0.0537     0.9022     0.1583    96.1203    34.9012 4.8716e+02 9.5407e-02     65.000    34.9012    34.9001     6.7884    1468.11
     66.639     4.1181     4.1190   3.260605   3.260537     3.0767     0.0468     0.8965     0.1559    96.1785    34.8998 4.8830e+02 9.5406e-02     66.000    34.8998    34.8981     6.8075    1468.07
     67.649     4.1133     4.1132   3.260164   3.259991     3.0808     0.0452     0.8966     0.1555    96.1873    34.8991 4.8778e+02 9.5400e-02     67.000    34.8991    34.8971     6.8203    1468.07
     68.659     4.1104     4.1092   3.259931   3.259640     3.0851     0.0513     0.9048     0.1545    96.2104    34.8988 4.8729e+02 9.5400e-02     68.000    34.8988    34.8967     6.8335    1468.07
     69.668     4.1093     4.1090   3.259926   3.259677     3.0861     0.0543     0.9028     0.1568    96.1553    34.8994 4.8690e+02 9.5407e-02     69.000    34.8994    34.8967     6.8374    1468.09
     70.678     4.1238     4.1227   3.261459   3.261132     3.0856     0.0412     0.9071     0.1557    96.1824    34.9017 4.8711e+02 9.5421e-02     70.000    34.9017    34.8989     6.8343    1468.17
     71.688     4.1325     4.1326   3.262586   3.262380     3.0815     0.0456     0.8988     0.1529    96.2489    34.9052 4.8644e+02 9.5404e-02     71.000    34.9052    34.9026     6.8220    1468.22
     72.698     4.1213     4.1207   3.261596   3.261384     3.0738     0.0525     0.8991     0.1511    96.2936    34.9048 4.8691e+02 9.5405e-02     72.000    34.9048    34.9030     6.8040    1468.19
     73.708     4.1186     4.1182   3.261497   3.261266     3.0689     0.0465     0.9001     0.1519    96.2741    34.9060 4.8710e+02 9.5412e-02     73.000    34.9060    34.9036     6.7920    1468.20
     74.718     4.1134     4.1128   3.261076   3.260853     3.0661     0.0406     0.9033     0.1505    96.3070    34.9059 4.8656e+02 9.5415e-02     74.000    34.9059    34.9039     6.7861    1468.20
     75.728     4.1021     4.1012   3.260074   3.259889     3.0639     0.0417     0.8956     0.1516    96.2815    34.9055 4.8636e+02 9.5400e-02     75.000    34.9055    34.9043     6.7833    1468.16
     76.737     4.0844     4.0842   3.258472   3.258268     3.0608     0.0491     0.9002     0.1500    96.3193    34.9047 4.8640e+02 9.5415e-02     76.000    34.9047    34.9026     6.7787    1468.11
     77.747     4.0836     4.0830   3.258465   3.258240     3.0601     0.0452     0.8970     0.1501    96.3160    34.9050 4.8566e+02 9.5418e-02     77.000    34.9050    34.9029     6.7778    1468.12
     78.757     4.0765     4.0760   3.258002   3.257779     3.0597     0.0403     0.9016     0.1509    96.2980    34.9065 4.8503e+02 9.5426e-02     78.000    34.9065    34.9044     6.7790    1468.11
     79.767     4.0751     4.0747   3.257995   3.257779     3.0580     0.0460     0.9133     0.1493    96.3372    34.9074 4.8562e+02 9.5406e-02     79.000    34.9074    34.9052     6.7754    1468.12
     80.777     4.0718     4.0714   3.257769   3.257554     3.0546     0.0470     0.9897     0.1485    96.3563    34.9076 4.8607e+02 9.5406e-02     80.000    34.9076    34.9056     6.7676    1468.12
     81.787     4.0691     4.0687   3.257560   3.257343     3.0505     0.0495     0.8966     0.1474    96.3816    34.9075 4.8570e+02 9.5434e-02     81.000    34.9075    34.9053     6.7577    1468.13
     82.797     4.0649     4.0642   3.257212   3.256984     3.0482     0.0317     0.8949     0.1480    96.3670    34.9072 4.8498e+02 9.5420e-02     82.000    34.9072    34.9053     6.7530    1468.13
     83.807     4.0599     4.0595   3.256808   3.256593     3.0470     0.0389     0.9524     0.1483    96.3600    34.9072 4.8539e+02 9.5425e-02     83.000    34.9072    34.9051     6.7516    1468.12
     84.817     4.0558     4.0551   3.256480   3.256239     3.0468     0.0429     0.8891     0.1471    96.3895    34.9071 4.8482e+02 9.5423e-02     84.000    34.9071    34.9051     6.7526    1468.12
     85.827     4.0397     4.0391   3.255027   3.254818     3.0463     0.0323     0.8965     0.1480    96.3682    34.9064 4.8442e+02 9.5406e-02     85.000    34.9064    34.9046     6.7552    1468.07
     86.837     4.0276     4.0266   3.253909   3.253673     3.0450     0.0403     0.8985     0.1455    96.4278    34.9055 4.8524e+02 9.5422e-02     86.000    34.9055    34.9038     6.7548    1468.04
     87.847     4.0291     4.0300   3.254162   3.254040     3.0444     0.0406     0.8950     0.1462    96.4099    34.9063 4.8475e+02 9.5421e-02     87.000    34.9063    34.9039     6.7536    1468.06
     88.857     4.0384     4.0373   3.255121   3.254786     3.0443     0.0417     0.8982     0.1473    96.3835    34.9073 4.8464e+02 9.5406e-02     88.000    34.9073    34.9045     6.7526    1468.12
     89.866     4.0779     4.0750   3.259202   3.258621     3.0428     0.0471     0.8936     0.1479    96.3713    34.9132 4.8500e+02 9.5430e-02     89.000    34.9132    34.9094     6.7418    1468.30
     90.876     4.0962     4.0951   3.261131   3.260777     3.0376     0.0481     0.8961     0.1453    96.4322    34.9161 4.8314e+02 9.5428e-02     90.000    34.9161    34.9130     6.7251    1468.40
     91.886     4.0812     4.0802   3.259791   3.259672     3.0333     0.0325     0.8955     0.1468    96.3964    34.9156 4.8316e+02 9.5444e-02     91.000    34.9156    34.9152     6.7168    1468.35
     92.896     4.0674     4.0670   3.258573   3.258337     3.0306     0.0439     0.8970     0.1452    96.4358    34.9152 4.8466e+02 9.5429e-02     92.000    34.9152    34.9129     6.7127    1468.31
     93.906     4.0713     4.0708   3.259017   3.258756     3.0288     0.0409     0.8967     0.1477    96.3761    34.9158 4.8564e+02 9.5456e-02     93.000    34.9158    34.9132     6.7080    1468.35
     94.916     4.0754     4.0752   3.259397   3.259198     3.0275     0.0439     0.8944     0.1455    96.4276    34.9154 4.8249e+02 9.5404e-02     94.000    34.9154    34.9133     6.7047    1468.38
     95.926     4.0752     4.0772   3.259602   3.259795     3.0270     0.0399     0.8991     0.1452    96.4349    34.9176 4.8340e+02 9.5414e-02     95.000    34.9176    34.9177     6.7041    1468.40
     96.936     4.0724     4.0690   3.259512   3.258751     3.0272     0.0246     0.8984     0.1448    96.4456    34.9189 4.8437e+02 9.5400e-02     96.000    34.9189    34.9134     6.7059    1468.41
     97.946     4.0848     4.0850   3.260751   3.260676     3.0262     0.0384     0.8971     0.1444    96.4550    34.9198 4.8497e+02 9.5434e-02     97.000    34.9198    34.9188     6.7018    1468.47
     98.956     4.0781     4.0784   3.260087   3.259935     3.0223     0.0295     0.8946     0.1445    96.4515    34.9185 4.8285e+02 9.5436e-02     98.000    34.9185    34.9164     6.6934    1468.46
     99.966     4.0837     4.0847   3.260826   3.260685     3.0207     0.0377     0.8952     0.1487    96.3506    34.9208 4.8326e+02 9.5400e-02     99.000    34.9208    34.9181     6.6888    1468.50
    100.976     4.0831     4.0844   3.260843   3.260865     3.0207     0.0416     0.8953     0.1446    96.4508    34.9211 4.8366e+02 9.5432e-02    100.000    34.9211    34.9200     6.6896    1468.52
    101.986     4.0811     4.0797   3.260680   3.260357     3.0192     0.0382     0.8952     0.1442    96.4584    34.9207 4.8366e+02 9.5423e-02    101.000    34.9207    34.9184     6.6869    1468.53
    102.996     4.0746     4.0738   3.260118   3.259851     3.0183     0.0404     0.8975     0.1436    96.4741    34.9205 4.8336e+02 9.5415e-02    102.000    34.9205    34.9181     6.6864    1468.52
    104.006     4.0804     4.0790   3.260520   3.260196     3.0189     0.0391     0.9000     0.1449    96.4427    34.9185 4.8307e+02 9.5421e-02    103.000    34.9185    34.9162     6.6880    1468.55
    105.016     4.0799     4.0787   3.260618   3.260352     3.0184     0.0318     0.9070     0.1440    96.4637    34.9197 4.8350e+02 9.5405e-02    104.000    34.9197    34.9178     6.6876    1468.57
    106.026     4.0786     4.0775   3.260664   3.260416     3.0184     0.0190     0.8966     0.1478    96.3735    34.9210 4.8398e+02 9.5408e-02    105.000    34.9210    34.9192     6.6886    1468.58
    107.036     4.0767     4.0762   3.260564   3.260337     3.0184     0.0256     0.8977     0.1428    96.4920    34.9213 4.8311e+02 9.5419e-02    106.000    34.9213    34.9191     6.6897    1468.59
    108.046     4.0753     4.0745   3.260464   3.260229     3.0178     0.0442     0.8958     0.1430    96.4874    34.9211 4.8223e+02 9.5411e-02    107.000    34.9211    34.9192     6.6891    1468.60
    109.057     4.0714     4.0714   3.260144   3.259993     3.0166     0.0385     0.8986     0.1434    96.4780    34.9208 4.8094e+02 9.5427e-02    108.000    34.9208    34.9191     6.6874    1468.60
    110.067     4.0618     4.0610   3.259306   3.258985     3.0152     0.0386     0.8964     0.1435    96.4752    34.9206 4.8265e+02 9.5408e-02    109.000    34.9206    34.9176     6.6862    1468.58
    111.077     4.0905     4.0947   3.262230   3.262261     3.0136     0.0220     0.8906     0.1437    96.4718    34.9242 4.8399e+02 9.5408e-02    110.000    34.9242    34.9201     6.6776    1468.72
    112.087     4.1162     4.1171   3.264873   3.264690     3.0144     0.0365     0.8968     0.1452    96.4341    34.9277 4.8432e+02 9.5400e-02    111.000    34.9277    34.9245     6.6759    1468.85
    113.097     4.1199     4.1194   3.265328   3.265074     3.0151     0.0364     0.9310     0.1444    96.4542    34.9286 4.8302e+02 9.5409e-02    112.000    34.9286    34.9261     6.6779    1468.88
    114.107     4.1152     4.1145   3.264935   3.264723     3.0149     0.0219     0.9007     0.1440    96.4651    34.9283 4.8179e+02 9.5400e-02    113.000    34.9283    34.9266     6.6790    1468.88
    115.117     4.1090     4.1087   3.264426   3.264214     3.0147     0.0349     0.8955     0.1432    96.4822    34.9283 4.8112e+02 9.5400e-02    114.000    34.9283    34.9262     6.6806    1468.87
    116.127     4.1025     4.1019   3.263839   3.263670     3.0147     0.0390     0.8927     0.1431    96.4854    34.9278 4.8143e+02 9.5400e-02    115.000    34.9278    34.9264     6.6825    1468.86
    117.137     4.0949     4.0945   3.263190   3.262911     3.0140     0.0414     0.9045     0.1422    96.5070    34.9276 4.8298e+02 9.5400e-02    116.000    34.9276    34.9248     6.6828    1468.84
    118.147     4.0976     4.0971   3.263479   3.263239     3.0135     0.0409     0.8990     0.1427    96.4942    34.9277 4.8365e+02 9.5400e-02    117.000    34.9277    34.9253     6.6819    1468.87
    119.157     4.0897     4.0893   3.262752   3.262572     3.0132     0.0382     0.8967     0.1426    96.4988    34.9269 4.8423e+02 9.5407e-02    118.000    34.9269    34.9251     6.6835    1468.85
    120.167     4.0792     4.0774   3.261787   3.261455     3.0118     0.0354     0.8959     0.1457    96.4230    34.9260 4.8315e+02 9.5400e-02    119.000    34.9260    34.9240     6.6824    1468.82
    121.177     4.0736     4.0716   3.261297   3.260917     3.0116     0.0417     0.8962     0.1426    96.4971    34.9256 4.8181e+02 9.5410e-02    120.000    34.9256    34.9232     6.6837    1468.82
    122.188     4.0718     4.0712   3.261163   3.260913     3.0120     0.0353     0.8990     0.1433    96.4812    34.9254 4.8098e+02 9.5412e-02    121.000    34.9254    34.9230     6.6859    1468.82
    123.198     4.0650     4.0652   3.260533   3.260447     3.0119     0.0270     0.8980     0.1432    96.4841    34.9246 4.8122e+02 9.5400e-02    122.000    34.9246    34.9233     6.6880    1468.81
    124.208     4.0533     4.0534   3.259465   3.259312     3.0117     0.0346     0.8967     0.1433    96.4801    34.9238 4.8280e+02 9.5400e-02    123.000    34.9238    34.9218     6.6904    1468.78
    125.218     4.0596     4.0586   3.260180   3.259822     3.0119     0.0383     0.8960     0.1446    96.4486    34.9250 4.8374e+02 9.5400e-02    124.000    34.9250    34.9218     6.6906    1468.82
    126.228     4.0605     4.0605   3.260303   3.260101     3.0124     0.0298     0.8966     0.1424    96.5025    34.9250 4.8433e+02 9.5400e-02    125.000    34.9250    34.9226     6.6927    1468.84
    127.238     4.0601     4.0594   3.260356   3.260112     3.0122     0.0362     0.8951     0.1423    96.5039    34.9255 4.8253e+02 9.5400e-02    126.000    34.9255    34.9233     6.6931    1468.86
    128.248     4.0428     4.0422   3.258692   3.258603     3.0123     0.0318     0.8973     0.1419    96.5151    34.9236 4.8099e+02 9.5400e-02    127.000    34.9236    34.9232     6.6974    1468.80
    129.259     4.0308     4.0309   3.257602   3.257416     3.0110     0.0294     0.9058     0.1426    96.4977    34.9228 4.8120e+02 9.5400e-02    128.000    34.9228    34.9206     6.6968    1468.77
    130.269     4.0317     4.0310   3.257714   3.257449     3.0097     0.0359     0.8988     0.1436    96.4736    34.9227 4.8275e+02 9.5400e-02    129.000    34.9227    34.9203     6.6941    1468.79
    131.279     4.0262     4.0258   3.257207   3.257009     3.0102     0.0390     0.8964     0.1426    96.4969    34.9220 4.8331e+02 9.5400e-02    130.000    34.9220    34.9200     6.6974    1468.78
    132.289     4.0175     4.0173   3.256431   3.256231     3.0105     0.0402     0.8959     0.1420    96.5123    34.9215 4.8301e+02 9.5400e-02    131.000    34.9215    34.9193     6.7006    1468.76
    133.299     4.0117     4.0116   3.255920   3.255746     3.0101     0.0226     0.8988     0.1417    96.5185    34.9210 4.8313e+02 9.5411e-02    132.000    34.9210    34.9190     6.7016    1468.75
    134.309     4.0074     4.0069   3.255593   3.255340     3.0109     0.0406     0.8960     0.1426    96.4989    34.9211 4.8316e+02 9.5412e-02    133.000    34.9211    34.9187     6.7054    1468.75
    135.319     4.0073     4.0070   3.255634   3.255415     3.0109     0.0115     0.8975     0.1428    96.4928    34.9212 4.8223e+02 9.5400e-02    134.000    34.9212    34.9189     6.7063    1468.77
    136.330     4.0040     4.0034   3.255364   3.255137     3.0108     0.0369     0.8983     0.1439    96.4676    34.9210 4.8181e+02 9.5400e-02    135.000    34.9210    34.9189     6.7075    1468.77
    137.340     3.9939     3.9924   3.254400   3.254152     3.0101     0.0233     0.8950     0.1423    96.5052    34.9197 4.8194e+02 9.5400e-02    136.000    34.9197    34.9184     6.7082    1468.74
    138.350     3.9814     3.9806   3.253256   3.253027     3.0095     0.0272     0.9008     0.1433    96.4821    34.9188 4.8264e+02 9.5400e-02    137.000    34.9188    34.9170     6.7099    1468.70
    139.360     3.9765     3.9758   3.252817   3.252558     3.0085     0.0303     0.9022     0.1412    96.5304    34.9183 4.8301e+02 9.5400e-02    138.000    34.9183    34.9159     6.7088    1468.70
    140.370     3.9714     3.9709   3.252346   3.252151     3.0078     0.0226     0.9047     0.1430    96.4871    34.9175 4.8266e+02 9.5400e-02    139.000    34.9175    34.9158     6.7088    1468.69
    141.381     3.9626     3.9622   3.251536   3.251351     3.0063     0.0333     0.8981     0.1410    96.5364    34.9168 4.8298e+02 9.5400e-02    140.000    34.9168    34.9149     6.7069    1468.67
    142.391     3.9570     3.9564   3.251047   3.250836     3.0042     0.0396     0.8968     0.1414    96.5271    34.9164 4.8281e+02 9.5400e-02    141.000    34.9164    34.9144     6.7031    1468.67
    143.401     3.9531     3.9529   3.250718   3.250504     3.0028     0.0301     0.8934     0.1425    96.4991    34.9160 4.8306e+02 9.5400e-02    142.000    34.9160    34.9137     6.7009    1468.67
    144.411     3.9498     3.9494   3.250435   3.250213     3.0024     0.0173     0.8930     0.1400    96.5600    34.9156 4.8248e+02 9.5400e-02    143.000    34.9156    34.9134     6.7014    1468.67
    145.422     3.9469     3.9464   3.250200   3.249940     3.0015     0.0242     0.8947     0.1405    96.5482    34.9153 4.8195e+02 9.5400e-02    144.000    34.9153    34.9128     6.7003    1468.67
    146.432     3.9483     3.9476   3.250368   3.250108     3.0013     0.0359     0.8947     0.1407    96.5437    34.9153 4.8240e+02 9.5400e-02    145.000    34.9153    34.9129     6.7002    1468.69
    147.442     3.9377     3.9375   3.249401   3.249259     3.0013     0.0218     0.8917     0.1410    96.5372    34.9145 4.8285e+02 9.5400e-02    146.000    34.9145    34.9131     6.7032    1468.67
    148.452     3.9340     3.9338   3.249096   3.248869     3.0009     0.0298     0.8884     0.1402    96.5565    34.9142 4.8290e+02 9.5400e-02    147.000    34.9142    34.9119     6.7036    1468.67
    149.462     3.9319     3.9318   3.248935   3.248739     3.0005     0.0396     0.9030     0.1398    96.5646    34.9141 4.8307e+02 9.5400e-02    148.000    34.9141    34.9118     6.7037    1468.67
    150.473     3.9303     3.9297   3.248816   3.248569     2.9997     0.0339     0.9110     0.1421    96.5097    34.9138 4.8242e+02 9.5400e-02    149.000    34.9138    34.9115     6.7026    1468.68
    151.483     3.9290     3.9286   3.248744   3.248499     2.9991     0.0175     0.8989     0.1423    96.5045    34.9138 4.8311e+02 9.5400e-02    150.000    34.9138    34.9113     6.7022    1468.69
