       PrDM      T090C      T190C      C0S/m      C1S/m    Sbeox0V  FlECO-AFLTurbWETntu0   CStarAt0   CStarTr0      Sal00       Spar        Par      DepSM      Sal00      Sal11 Sbeox0ML/L       SvCM
   1509.621     3.6792     3.6789   3.287005   3.286644     2.4183     0.0277     0.9293     0.1260    96.8985    34.9279 2.9984e+02 9.5400e-02   1490.000    34.9279    34.9239     6.1157    1490.12
   1508.605     3.6798     3.6797   3.286995   3.286667     2.4187     0.0286     0.9294     0.1264    96.8901    34.9276 3.0024e+02 9.5400e-02   1489.000    34.9276    34.9238     6.1159    1490.10
   1507.588     3.6795     3.6793   3.286900   3.286559     2.4189     0.0350     0.9322     0.1264    96.8902    34.9273 3.0069e+02 9.5400e-02   1488.000    34.9273    34.9235     6.1159    1490.08
   1506.571     3.6788     3.6786   3.286779   3.286428     2.4192     0.0220     0.9272     0.1262    96.8945    34.9271 3.0100e+02 9.5400e-02   1487.000    34.9271    34.9232     6.1162    1490.06
   1505.554     3.6780     3.6774   3.286612   3.286235     2.4192     0.0226     0.9289     0.1264    96.8900    34.9265 3.0083e+02 9.5400e-02   1486.000    34.9265    34.9227     6.1155    1490.04
   1504.538     3.6769     3.6766   3.286414   3.286071     2.4194     0.0226     0.9321     0.1264    96.8902    34.9258 3.0070e+02 9.5400e-02   1485.000    34.9258    34.9221     6.1156    1490.02
   1503.521     3.6764     3.6760   3.286322   3.285929     2.4195     0.0248     0.9322     0.1264    96.8902    34.9257 2.9985e+02 9.5400e-02   1484.000    34.9257    34.9215     6.1152    1490.00
   1502.504     3.6760     3.6757   3.286219   3.285849     2.4196     0.0351     0.9277     0.1262    96.8941    34.9254 2.9826e+02 9.5400e-02   1483.000    34.9254    34.9214     6.1148    1489.98
   1501.487     3.6758     3.6757   3.286148   3.285821     2.4198     0.0348     0.9286     0.1264    96.8903    34.9254 2.9720e+02 9.5400e-02   1482.000    34.9254    34.9215     6.1148    1489.96
   1500.470     3.6751     3.6749   3.286060   3.285711     2.4217     0.0256     0.9314     0.1265    96.8879    34.9255 2.9921e+02 9.5400e-02   1481.000    34.9255    34.9216     6.1205    1489.94
   1499.454     3.6754     3.6754   3.286026   3.285693     2.4237     0.0317     0.9263     0.1256    96.9095    34.9253 3.0009e+02 9.5400e-02   1480.000    34.9253    34.9214     6.1261    1489.93
   1498.437     3.6753     3.6752   3.285952   3.285624     2.4238     0.0224     0.9264     0.1264    96.8898    34.9250 2.9976e+02 9.5400e-02   1479.000    34.9250    34.9212     6.1259    1489.91
   1497.420     3.6749     3.6748   3.285870   3.285540     2.4243     0.0226     0.9272     0.1260    96.8984    34.9250 2.9967e+02 9.5400e-02   1478.000    34.9250    34.9211     6.1267    1489.89
   1496.404     3.6747     3.6745   3.285812   3.285451     2.4249     0.0293     0.9299     0.1259    96.9005    34.9251 2.9966e+02 9.5400e-02   1477.000    34.9251    34.9210     6.1278    1489.87
   1495.387     3.6745     3.6744   3.285727   3.285393     2.4248     0.0349     0.9322     0.1265    96.8858    34.9247 2.9966e+02 9.5400e-02   1476.000    34.9247    34.9209     6.1267    1489.85
   1494.370     3.6743     3.6742   3.285672   3.285316     2.4257     0.0348     0.9322     0.1254    96.9139    34.9247 2.9966e+02 9.5400e-02   1475.000    34.9247    34.9207     6.1289    1489.84
   1493.353     3.6739     3.6738   3.285581   3.285232     2.4257     0.0348     0.9322     0.1266    96.8836    34.9246 2.9941e+02 9.5400e-02   1474.000    34.9246    34.9206     6.1284    1489.82
   1492.337     3.6736     3.6736   3.285498   3.285178     2.4261     0.0348     0.9273     0.1257    96.9060    34.9244 2.9790e+02 9.5400e-02   1473.000    34.9244    34.9207     6.1290    1489.80
   1491.320     3.6735     3.6733   3.285447   3.285112     2.4265     0.0348     0.9301     0.1264    96.8906    34.9244 2.9843e+02 9.5400e-02   1472.000    34.9244    34.9207     6.1293    1489.78
   1490.303     3.6729     3.6727   3.285357   3.285008     2.4284     0.0369     0.9304     0.1261    96.8970    34.9245 2.9885e+02 9.5400e-02   1471.000    34.9245    34.9206     6.1350    1489.76
   1489.286     3.6731     3.6730   3.285317   3.284960     2.4293     0.0286     0.9263     0.1260    96.8982    34.9243 2.9987e+02 9.5400e-02   1470.000    34.9243    34.9203     6.1372    1489.75
   1488.270     3.6728     3.6728   3.285236   3.284892     2.4295     0.0348     0.9240     0.1256    96.9093    34.9242 3.0039e+02 9.5400e-02   1469.000    34.9242    34.9202     6.1370    1489.73
   1487.253     3.6717     3.6715   3.285052   3.284711     2.4295     0.0331     0.9313     0.1252    96.9178    34.9237 3.0074e+02 9.5400e-02   1468.000    34.9237    34.9199     6.1365    1489.71
   1486.236     3.6710     3.6713   3.284923   3.284630     2.4296     0.0230     0.9271     0.1254    96.9132    34.9234 2.9996e+02 9.5400e-02   1467.000    34.9234    34.9196     6.1362    1489.69
   1485.220     3.6706     3.6705   3.284835   3.284508     2.4299     0.0348     0.9264     0.1259    96.9009    34.9233 2.9919e+02 9.5400e-02   1466.000    34.9233    34.9195     6.1363    1489.67
   1484.203     3.6700     3.6700   3.284706   3.284382     2.4308     0.0348     0.9275     0.1282    96.8461    34.9229 2.9817e+02 9.5400e-02   1465.000    34.9229    34.9190     6.1386    1489.65
   1483.186     3.6699     3.6698   3.284649   3.284304     2.4311     0.0348     0.9282     0.1277    96.8574    34.9228 2.9740e+02 9.5400e-02   1464.000    34.9228    34.9189     6.1390    1489.63
   1482.170     3.6698     3.6695   3.284590   3.284230     2.4316     0.0348     0.9325     0.1264    96.8887    34.9227 2.9776e+02 9.5400e-02   1463.000    34.9227    34.9188     6.1396    1489.61
   1481.153     3.6695     3.6693   3.284510   3.284174     2.4320     0.0348     0.9377     0.1258    96.9037    34.9226 2.9708e+02 9.5400e-02   1462.000    34.9226    34.9188     6.1403    1489.59
   1480.136     3.6691     3.6689   3.284443   3.284103     2.4338     0.0365     0.9316     0.1258    96.9049    34.9227 2.9928e+02 9.5400e-02   1461.000    34.9227    34.9189     6.1457    1489.58
   1479.120     3.6695     3.6693   3.284400   3.284068     2.4355     0.0114     0.9322     0.1258    96.9042    34.9223 2.9916e+02 9.5400e-02   1460.000    34.9223    34.9186     6.1503    1489.56
   1478.103     3.6691     3.6692   3.284320   3.284001     2.4359     0.0355     0.9322     0.1256    96.9094    34.9223 2.9954e+02 9.5400e-02   1459.000    34.9223    34.9185     6.1511    1489.54
   1477.086     3.6679     3.6680   3.284110   3.283838     2.4362     0.0401     0.9304     0.1264    96.8900    34.9216 2.9939e+02 9.5400e-02   1458.000    34.9216    34.9183     6.1513    1489.52
   1476.070     3.6672     3.6672   3.283998   3.283669     2.4365     0.0466     0.9281     0.1260    96.8979    34.9215 2.9965e+02 9.5400e-02   1457.000    34.9215    34.9176     6.1516    1489.50
   1475.053     3.6666     3.6666   3.283892   3.283561     2.4369     0.0416     0.9304     0.1262    96.8951    34.9214 2.9966e+02 9.5400e-02   1456.000    34.9214    34.9175     6.1522    1489.48
   1474.036     3.6660     3.6661   3.283762   3.283475     2.4370     0.0348     0.9322     0.1264    96.8901    34.9210 2.9912e+02 9.5400e-02   1455.000    34.9210    34.9174     6.1519    1489.46
   1473.020     3.6655     3.6654   3.283667   3.283338     2.4375     0.0348     0.9329     0.1263    96.8918    34.9209 2.9790e+02 9.5400e-02   1454.000    34.9209    34.9171     6.1530    1489.44
   1472.003     3.6648     3.6654   3.283567   3.283311     2.4383     0.0348     0.9324     0.1260    96.8986    34.9209 2.9784e+02 9.5400e-02   1453.000    34.9209    34.9173     6.1546    1489.42
   1470.987     3.6646     3.6646   3.283510   3.283189     2.4404     0.0280     0.9322     0.1257    96.9054    34.9210 2.9766e+02 9.5400e-02   1452.000    34.9210    34.9172     6.1608    1489.40
   1469.970     3.6650     3.6651   3.283480   3.283170     2.4420     0.0224     0.9322     0.1260    96.8993    34.9207 2.9974e+02 9.5400e-02   1451.000    34.9207    34.9169     6.1654    1489.39
   1468.953     3.6645     3.6646   3.283377   3.283070     2.4421     0.0284     0.9325     0.1262    96.8948    34.9205 2.9966e+02 9.5400e-02   1450.000    34.9205    34.9168     6.1649    1489.37
   1467.937     3.6634     3.6633   3.283227   3.282904     2.4423     0.0347     0.9322     0.1261    96.8959    34.9204 2.9993e+02 9.5400e-02   1449.000    34.9204    34.9167     6.1652    1489.34
   1466.920     3.6630     3.6630   3.283144   3.282811     2.4424     0.0563     0.9272     0.1265    96.8861    34.9204 3.0008e+02 9.5400e-02   1448.000    34.9204    34.9164     6.1648    1489.33
   1465.904     3.6628     3.6627   3.283064   3.282739     2.4431     0.0539     0.9280     0.1260    96.9002    34.9202 2.9978e+02 9.5400e-02   1447.000    34.9202    34.9164     6.1662    1489.31
   1464.887     3.6627     3.6626   3.283021   3.282684     2.4432     0.0362     0.9320     0.1257    96.9057    34.9202 2.9967e+02 9.5400e-02   1446.000    34.9202    34.9163     6.1659    1489.29
   1463.870     3.6621     3.6617   3.282893   3.282540     2.4438     0.0251     0.9276     0.1267    96.8814    34.9199 2.9838e+02 9.5400e-02   1445.000    34.9199    34.9161     6.1670    1489.27
   1462.854     3.6615     3.6613   3.282792   3.282462     2.4445     0.0296     0.9339     0.1259    96.9006    34.9198 2.9714e+02 9.5400e-02   1444.000    34.9198    34.9160     6.1686    1489.25
   1461.837     3.6610     3.6610   3.282684   3.282372     2.4453     0.0385     0.9230     0.1271    96.8734    34.9195 2.9807e+02 9.5400e-02   1443.000    34.9195    34.9158     6.1707    1489.23
   1460.821     3.6613     3.6609   3.282660   3.282318     2.4460     0.0236     0.9319     0.1263    96.8927    34.9194 2.9865e+02 9.5400e-02   1442.000    34.9194    34.9158     6.1719    1489.22
   1459.804     3.6593     3.6603   3.282409   3.282220     2.4466     0.0357     0.9267     0.1254    96.9127    34.9191 2.9952e+02 9.5400e-02   1441.000    34.9191    34.9157     6.1734    1489.19
   1458.788     3.6586     3.6582   3.282292   3.281949     2.4469     0.0469     0.9321     0.1260    96.8992    34.9189 2.9957e+02 9.5400e-02   1440.000    34.9189    34.9153     6.1740    1489.17
   1457.771     3.6577     3.6575   3.282132   3.281794     2.4479     0.0368     0.9376     0.1258    96.9042    34.9185 2.9976e+02 9.5400e-02   1439.000    34.9185    34.9147     6.1766    1489.15
   1456.755     3.6574     3.6569   3.282051   3.281694     2.4483     0.0347     0.9346     0.1255    96.9101    34.9184 2.9976e+02 9.5400e-02   1438.000    34.9184    34.9146     6.1770    1489.13
   1455.738     3.6572     3.6569   3.281982   3.281617     2.4484     0.0403     0.9349     0.1254    96.9129    34.9183 2.9976e+02 9.5400e-02   1437.000    34.9183    34.9143     6.1768    1489.11
   1454.721     3.6572     3.6566   3.281945   3.281556     2.4491     0.0427     0.9373     0.1265    96.8863    34.9183 2.9976e+02 9.5400e-02   1436.000    34.9183    34.9143     6.1780    1489.10
   1453.705     3.6568     3.6566   3.281857   3.281510     2.4497     0.0241     0.9319     0.1254    96.9147    34.9182 2.9966e+02 9.5400e-02   1435.000    34.9182    34.9143     6.1794    1489.08
   1452.688     3.6565     3.6565   3.281787   3.281456     2.4509     0.0351     0.9278     0.1268    96.8805    34.9182 2.9865e+02 9.5400e-02   1434.000    34.9182    34.9143     6.1826    1489.06
   1451.672     3.6563     3.6557   3.281706   3.281335     2.4520     0.0348     0.9292     0.1259    96.9020    34.9179 2.9783e+02 9.5400e-02   1433.000    34.9179    34.9142     6.1855    1489.04
   1450.655     3.6561     3.6557   3.281646   3.281266     2.4530     0.0411     0.9321     0.1255    96.9109    34.9180 2.9741e+02 9.5400e-02   1432.000    34.9180    34.9139     6.1880    1489.02
   1449.639     3.6534     3.6539   3.281319   3.281061     2.4541     0.0402     0.9290     0.1254    96.9126    34.9175 2.9784e+02 9.5400e-02   1431.000    34.9175    34.9138     6.1914    1488.99
   1448.622     3.6501     3.6506   3.280904   3.280654     2.4545     0.0280     0.9297     0.1253    96.9169    34.9165 2.9951e+02 9.5400e-02   1430.000    34.9165    34.9130     6.1923    1488.96
   1447.606     3.6495     3.6495   3.280784   3.280471     2.4550     0.0224     0.9300     0.1260    96.9002    34.9162 3.0077e+02 9.5400e-02   1429.000    34.9162    34.9125     6.1934    1488.94
   1446.589     3.6487     3.6488   3.280644   3.280350     2.4557     0.0226     0.9272     0.1253    96.9160    34.9160 3.0104e+02 9.5400e-02   1428.000    34.9160    34.9123     6.1951    1488.92
   1445.573     3.6482     3.6478   3.280556   3.280220     2.4573     0.0368     0.9371     0.1258    96.9033    34.9159 3.0033e+02 9.5400e-02   1427.000    34.9159    34.9124     6.1996    1488.90
   1444.556     3.6471     3.6474   3.280364   3.280087     2.4582     0.0360     0.9290     0.1256    96.9090    34.9153 2.9793e+02 9.5400e-02   1426.000    34.9153    34.9117     6.2019    1488.88
   1443.540     3.6443     3.6463   3.280043   3.279962     2.4594     0.0348     0.9266     0.1248    96.9272    34.9149 2.9723e+02 9.5400e-02   1425.000    34.9149    34.9118     6.2057    1488.85
   1442.523     3.6398     3.6387   3.279528   3.279222     2.4596     0.0348     0.9316     0.1254    96.9148    34.9141 2.9469e+02 9.5400e-02   1424.000    34.9141    34.9117     6.2063    1488.81
   1441.507     3.6361     3.6358   3.279105   3.278756     2.4599     0.0381     0.9322     0.1256    96.9078    34.9135 2.9666e+02 9.5400e-02   1423.000    34.9135    34.9097     6.2070    1488.78
   1440.490     3.6341     3.6336   3.278822   3.278475     2.4602     0.0472     0.9322     0.1256    96.9080    34.9128 2.9790e+02 9.5400e-02   1422.000    34.9128    34.9092     6.2077    1488.75
   1439.474     3.6333     3.6324   3.278725   3.278286     2.4611     0.0385     0.9364     0.1254    96.9136    34.9130 2.9836e+02 9.5400e-02   1421.000    34.9130    34.9087     6.2099    1488.73
   1438.458     3.6341     3.6325   3.278742   3.278293     2.4620     0.0312     0.9364     0.1260    96.8996    34.9128 2.9918e+02 9.5400e-02   1420.000    34.9128    34.9091     6.2118    1488.72
   1437.441     3.6303     3.6291   3.278301   3.277868     2.4644     0.0311     0.9297     0.1259    96.9014    34.9121 2.9968e+02 9.5400e-02   1419.000    34.9121    34.9083     6.2195    1488.69
   1436.425     3.6288     3.6285   3.278087   3.277735     2.4675     0.0446     0.9252     0.1255    96.9118    34.9117 2.9959e+02 9.5400e-02   1418.000    34.9116    34.9078     6.2294    1488.66
   1435.408     3.6284     3.6288   3.277995   3.277714     2.4686     0.0346     0.9268     0.1260    96.9000    34.9115 2.9934e+02 9.5400e-02   1417.000    34.9115    34.9077     6.2323    1488.64
   1434.392     3.6251     3.6252   3.277610   3.277333     2.4696     0.0337     0.9295     0.1255    96.9117    34.9109 2.9921e+02 9.5400e-02   1416.000    34.9109    34.9075     6.2353    1488.61
   1433.375     3.6239     3.6238   3.277414   3.277090     2.4697     0.0225     0.9322     0.1252    96.9183    34.9104 2.9785e+02 9.5400e-02   1415.000    34.9104    34.9066     6.2352    1488.59
   1432.359     3.6237     3.6235   3.277346   3.277006     2.4702     0.0430     0.9374     0.1257    96.9061    34.9103 2.9643e+02 9.5400e-02   1414.000    34.9103    34.9064     6.2359    1488.57
   1431.342     3.6230     3.6231   3.277221   3.276918     2.4706     0.0361     0.9339     0.1257    96.9059    34.9100 2.9710e+02 9.5400e-02   1413.000    34.9100    34.9063     6.2366    1488.55
   1430.326     3.6223     3.6221   3.277091   3.276786     2.4712     0.0223     0.9267     0.1263    96.8917    34.9098 2.9725e+02 9.5400e-02   1412.000    34.9098    34.9063     6.2378    1488.53
   1429.310     3.6186     3.6186   3.276688   3.276400     2.4721     0.0333     0.9376     0.1254    96.9136    34.9093 2.9725e+02 9.5400e-02   1411.000    34.9093    34.9060     6.2406    1488.50
   1428.293     3.6167     3.6167   3.276437   3.276119     2.4725     0.0324     0.9383     0.1256    96.9079    34.9089 2.9763e+02 9.5400e-02   1410.000    34.9089    34.9051     6.2415    1488.47
   1427.277     3.6142     3.6128   3.276141   3.275726     2.4738     0.0226     0.9383     0.1257    96.9062    34.9086 2.9861e+02 9.5400e-02   1409.000    34.9086    34.9051     6.2453    1488.44
   1426.260     3.6128     3.6115   3.275931   3.275467     2.4772     0.0410     0.9328     0.1256    96.9097    34.9081 2.9977e+02 9.5400e-02   1408.000    34.9081    34.9039     6.2560    1488.42
   1425.244     3.6120     3.6126   3.275770   3.275521     2.4795     0.0453     0.9380     0.1261    96.8964    34.9075 2.9966e+02 9.5400e-02   1407.000    34.9075    34.9039     6.2630    1488.40
   1424.228     3.6103     3.6109   3.275564   3.275325     2.4806     0.0223     0.9321     0.1260    96.8980    34.9073 2.9898e+02 9.5400e-02   1406.000    34.9073    34.9039     6.2662    1488.38
   1423.211     3.6077     3.6075   3.275236   3.274948     2.4808     0.0226     0.9322     0.1270    96.8757    34.9067 2.9845e+02 9.5400e-02   1405.000    34.9067    34.9035     6.2666    1488.35
   1422.195     3.6071     3.6065   3.275138   3.274764     2.4815     0.0254     0.9322     0.1257    96.9059    34.9067 2.9795e+02 9.5400e-02   1404.000    34.9067    34.9028     6.2681    1488.33
   1421.178     3.6062     3.6064   3.275007   3.274715     2.4823     0.0346     0.9322     0.1265    96.8878    34.9066 2.9629e+02 9.5400e-02   1403.000    34.9066    34.9029     6.2699    1488.31
   1420.162     3.6059     3.6062   3.274928   3.274648     2.4831     0.0241     0.9324     0.1258    96.9048    34.9064 2.9709e+02 9.5400e-02   1402.000    34.9064    34.9028     6.2717    1488.29
   1419.146     3.6057     3.6055   3.274856   3.274542     2.4841     0.0422     0.9283     0.1254    96.9145    34.9063 2.9729e+02 9.5400e-02   1401.000    34.9063    34.9028     6.2744    1488.27
   1418.129     3.6047     3.6052   3.274706   3.274460     2.4849     0.0369     0.9318     0.1253    96.9168    34.9061 2.9794e+02 9.5400e-02   1400.000    34.9061    34.9027     6.2765    1488.25
   1417.113     3.6036     3.6041   3.274549   3.274308     2.4864     0.0383     0.9325     0.1252    96.9184    34.9059 2.9972e+02 9.5400e-02   1399.000    34.9059    34.9025     6.2807    1488.23
   1416.097     3.6027     3.6031   3.274434   3.274142     2.4880     0.0408     0.9321     0.1258    96.9033    34.9060 3.0037e+02 9.5400e-02   1398.000    34.9060    34.9022     6.2853    1488.21
   1415.080     3.5999     3.6021   3.274104   3.274028     2.4888     0.0348     0.9322     0.1253    96.9168    34.9055 2.9958e+02 9.5400e-02   1397.000    34.9055    34.9023     6.2875    1488.18
   1414.064     3.5959     3.5963   3.273629   3.273415     2.4892     0.0348     0.9322     0.1254    96.9128    34.9047 2.9869e+02 9.5400e-02   1396.000    34.9047    34.9017     6.2889    1488.14
   1413.048     3.5933     3.5934   3.273315   3.273018     2.4894     0.0348     0.9316     0.1253    96.9155    34.9042 2.9805e+02 9.5400e-02   1395.000    34.9042    34.9005     6.2892    1488.11
   1412.031     3.5942     3.5925   3.273331   3.272837     2.4901     0.0348     0.9290     0.1253    96.9159    34.9039 2.9839e+02 9.5400e-02   1394.000    34.9039    34.8998     6.2906    1488.10
   1411.015     3.5903     3.5918   3.272899   3.272732     2.4911     0.0348     0.9363     0.1260    96.8987    34.9034 2.9755e+02 9.5400e-02   1393.000    34.9034    34.8998     6.2936    1488.07
   1409.999     3.5891     3.5903   3.272722   3.272557     2.4920     0.0348     0.9299     0.1251    96.9215    34.9030 2.9886e+02 9.5400e-02   1392.000    34.9030    34.8999     6.2960    1488.04
   1408.982     3.5884     3.5886   3.272580   3.272330     2.4931     0.0348     0.9282     0.1255    96.9101    34.9026 2.9804e+02 9.5400e-02   1391.000    34.9026    34.8994     6.2990    1488.02
   1407.966     3.5854     3.5860   3.272214   3.271994     2.4943     0.0348     0.9322     0.1255    96.9113    34.9020 2.9796e+02 9.5400e-02   1390.000    34.9020    34.8988     6.3026    1487.99
   1406.950     3.5849     3.5847   3.272128   3.271809     2.4947     0.0235     0.9385     0.1258    96.9033    34.9020 2.9854e+02 9.5400e-02   1389.000    34.9020    34.8984     6.3033    1487.97
   1405.933     3.5839     3.5837   3.271955   3.271634     2.4958     0.0405     0.9383     0.1254    96.9130    34.9015 2.9902e+02 9.5400e-02   1388.000    34.9015    34.8979     6.3062    1487.95
   1404.917     3.5838     3.5829   3.271919   3.271494     2.4968     0.0470     0.9389     0.1256    96.9089    34.9017 2.9985e+02 9.5400e-02   1387.000    34.9017    34.8976     6.3085    1487.93
   1403.901     3.5813     3.5819   3.271623   3.271375     2.4981     0.0470     0.9348     0.1260    96.8984    34.9013 2.9973e+02 9.5400e-02   1386.000    34.9013    34.8978     6.3125    1487.91
   1402.884     3.5805     3.5807   3.271463   3.271181     2.5001     0.0347     0.9279     0.1251    96.9201    34.9008 2.9867e+02 9.5400e-02   1385.000    34.9008    34.8972     6.3185    1487.89
   1401.868     3.5784     3.5809   3.271206   3.271130     2.5011     0.0286     0.9330     0.1253    96.9156    34.9005 2.9871e+02 9.5400e-02   1384.000    34.9005    34.8969     6.3214    1487.86
   1400.852     3.5760     3.5788   3.270909   3.270924     2.5020     0.0368     0.9384     0.1260    96.8999    34.9000 2.9810e+02 9.5400e-02   1383.000    34.9000    34.8972     6.3239    1487.83
   1399.836     3.5728     3.5738   3.270539   3.270336     2.5034     0.0493     0.9383     0.1253    96.9161    34.8995 2.9823e+02 9.5400e-02   1382.000    34.8995    34.8960     6.3282    1487.80
   1398.819     3.5723     3.5735   3.270401   3.270229     2.5045     0.0343     0.9352     0.1254    96.9147    34.8988 2.9924e+02 9.5400e-02   1381.000    34.8988    34.8955     6.3312    1487.78
   1397.803     3.5717     3.5712   3.270301   3.269975     2.5061     0.0251     0.9344     0.1256    96.9098    34.8988 2.9936e+02 9.5400e-02   1380.000    34.8988    34.8955     6.3356    1487.76
   1396.787     3.5690     3.5691   3.269980   3.269681     2.5068     0.0106     0.9382     0.1253    96.9167    34.8983 2.9966e+02 9.5400e-02   1379.000    34.8983    34.8947     6.3375    1487.73
   1395.771     3.5674     3.5678   3.269755   3.269496     2.5078     0.0325     0.9329     0.1259    96.9007    34.8979 2.9966e+02 9.5400e-02   1378.000    34.8979    34.8944     6.3403    1487.71
   1394.754     3.5673     3.5665   3.269711   3.269319     2.5083     0.0348     0.9354     0.1255    96.9112    34.8980 2.9907e+02 9.5400e-02   1377.000    34.8980    34.8941     6.3413    1487.69
   1393.738     3.5662     3.5658   3.269551   3.269219     2.5100     0.0282     0.9319     0.1259    96.9006    34.8978 2.9922e+02 9.5400e-02   1376.000    34.8978    34.8942     6.3464    1487.67
   1392.722     3.5646     3.5647   3.269340   3.269028     2.5126     0.0222     0.9354     0.1258    96.9043    34.8974 2.9951e+02 9.5400e-02   1375.000    34.8974    34.8936     6.3543    1487.64
   1391.706     3.5647     3.5647   3.269302   3.268986     2.5138     0.0263     0.9290     0.1251    96.9212    34.8974 2.9792e+02 9.5400e-02   1374.000    34.8974    34.8937     6.3575    1487.63
   1390.689     3.5624     3.5636   3.269019   3.268847     2.5145     0.0348     0.9319     0.1255    96.9120    34.8970 2.9897e+02 9.5400e-02   1373.000    34.8970    34.8936     6.3593    1487.60
   1389.673     3.5604     3.5608   3.268767   3.268505     2.5156     0.0348     0.9280     0.1256    96.9100    34.8966 2.9892e+02 9.5400e-02   1372.000    34.8966    34.8931     6.3623    1487.58
   1388.657     3.5602     3.5605   3.268702   3.268411     2.5164     0.0348     0.9361     0.1251    96.9212    34.8966 2.9852e+02 9.5400e-02   1371.000    34.8966    34.8928     6.3643    1487.56
   1387.641     3.5595     3.5595   3.268580   3.268255     2.5174     0.0348     0.9523     0.1252    96.9189    34.8963 2.9841e+02 9.5400e-02   1370.000    34.8963    34.8925     6.3668    1487.54
   1386.624     3.5576     3.5584   3.268336   3.268149     2.5183     0.0348     0.9319     0.1264    96.8885    34.8959 2.9931e+02 9.5400e-02   1369.000    34.8959    34.8928     6.3694    1487.51
   1385.608     3.5530     3.5534   3.267821   3.267582     2.5193     0.0348     0.9322     0.1254    96.9147    34.8952 2.9948e+02 9.5400e-02   1368.000    34.8952    34.8919     6.3726    1487.47
   1384.592     3.5511     3.5509   3.267569   3.267285     2.5203     0.0348     0.9376     0.1260    96.8996    34.8947 2.9985e+02 9.5400e-02   1367.000    34.8947    34.8915     6.3753    1487.45
   1383.576     3.5504     3.5488   3.267462   3.266991     2.5215     0.0434     0.9342     0.1257    96.9070    34.8947 2.9975e+02 9.5400e-02   1366.000    34.8947    34.8908     6.3787    1487.43
   1382.560     3.5486     3.5484   3.267243   3.266912     2.5228     0.0470     0.9296     0.1256    96.9086    34.8945 2.9916e+02 9.5400e-02   1365.000    34.8945    34.8908     6.3824    1487.40
   1381.543     3.5467     3.5479   3.266953   3.266781     2.5238     0.0291     0.9308     0.1261    96.8959    34.8936 2.9779e+02 9.5400e-02   1364.000    34.8936    34.8902     6.3852    1487.38
   1380.527     3.5457     3.5471   3.266800   3.266676     2.5250     0.0322     0.9322     0.1254    96.9145    34.8933 2.9689e+02 9.5400e-02   1363.000    34.8933    34.8904     6.3884    1487.36
   1379.511     3.5436     3.5447   3.266576   3.266380     2.5265     0.0348     0.9282     0.1251    96.9218    34.8933 2.9837e+02 9.5400e-02   1362.000    34.8933    34.8899     6.3928    1487.33
   1378.495     3.5421     3.5421   3.266361   3.266052     2.5277     0.0348     0.9321     0.1254    96.9129    34.8930 2.9950e+02 9.5400e-02   1361.000    34.8930    34.8892     6.3963    1487.31
   1377.479     3.5410     3.5407   3.266194   3.265863     2.5294     0.0348     0.9357     0.1254    96.9134    34.8926 2.9983e+02 9.5400e-02   1360.000    34.8926    34.8890     6.4012    1487.28
   1376.463     3.5406     3.5419   3.266092   3.265880     2.5303     0.0348     0.9324     0.1256    96.9079    34.8923 2.9957e+02 9.5400e-02   1359.000    34.8923    34.8884     6.4036    1487.27
