       PrDM      T090C      T190C      C0S/m      C1S/m    Sbeox0V  FlECO-AFLTurbWETntu0   CStarAt0   CStarTr0      Sal00       Spar        Par      DepSM      Sal00      Sal11 Sbeox0ML/L       SvCM
   2508.719     2.9082     2.9083   3.258416   3.258027     2.1627     0.0471     0.9322     0.1264    96.8902    34.9233 1.0232e+03 9.5400e-02   2472.000    34.9233    34.9186     6.1284    1503.63
   2507.698     2.9079     2.9068   3.258371   3.257928     2.1639     0.0429     0.9251     0.1264    96.8894    34.9235 1.0268e+03 9.5400e-02   2471.000    34.9235    34.9194     6.1321    1503.61
   2506.677     2.9052     2.9061   3.258057   3.257770     2.1638     0.0442     0.9298     0.1264    96.8902    34.9232 1.0343e+03 9.5400e-02   2470.000    34.9232    34.9187     6.1317    1503.58
   2505.657     2.9053     2.9069   3.258034   3.257816     2.1638     0.0350     0.9321     0.1264    96.8902    34.9233 1.0359e+03 9.5400e-02   2469.000    34.9233    34.9189     6.1309    1503.57
   2504.636     2.9058     2.9074   3.258041   3.257816     2.1637     0.0369     0.9316     0.1266    96.8857    34.9233 1.0363e+03 9.5400e-02   2468.000    34.9233    34.9189     6.1296    1503.55
   2503.615     2.9077     2.9083   3.258163   3.257835     2.1640     0.0474     0.9264     0.1264    96.8903    34.9232 1.0378e+03 9.5400e-02   2467.000    34.9232    34.9186     6.1292    1503.54
   2502.594     2.9089     2.9087   3.258239   3.257872     2.1639     0.0422     0.9273     0.1264    96.8902    34.9233 1.0378e+03 9.5400e-02   2466.000    34.9233    34.9191     6.1281    1503.53
   2501.574     2.9098     2.9090   3.258297   3.257854     2.1639     0.0348     0.9257     0.1264    96.8887    34.9235 1.0384e+03 9.5400e-02   2465.000    34.9235    34.9191     6.1271    1503.52
   2500.553     2.9112     2.9112   3.258382   3.258004     2.1644     0.0373     0.9225     0.1264    96.8901    34.9235 1.0425e+03 9.5400e-02   2464.000    34.9235    34.9190     6.1279    1503.51
   2499.532     2.9138     2.9140   3.258579   3.258247     2.1652     0.0471     0.9324     0.1264    96.8902    34.9236 1.0467e+03 9.5400e-02   2463.000    34.9236    34.9194     6.1298    1503.50
   2498.511     2.9138     2.9140   3.258537   3.258211     2.1652     0.0358     0.9210     0.1262    96.8932    34.9236 1.0482e+03 9.5400e-02   2462.000    34.9236    34.9194     6.1291    1503.48
   2497.490     2.9164     2.9141   3.258696   3.258137     2.1656     0.0470     0.9324     0.1261    96.8970    34.9232 1.0464e+03 9.5400e-02   2461.000    34.9232    34.9190     6.1294    1503.48
   2496.470     2.9184     2.9177   3.258856   3.258398     2.1657     0.0231     0.9202     0.1264    96.8900    34.9234 1.0453e+03 9.5400e-02   2460.000    34.9234    34.9188     6.1285    1503.47
   2495.449     2.9193     2.9181   3.258904   3.258455     2.1661     0.0348     0.9249     0.1257    96.9065    34.9235 1.0469e+03 9.5400e-02   2459.000    34.9235    34.9195     6.1290    1503.46
   2494.428     2.9197     2.9176   3.258911   3.258375     2.1662     0.0416     0.9268     0.1262    96.8940    34.9237 1.0486e+03 9.5400e-02   2458.000    34.9237    34.9195     6.1286    1503.44
   2493.408     2.9197     2.9185   3.258858   3.258406     2.1664     0.0472     0.9324     0.1261    96.8958    34.9235 1.0466e+03 9.5400e-02   2457.000    34.9235    34.9194     6.1283    1503.42
   2492.387     2.9221     2.9208   3.259024   3.258523     2.1664     0.0470     0.9289     0.1259    96.9015    34.9235 1.0437e+03 9.5400e-02   2456.000    34.9235    34.9188     6.1270    1503.42
   2491.366     2.9254     2.9242   3.259271   3.258807     2.1665     0.0422     0.9285     0.1265    96.8867    34.9234 1.0405e+03 9.5400e-02   2455.000    34.9234    34.9191     6.1263    1503.41
   2490.345     2.9261     2.9258   3.259330   3.258911     2.1666     0.0224     0.9322     0.1264    96.8902    34.9238 1.0383e+03 9.5400e-02   2454.000    34.9238    34.9191     6.1257    1503.40
   2489.325     2.9268     2.9264   3.259346   3.258953     2.1672     0.0287     0.9322     0.1264    96.8902    34.9237 1.0376e+03 9.5400e-02   2453.000    34.9237    34.9195     6.1269    1503.38
   2488.304     2.9273     2.9273   3.259355   3.258967     2.1676     0.0346     0.9322     0.1264    96.8884    34.9239 1.0388e+03 9.5400e-02   2452.000    34.9239    34.9192     6.1276    1503.37
   2487.283     2.9275     2.9279   3.259333   3.259010     2.1676     0.0348     0.9221     0.1265    96.8866    34.9239 1.0402e+03 9.5400e-02   2451.000    34.9239    34.9196     6.1268    1503.35
   2486.263     2.9290     2.9281   3.259445   3.258999     2.1678     0.0279     0.9267     0.1264    96.8900    34.9240 1.0423e+03 9.5400e-02   2450.000    34.9240    34.9197     6.1266    1503.34
   2485.242     2.9287     2.9281   3.259392   3.258982     2.1690     0.0386     0.9274     0.1264    96.8902    34.9242 1.0331e+03 9.5400e-02   2449.000    34.9242    34.9200     6.1305    1503.32
   2484.221     2.9293     2.9287   3.259378   3.258940     2.1689     0.0456     0.9268     0.1264    96.8902    34.9239 1.0220e+03 9.5400e-02   2448.000    34.9239    34.9193     6.1289    1503.31
   2483.200     2.9310     2.9311   3.259488   3.259126     2.1689     0.0470     0.9265     0.1264    96.8902    34.9238 1.0212e+03 9.5400e-02   2447.000    34.9239    34.9194     6.1278    1503.30
   2482.180     2.9326     2.9321   3.259616   3.259174     2.1689     0.0470     0.9276     0.1264    96.8902    34.9242 1.0205e+03 9.5400e-02   2446.000    34.9242    34.9195     6.1267    1503.29
   2481.159     2.9343     2.9338   3.259704   3.259288     2.1692     0.0470     0.9279     0.1264    96.8902    34.9240 1.0200e+03 9.5400e-02   2445.000    34.9240    34.9195     6.1267    1503.28
   2480.138     2.9341     2.9342   3.259677   3.259299     2.1690     0.0470     0.9285     0.1264    96.8902    34.9243 1.0194e+03 9.5400e-02   2444.000    34.9243    34.9197     6.1252    1503.26
   2479.118     2.9347     2.9353   3.259685   3.259361     2.1696     0.0499     0.9270     0.1263    96.8923    34.9242 1.0192e+03 9.5400e-02   2443.000    34.9242    34.9198     6.1265    1503.25
   2478.097     2.9362     2.9361   3.259766   3.259393     2.1699     0.0590     0.9272     0.1264    96.8902    34.9241 1.0194e+03 9.5400e-02   2442.000    34.9241    34.9198     6.1267    1503.23
   2477.076     2.9362     2.9360   3.259750   3.259354     2.1700     0.0581     0.9272     0.1264    96.8902    34.9244 1.0168e+03 9.5400e-02   2441.000    34.9244    34.9199     6.1264    1503.22
   2476.056     2.9371     2.9363   3.259781   3.259345     2.1700     0.0351     0.9269     0.1264    96.8902    34.9243 1.0194e+03 9.5400e-02   2440.000    34.9243    34.9199     6.1255    1503.20
   2475.035     2.9377     2.9365   3.259801   3.259339     2.1701     0.0348     0.9269     0.1264    96.8902    34.9244 1.0196e+03 9.5400e-02   2439.000    34.9244    34.9201     6.1249    1503.19
   2474.014     2.9379     2.9370   3.259798   3.259367     2.1706     0.0296     0.9252     0.1264    96.8883    34.9245 1.0139e+03 9.5400e-02   2438.000    34.9245    34.9204     6.1260    1503.17
   2472.994     2.9374     2.9374   3.259692   3.259331     2.1705     0.0346     0.9202     0.1265    96.8873    34.9243 9.9561e+02 9.5400e-02   2437.000    34.9243    34.9200     6.1250    1503.15
   2471.973     2.9379     2.9379   3.259698   3.259319     2.1703     0.0426     0.9200     0.1264    96.8900    34.9243 9.9423e+02 9.5400e-02   2436.000    34.9243    34.9198     6.1230    1503.14
   2470.953     2.9381     2.9383   3.259684   3.259338     2.1708     0.0471     0.9200     0.1264    96.8902    34.9244 9.9443e+02 9.5400e-02   2435.000    34.9244    34.9201     6.1240    1503.12
   2469.932     2.9392     2.9397   3.259745   3.259390     2.1702     0.0470     0.9200     0.1264    96.8902    34.9245 9.9423e+02 9.5400e-02   2434.000    34.9245    34.9197     6.1210    1503.11
   2468.911     2.9421     2.9418   3.259928   3.259500     2.1704     0.0248     0.9317     0.1264    96.8902    34.9241 9.9360e+02 9.5400e-02   2433.000    34.9241    34.9193     6.1203    1503.10
   2467.891     2.9432     2.9424   3.259983   3.259562     2.1708     0.0226     0.9322     0.1264    96.8902    34.9240 9.9379e+02 9.5400e-02   2432.000    34.9240    34.9198     6.1209    1503.09
   2466.870     2.9423     2.9429   3.259880   3.259513     2.1707     0.0243     0.9313     0.1265    96.8865    34.9242 9.9240e+02 9.5400e-02   2431.000    34.9242    34.9193     6.1200    1503.07
   2465.850     2.9420     2.9442   3.259816   3.259638     2.1709     0.0354     0.9193     0.1264    96.8903    34.9243 9.9192e+02 9.5400e-02   2430.000    34.9243    34.9198     6.1198    1503.05
   2464.829     2.9442     2.9430   3.259970   3.259506     2.1720     0.0357     0.9204     0.1264    96.8902    34.9242 9.9340e+02 9.5400e-02   2429.000    34.9242    34.9199     6.1230    1503.04
   2463.808     2.9445     2.9443   3.259968   3.259575     2.1720     0.0461     0.9271     0.1264    96.8902    34.9243 9.9423e+02 9.5400e-02   2428.000    34.9243    34.9198     6.1221    1503.03
   2462.788     2.9445     2.9446   3.259944   3.259597     2.1728     0.0502     0.9278     0.1264    96.8902    34.9246 9.9112e+02 9.5400e-02   2427.000    34.9246    34.9203     6.1244    1503.01
   2461.767     2.9430     2.9431   3.259762   3.259394     2.1729     0.0236     0.9266     0.1264    96.8902    34.9245 9.8503e+02 9.5400e-02   2426.000    34.9245    34.9200     6.1239    1502.99
   2460.747     2.9440     2.9436   3.259808   3.259398     2.1730     0.0226     0.9273     0.1264    96.8902    34.9244 9.8508e+02 9.5400e-02   2425.000    34.9244    34.9199     6.1235    1502.97
   2459.726     2.9447     2.9448   3.259825   3.259455     2.1735     0.0303     0.9299     0.1264    96.8902    34.9244 9.8472e+02 9.5400e-02   2424.000    34.9244    34.9198     6.1246    1502.96
   2458.705     2.9451     2.9453   3.259829   3.259478     2.1738     0.0347     0.9321     0.1265    96.8878    34.9244 9.8081e+02 9.5400e-02   2423.000    34.9244    34.9200     6.1246    1502.95
   2457.685     2.9478     2.9468   3.260013   3.259483     2.1739     0.0397     0.9307     0.1264    96.8901    34.9243 9.8213e+02 9.5400e-02   2422.000    34.9243    34.9190     6.1237    1502.94
   2456.664     2.9529     2.9524   3.260441   3.260067     2.1739     0.0468     0.9282     0.1264    96.8902    34.9245 9.8065e+02 9.5400e-02   2421.000    34.9245    34.9206     6.1220    1502.94
   2455.644     2.9515     2.9537   3.260268   3.260058     2.1742     0.0413     0.9270     0.1264    96.8902    34.9244 9.7899e+02 9.5400e-02   2420.000    34.9244    34.9195     6.1226    1502.92
   2454.623     2.9535     2.9548   3.260438   3.260172     2.1745     0.0348     0.9271     0.1264    96.8902    34.9248 9.7701e+02 9.5400e-02   2419.000    34.9248    34.9202     6.1228    1502.91
   2453.603     2.9565     2.9574   3.260732   3.260416     2.1752     0.0348     0.9267     0.1264    96.8902    34.9256 9.7642e+02 9.5400e-02   2418.000    34.9256    34.9209     6.1241    1502.91
   2452.582     2.9532     2.9528   3.260386   3.260059     2.1764     0.0392     0.9259     0.1264    96.8902    34.9254 9.8474e+02 9.5400e-02   2417.000    34.9254    34.9219     6.1282    1502.88
   2451.562     2.9556     2.9523   3.260535   3.259822     2.1763     0.0348     0.9277     0.1264    96.8902    34.9252 9.8500e+02 9.5400e-02   2416.000    34.9252    34.9202     6.1266    1502.87
   2450.541     2.9601     2.9586   3.260938   3.260357     2.1763     0.0348     0.9301     0.1264    96.8902    34.9257 9.8420e+02 9.5400e-02   2415.000    34.9257    34.9203     6.1250    1502.87
   2449.521     2.9693     2.9676   3.261740   3.261242     2.1763     0.0421     0.9270     0.1264    96.8902    34.9260 9.8380e+02 9.5400e-02   2414.000    34.9260    34.9218     6.1226    1502.89
   2448.500     2.9760     2.9737   3.262407   3.261729     2.1769     0.0558     0.9228     0.1264    96.8902    34.9273 9.8364e+02 9.5400e-02   2413.000    34.9273    34.9217     6.1228    1502.91
   2447.479     2.9789     2.9778   3.262653   3.262130     2.1770     0.0457     0.9198     0.1259    96.9012    34.9278 9.8542e+02 9.5400e-02   2412.000    34.9278    34.9227     6.1220    1502.90
   2446.459     2.9816     2.9819   3.262864   3.262479     2.1774     0.0359     0.9214     0.1259    96.9012    34.9278 9.8627e+02 9.5400e-02   2411.000    34.9278    34.9230     6.1223    1502.90
   2445.438     2.9835     2.9830   3.262997   3.262615     2.1775     0.0471     0.9323     0.1263    96.8920    34.9280 9.8707e+02 9.5400e-02   2410.000    34.9280    34.9239     6.1216    1502.89
   2444.418     2.9844     2.9841   3.263058   3.262655     2.1775     0.0470     0.9304     0.1262    96.8940    34.9282 9.8802e+02 9.5400e-02   2409.000    34.9282    34.9237     6.1202    1502.88
   2443.397     2.9853     2.9845   3.263088   3.262676     2.1775     0.0470     0.9270     0.1264    96.8903    34.9281 9.8988e+02 9.5400e-02   2408.000    34.9281    34.9240     6.1196    1502.86
   2442.377     2.9849     2.9851   3.263029   3.262698     2.1781     0.0392     0.9269     0.1264    96.8902    34.9283 9.9315e+02 9.5400e-02   2407.000    34.9283    34.9241     6.1210    1502.84
   2441.356     2.9855     2.9854   3.263065   3.262697     2.1777     0.0350     0.9248     0.1264    96.8902    34.9285 9.9731e+02 9.5400e-02   2406.000    34.9285    34.9242     6.1186    1502.83
   2440.336     2.9866     2.9861   3.263137   3.262741     2.1781     0.0420     0.9262     0.1264    96.8902    34.9287 1.0021e+03 9.5400e-02   2405.000    34.9287    34.9245     6.1189    1502.82
   2439.315     2.9863     2.9859   3.263065   3.262674     2.1780     0.0472     0.9269     0.1264    96.8892    34.9286 1.0083e+03 9.5400e-02   2404.000    34.9286    34.9244     6.1178    1502.80
   2438.295     2.9870     2.9866   3.263080   3.262685     2.1781     0.0470     0.9290     0.1266    96.8850    34.9285 1.0165e+03 9.5400e-02   2403.000    34.9285    34.9242     6.1174    1502.78
   2437.274     2.9877     2.9876   3.263095   3.262733     2.1782     0.0429     0.9294     0.1262    96.8931    34.9285 1.0223e+03 9.5400e-02   2402.000    34.9285    34.9242     6.1168    1502.77
   2436.254     2.9890     2.9890   3.263185   3.262811     2.1785     0.0347     0.9322     0.1263    96.8916    34.9286 1.0276e+03 9.5400e-02   2401.000    34.9286    34.9241     6.1168    1502.76
   2435.233     2.9892     2.9889   3.263163   3.262782     2.1786     0.0473     0.9322     0.1264    96.8901    34.9286 1.0312e+03 9.5400e-02   2400.000    34.9286    34.9244     6.1165    1502.74
   2434.213     2.9896     2.9889   3.263134   3.262725     2.1788     0.0470     0.9289     0.1264    96.8902    34.9284 1.0342e+03 9.5400e-02   2399.000    34.9284    34.9242     6.1162    1502.73
   2433.193     2.9902     2.9907   3.263163   3.262842     2.1788     0.0390     0.9306     0.1263    96.8920    34.9285 1.0346e+03 9.5400e-02   2398.000    34.9285    34.9242     6.1156    1502.71
   2432.172     2.9914     2.9898   3.263232   3.262735     2.1788     0.0452     0.9274     0.1262    96.8934    34.9286 1.0340e+03 9.5400e-02   2397.000    34.9286    34.9243     6.1145    1502.70
   2431.152     2.9927     2.9928   3.263303   3.262880     2.1790     0.0370     0.9275     0.1260    96.8991    34.9285 1.0384e+03 9.5400e-02   2396.000    34.9285    34.9234     6.1141    1502.69
   2430.131     2.9966     2.9975   3.263563   3.263245     2.1793     0.0281     0.9280     0.1260    96.8985    34.9280 1.0458e+03 9.5400e-02   2395.000    34.9280    34.9233     6.1137    1502.69
   2429.111     2.9993     2.9989   3.263780   3.263390     2.1796     0.0241     0.9268     0.1262    96.8949    34.9282 1.0546e+03 9.5400e-02   2394.000    34.9282    34.9240     6.1137    1502.68
   2428.090     2.9994     2.9992   3.263757   3.263389     2.1798     0.0346     0.9271     0.1263    96.8917    34.9283 1.0634e+03 9.5400e-02   2393.000    34.9283    34.9241     6.1135    1502.66
   2427.070     2.9989     2.9988   3.263669   3.263301     2.1801     0.0348     0.9269     0.1264    96.8901    34.9283 1.0716e+03 9.5400e-02   2392.000    34.9283    34.9240     6.1139    1502.64
   2426.050     2.9982     2.9984   3.263562   3.263241     2.1805     0.0397     0.9300     0.1262    96.8933    34.9282 1.0784e+03 9.5400e-02   2391.000    34.9282    34.9241     6.1147    1502.62
   2425.029     2.9972     2.9977   3.263402   3.263097     2.1812     0.0366     0.9300     0.1263    96.8909    34.9278 1.0886e+03 9.5400e-02   2390.000    34.9278    34.9236     6.1168    1502.60
   2424.009     2.9977     2.9982   3.263403   3.263077     2.1812     0.0286     0.9274     0.1264    96.8901    34.9277 1.0932e+03 9.5400e-02   2389.000    34.9277    34.9234     6.1160    1502.59
   2422.988     3.0010     3.0009   3.263657   3.263240     2.1814     0.0248     0.9264     0.1264    96.8902    34.9278 1.0945e+03 9.5400e-02   2388.000    34.9278    34.9229     6.1153    1502.58
   2421.968     3.0051     3.0061   3.264004   3.263728     2.1814     0.0349     0.9269     0.1264    96.8902    34.9281 1.0971e+03 9.5400e-02   2387.000    34.9281    34.9237     6.1138    1502.58
   2420.948     3.0068     3.0067   3.264130   3.263766     2.1815     0.0348     0.9261     0.1263    96.8920    34.9282 1.1012e+03 9.5400e-02   2386.000    34.9282    34.9241     6.1130    1502.57
   2419.927     3.0072     3.0079   3.264139   3.263834     2.1817     0.0348     0.9279     0.1264    96.8902    34.9285 1.1058e+03 9.5400e-02   2385.000    34.9285    34.9241     6.1128    1502.56
   2418.907     3.0084     3.0084   3.264221   3.263848     2.1818     0.0348     0.9261     0.1264    96.8902    34.9286 1.1127e+03 9.5400e-02   2384.000    34.9286    34.9241     6.1125    1502.55
   2417.886     3.0089     3.0084   3.264240   3.263832     2.1824     0.0348     0.9286     0.1264    96.8902    34.9288 1.1205e+03 9.5400e-02   2383.000    34.9288    34.9244     6.1138    1502.53
   2416.866     3.0094     3.0085   3.264259   3.263827     2.1837     0.0405     0.9273     0.1263    96.8907    34.9289 1.1341e+03 9.5400e-02   2382.000    34.9289    34.9247     6.1176    1502.52
   2415.845     3.0098     3.0099   3.264236   3.263865     2.1838     0.0375     0.9218     0.1264    96.8902    34.9288 1.1337e+03 9.5400e-02   2381.000    34.9288    34.9242     6.1172    1502.50
   2414.825     3.0114     3.0118   3.264364   3.264010     2.1839     0.0348     0.9200     0.1264    96.8902    34.9291 1.1355e+03 9.5400e-02   2380.000    34.9291    34.9244     6.1164    1502.49
   2413.805     3.0140     3.0145   3.264552   3.264213     2.1839     0.0348     0.9271     0.1264    96.8902    34.9290 1.1384e+03 9.5400e-02   2379.000    34.9290    34.9245     6.1152    1502.49
   2412.784     3.0153     3.0154   3.264632   3.264256     2.1836     0.0348     0.9281     0.1264    96.8902    34.9291 1.1430e+03 9.5400e-02   2378.000    34.9291    34.9245     6.1132    1502.47
   2411.764     3.0162     3.0150   3.264664   3.264208     2.1841     0.0348     0.9265     0.1264    96.8902    34.9289 1.1477e+03 9.5400e-02   2377.000    34.9289    34.9248     6.1141    1502.46
   2410.744     3.0158     3.0154   3.264592   3.264204     2.1843     0.0271     0.9228     0.1264    96.8902    34.9290 1.1528e+03 9.5400e-02   2376.000    34.9290    34.9248     6.1139    1502.44
   2409.723     3.0165     3.0162   3.264616   3.264240     2.1846     0.0284     0.9239     0.1264    96.8890    34.9290 1.1575e+03 9.5400e-02   2375.000    34.9290    34.9249     6.1143    1502.43
   2408.703     3.0168     3.0164   3.264618   3.264232     2.1850     0.0415     0.9236     0.1265    96.8878    34.9293 1.1634e+03 9.5400e-02   2374.000    34.9293    34.9250     6.1151    1502.41
   2407.683     3.0171     3.0168   3.264604   3.264206     2.1850     0.0342     0.9235     0.1264    96.8903    34.9293 1.1665e+03 9.5400e-02   2373.000    34.9293    34.9248     6.1139    1502.40
   2406.662     3.0168     3.0166   3.264524   3.264149     2.1851     0.0348     0.9383     0.1264    96.8902    34.9290 1.1643e+03 9.5400e-02   2372.000    34.9290    34.9248     6.1137    1502.38
   2405.642     3.0164     3.0161   3.264439   3.264064     2.1851     0.0348     0.9302     0.1264    96.8902    34.9290 1.1650e+03 9.5400e-02   2371.000    34.9290    34.9248     6.1130    1502.36
   2404.622     3.0157     3.0154   3.264316   3.263933     2.1851     0.0348     0.9203     0.1264    96.8902    34.9287 1.1670e+03 9.5400e-02   2370.000    34.9287    34.9244     6.1123    1502.34
   2403.601     3.0136     3.0134   3.264056   3.263734     2.1850     0.0316     0.9237     0.1264    96.8902    34.9282 1.1701e+03 9.5400e-02   2369.000    34.9282    34.9247     6.1115    1502.31
   2402.581     3.0107     3.0082   3.263683   3.263164     2.1852     0.0227     0.9320     0.1264    96.8902    34.9273 1.1740e+03 9.5400e-02   2368.000    34.9273    34.9238     6.1121    1502.28
   2401.561     3.0056     3.0056   3.263117   3.262798     2.1853     0.0226     0.9317     0.1264    96.8902    34.9265 1.1775e+03 9.5400e-02   2367.000    34.9265    34.9227     6.1125    1502.24
   2400.541     3.0062     3.0040   3.263181   3.262549     2.1854     0.0226     0.9276     0.1264    96.8902    34.9271 1.1806e+03 9.5400e-02   2366.000    34.9271    34.9218     6.1119    1502.23
   2399.520     3.0019     3.0013   3.262617   3.262256     2.1855     0.0277     0.9280     0.1264    96.8902    34.9254 1.1832e+03 9.5400e-02   2365.000    34.9254    34.9217     6.1121    1502.19
   2398.500     3.0023     3.0023   3.262641   3.262273     2.1871     0.0372     0.9315     0.1264    96.8902    34.9258 1.1749e+03 9.5400e-02   2364.000    34.9258    34.9213     6.1174    1502.17
