       PrDM      T090C      T190C      C0S/m      C1S/m    Sbeox0V  FlECO-AFLTurbWETntu0   CStarAt0   CStarTr0      Sal00       Spar        Par      DepSM      Sal00      Sal11 Sbeox0ML/L       SvCM
      3.029     8.4112     8.4064   3.535116   3.644501     3.7035     1.6208     1.0451     0.4721    88.8679    33.6781 1.9082e+02 9.5400e-02      3.000    33.6781    34.8435     7.6433    1482.43
      4.038     8.4089     8.4089   3.607784   3.644706     3.8116     1.6439     1.0420     0.4718    88.8733    34.4501 1.9015e+02 9.5400e-02      4.000    34.4501    34.8427     7.8702    1483.40
      5.048     8.4088     8.4076   3.629626   3.644700     3.9529     1.5862     1.0294     0.4703    88.9065    34.6819 1.9029e+02 9.5400e-02      5.000    34.6819    34.8434     8.2035    1483.70
      6.057     8.4078     8.4075   3.631332   3.644741     4.0377     1.6073     1.0673     0.4729    88.8494    34.7005 1.9077e+02 9.5400e-02      6.000    34.7005    34.8435     8.4100    1483.73
      7.067     8.4058     8.4050   3.620912   3.644593     4.5445     1.6840     1.0259     0.4682    88.9543    34.5912 1.8992e+02 9.5400e-02      7.000    34.5912    34.8438     9.6521    1483.61
      8.076     8.4083     8.4092   3.638642   3.645042     4.6946     1.8611     1.0421     0.4681    88.9557    34.7768 1.8831e+02 9.5400e-02      8.000    34.7768    34.8440    10.0064    1483.86
      9.086     8.4088     8.4083   3.640778   3.645025     4.7317     1.8592     1.0430     0.4895    88.4830    34.7985 1.8875e+02 9.5400e-02      9.000    34.7985    34.8442    10.0963    1483.91
     10.095     8.4078     8.4077   3.642807   3.645011     4.7606     1.8543     1.0509     0.4690    88.9374    34.8207 1.8948e+02 9.5400e-02     10.000    34.8207    34.8443    10.1669    1483.95
     11.105     8.4080     8.4081   3.640936   3.645084     3.9102     1.7254     1.0385     0.4735    88.8358    34.8001 1.8960e+02 9.5400e-02     11.000    34.8001    34.8441     8.0997    1483.94
     12.115     8.4067     8.4061   3.644270   3.644961     3.4989     1.7700     1.0310     0.4675    88.9690    34.8363 1.8902e+02 9.5400e-02     12.000    34.8363    34.8442     7.0981    1484.00
     13.124     8.4056     8.4056   3.644462   3.644958     3.3257     1.8244     1.0362     0.4688    88.9405    34.8389 1.8846e+02 9.5400e-02     13.000    34.8389    34.8443     6.6775    1484.01
     14.134     8.4057     8.4056   3.644849   3.644996     3.2273     1.8182     1.0469     0.4672    88.9767    34.8425 1.8669e+02 9.5400e-02     14.000    34.8425    34.8442     6.4387    1484.03
     15.143     8.4055     8.4069   3.645170   3.645161     3.1615     1.7660     1.0330     0.4657    89.0100    34.8456 1.8817e+02 9.5400e-02     15.000    34.8456    34.8442     6.2792    1484.05
     16.153     8.4055     8.4058   3.645380   3.645113     3.1164     1.7308     1.0412     0.4631    89.0685    34.8474 1.8875e+02 9.5400e-02     16.000    34.8474    34.8442     6.1701    1484.07
     17.162     8.4076     8.4094   3.645581   3.645457     3.0660     1.7599     1.0238     0.4660    89.0021    34.8470 1.8585e+02 9.5400e-02     17.000    34.8470    34.8438     6.0478    1484.10
     18.172     8.4082     8.3967   3.645563   3.644512     3.0041     1.7220     1.0238     0.4680    88.9592    34.8457 1.8512e+02 9.5400e-02     18.000    34.8457    34.8458     5.8977    1484.11
     19.182     8.3763     8.2843   3.645609   3.635280     2.9572     1.7445     1.0249     0.4590    89.1582    34.8773 1.8514e+02 9.5400e-02     19.000    34.8773    34.8584     5.7875    1484.05
     20.191     8.1695     8.0774   3.644062   3.616937     2.9352     1.7671     1.0412     0.4481    89.4031    35.0664 1.8647e+02 9.5400e-02     20.000    35.0664    34.8674     5.7558    1483.53
     21.201     7.9302     7.8706   3.617555   3.598110     2.9442     1.6041     1.0122     0.4137    90.1749    35.0207 1.8485e+02 9.5400e-02     21.000    35.0207    34.8708     5.8134    1482.59
     22.210     7.6796     7.6330   3.587406   3.576679     3.0008     1.4437     1.0067     0.3892    90.7278    34.9460 1.8351e+02 9.5400e-02     22.000    34.9460    34.8765     5.9925    1481.56
     23.220     7.5028     7.5203   3.567647   3.566290     3.1113     1.2550     1.0015     0.3651    91.2770    34.9088 1.8337e+02 9.5400e-02     23.000    34.9088    34.8764     6.2955    1480.86
     24.230     7.3693     7.3669   3.554365   3.552305     3.1691     1.2049     0.9939     0.3593    91.4105    34.8980 1.8171e+02 9.5400e-02     24.000    34.8980    34.8779     6.4615    1480.35
     25.239     7.0168     7.0334   3.528711   3.525301     3.1840     1.1279     1.0055     0.3577    91.4467    34.9729 1.8278e+02 9.5400e-02     25.000    34.9729    34.9184     6.5529    1479.10
     26.249     6.7681     6.7494   3.501456   3.497952     3.1892     0.9403     0.9863     0.3150    92.4282    34.9243 1.8261e+02 9.5400e-02     26.000    34.9243    34.9045     6.6092    1478.09
     27.259     6.3883     6.3584   3.468745   3.464634     3.1860     0.7884     0.9874     0.2940    92.9145    34.9478 1.8064e+02 9.5400e-02     27.000    34.9478    34.9324     6.6638    1476.66
     28.268     5.9358     5.9269   3.427019   3.424889     3.1674     0.5326     0.9773     0.2623    93.6535    34.9434 1.8036e+02 9.5400e-02     28.000    34.9434    34.9285     6.6930    1474.88
     29.278     5.5382     5.5557   3.392479   3.394023     3.1513     0.4873     0.9632     0.2441    94.0794    34.9621 1.8038e+02 9.5400e-02     29.000    34.9621    34.9617     6.7196    1473.33
     30.288     4.8875     4.8920   3.335823   3.335581     3.1423     0.3754     0.9583     0.2305    94.4011    34.9893 1.7968e+02 9.5400e-02     30.000    34.9893    34.9816     6.8094    1470.76
     31.297     4.8294     4.8290   3.329448   3.328306     3.1234     0.2709     0.9515     0.2039    95.0306    34.9756 1.7941e+02 9.5400e-02     31.000    34.9756    34.9628     6.7707    1470.52
     32.307     4.8864     4.8366   3.333173   3.328317     3.1080     0.2176     0.9369     0.2038    95.0321    34.9585 1.7879e+02 9.5400e-02     32.000    34.9585    34.9543     6.7214    1470.75
     33.317     4.8350     4.7979   3.328474   3.324908     3.0960     0.2232     0.9487     0.2028    95.0567    34.9573 1.7941e+02 9.5400e-02     33.000    34.9573    34.9548     6.6994    1470.55
     34.326     4.7747     4.7741   3.323108   3.322503     3.0897     0.1943     0.9440     0.1962    95.2137    34.9577 1.7738e+02 9.5400e-02     34.000    34.9577    34.9513     6.6941    1470.32
     35.336     4.7398     4.7396   3.319828   3.319247     3.0847     0.1647     0.9254     0.1842    95.4993    34.9556 1.7584e+02 9.5400e-02     35.000    34.9556    34.9491     6.6878    1470.20
     36.346     4.7237     4.7235   3.318161   3.317658     3.0824     0.1685     0.9232     0.1798    95.6045    34.9526 1.7582e+02 9.5400e-02     36.000    34.9526    34.9469     6.6854    1470.14
     37.355     4.7210     4.7081   3.317652   3.315935     3.0804     0.1658     0.9294     0.1773    95.6649    34.9489 1.7723e+02 9.5400e-02     37.000    34.9489    34.9425     6.6815    1470.14
     38.365     4.6709     4.6712   3.313078   3.312694     3.0803     0.1565     0.9339     0.1736    95.7521    34.9478 1.7486e+02 9.5400e-02     38.000    34.9478    34.9430     6.6911    1469.95
     39.375     4.6641     4.6637   3.312418   3.312097     3.0793     0.1447     0.9280     0.1687    95.8694    34.9467 1.7319e+02 9.5400e-02     39.000    34.9467    34.9434     6.6906    1469.94
     40.384     4.6327     4.6323   3.309853   3.309538     3.0790     0.1380     0.9202     0.1673    95.9030    34.9493 1.7440e+02 9.5400e-02     40.000    34.9493    34.9460     6.6961    1469.83
     41.394     4.6346     4.6246   3.309910   3.308734     3.0759     0.1292     0.9172     0.1659    95.9369    34.9474 1.7536e+02 9.5400e-02     41.000    34.9474    34.9441     6.6884    1469.85
     42.404     4.6204     4.6196   3.308568   3.308174     3.0707     0.1286     0.9219     0.1654    95.9487    34.9461 1.7488e+02 9.5400e-02     42.000    34.9461    34.9423     6.6778    1469.81
     43.414     4.6067     4.6054   3.307443   3.307128     3.0696     0.1196     0.9410     0.1642    95.9788    34.9469 1.7309e+02 9.5400e-02     43.000    34.9469    34.9445     6.6780    1469.77
     44.423     4.5970     4.5958   3.306965   3.306426     3.0680     0.1179     0.9120     0.1598    96.0827    34.9509 1.7308e+02 9.5400e-02     44.000    34.9509    34.9459     6.6762    1469.75
     45.433     4.6144     4.6148   3.308768   3.308390     3.0658     0.1040     0.9128     0.1575    96.1378    34.9532 1.7299e+02 9.5400e-02     45.000    34.9532    34.9484     6.6680    1469.84
     46.443     4.6405     4.6400   3.311468   3.311100     3.0554     0.0967     0.9141     0.1551    96.1957    34.9567 1.7304e+02 9.5400e-02     46.000    34.9567    34.9529     6.6364    1469.97
     47.453     4.6712     4.6676   3.314751   3.313916     3.0424     0.0982     0.9224     0.1547    96.2052    34.9621 1.7170e+02 9.5400e-02     47.000    34.9621    34.9562     6.5966    1470.12
     48.462     4.6907     4.6914   3.316838   3.316575     3.0424     0.0909     0.9301     0.1567    96.1580    34.9655 1.7159e+02 9.5400e-02     48.000    34.9655    34.9617     6.5941    1470.22
     49.472     4.6976     4.6973   3.317604   3.317315     3.0418     0.0862     0.9222     0.1537    96.2307    34.9666 1.7121e+02 9.5400e-02     49.000    34.9666    34.9636     6.5919    1470.27
     50.482     4.7011     4.7028   3.318037   3.317903     3.0401     0.0846     0.9083     0.1519    96.2730    34.9674 1.7045e+02 9.5400e-02     50.000    34.9674    34.9640     6.5876    1470.30
     51.492     4.7068     4.7059   3.318612   3.318291     3.0310     0.0782     0.9091     0.1533    96.2406    34.9676 1.7128e+02 9.5400e-02     51.000    34.9676    34.9648     6.5631    1470.34
     52.501     4.7145     4.7142   3.319484   3.319169     3.0286     0.0830     0.9208     0.1552    96.1946    34.9691 1.6958e+02 9.5400e-02     52.000    34.9691    34.9658     6.5561    1470.39
     53.511     4.7144     4.7139   3.319569   3.319314     3.0283     0.0818     0.9118     0.1527    96.2546    34.9697 1.6908e+02 9.5400e-02     53.000    34.9697    34.9672     6.5564    1470.41
     54.521     4.7086     4.7082   3.319113   3.318891     3.0274     0.0696     0.9078     0.1531    96.2451    34.9699 1.6909e+02 9.5400e-02     54.000    34.9699    34.9677     6.5556    1470.40
     55.531     4.7069     4.7059   3.318968   3.318646     3.0237     0.0783     0.9098     0.1530    96.2476    34.9694 1.6931e+02 9.5400e-02     55.000    34.9694    34.9667     6.5469    1470.41
     56.540     4.7020     4.7019   3.318586   3.318432     3.0207     0.0839     0.9108     0.1514    96.2858    34.9696 1.6796e+02 9.5400e-02     56.000    34.9696    34.9680     6.5405    1470.41
     57.550     4.6943     4.6937   3.318000   3.317744     3.0211     0.0837     0.9163     0.1515    96.2822    34.9703 1.6789e+02 9.5400e-02     57.000    34.9703    34.9680     6.5439    1470.39
     58.560     4.6867     4.6857   3.317374   3.317096     3.0206     0.0714     0.9096     0.1489    96.3457    34.9705 1.6786e+02 9.5400e-02     58.000    34.9705    34.9683     6.5446    1470.38
     59.570     4.6808     4.6804   3.316883   3.316613     3.0174     0.0576     0.9099     0.1460    96.4169    34.9705 1.6750e+02 9.5400e-02     59.000    34.9705    34.9677     6.5380    1470.37
     60.580     4.6816     4.6814   3.317019   3.316772     3.0150     0.0537     0.9026     0.1475    96.3808    34.9706 1.6855e+02 9.5400e-02     60.000    34.9706    34.9680     6.5323    1470.39
     61.589     4.6847     4.6824   3.317305   3.316877     3.0101     0.0562     0.9141     0.1462    96.4101    34.9702 1.6729e+02 9.5400e-02     61.000    34.9702    34.9676     6.5193    1470.42
     62.599     4.6844     4.6839   3.317381   3.317115     3.0090     0.0563     0.9119     0.1455    96.4268    34.9708 1.6657e+02 9.5400e-02     62.000    34.9708    34.9682     6.5172    1470.43
     63.609     4.6841     4.6837   3.317404   3.317162     3.0091     0.0599     0.9067     0.1459    96.4170    34.9708 1.6760e+02 9.5400e-02     63.000    34.9708    34.9684     6.5185    1470.45
     64.619     4.6841     4.6837   3.317463   3.317198     3.0086     0.0495     0.9073     0.1457    96.4235    34.9711 1.6750e+02 9.5400e-02     64.000    34.9711    34.9683     6.5178    1470.47
     65.629     4.6838     4.6834   3.317497   3.317249     3.0081     0.0580     0.9085     0.1465    96.4045    34.9712 1.6671e+02 9.5400e-02     65.000    34.9712    34.9687     6.5176    1470.48
     66.639     4.6846     4.6822   3.317597   3.317170     3.0055     0.0670     0.9041     0.1462    96.4116    34.9710 1.6541e+02 9.5400e-02     66.000    34.9710    34.9685     6.5113    1470.50
     67.648     4.6715     4.6708   3.316473   3.316242     3.0050     0.0559     0.9099     0.1462    96.4117    34.9711 1.6508e+02 9.5400e-02     67.000    34.9711    34.9691     6.5131    1470.46
     68.658     4.6635     4.6628   3.315748   3.315560     3.0041     0.0517     0.9487     0.1459    96.4183    34.9705 1.6506e+02 9.5400e-02     68.000    34.9705    34.9690     6.5129    1470.45
     69.668     4.6485     4.6474   3.314388   3.314202     3.0028     0.0472     0.9452     0.1462    96.4111    34.9699 1.6505e+02 9.5400e-02     69.000    34.9699    34.9689     6.5127    1470.40
     70.678     4.6343     4.6344   3.313085   3.312951     3.0013     0.0517     0.9093     0.1446    96.4486    34.9691 1.6407e+02 9.5400e-02     70.000    34.9691    34.9674     6.5119    1470.36
     71.688     4.6490     4.6389   3.314415   3.313346     2.9994     0.0617     0.9105     0.1467    96.3988    34.9687 1.6362e+02 9.5400e-02     71.000    34.9687    34.9668     6.5052    1470.44
     72.698     4.6059     4.6038   3.310508   3.310313     2.9986     0.0446     0.9183     0.1455    96.4267    34.9678 1.6208e+02 9.5400e-02     72.000    34.9678    34.9678     6.5113    1470.27
     73.708     4.5908     4.5901   3.309194   3.308957     2.9974     0.0492     0.9182     0.1462    96.4109    34.9679 1.6246e+02 9.5400e-02     73.000    34.9679    34.9658     6.5117    1470.23
     74.717     4.5881     4.5877   3.308953   3.308740     2.9973     0.0606     0.9103     0.1434    96.4773    34.9673 1.6254e+02 9.5400e-02     74.000    34.9673    34.9653     6.5128    1470.23
     75.727     4.5838     4.5833   3.308553   3.308302     2.9966     0.0306     0.9101     0.1454    96.4307    34.9667 1.6339e+02 9.5400e-02     75.000    34.9667    34.9643     6.5125    1470.23
     76.737     4.5952     4.5919   3.309586   3.309097     2.9932     0.0537     0.9089     0.1446    96.4507    34.9662 1.6114e+02 9.5400e-02     76.000    34.9662    34.9640     6.5021    1470.29
     77.747     4.5816     4.5808   3.308424   3.308143     2.9917     0.0470     0.9103     0.1453    96.4326    34.9664 1.6029e+02 9.5400e-02     77.000    34.9664    34.9640     6.5013    1470.26
     78.757     4.5743     4.5737   3.307739   3.307572     2.9914     0.0446     0.9176     0.1441    96.4608    34.9656 1.6061e+02 9.5400e-02     78.000    34.9656    34.9642     6.5027    1470.24
     79.767     4.5660     4.5657   3.307000   3.306781     2.9912     0.0406     0.9128     0.1452    96.4363    34.9651 1.6108e+02 9.5400e-02     79.000    34.9651    34.9628     6.5045    1470.22
     80.777     4.5821     4.5728   3.308459   3.307398     2.9894     0.0476     0.9097     0.1454    96.4315    34.9646 1.6132e+02 9.5400e-02     80.000    34.9646    34.9620     6.4977    1470.31
     81.787     4.5597     4.5602   3.306461   3.306265     2.9892     0.0304     0.9196     0.1455    96.4270    34.9644 1.5885e+02 9.5400e-02     81.000    34.9644    34.9616     6.5019    1470.23
     82.797     4.5578     4.5572   3.306306   3.306065     2.9884     0.0401     0.9121     0.1443    96.4559    34.9640 1.5997e+02 9.5400e-02     82.000    34.9640    34.9618     6.5009    1470.24
     83.807     4.5531     4.5514   3.305906   3.305536     2.9884     0.0458     0.9074     0.1442    96.4590    34.9637 1.6056e+02 9.5400e-02     83.000    34.9637    34.9612     6.5025    1470.23
     84.816     4.5462     4.5457   3.305300   3.305056     2.9883     0.0422     0.9087     0.1439    96.4659    34.9633 1.6056e+02 9.5400e-02     84.000    34.9633    34.9610     6.5043    1470.22
     85.826     4.5488     4.5438   3.305521   3.304825     2.9862     0.0451     0.9105     0.1419    96.5155    34.9627 1.5845e+02 9.5400e-02     85.000    34.9627    34.9598     6.4992    1470.25
     86.836     4.5065     4.5048   3.301482   3.301451     2.9860     0.0411     0.9109     0.1469    96.3951    34.9595 1.5834e+02 9.5400e-02     86.000    34.9595    34.9609     6.5069    1470.09
     87.846     4.4702     4.4695   3.298138   3.297927     2.9850     0.0296     0.9072     0.1456    96.4258    34.9580 1.5799e+02 9.5400e-02     87.000    34.9580    34.9563     6.5114    1469.95
     88.856     4.4807     4.4758   3.299049   3.298483     2.9865     0.0445     0.9093     0.1429    96.4895    34.9571 1.5594e+02 9.5400e-02     88.000    34.9571    34.9556     6.5143    1470.01
     89.866     4.4581     4.4581   3.297040   3.296973     2.9875     0.0470     0.9071     0.1451    96.4365    34.9568 1.5471e+02 9.5400e-02     89.000    34.9568    34.9561     6.5218    1469.93
     90.876     4.4525     4.4523   3.296560   3.296324     2.9856     0.0413     0.9067     0.1435    96.4765    34.9566 1.5410e+02 9.5400e-02     90.000    34.9566    34.9540     6.5186    1469.93
     91.886     4.4753     4.4628   3.298671   3.297307     2.9852     0.0438     0.9324     0.1428    96.4927    34.9567 1.5205e+02 9.5400e-02     91.000    34.9567    34.9539     6.5144    1470.04
     92.896     4.4516     4.4515   3.296672   3.296463     2.9863     0.0368     0.9023     0.1424    96.5029    34.9577 1.5079e+02 9.5400e-02     92.000    34.9577    34.9554     6.5223    1469.96
     93.906     4.4503     4.4494   3.296584   3.296250     2.9849     0.0317     0.9054     0.1450    96.4406    34.9576 1.5079e+02 9.5400e-02     93.000    34.9576    34.9546     6.5195    1469.97
     94.916     4.4492     4.4489   3.296510   3.296264     2.9840     0.0313     0.9054     0.1461    96.4129    34.9572 1.5079e+02 9.5400e-02     94.000    34.9572    34.9547     6.5181    1469.98
     95.926     4.4595     4.4582   3.297435   3.297201     2.9852     0.0373     0.9158     0.1425    96.4995    34.9567 1.4871e+02 9.5400e-02     95.000    34.9567    34.9553     6.5206    1470.04
     96.936     4.4473     4.4472   3.296384   3.296178     2.9845     0.0358     0.9230     0.1451    96.4380    34.9567 1.4728e+02 9.5400e-02     96.000    34.9567    34.9545     6.5217    1470.01
     97.946     4.4711     4.4677   3.298570   3.298029     2.9841     0.0417     0.9095     0.1429    96.4897    34.9567 1.4591e+02 9.5400e-02     97.000    34.9567    34.9540     6.5173    1470.12
     98.956     4.4462     4.4486   3.296329   3.296427     2.9833     0.0460     0.9198     0.1428    96.4940    34.9561 1.4500e+02 9.5400e-02     98.000    34.9561    34.9548     6.5203    1470.03
     99.966     4.4532     4.4499   3.296970   3.296428     2.9837     0.0424     0.9111     0.1415    96.5244    34.9558 1.4479e+02 9.5400e-02     99.000    34.9558    34.9528     6.5212    1470.08
    100.976     4.4430     4.4397   3.296103   3.295649     2.9842     0.0286     0.9079     0.1447    96.4478    34.9558 1.4329e+02 9.5400e-02    100.000    34.9558    34.9540     6.5251    1470.05
    101.986     4.4451     4.4436   3.296313   3.295943     2.9837     0.0371     0.9123     0.1433    96.4805    34.9555 1.4273e+02 9.5400e-02    101.000    34.9555    34.9527     6.5241    1470.08
    102.996     4.4545     4.4540   3.297229   3.296968     2.9822     0.0454     0.9105     0.1428    96.4934    34.9558 1.4144e+02 9.5400e-02    102.000    34.9558    34.9532     6.5194    1470.13
    104.006     4.4367     4.4387   3.295604   3.295755     2.9816     0.0422     0.9098     0.1418    96.5161    34.9549 1.3981e+02 9.5400e-02    103.000    34.9549    34.9546     6.5216    1470.07
    105.016     4.4400     4.4418   3.295978   3.295835     2.9822     0.0349     0.9269     0.1416    96.5214    34.9553 1.3735e+02 9.5400e-02    104.000    34.9553    34.9517     6.5235    1470.11
    106.026     4.4126     4.4004   3.293408   3.292284     2.9824     0.0453     0.9071     0.1421    96.5104    34.9536 1.3641e+02 9.5400e-02    105.000    34.9536    34.9533     6.5297    1470.01
    107.036     4.3900     4.3893   3.291394   3.291124     2.9814     0.0425     0.9097     0.1453    96.4319    34.9532 1.3678e+02 9.5400e-02    106.000    34.9532    34.9508     6.5317    1469.93
    108.046     4.3883     4.3879   3.291287   3.291027     2.9803     0.0420     0.9075     0.1415    96.5235    34.9532 1.3606e+02 9.5400e-02    107.000    34.9532    34.9506     6.5301    1469.94
    109.056     4.3837     4.3836   3.290858   3.290660     2.9799     0.0402     0.9145     0.1420    96.5132    34.9525 1.3590e+02 9.5400e-02    108.000    34.9525    34.9503     6.5307    1469.94
    110.066     4.3744     4.3730   3.290014   3.289705     2.9810     0.0262     0.9092     0.1409    96.5396    34.9519 1.3617e+02 9.5400e-02    109.000    34.9519    34.9497     6.5362    1469.91
    111.076     4.3659     4.3663   3.289233   3.289086     2.9818     0.0304     0.9093     0.1396    96.5706    34.9512 1.3607e+02 9.5400e-02    110.000    34.9512    34.9489     6.5407    1469.89
    112.086     4.3563     4.3559   3.288398   3.288144     2.9818     0.0292     0.9080     0.1391    96.5824    34.9509 1.3558e+02 9.5400e-02    111.000    34.9509    34.9484     6.5432    1469.87
    113.096     4.3533     4.3527   3.288147   3.287889     2.9817     0.0337     0.9087     0.1398    96.5652    34.9505 1.3561e+02 9.5400e-02    112.000    34.9505    34.9482     6.5443    1469.87
    114.106     4.3483     4.3474   3.287715   3.287435     2.9815     0.0338     0.9111     0.1395    96.5719    34.9502 1.3496e+02 9.5400e-02    113.000    34.9502    34.9479     6.5453    1469.87
    115.117     4.3433     4.3428   3.287267   3.287024     2.9814     0.0348     0.9087     0.1387    96.5911    34.9497 1.3486e+02 9.5400e-02    114.000    34.9497    34.9473     6.5470    1469.86
    116.127     4.3403     4.3402   3.287024   3.286797     2.9810     0.0445     0.9077     0.1399    96.5626    34.9495 1.3553e+02 9.5400e-02    115.000    34.9495    34.9469     6.5473    1469.87
    117.137     4.3398     4.3394   3.287016   3.286745     2.9808     0.0421     0.9077     0.1393    96.5763    34.9493 1.3531e+02 9.5400e-02    116.000    34.9493    34.9466     6.5476    1469.88
    118.147     4.3383     4.3379   3.286890   3.286637     2.9803     0.0412     0.9070     0.1403    96.5527    34.9490 1.3529e+02 9.5400e-02    117.000    34.9490    34.9464     6.5476    1469.89
    119.157     4.3372     4.3370   3.286842   3.286595     2.9793     0.0247     0.9067     0.1393    96.5772    34.9489 1.3364e+02 9.5400e-02    118.000    34.9489    34.9463     6.5456    1469.90
    120.167     4.3356     4.3354   3.286738   3.286512     2.9794     0.0225     0.9119     0.1384    96.6003    34.9489 1.3514e+02 9.5400e-02    119.000    34.9489    34.9464     6.5473    1469.91
    121.177     4.3310     4.3307   3.286366   3.286171     2.9797     0.0303     0.9159     0.1387    96.5918    34.9488 1.3464e+02 9.5400e-02    120.000    34.9488    34.9469     6.5497    1469.91
    122.187     4.3194     4.3194   3.285345   3.285168     2.9790     0.0353     0.9070     0.1405    96.5488    34.9486 1.3416e+02 9.5400e-02    121.000    34.9486    34.9465     6.5506    1469.88
    123.197     4.3080     4.3069   3.284241   3.284017     2.9779     0.0245     0.9078     0.1392    96.5791    34.9471 1.3288e+02 9.5400e-02    122.000    34.9471    34.9456     6.5506    1469.85
    124.207     4.2860     4.2863   3.282137   3.282147     2.9774     0.0348     0.9086     0.1393    96.5782    34.9450 1.3374e+02 9.5400e-02    123.000    34.9450    34.9448     6.5539    1469.77
    125.218     4.2582     4.2565   3.279507   3.279168     2.9762     0.0227     0.9056     0.1388    96.5902    34.9429 1.3385e+02 9.5400e-02    124.000    34.9429    34.9407     6.5565    1469.67
    126.228     4.2533     4.2514   3.279026   3.278654     2.9736     0.0348     0.9038     0.1377    96.6153    34.9418 1.3494e+02 9.5400e-02    125.000    34.9418    34.9395     6.5512    1469.66
    127.238     4.2387     4.2373   3.277616   3.277335     2.9723     0.0409     0.9069     0.1395    96.5733    34.9402 1.3474e+02 9.5400e-02    126.000    34.9402    34.9383     6.5512    1469.62
    128.248     4.2303     4.2306   3.276817   3.276662     2.9716     0.0322     0.9068     0.1391    96.5832    34.9391 1.3417e+02 9.5400e-02    127.000    34.9391    34.9369     6.5516    1469.60
    129.258     4.2204     4.2198   3.275859   3.275753     2.9715     0.0293     0.9062     0.1392    96.5803    34.9378 1.3350e+02 9.5400e-02    128.000    34.9378    34.9371     6.5538    1469.57
    130.268     4.2040     4.2034   3.274334   3.274117     2.9716     0.0375     0.9059     0.1385    96.5957    34.9365 1.3315e+02 9.5400e-02    129.000    34.9365    34.9346     6.5580    1469.52
    131.278     4.1964     4.1960   3.273612   3.273380     2.9715     0.0261     0.8992     0.1379    96.6109    34.9356 1.3275e+02 9.5400e-02    130.000    34.9356    34.9332     6.5601    1469.50
    132.289     4.1951     4.1984   3.273510   3.273574     2.9738     0.0401     0.9061     0.1388    96.5890    34.9352 1.3395e+02 9.5400e-02    131.000    34.9352    34.9324     6.5673    1469.51
    133.299     4.2008     4.1997   3.274214   3.273779     2.9769     0.0372     0.9188     0.1419    96.5153    34.9369 1.3364e+02 9.5411e-02    132.000    34.9369    34.9329     6.5757    1469.56
    134.309     4.2219     4.2217   3.276508   3.276070     2.9769     0.0226     0.9100     0.1368    96.6376    34.9410 1.3335e+02 9.5399e-02    133.000    34.9410    34.9361     6.5727    1469.67
    135.319     4.2253     4.2249   3.276878   3.276612     2.9771     0.0398     0.9069     0.1388    96.5904    34.9413 1.3288e+02 9.5400e-02    134.000    34.9413    34.9386     6.5733    1469.70
    136.329     4.2248     4.2243   3.276881   3.276616     2.9770     0.0420     0.9070     0.1397    96.5681    34.9413 1.3271e+02 9.5400e-02    135.000    34.9413    34.9387     6.5742    1469.71
    137.339     4.2201     4.2193   3.276509   3.276263     2.9766     0.0402     0.9077     0.1382    96.6038    34.9414 1.3318e+02 9.5400e-02    136.000    34.9414    34.9393     6.5748    1469.71
    138.350     4.2119     4.2112   3.275772   3.275513     2.9737     0.0264     0.9112     0.1378    96.6139    34.9408 1.3353e+02 9.5400e-02    137.000    34.9408    34.9385     6.5690    1469.69
    139.360     4.2171     4.2177   3.276249   3.276042     2.9676     0.0359     0.9127     0.1376    96.6178    34.9403 1.3334e+02 9.5400e-02    138.000    34.9403    34.9373     6.5523    1469.73
    140.370     4.2104     4.2103   3.275737   3.275540     2.9678     0.0434     0.9095     0.1380    96.6079    34.9409 1.3172e+02 9.5438e-02    139.000    34.9409    34.9387     6.5549    1469.72
    141.380     4.2085     4.2077   3.275614   3.275342     2.9677     0.0426     0.9099     0.1372    96.6274    34.9409 1.3114e+02 9.5419e-02    140.000    34.9409    34.9385     6.5559    1469.73
    142.390     4.2053     4.2047   3.275356   3.275077     2.9674     0.0416     0.9108     0.1374    96.6229    34.9407 1.3160e+02 9.5399e-02    141.000    34.9407    34.9380     6.5562    1469.73
    143.401     4.2042     4.2039   3.275290   3.275038     2.9671     0.0403     0.9075     0.1370    96.6322    34.9406 1.3170e+02 9.5400e-02    142.000    34.9406    34.9379     6.5565    1469.74
    144.411     4.2023     4.2020   3.275149   3.274880     2.9671     0.0249     0.9090     0.1373    96.6250    34.9403 1.3309e+02 9.5415e-02    143.000    34.9403    34.9375     6.5578    1469.75
    145.421     4.2032     4.2032   3.275244   3.275008     2.9670     0.0330     0.9044     0.1375    96.6199    34.9399 1.3278e+02 9.5410e-02    144.000    34.9399    34.9372     6.5582    1469.77
    146.431     4.1998     4.1997   3.274988   3.274755     2.9671     0.0374     0.9070     0.1382    96.6042    34.9400 1.2974e+02 9.5399e-02    145.000    34.9400    34.9373     6.5600    1469.77
    147.441     4.1935     4.1933   3.274426   3.274209     2.9669     0.0427     0.9096     0.1401    96.5579    34.9395 1.3027e+02 9.5400e-02    146.000    34.9395    34.9372     6.5614    1469.76
    148.452     4.1814     4.1815   3.273268   3.273211     2.9665     0.0326     0.9055     0.1375    96.6211    34.9381 1.3122e+02 9.5400e-02    147.000    34.9381    34.9373     6.5632    1469.73
    149.462     4.1671     4.1670   3.271946   3.271776     2.9661     0.0238     0.8993     0.1383    96.6018    34.9371 1.3160e+02 9.5400e-02    148.000    34.9371    34.9351     6.5657    1469.68
