       PrDM      T090C      T190C      C0S/m      C1S/m    Sbeox0V  FlECO-AFLTurbWETntu0   CStarAt0   CStarTr0      Sal00       Spar        Par      DepSM      Sal00      Sal11 Sbeox0ML/L       SvCM
   2626.884     1.5760     1.5823   3.144309   3.144421     2.2336     0.0470     0.9568     0.1421    96.5091    34.9016 4.6844e+02 9.5400e-02   2586.000    34.9016    34.8962     6.7648    1499.83
   2625.862     1.5797     1.5852   3.144580   3.144673     2.2336     0.0427     0.9553     0.1419    96.5153    34.9015 4.6698e+02 9.5400e-02   2585.000    34.9015    34.8967     6.7629    1499.83
   2624.840     1.5876     1.5932   3.145313   3.145327     2.2338     0.0348     0.9549     0.1417    96.5187    34.9025 4.6643e+02 9.5400e-02   2584.000    34.9025    34.8966     6.7614    1499.85
   2623.818     1.6018     1.6032   3.146349   3.146126     2.2340     0.0348     0.9571     0.1412    96.5319    34.9005 4.6780e+02 9.5400e-02   2583.000    34.9005    34.8963     6.7583    1499.89
   2622.795     1.6037     1.6100   3.146556   3.146623     2.2342     0.0348     0.9566     0.1408    96.5414    34.9015 4.6810e+02 9.5400e-02   2582.000    34.9015    34.8956     6.7579    1499.89
   2621.773     1.6123     1.6127   3.147248   3.146937     2.2343     0.0348     0.9566     0.1414    96.5273    34.9013 4.6819e+02 9.5400e-02   2581.000    34.9013    34.8970     6.7557    1499.91
   2620.751     1.6139     1.6145   3.147377   3.147055     2.2345     0.0348     0.9566     0.1414    96.5260    34.9017 4.6742e+02 9.5400e-02   2580.000    34.9017    34.8970     6.7550    1499.90
   2619.729     1.6142     1.6169   3.147403   3.147233     2.2347     0.0348     0.9513     0.1414    96.5269    34.9022 4.6617e+02 9.5400e-02   2579.000    34.9022    34.8971     6.7552    1499.88
   2618.708     1.6161     1.6199   3.147522   3.147469     2.2347     0.0348     0.9561     0.1407    96.5427    34.9020 4.6397e+02 9.5400e-02   2578.000    34.9020    34.8973     6.7537    1499.87
   2617.686     1.6191     1.6242   3.147731   3.147867     2.2349     0.0348     0.9521     0.1408    96.5413    34.9019 4.6652e+02 9.5400e-02   2577.000    34.9019    34.8980     6.7529    1499.87
   2616.664     1.6331     1.6248   3.148858   3.147715     2.2348     0.0459     0.9521     0.1401    96.5577    34.9012 4.6781e+02 9.5400e-02   2576.000    34.9012    34.8960     6.7489    1499.91
   2615.642     1.6415     1.6399   3.149544   3.148944     2.2349     0.0488     0.9541     0.1396    96.5712    34.9012 4.6718e+02 9.5400e-02   2575.000    34.9012    34.8955     6.7468    1499.93
   2614.620     1.6473     1.6495   3.150010   3.149778     2.2350     0.0383     0.9560     0.1394    96.5747    34.9012 4.6536e+02 9.5400e-02   2574.000    34.9012    34.8959     6.7452    1499.94
   2613.598     1.6521     1.6519   3.150417   3.150074     2.2350     0.0470     0.9510     0.1396    96.5696    34.9015 4.6425e+02 9.5400e-02   2573.000    34.9015    34.8975     6.7431    1499.94
   2612.576     1.6550     1.6552   3.150712   3.150242     2.2352     0.0450     0.9464     0.1394    96.5740    34.9025 4.6498e+02 9.5400e-02   2572.000    34.9025    34.8964     6.7424    1499.94
   2611.554     1.6603     1.6586   3.151099   3.150482     2.2354     0.0381     0.9565     0.1402    96.5564    34.9021 4.6725e+02 9.5400e-02   2571.000    34.9021    34.8963     6.7414    1499.95
   2610.532     1.6713     1.6748   3.151886   3.151738     2.2354     0.0436     0.9538     0.1395    96.5737    34.9004 4.6770e+02 9.5400e-02   2570.000    34.9004    34.8948     6.7384    1499.97
   2609.510     1.6785     1.6878   3.152467   3.152918     2.2354     0.0389     0.9461     0.1396    96.5698    34.9003 4.6672e+02 9.5400e-02   2569.000    34.9003    34.8959     6.7357    1499.99
   2608.488     1.6816     1.7020   3.152763   3.154094     2.2356     0.0596     0.9522     0.1389    96.5861    34.9011 4.6404e+02 9.5400e-02   2568.000    34.9011    34.8956     6.7352    1499.99
   2607.466     1.7032     1.7080   3.154628   3.154741     2.2356     0.0423     0.9517     0.1393    96.5763    34.9014 4.6091e+02 9.5400e-02   2567.000    34.9014    34.8976     6.7300    1500.06
   2606.444     1.7136     1.7127   3.155479   3.155026     2.2359     0.0346     0.9521     0.1397    96.5684    34.9012 4.6389e+02 9.5400e-02   2566.000    34.9012    34.8966     6.7282    1500.09
   2605.422     1.7227     1.7246   3.156233   3.155984     2.2356     0.0406     0.9595     0.1398    96.5645    34.9012 4.6590e+02 9.5400e-02   2565.000    34.9012    34.8961     6.7244    1500.11
   2604.400     1.7307     1.7388   3.156953   3.157173     2.2355     0.0444     0.9727     0.1397    96.5668    34.9019 4.6701e+02 9.5400e-02   2564.000    34.9019    34.8960     6.7214    1500.13
   2603.378     1.7451     1.7533   3.158021   3.158290     2.2354     0.0346     0.9874     0.1402    96.5561    34.9001 4.6656e+02 9.5400e-02   2563.000    34.9001    34.8946     6.7169    1500.18
   2602.356     1.7616     1.7690   3.159452   3.159736     2.2359     0.0578     0.9529     0.1410    96.5363    34.9005 4.6479e+02 9.5400e-02   2562.000    34.9005    34.8960     6.7150    1500.23
   2601.334     1.7599     1.7621   3.159306   3.159110     2.2356     0.0384     0.9510     0.1407    96.5436    34.9009 4.6285e+02 9.5400e-02   2561.000    34.9009    34.8962     6.7130    1500.21
   2600.312     1.7650     1.7685   3.159831   3.159791     2.2350     0.0472     0.9519     0.1410    96.5373    34.9024 4.6211e+02 9.5400e-02   2560.000    34.9024    34.8982     6.7087    1500.21
   2599.290     1.7706     1.7770   3.160277   3.160338     2.2338     0.0395     0.9523     0.1412    96.5321    34.9024 4.6465e+02 9.5400e-02   2559.000    34.9024    34.8962     6.7018    1500.22
   2598.269     1.7819     1.7834   3.161156   3.160848     2.2331     0.0265     0.9516     0.1410    96.5353    34.9015 4.6417e+02 9.5400e-02   2558.000    34.9015    34.8961     6.6960    1500.25
   2597.247     1.7927     1.7974   3.162046   3.161963     2.2324     0.0348     0.9479     0.1415    96.5232    34.9014 4.6602e+02 9.5400e-02   2557.000    34.9014    34.8953     6.6901    1500.28
   2596.225     1.8025     1.8069   3.162824   3.162737     2.2321     0.0448     0.9464     0.1408    96.5410    34.9009 4.6479e+02 9.5400e-02   2556.000    34.9009    34.8952     6.6859    1500.31
   2595.203     1.8097     1.8139   3.163388   3.163381     2.2317     0.0351     0.9563     0.1414    96.5279    34.9005 4.6248e+02 9.5400e-02   2555.000    34.9005    34.8960     6.6821    1500.32
   2594.181     1.8109     1.8195   3.163404   3.163854     2.2314     0.0348     0.9566     0.1416    96.5213    34.9000 4.6108e+02 9.5400e-02   2554.000    34.9000    34.8963     6.6797    1500.31
   2593.159     1.8150     1.8166   3.163876   3.163656     2.2314     0.0454     0.9521     0.1414    96.5274    34.9019 4.6116e+02 9.5400e-02   2553.000    34.9019    34.8974     6.6777    1500.31
   2592.137     1.8206     1.8215   3.164322   3.163898     2.2315     0.0471     0.9517     0.1421    96.5096    34.9019 4.6399e+02 9.5400e-02   2552.000    34.9019    34.8957     6.6761    1500.32
