       PrDM      T090C      T190C      C0S/m      C1S/m    Sbeox0V  FlECO-AFLTurbWETntu0   CStarAt0   CStarTr0      Sal00       Spar        Par      DepSM      Sal00      Sal11 Sbeox0ML/L       SvCM
     22.210     7.8993     7.8948   3.599913   3.600092     3.3323     1.6240     1.0603     0.4188    90.0597    34.8611 3.6841e+02 9.5400e-02     22.000    34.8611    34.8675     6.7816    1482.29
     23.220     7.8606     7.8591   3.596533   3.596599     3.3201     1.3382     1.0573     0.3853    90.8184    34.8628 3.6922e+02 9.5400e-02     23.000    34.8628    34.8650     6.7586    1482.16
     24.230     7.8848     7.8821   3.598424   3.598189     3.2922     1.4328     1.0659     0.4025    90.4283    34.8585 3.6322e+02 9.5400e-02     24.000    34.8585    34.8587     6.6868    1482.26
     25.239     7.8381     7.8374   3.594803   3.594554     3.2927     1.3613     1.0888     0.3758    91.0331    34.8657 3.6257e+02 9.5400e-02     25.000    34.8657    34.8636     6.6961    1482.11
     26.249     7.8289     7.8280   3.593911   3.593714     3.2903     1.3419     1.0666     0.3722    91.1151    34.8647 3.6403e+02 9.5400e-02     26.000    34.8647    34.8635     6.6926    1482.09
     27.259     7.8028     7.8012   3.591480   3.591363     3.2870     1.2531     1.0559     0.3542    91.5266    34.8641 3.6613e+02 9.5400e-02     27.000    34.8641    34.8645     6.6895    1482.01
     28.268     7.6664     7.6615   3.579083   3.579333     3.2820     1.2720     1.0598     0.3497    91.6284    34.8661 3.6730e+02 9.5400e-02     28.000    34.8661    34.8737     6.6999    1481.51
     29.278     7.4891     7.4852   3.563020   3.563482     3.2727     1.2096     1.0720     0.3683    91.2040    34.8691 3.6814e+02 9.5400e-02     29.000    34.8691    34.8781     6.7064    1480.85
     30.288     7.1145     7.1086   3.528673   3.529543     3.2635     1.1166     1.0428     0.3567    91.4692    34.8708 3.6657e+02 9.5400e-02     30.000    34.8708    34.8864     6.7457    1479.43
     31.297     6.6120     6.6087   3.483740   3.485492     3.2520     1.3071     1.0419     0.3399    91.8527    34.8841 3.6474e+02 9.5400e-02     31.000    34.8841    34.9070     6.8010    1477.52
     32.307     6.1210     6.1192   3.441098   3.443112     3.2376     0.9359     1.0856     0.3001    92.7735    34.9093 3.6422e+02 9.5400e-02     32.000    34.9093    34.9338     6.8480    1475.64
     33.317     5.4721     5.4704   3.384408   3.387000     3.2168     0.6948     1.0003     0.2779    93.2885    34.9363 3.6449e+02 9.5400e-02     33.000    34.9363    34.9677     6.9073    1473.10
     34.326     5.1450     5.1456   3.356068   3.356327     3.1835     0.6297     0.9729     0.2403    94.1689    34.9514 3.6531e+02 9.5400e-02     34.000    34.9514    34.9538     6.8778    1471.82
     35.336     5.0095     5.0103   3.343976   3.344522     3.1651     0.3972     0.9599     0.2102    94.8811    34.9529 3.6801e+02 9.5400e-02     35.000    34.9529    34.9584     6.8543    1471.29
     36.346     4.9321     4.9339   3.336427   3.336807     3.1462     0.2268     0.9297     0.1986    95.1566    34.9461 3.6726e+02 9.5400e-02     36.000    34.9461    34.9486     6.8190    1470.98
     37.355     4.8622     4.8617   3.329597   3.329585     3.1309     0.1775     0.9261     0.1955    95.2308    34.9395 3.6521e+02 9.5400e-02     37.000    34.9395    34.9400     6.7920    1470.71
     38.365     4.8185     4.8203   3.325334   3.325409     3.1159     0.2147     0.9167     0.1933    95.2821    34.9353 3.6356e+02 9.5400e-02     38.000    34.9353    34.9344     6.7608    1470.54
     39.375     4.7621     4.7620   3.320253   3.320284     3.1100     0.2092     0.9207     0.1894    95.3742    34.9349 3.6775e+02 9.5400e-02     39.000    34.9349    34.9354     6.7559    1470.33
     40.384     4.7308     4.7305   3.317481   3.317388     3.1079     0.1605     0.9365     0.1867    95.4398    34.9350 3.6742e+02 9.5400e-02     40.000    34.9350    34.9343     6.7568    1470.21
     41.394     4.6973     4.6968   3.314498   3.314411     3.1053     0.1671     0.9219     0.1828    95.5339    34.9350 3.6507e+02 9.5400e-02     41.000    34.9350    34.9345     6.7568    1470.09
     42.404     4.6701     4.6698   3.311980   3.311761     3.1001     0.1793     0.9182     0.1808    95.5804    34.9336 3.6540e+02 9.5400e-02     42.000    34.9336    34.9314     6.7484    1470.00
     43.414     4.6495     4.6490   3.310045   3.309870     3.0950     0.1606     0.9267     0.1775    95.6599    34.9322 3.6626e+02 9.5400e-02     43.000    34.9322    34.9306     6.7394    1469.93
     44.423     4.6350     4.6346   3.308674   3.308447     3.0918     0.1420     0.9131     0.1756    95.7044    34.9309 3.6342e+02 9.5400e-02     44.000    34.9309    34.9286     6.7344    1469.88
     45.433     4.6281     4.6275   3.307981   3.307756     3.0921     0.1532     0.9138     0.1709    95.8176    34.9295 3.6663e+02 9.5400e-02     45.000    34.9295    34.9275     6.7373    1469.87
     46.443     4.6178     4.6172   3.307088   3.306909     3.0918     0.1399     0.9188     0.1704    95.8299    34.9293 3.6793e+02 9.5400e-02     46.000    34.9293    34.9279     6.7392    1469.84
     47.453     4.6011     4.6006   3.305697   3.305514     3.0907     0.1262     0.9284     0.1693    95.8548    34.9301 3.6640e+02 9.5400e-02     47.000    34.9301    34.9285     6.7401    1469.79
     48.462     4.6035     4.5957   3.305774   3.304999     3.0882     0.1436     0.9127     0.1714    95.8057    34.9280 3.6159e+02 9.5400e-02     48.000    34.9280    34.9271     6.7340    1469.82
     49.472     4.5802     4.5796   3.303727   3.303486     3.0868     0.1305     0.9092     0.1658    95.9405    34.9281 3.6411e+02 9.5400e-02     49.000    34.9281    34.9258     6.7351    1469.74
     50.482     4.5661     4.5655   3.302472   3.302276     3.0855     0.1129     0.9087     0.1681    95.8854    34.9277 3.6645e+02 9.5400e-02     50.000    34.9277    34.9260     6.7351    1469.70
     51.492     4.5495     4.5490   3.301045   3.300810     3.0845     0.1114     0.9046     0.1652    95.9550    34.9279 3.6632e+02 9.5400e-02     51.000    34.9279    34.9257     6.7361    1469.64
     52.501     4.5378     4.5373   3.300044   3.299805     3.0826     0.1018     0.9053     0.1613    96.0468    34.9280 3.6271e+02 9.5400e-02     52.000    34.9280    34.9258     6.7341    1469.61
     53.511     4.5325     4.5322   3.299663   3.299423     3.0805     0.1027     0.9137     0.1611    96.0529    34.9286 3.6334e+02 9.5400e-02     53.000    34.9286    34.9261     6.7303    1469.61
     54.521     4.5274     4.5271   3.299276   3.299045     3.0796     0.0831     0.9096     0.1588    96.1078    34.9288 3.6409e+02 9.5400e-02     54.000    34.9288    34.9265     6.7295    1469.60
     55.531     4.5222     4.5217   3.298873   3.298620     3.0783     0.0928     0.9179     0.1604    96.0695    34.9291 3.6463e+02 9.5400e-02     55.000    34.9291    34.9266     6.7279    1469.60
     56.540     4.5198     4.5193   3.298718   3.298444     3.0754     0.0994     0.9036     0.1594    96.0939    34.9292 3.6407e+02 9.5400e-02     56.000    34.9292    34.9266     6.7215    1469.61
     57.550     4.5214     4.5218   3.298952   3.298757     3.0737     0.0807     0.9083     0.1601    96.0758    34.9298 3.6523e+02 9.5400e-02     57.000    34.9298    34.9271     6.7174    1469.63
     58.560     4.5211     4.5207   3.298998   3.298842     3.0735     0.0790     0.9077     0.1600    96.0800    34.9301 3.6455e+02 9.5400e-02     58.000    34.9301    34.9287     6.7177    1469.65
     59.570     4.5086     4.5083   3.297972   3.297761     3.0730     0.0866     0.9073     0.1560    96.1753    34.9307 3.6311e+02 9.5400e-02     59.000    34.9307    34.9286     6.7195    1469.61
     60.580     4.5096     4.5068   3.298036   3.297559     3.0710     0.0879     0.9123     0.1549    96.2005    34.9299 3.6370e+02 9.5400e-02     60.000    34.9299    34.9272     6.7148    1469.63
     61.589     4.5004     4.4968   3.297266   3.296755     3.0688     0.0920     0.9056     0.1544    96.2134    34.9300 3.6519e+02 9.5400e-02     61.000    34.9300    34.9278     6.7112    1469.61
     62.599     4.4955     4.4952   3.296876   3.296643     3.0686     0.0801     0.9106     0.1558    96.1797    34.9301 3.6240e+02 9.5400e-02     62.000    34.9301    34.9276     6.7127    1469.61
     63.609     4.4931     4.4925   3.296718   3.296478     3.0684     0.0639     0.8984     0.1548    96.2030    34.9301 3.6266e+02 9.5400e-02     63.000    34.9301    34.9280     6.7135    1469.61
     64.619     4.4926     4.4922   3.296741   3.296487     3.0662     0.0684     0.9056     0.1529    96.2507    34.9304 3.6335e+02 9.5400e-02     64.000    34.9304    34.9279     6.7084    1469.63
     65.629     4.4952     4.4955   3.297007   3.296824     3.0625     0.0848     0.8975     0.1518    96.2753    34.9303 3.6490e+02 9.5400e-02     65.000    34.9303    34.9278     6.6988    1469.66
     66.639     4.4899     4.4896   3.296717   3.296494     3.0622     0.0749     0.9004     0.1538    96.2285    34.9319 3.6349e+02 9.5400e-02     66.000    34.9319    34.9296     6.6996    1469.65
     67.648     4.4781     4.4776   3.295666   3.295542     3.0603     0.0744     0.9081     0.1521    96.2691    34.9315 3.6471e+02 9.5400e-02     67.000    34.9315    34.9305     6.6975    1469.62
     68.658     4.4582     4.4572   3.293942   3.293755     3.0583     0.0676     0.9172     0.1519    96.2734    34.9318 3.6473e+02 9.5400e-02     68.000    34.9318    34.9306     6.6966    1469.55
     69.668     4.4469     4.4465   3.292988   3.292806     3.0566     0.0761     0.9070     0.1505    96.3071    34.9320 3.6352e+02 9.5400e-02     69.000    34.9320    34.9302     6.6948    1469.53
     70.678     4.4559     4.4537   3.293769   3.293375     3.0510     0.0685     0.9026     0.1509    96.2976    34.9311 3.6424e+02 9.5400e-02     70.000    34.9311    34.9287     6.6790    1469.58
     71.688     4.4408     4.4406   3.292549   3.292391     3.0502     0.0508     0.8989     0.1515    96.2829    34.9321 3.6408e+02 9.5400e-02     71.000    34.9321    34.9305     6.6804    1469.53
     72.698     4.4368     4.4363   3.292254   3.292041     3.0504     0.0470     0.8981     0.1471    96.3898    34.9323 3.6416e+02 9.5400e-02     72.000    34.9323    34.9304     6.6824    1469.53
     73.708     4.4306     4.4301   3.291752   3.291541     3.0502     0.0470     0.8970     0.1489    96.3466    34.9325 3.6420e+02 9.5400e-02     73.000    34.9325    34.9305     6.6838    1469.52
     74.717     4.4329     4.4326   3.292159   3.291883     3.0498     0.0470     0.9008     0.1501    96.3172    34.9343 3.6286e+02 9.5400e-02     74.000    34.9343    34.9314     6.6831    1469.55
     75.727     4.4390     4.4388   3.292730   3.292563     3.0466     0.0544     0.9108     0.1486    96.3523    34.9339 3.6434e+02 9.5400e-02     75.000    34.9339    34.9322     6.6744    1469.59
     76.737     4.4325     4.4318   3.292299   3.292087     3.0446     0.0436     0.9058     0.1478    96.3713    34.9352 3.6257e+02 9.5400e-02     76.000    34.9352    34.9335     6.6709    1469.59
     77.747     4.4239     4.4236   3.291603   3.291385     3.0437     0.0552     0.8981     0.1486    96.3538    34.9356 3.6322e+02 9.5400e-02     77.000    34.9356    34.9334     6.6709    1469.57
     78.757     4.4220     4.4216   3.291606   3.291355     3.0422     0.0435     0.9104     0.1477    96.3741    34.9371 3.6429e+02 9.5400e-02     78.000    34.9371    34.9345     6.6680    1469.58
     79.767     4.4143     4.4125   3.291026   3.290824     3.0411     0.0472     0.9122     0.1462    96.4107    34.9378 3.6415e+02 9.5400e-02     79.000    34.9378    34.9374     6.6672    1469.56
     80.777     4.3950     4.3877   3.289131   3.288390     3.0383     0.0491     0.9107     0.1459    96.4186    34.9355 3.6371e+02 9.5400e-02     80.000    34.9355    34.9345     6.6639    1469.50
     81.787     4.3773     4.3775   3.287850   3.287714     3.0374     0.0469     0.8978     0.1436    96.4730    34.9386 3.6261e+02 9.5400e-02     81.000    34.9386    34.9367     6.6653    1469.45
     82.797     4.3592     4.3589   3.286276   3.286057     3.0364     0.0470     0.9025     0.1446    96.4496    34.9387 3.6353e+02 9.5400e-02     82.000    34.9387    34.9364     6.6668    1469.39
     83.807     4.3717     4.3724   3.287600   3.287432     3.0344     0.0529     0.9005     0.1437    96.4721    34.9405 3.6506e+02 9.5400e-02     83.000    34.9405    34.9377     6.6600    1469.46
     84.817     4.3993     4.3988   3.290503   3.290154     3.0315     0.0445     0.9022     0.1412    96.5305    34.9449 3.6222e+02 9.5400e-02     84.000    34.9449    34.9413     6.6477    1469.59
     85.826     4.4210     4.4218   3.292827   3.292653     3.0287     0.0369     0.8982     0.1444    96.4540    34.9487 3.6211e+02 9.5400e-02     85.000    34.9487    34.9459     6.6370    1469.70
     86.836     4.4304     4.4304   3.293852   3.293652     3.0251     0.0443     0.9068     0.1408    96.5401    34.9503 3.6470e+02 9.5400e-02     86.000    34.9503    34.9479     6.6263    1469.76
     87.846     4.4384     4.4379   3.294765   3.294419     3.0225     0.0455     0.8961     0.1438    96.4696    34.9520 3.6497e+02 9.5400e-02     87.000    34.9520    34.9485     6.6188    1469.81
     88.856     4.4567     4.4479   3.296633   3.295510     3.0177     0.0446     0.9032     0.1398    96.5652    34.9540 3.6271e+02 9.5400e-02     88.000    34.9540    34.9502     6.6033    1469.91
     89.866     4.4638     4.4640   3.297554   3.297360     3.0125     0.0412     0.9023     0.1417    96.5195    34.9568 3.6073e+02 9.5400e-02     89.000    34.9568    34.9543     6.5888    1469.96
     90.876     4.4613     4.4601   3.297364   3.297092     3.0114     0.0433     0.9030     0.1463    96.4080    34.9568 3.6240e+02 9.5400e-02     90.000    34.9568    34.9547     6.5870    1469.96
     91.886     4.4539     4.4532   3.296735   3.296512     3.0104     0.0447     0.8975     0.1402    96.5556    34.9566 3.6367e+02 9.5400e-02     91.000    34.9566    34.9547     6.5864    1469.95
     92.896     4.4541     4.4535   3.296805   3.296537     3.0055     0.0335     0.8952     0.1402    96.5564    34.9567 3.6344e+02 9.5400e-02     92.000    34.9567    34.9541     6.5740    1469.97
     93.906     4.4452     4.4458   3.296087   3.296055     3.0035     0.0410     0.9072     0.1399    96.5630    34.9571 3.6252e+02 9.5400e-02     93.000    34.9571    34.9561     6.5711    1469.95
     94.916     4.4344     4.4340   3.295169   3.294972     3.0032     0.0420     0.8866     0.1396    96.5697    34.9572 3.5981e+02 9.5400e-02     94.000    34.9572    34.9553     6.5728    1469.92
     95.926     4.4297     4.4292   3.294730   3.294584     3.0027     0.0444     0.8929     0.1388    96.5890    34.9565 3.6083e+02 9.5400e-02     95.000    34.9565    34.9553     6.5733    1469.92
     96.936     4.4149     4.4146   3.293375   3.293220     3.0019     0.0469     0.8984     0.1399    96.5628    34.9557 3.6090e+02 9.5400e-02     96.000    34.9557    34.9542     6.5746    1469.87
     97.946     4.4228     4.4226   3.294128   3.293860     2.9983     0.0432     0.9023     0.1391    96.5833    34.9556 3.6267e+02 9.5400e-02     97.000    34.9556    34.9526     6.5644    1469.92
     98.956     4.4128     4.4117   3.293179   3.293335     2.9985     0.0419     0.9228     0.1403    96.5537    34.9544 3.6217e+02 9.5400e-02     98.000    34.9544    34.9574     6.5674    1469.89
     99.966     4.3853     4.3857   3.290677   3.290703     2.9975     0.0464     0.9072     0.1426    96.4980    34.9536 3.6332e+02 9.5400e-02     99.000    34.9536    34.9535     6.5704    1469.80
    100.976     4.3802     4.3797   3.290232   3.290066     2.9968     0.0470     0.8973     0.1400    96.5597    34.9532 3.6454e+02 9.5400e-02    100.000    34.9532    34.9518     6.5702    1469.79
    101.986     4.3715     4.3710   3.289420   3.289263     2.9959     0.0412     0.8986     0.1398    96.5650    34.9523 3.6484e+02 9.5400e-02    101.000    34.9523    34.9510     6.5702    1469.77
    102.996     4.3901     4.3907   3.291135   3.291070     2.9948     0.0175     0.9025     0.1393    96.5777    34.9522 3.6208e+02 9.5400e-02    102.000    34.9522    34.9508     6.5650    1469.86
    104.006     4.3601     4.3604   3.288439   3.288350     2.9937     0.0338     0.8970     0.1392    96.5809    34.9517 3.6324e+02 9.5400e-02    103.000    34.9517    34.9503     6.5680    1469.75
    105.016     4.3636     4.3775   3.288763   3.289856     2.9933     0.0361     0.9021     0.1386    96.5952    34.9513 3.6100e+02 9.5401e-02    104.000    34.9513    34.9494     6.5672    1469.79
    106.026     4.3577     4.3571   3.288188   3.288004     2.9947     0.0344     0.9038     0.1391    96.5820    34.9503 3.5719e+02 9.5400e-02    105.000    34.9503    34.9487     6.5728    1469.78
    107.036     4.3543     4.3515   3.287927   3.287517     2.9935     0.0165     0.9077     0.1405    96.5497    34.9502 3.5643e+02 9.5400e-02    106.000    34.9502    34.9483     6.5712    1469.78
    108.046     4.3339     4.3335   3.286060   3.285831     2.9926     0.0448     0.8943     0.1412    96.5313    34.9493 3.5655e+02 9.5400e-02    107.000    34.9493    34.9470     6.5732    1469.71
    109.056     4.3303     4.3298   3.285773   3.285535     2.9917     0.0445     0.8994     0.1392    96.5789    34.9492 3.5458e+02 9.5400e-02    108.000    34.9492    34.9468     6.5722    1469.71
    110.066     4.3270     4.3268   3.285500   3.285286     2.9915     0.0268     0.8973     0.1372    96.6274    34.9488 3.5302e+02 9.5400e-02    109.000    34.9488    34.9466     6.5732    1469.71
    111.076     4.3261     4.3257   3.285446   3.285209     2.9915     0.0370     0.9011     0.1379    96.6122    34.9487 3.5375e+02 9.5400e-02    110.000    34.9487    34.9463     6.5742    1469.73
    112.086     4.3255     4.3249   3.285428   3.285164     2.9915     0.0448     0.9067     0.1389    96.5870    34.9485 3.5672e+02 9.5400e-02    111.000    34.9485    34.9461     6.5750    1469.74
    113.096     4.3231     4.3228   3.285247   3.285037     2.9907     0.0418     0.9002     0.1389    96.5862    34.9484 3.5837e+02 9.5400e-02    112.000    34.9484    34.9462     6.5741    1469.75
    114.106     4.3157     4.3150   3.284542   3.284432     2.9901     0.0400     0.9046     0.1372    96.6274    34.9474 3.5764e+02 9.5400e-02    113.000    34.9474    34.9468     6.5747    1469.73
    115.117     4.2835     4.2827   3.281523   3.281403     2.9893     0.0411     0.8966     0.1374    96.6239    34.9453 3.5590e+02 9.5409e-02    114.000    34.9453    34.9448     6.5792    1469.61
    116.127     4.2696     4.2690   3.280221   3.279977     2.9887     0.0444     0.8973     0.1393    96.5778    34.9442 3.5312e+02 9.5404e-02    115.000    34.9442    34.9419     6.5810    1469.57
    117.137     4.2577     4.2571   3.279109   3.278882     2.9915     0.0323     0.8974     0.1396    96.5708    34.9431 3.5478e+02 9.5405e-02    116.000    34.9431    34.9410     6.5916    1469.54
    118.147     4.2532     4.2525   3.278720   3.278465     2.9920     0.0420     0.9016     0.1364    96.6478    34.9427 3.5360e+02 9.5400e-02    117.000    34.9427    34.9405     6.5946    1469.53
    119.157     4.2521     4.2515   3.278659   3.278412     2.9929     0.0438     0.8862     0.1384    96.5991    34.9427 3.5321e+02 9.5400e-02    118.000    34.9427    34.9403     6.5981    1469.54
    120.167     4.2514     4.2507   3.278630   3.278365     2.9931     0.0399     0.8991     0.1372    96.6292    34.9425 3.5043e+02 9.5400e-02    119.000    34.9425    34.9401     6.5998    1469.56
    121.177     4.2474     4.2471   3.278298   3.278100     2.9933     0.0448     0.8959     0.1369    96.6351    34.9423 3.5257e+02 9.5400e-02    120.000    34.9423    34.9402     6.6018    1469.56
    122.187     4.2459     4.2456   3.278182   3.277965     2.9931     0.0358     0.9001     0.1377    96.6153    34.9420 3.5421e+02 9.5400e-02    121.000    34.9420    34.9397     6.6025    1469.57
    123.197     4.2451     4.2447   3.278155   3.277920     2.9926     0.0351     0.9048     0.1363    96.6511    34.9419 3.5559e+02 9.5412e-02    122.000    34.9419    34.9396     6.6021    1469.58
    124.207     4.2413     4.2411   3.277881   3.277654     2.9926     0.0428     0.9015     0.1355    96.6704    34.9422 3.5281e+02 9.5400e-02    123.000    34.9422    34.9397     6.6036    1469.58
    125.218     4.2401     4.2397   3.277866   3.277605     2.9921     0.0406     0.9041     0.1391    96.5818    34.9427 3.5050e+02 9.5400e-02    124.000    34.9427    34.9400     6.6032    1469.59
    126.228     4.2406     4.2402   3.277972   3.277708     2.9915     0.0409     0.9031     0.1370    96.6322    34.9429 3.4973e+02 9.5400e-02    125.000    34.9429    34.9402     6.6024    1469.61
    127.238     4.2411     4.2408   3.278061   3.277817     2.9905     0.0443     0.9016     0.1357    96.6642    34.9429 3.5165e+02 9.5400e-02    126.000    34.9429    34.9403     6.6003    1469.63
    128.248     4.2427     4.2423   3.278309   3.278029     2.9893     0.0360     0.8970     0.1369    96.6366    34.9435 3.5335e+02 9.5400e-02    127.000    34.9435    34.9407     6.5977    1469.66
    129.258     4.2438     4.2436   3.278480   3.278253     2.9881     0.0239     0.8970     0.1366    96.6419    34.9439 3.5485e+02 9.5420e-02    128.000    34.9439    34.9414     6.5951    1469.68
    130.268     4.2370     4.2360   3.277886   3.277634     2.9864     0.0249     0.9028     0.1369    96.6354    34.9435 3.5475e+02 9.5401e-02    129.000    34.9435    34.9416     6.5924    1469.67
    131.278     4.2190     4.2181   3.276170   3.275908     2.9812     0.0440     0.9016     0.1360    96.6566    34.9418 3.5150e+02 9.5406e-02    130.000    34.9418    34.9396     6.5822    1469.60
    132.289     4.2158     4.2153   3.275905   3.275640     2.9801     0.0472     0.8980     0.1356    96.6676    34.9415 3.5035e+02 9.5410e-02    131.000    34.9415    34.9389     6.5808    1469.61
    133.299     4.2156     4.2154   3.275915   3.275692     2.9798     0.0339     0.9014     0.1357    96.6647    34.9413 3.5013e+02 9.5400e-02    132.000    34.9413    34.9389     6.5808    1469.62
    134.309     4.2124     4.2121   3.275656   3.275410     2.9797     0.0227     0.9009     0.1358    96.6620    34.9411 3.5079e+02 9.5411e-02    133.000    34.9411    34.9385     6.5820    1469.63
    135.319     4.2111     4.2104   3.275570   3.275310     2.9805     0.0339     0.9031     0.1364    96.6477    34.9410 3.5127e+02 9.5431e-02    134.000    34.9410    34.9386     6.5852    1469.64
    136.329     4.2097     4.2095   3.275488   3.275266     2.9816     0.0289     0.9068     0.1354    96.6724    34.9409 3.5259e+02 9.5421e-02    135.000    34.9409    34.9385     6.5895    1469.65
    137.339     4.2074     4.2071   3.275324   3.275086     2.9818     0.0226     0.9070     0.1358    96.6632    34.9408 3.5279e+02 9.5411e-02    136.000    34.9408    34.9383     6.5912    1469.65
    138.350     4.2100     4.2102   3.275662   3.275382     2.9818     0.0226     0.9064     0.1368    96.6390    34.9416 3.5311e+02 9.5412e-02    137.000    34.9416    34.9380     6.5915    1469.68
    139.360     4.2163     4.2161   3.276370   3.276175     2.9810     0.0226     0.9019     0.1391    96.5834    34.9426 3.5303e+02 9.5422e-02    138.000    34.9426    34.9406     6.5892    1469.73
    140.370     4.2047     4.2045   3.275350   3.275160     2.9800     0.0314     0.8968     0.1378    96.6133    34.9424 3.5210e+02 9.5421e-02    139.000    34.9424    34.9403     6.5894    1469.70
    141.380     4.2029     4.2025   3.275226   3.274970     2.9782     0.0413     0.8973     0.1368    96.6372    34.9422 3.4938e+02 9.5438e-02    140.000    34.9422    34.9396     6.5855    1469.70
    142.390     4.2007     4.2002   3.275048   3.274820     2.9763     0.0260     0.8997     0.1357    96.6654    34.9420 3.4995e+02 9.5419e-02    141.000    34.9420    34.9397     6.5815    1469.71
    143.401     4.1952     4.1948   3.274581   3.274338     2.9748     0.0415     0.9249     0.1371    96.6306    34.9417 3.5062e+02 9.5400e-02    142.000    34.9417    34.9392     6.5792    1469.70
    144.411     4.1939     4.1936   3.274510   3.274265     2.9737     0.0328     0.8998     0.1401    96.5575    34.9417 3.5129e+02 9.5436e-02    143.000    34.9417    34.9391     6.5774    1469.72
    145.421     4.1941     4.1937   3.274596   3.274338     2.9727     0.0343     0.8951     0.1382    96.6042    34.9419 3.5026e+02 9.5447e-02    144.000    34.9419    34.9393     6.5753    1469.73
    146.431     4.1941     4.1936   3.274647   3.274389     2.9721     0.0390     0.8983     0.1360    96.6560    34.9420 3.4977e+02 9.5414e-02    145.000    34.9420    34.9394     6.5746    1469.75
    147.442     4.1941     4.1937   3.274699   3.274434     2.9715     0.0254     0.9052     0.1358    96.6619    34.9421 3.4981e+02 9.5412e-02    146.000    34.9421    34.9394     6.5738    1469.77
    148.452     4.1938     4.1933   3.274712   3.274457     2.9699     0.0437     0.8965     0.1357    96.6636    34.9420 3.5104e+02 9.5400e-02    147.000    34.9420    34.9395     6.5703    1469.78
    149.462     4.1927     4.1924   3.274642   3.274401     2.9673     0.0434     0.8984     0.1351    96.6786    34.9418 3.5124e+02 9.5407e-02    148.000    34.9418    34.9392     6.5643    1469.79
