       PrDM      T090C      T190C      C0S/m      C1S/m    Sbeox0V  FlECO-AFLTurbWETntu0   CStarAt0   CStarTr0      Sal00       Spar        Par      DepSM      Sal00      Sal11 Sbeox0ML/L       SvCM
   2438.899     2.8836     2.8835   3.254038   3.253655     2.1816     0.0468     0.9337     0.1242    96.9436    34.9295 1.0840e+03 9.5400e-02   2402.000    34.9295    34.9250     6.1497    1502.35
   2437.878     2.8838     2.8840   3.254013   3.253649     2.1817     0.0414     0.9296     0.1242    96.9426    34.9294 1.0837e+03 9.5400e-02   2401.000    34.9294    34.9249     6.1492    1502.34
   2436.857     2.8847     2.8842   3.254042   3.253626     2.1819     0.0269     0.9288     0.1243    96.9398    34.9293 1.0837e+03 9.5400e-02   2400.000    34.9293    34.9249     6.1488    1502.32
   2435.835     2.8843     2.8842   3.253954   3.253577     2.1819     0.0316     0.9260     0.1254    96.9147    34.9292 1.0842e+03 9.5400e-02   2399.000    34.9292    34.9248     6.1482    1502.31
   2434.814     2.8852     2.8853   3.253995   3.253606     2.1820     0.0349     0.9269     0.1251    96.9207    34.9292 1.0841e+03 9.5400e-02   2398.000    34.9292    34.9244     6.1474    1502.29
   2433.793     2.8858     2.8859   3.254019   3.253636     2.1819     0.0348     0.9269     0.1242    96.9431    34.9293 1.0844e+03 9.5400e-02   2397.000    34.9293    34.9246     6.1463    1502.28
   2432.772     2.8859     2.8859   3.253990   3.253602     2.1822     0.0348     0.9293     0.1244    96.9382    34.9293 1.0851e+03 9.5400e-02   2396.000    34.9293    34.9247     6.1467    1502.26
   2431.751     2.8859     2.8859   3.253925   3.253551     2.1826     0.0419     0.9324     0.1258    96.9041    34.9290 1.0861e+03 9.5400e-02   2395.000    34.9290    34.9246     6.1471    1502.24
   2430.730     2.8859     2.8860   3.253887   3.253510     2.1832     0.0389     0.9239     0.1247    96.9300    34.9290 1.0861e+03 9.5400e-02   2394.000    34.9290    34.9245     6.1487    1502.23
   2429.709     2.8867     2.8865   3.253880   3.253470     2.1832     0.0346     0.9246     0.1244    96.9390    34.9285 1.0846e+03 9.5400e-02   2393.000    34.9285    34.9239     6.1479    1502.21
   2428.688     2.8869     2.8866   3.253808   3.253416     2.1836     0.0278     0.9296     0.1244    96.9385    34.9280 1.0861e+03 9.5400e-02   2392.000    34.9280    34.9236     6.1487    1502.19
   2427.667     2.8865     2.8865   3.253717   3.253346     2.1838     0.0318     0.9322     0.1247    96.9315    34.9277 1.0858e+03 9.5400e-02   2391.000    34.9277    34.9233     6.1486    1502.17
   2426.646     2.8868     2.8868   3.253705   3.253325     2.1847     0.0469     0.9316     0.1249    96.9254    34.9278 1.0850e+03 9.5400e-02   2390.000    34.9278    34.9233     6.1510    1502.16
   2425.624     2.8865     2.8864   3.253638   3.253264     2.1852     0.0470     0.9274     0.1251    96.9205    34.9278 1.0854e+03 9.5400e-02   2389.000    34.9278    34.9234     6.1523    1502.14
   2424.603     2.8863     2.8863   3.253582   3.253197     2.1858     0.0470     0.9336     0.1257    96.9063    34.9278 1.0862e+03 9.5400e-02   2388.000    34.9278    34.9232     6.1539    1502.12
   2423.582     2.8863     2.8861   3.253533   3.253141     2.1871     0.0354     0.9355     0.1246    96.9336    34.9277 1.0876e+03 9.5400e-02   2387.000    34.9277    34.9233     6.1581    1502.10
   2422.561     2.8862     2.8860   3.253491   3.253083     2.1886     0.0225     0.9323     0.1251    96.9200    34.9278 1.0886e+03 9.5400e-02   2386.000    34.9278    34.9231     6.1628    1502.09
   2421.540     2.8862     2.8861   3.253437   3.253052     2.1898     0.0465     0.9268     0.1251    96.9213    34.9276 1.0884e+03 9.5400e-02   2385.000    34.9276    34.9232     6.1667    1502.07
   2420.519     2.8863     2.8862   3.253394   3.253028     2.1904     0.0355     0.9270     0.1247    96.9315    34.9275 1.0870e+03 9.5400e-02   2384.000    34.9275    34.9232     6.1683    1502.05
   2419.498     2.8866     2.8870   3.253397   3.253033     2.1909     0.0348     0.9316     0.1247    96.9302    34.9276 1.0879e+03 9.5400e-02   2383.000    34.9276    34.9229     6.1693    1502.04
   2418.477     2.8883     2.8883   3.253509   3.253129     2.1916     0.0348     0.9298     0.1246    96.9322    34.9277 1.0877e+03 9.5400e-02   2382.000    34.9277    34.9232     6.1709    1502.03
   2417.456     2.8898     2.8899   3.253596   3.253227     2.1920     0.0393     0.9274     0.1245    96.9363    34.9277 1.0880e+03 9.5400e-02   2381.000    34.9277    34.9231     6.1711    1502.02
   2416.435     2.8891     2.8901   3.253510   3.253226     2.1926     0.0436     0.9286     0.1247    96.9301    34.9278 1.0882e+03 9.5400e-02   2380.000    34.9278    34.9234     6.1729    1502.00
   2415.414     2.8903     2.8897   3.253558   3.253137     2.1932     0.0378     0.9339     0.1244    96.9380    34.9276 1.0882e+03 9.5400e-02   2379.000    34.9276    34.9232     6.1741    1501.98
   2414.393     2.8941     2.8934   3.253858   3.253448     2.1932     0.0449     0.9362     0.1242    96.9436    34.9277 1.0882e+03 9.5400e-02   2378.000    34.9277    34.9234     6.1726    1501.98
   2413.372     2.8963     2.8956   3.254056   3.253592     2.1935     0.0349     0.9272     0.1243    96.9413    34.9282 1.0886e+03 9.5400e-02   2377.000    34.9282    34.9234     6.1726    1501.98
   2412.351     2.8977     2.8966   3.254129   3.253661     2.1939     0.0312     0.9269     0.1242    96.9436    34.9280 1.0895e+03 9.5400e-02   2376.000    34.9280    34.9236     6.1730    1501.96
   2411.329     2.8988     2.8977   3.254205   3.253729     2.1940     0.0299     0.9337     0.1243    96.9398    34.9283 1.0907e+03 9.5400e-02   2375.000    34.9283    34.9238     6.1725    1501.95
   2410.308     2.9008     2.8989   3.254332   3.253788     2.1941     0.0460     0.9281     0.1248    96.9272    34.9282 1.0901e+03 9.5400e-02   2374.000    34.9282    34.9237     6.1715    1501.94
   2409.287     2.9022     2.9019   3.254411   3.253983     2.1935     0.0260     0.9267     0.1244    96.9379    34.9281 1.0914e+03 9.5400e-02   2373.000    34.9281    34.9233     6.1682    1501.93
   2408.266     2.9046     2.9047   3.254560   3.254174     2.1937     0.0293     0.9330     0.1243    96.9406    34.9278 1.0911e+03 9.5400e-02   2372.000    34.9278    34.9231     6.1677    1501.92
   2407.245     2.9061     2.9063   3.254673   3.254294     2.1940     0.0347     0.9385     0.1247    96.9312    34.9281 1.0914e+03 9.5400e-02   2371.000    34.9281    34.9234     6.1676    1501.91
   2406.224     2.9065     2.9073   3.254701   3.254383     2.1937     0.0348     0.9383     0.1250    96.9223    34.9285 1.0913e+03 9.5400e-02   2370.000    34.9285    34.9238     6.1657    1501.90
   2405.203     2.9075     2.9094   3.254740   3.254480     2.1943     0.0453     0.9219     0.1251    96.9200    34.9283 1.0909e+03 9.5400e-02   2369.000    34.9283    34.9232     6.1671    1501.89
   2404.182     2.9100     2.9102   3.254929   3.254578     2.1945     0.0275     0.9317     0.1251    96.9207    34.9284 1.0914e+03 9.5400e-02   2368.000    34.9284    34.9241     6.1667    1501.88
   2403.161     2.9119     2.9109   3.255064   3.254570     2.1948     0.0423     0.9322     0.1249    96.9249    34.9285 1.0915e+03 9.5400e-02   2367.000    34.9285    34.9237     6.1663    1501.87
   2402.140     2.9122     2.9124   3.255006   3.254616     2.1950     0.0470     0.9322     0.1244    96.9371    34.9280 1.0916e+03 9.5400e-02   2366.000    34.9280    34.9232     6.1665    1501.85
   2401.119     2.9164     2.9181   3.255331   3.255083     2.1951     0.0470     0.9322     0.1261    96.8956    34.9279 1.0916e+03 9.5400e-02   2365.000    34.9279    34.9232     6.1653    1501.85
   2400.098     2.9184     2.9188   3.255466   3.255142     2.1956     0.0431     0.9322     0.1243    96.9399    34.9279 1.0918e+03 9.5400e-02   2364.000    34.9279    34.9236     6.1660    1501.85
   2399.077     2.9189     2.9200   3.255519   3.255237     2.1959     0.0404     0.9299     0.1243    96.9408    34.9285 1.0931e+03 9.5400e-02   2363.000    34.9285    34.9240     6.1663    1501.83
   2398.056     2.9199     2.9202   3.255587   3.255231     2.1961     0.0329     0.9301     0.1244    96.9386    34.9287 1.0943e+03 9.5400e-02   2362.000    34.9287    34.9241     6.1660    1501.82
   2397.036     2.9210     2.9199   3.255661   3.255149     2.1964     0.0299     0.9322     0.1246    96.9341    34.9289 1.0950e+03 9.5400e-02   2361.000    34.9289    34.9239     6.1661    1501.81
   2396.015     2.9224     2.9224   3.255723   3.255322     2.1960     0.0349     0.9294     0.1245    96.9342    34.9286 1.0949e+03 9.5400e-02   2360.000    34.9286    34.9238     6.1636    1501.79
   2394.994     2.9233     2.9231   3.255742   3.255367     2.1959     0.0314     0.9290     0.1250    96.9234    34.9284 1.0948e+03 9.5400e-02   2359.000    34.9284    34.9241     6.1623    1501.78
   2393.973     2.9247     2.9251   3.255830   3.255467     2.1960     0.0268     0.9320     0.1247    96.9318    34.9284 1.0942e+03 9.5400e-02   2358.000    34.9284    34.9237     6.1614    1501.77
   2392.952     2.9248     2.9259   3.255836   3.255525     2.1963     0.0467     0.9322     0.1245    96.9366    34.9289 1.0943e+03 9.5400e-02   2357.000    34.9289    34.9240     6.1616    1501.75
   2391.931     2.9265     2.9267   3.255892   3.255568     2.1962     0.0470     0.9326     0.1242    96.9427    34.9282 1.0940e+03 9.5400e-02   2356.000    34.9282    34.9242     6.1601    1501.74
   2390.910     2.9286     2.9266   3.256075   3.255507     2.1969     0.0409     0.9293     0.1243    96.9395    34.9287 1.0950e+03 9.5400e-02   2355.000    34.9287    34.9240     6.1615    1501.73
   2389.889     2.9287     2.9297   3.256013   3.255716     2.1970     0.0255     0.9230     0.1242    96.9435    34.9283 1.0939e+03 9.5400e-02   2354.000    34.9283    34.9237     6.1613    1501.72
   2388.868     2.9301     2.9298   3.256124   3.255728     2.1971     0.0367     0.9311     0.1250    96.9223    34.9287 1.0955e+03 9.5400e-02   2353.000    34.9287    34.9242     6.1605    1501.71
   2387.847     2.9303     2.9304   3.256077   3.255729     2.1972     0.0419     0.9281     0.1245    96.9356    34.9284 1.0961e+03 9.5400e-02   2352.000    34.9284    34.9241     6.1600    1501.69
   2386.826     2.9309     2.9309   3.256112   3.255723     2.1973     0.0269     0.9321     0.1248    96.9288    34.9287 1.0969e+03 9.5400e-02   2351.000    34.9287    34.9240     6.1596    1501.68
   2385.805     2.9314     2.9313   3.256087   3.255739     2.1975     0.0347     0.9322     0.1249    96.9254    34.9283 1.0973e+03 9.5400e-02   2350.000    34.9283    34.9242     6.1594    1501.66
   2384.784     2.9330     2.9330   3.256227   3.255842     2.1977     0.0399     0.9347     0.1242    96.9436    34.9287 1.0975e+03 9.5400e-02   2349.000    34.9287    34.9242     6.1589    1501.65
   2383.763     2.9347     2.9347   3.256305   3.255960     2.1980     0.0431     0.9383     0.1242    96.9424    34.9284 1.0983e+03 9.5400e-02   2348.000    34.9284    34.9242     6.1590    1501.64
   2382.743     2.9356     2.9351   3.256380   3.255984     2.1983     0.0371     0.9371     0.1242    96.9436    34.9288 1.0990e+03 9.5400e-02   2347.000    34.9288    34.9245     6.1593    1501.63
   2381.722     2.9358     2.9361   3.256385   3.256024     2.1986     0.0462     0.9326     0.1242    96.9436    34.9291 1.0992e+03 9.5400e-02   2346.000    34.9291    34.9244     6.1596    1501.61
   2380.701     2.9360     2.9357   3.256346   3.255943     2.1987     0.0376     0.9371     0.1243    96.9395    34.9289 1.0977e+03 9.5400e-02   2345.000    34.9289    34.9244     6.1591    1501.59
   2379.680     2.9356     2.9370   3.256283   3.256022     2.1988     0.0471     0.9321     0.1242    96.9436    34.9290 1.0987e+03 9.5400e-02   2344.000    34.9290    34.9244     6.1586    1501.58
   2378.659     2.9376     2.9366   3.256429   3.255957     2.1988     0.0434     0.9322     0.1245    96.9345    34.9291 1.0984e+03 9.5400e-02   2343.000    34.9291    34.9246     6.1575    1501.57
   2377.638     2.9404     2.9398   3.256592   3.256146     2.1987     0.0346     0.9322     0.1242    96.9425    34.9286 1.0985e+03 9.5400e-02   2342.000    34.9286    34.9240     6.1559    1501.56
   2376.617     2.9417     2.9397   3.256692   3.256159     2.1989     0.0373     0.9334     0.1242    96.9425    34.9289 1.0996e+03 9.5400e-02   2341.000    34.9289    34.9246     6.1554    1501.55
   2375.596     2.9410     2.9414   3.256592   3.256241     2.1991     0.0435     0.9352     0.1243    96.9407    34.9290 1.1012e+03 9.5400e-02   2340.000    34.9290    34.9243     6.1557    1501.53
   2374.575     2.9416     2.9417   3.256635   3.256259     2.1988     0.0349     0.9268     0.1242    96.9436    34.9293 1.1024e+03 9.5400e-02   2339.000    34.9293    34.9247     6.1535    1501.51
   2373.555     2.9444     2.9444   3.256828   3.256431     2.1993     0.0348     0.9292     0.1242    96.9436    34.9292 1.1030e+03 9.5400e-02   2338.000    34.9292    34.9244     6.1540    1501.51
   2372.534     2.9455     2.9456   3.256863   3.256526     2.1994     0.0348     0.9322     0.1241    96.9448    34.9289 1.1030e+03 9.5400e-02   2337.000    34.9289    34.9247     6.1536    1501.50
   2371.513     2.9464     2.9473   3.256922   3.256646     2.1998     0.0336     0.9325     0.1242    96.9436    34.9291 1.1023e+03 9.5400e-02   2336.000    34.9291    34.9249     6.1542    1501.48
   2370.492     2.9480     2.9479   3.257038   3.256655     2.1999     0.0225     0.9324     0.1242    96.9436    34.9293 1.1020e+03 9.5400e-02   2335.000    34.9293    34.9248     6.1534    1501.47
   2369.471     2.9488     2.9489   3.257075   3.256696     2.2000     0.0347     0.9322     0.1242    96.9436    34.9294 1.1020e+03 9.5400e-02   2334.000    34.9294    34.9247     6.1526    1501.46
   2368.450     2.9493     2.9499   3.257082   3.256742     2.2003     0.0348     0.9322     0.1243    96.9406    34.9294 1.1019e+03 9.5400e-02   2333.000    34.9294    34.9247     6.1530    1501.44
   2367.430     2.9509     2.9497   3.257186   3.256703     2.2001     0.0348     0.9322     0.1241    96.9446    34.9294 1.1034e+03 9.5400e-02   2332.000    34.9294    34.9249     6.1512    1501.43
   2366.409     2.9526     2.9509   3.257308   3.256784     2.2001     0.0470     0.9273     0.1244    96.9369    34.9296 1.1048e+03 9.5400e-02   2331.000    34.9296    34.9251     6.1498    1501.42
   2365.388     2.9547     2.9545   3.257470   3.257078     2.2003     0.0243     0.9270     0.1241    96.9456    34.9297 1.1054e+03 9.5400e-02   2330.000    34.9297    34.9253     6.1496    1501.42
   2364.367     2.9547     2.9547   3.257453   3.257064     2.2004     0.0321     0.9369     0.1239    96.9502    34.9300 1.1059e+03 9.5400e-02   2329.000    34.9300    34.9253     6.1490    1501.40
   2363.346     2.9576     2.9595   3.257679   3.257454     2.1999     0.0266     0.9321     0.1244    96.9376    34.9301 1.1063e+03 9.5400e-02   2328.000    34.9301    34.9255     6.1457    1501.39
   2362.326     2.9605     2.9591   3.257912   3.257382     2.1999     0.0297     0.9350     0.1241    96.9457    34.9303 1.1062e+03 9.5400e-02   2327.000    34.9303    34.9255     6.1444    1501.39
   2361.305     2.9611     2.9610   3.257920   3.257510     2.1991     0.0281     0.9383     0.1240    96.9485    34.9303 1.1065e+03 9.5400e-02   2326.000    34.9303    34.9255     6.1405    1501.38
   2360.284     2.9642     2.9637   3.258144   3.257709     2.1990     0.0378     0.9355     0.1238    96.9516    34.9302 1.1059e+03 9.5400e-02   2325.000    34.9302    34.9255     6.1386    1501.37
   2359.263     2.9660     2.9664   3.258278   3.257915     2.1989     0.0469     0.9281     0.1242    96.9437    34.9303 1.1067e+03 9.5400e-02   2324.000    34.9303    34.9255     6.1370    1501.36
   2358.242     2.9661     2.9665   3.258214   3.257928     2.1991     0.0353     0.9272     0.1242    96.9436    34.9299 1.1073e+03 9.5400e-02   2323.000    34.9299    34.9261     6.1372    1501.34
   2357.222     2.9667     2.9679   3.258274   3.257991     2.1991     0.0246     0.9317     0.1242    96.9436    34.9304 1.1077e+03 9.5400e-02   2322.000    34.9304    34.9258     6.1363    1501.33
   2356.201     2.9693     2.9670   3.258469   3.257902     2.1990     0.0436     0.9321     0.1241    96.9456    34.9306 1.1083e+03 9.5400e-02   2321.000    34.9306    34.9262     6.1345    1501.32
   2355.180     2.9695     2.9677   3.258453   3.257939     2.1989     0.0358     0.9273     0.1238    96.9532    34.9307 1.1089e+03 9.5400e-02   2320.000    34.9307    34.9264     6.1335    1501.31
   2354.159     2.9694     2.9705   3.258406   3.258109     2.1989     0.0348     0.9270     0.1238    96.9515    34.9307 1.1095e+03 9.5400e-02   2319.000    34.9307    34.9259     6.1325    1501.29
   2353.139     2.9707     2.9729   3.258482   3.258298     2.1990     0.0371     0.9315     0.1235    96.9604    34.9306 1.1101e+03 9.5400e-02   2318.000    34.9306    34.9261     6.1320    1501.28
   2352.118     2.9735     2.9747   3.258675   3.258408     2.1990     0.0469     0.9271     0.1240    96.9482    34.9305 1.1108e+03 9.5400e-02   2317.000    34.9305    34.9260     6.1307    1501.27
   2351.097     2.9757     2.9758   3.258862   3.258499     2.1990     0.0487     0.9269     0.1242    96.9423    34.9309 1.1112e+03 9.5400e-02   2316.000    34.9309    34.9264     6.1295    1501.27
   2350.076     2.9762     2.9764   3.258860   3.258524     2.1991     0.0589     0.9260     0.1241    96.9448    34.9308 1.1111e+03 9.5400e-02   2315.000    34.9308    34.9266     6.1288    1501.25
   2349.056     2.9766     2.9767   3.258852   3.258516     2.1990     0.0466     0.9270     0.1239    96.9489    34.9308 1.1102e+03 9.5400e-02   2314.000    34.9308    34.9267     6.1274    1501.23
   2348.035     2.9780     2.9772   3.258938   3.258493     2.1992     0.0350     0.9263     0.1237    96.9551    34.9308 1.1108e+03 9.5400e-02   2313.000    34.9308    34.9264     6.1273    1501.22
   2347.014     2.9781     2.9780   3.258913   3.258531     2.1992     0.0348     0.9266     0.1239    96.9499    34.9309 1.1109e+03 9.5400e-02   2312.000    34.9309    34.9264     6.1264    1501.21
   2345.993     2.9784     2.9784   3.258898   3.258542     2.1994     0.0570     0.9270     0.1241    96.9461    34.9308 1.1110e+03 9.5400e-02   2311.000    34.9308    34.9266     6.1264    1501.19
   2344.973     2.9776     2.9779   3.258786   3.258458     2.1991     0.0414     0.9313     0.1239    96.9497    34.9308 1.1115e+03 9.5400e-02   2310.000    34.9308    34.9266     6.1245    1501.17
   2343.952     2.9765     2.9769   3.258636   3.258301     2.1994     0.0433     0.9322     0.1244    96.9391    34.9307 1.1127e+03 9.5400e-02   2309.000    34.9307    34.9263     6.1251    1501.15
   2342.931     2.9769     2.9769   3.258597   3.258267     2.1996     0.0471     0.9322     0.1238    96.9534    34.9303 1.1134e+03 9.5400e-02   2308.000    34.9303    34.9264     6.1249    1501.13
   2341.911     2.9778     2.9771   3.258646   3.258240     2.1999     0.0470     0.9284     0.1241    96.9457    34.9304 1.1134e+03 9.5400e-02   2307.000    34.9304    34.9263     6.1251    1501.12
   2340.890     2.9773     2.9771   3.258554   3.258165     2.2003     0.0374     0.9267     0.1242    96.9420    34.9303 1.1143e+03 9.5400e-02   2306.000    34.9303    34.9259     6.1258    1501.10
   2339.869     2.9758     2.9756   3.258361   3.257964     2.2010     0.0317     0.9282     0.1241    96.9445    34.9301 1.1141e+03 9.5400e-02   2305.000    34.9301    34.9256     6.1280    1501.08
   2338.848     2.9750     2.9750   3.258206   3.257866     2.2016     0.0267     0.9345     0.1242    96.9436    34.9295 1.1126e+03 9.5400e-02   2304.000    34.9295    34.9255     6.1294    1501.05
   2337.828     2.9742     2.9739   3.258059   3.257665     2.2019     0.0374     0.9375     0.1246    96.9318    34.9291 1.1138e+03 9.5400e-02   2303.000    34.9291    34.9247     6.1299    1501.03
   2336.807     2.9744     2.9744   3.258011   3.257604     2.2025     0.0470     0.9322     0.1247    96.9317    34.9288 1.1142e+03 9.5400e-02   2302.000    34.9288    34.9240     6.1316    1501.02
   2335.786     2.9755     2.9754   3.258055   3.257666     2.2029     0.0370     0.9322     0.1247    96.9310    34.9287 1.1143e+03 9.5400e-02   2301.000    34.9287    34.9241     6.1319    1501.00
   2334.766     2.9763     2.9766   3.258092   3.257728     2.2034     0.0348     0.9322     0.1249    96.9263    34.9287 1.1147e+03 9.5400e-02   2300.000    34.9287    34.9241     6.1330    1500.99
   2333.745     2.9786     2.9783   3.258256   3.257840     2.2045     0.0348     0.9301     0.1245    96.9346    34.9288 1.1150e+03 9.5400e-02   2299.000    34.9288    34.9240     6.1359    1500.98
   2332.724     2.9790     2.9795   3.258269   3.257946     2.2059     0.0406     0.9293     0.1242    96.9431    34.9289 1.1159e+03 9.5400e-02   2298.000    34.9289    34.9246     6.1404    1500.97
   2331.704     2.9802     2.9799   3.258335   3.257941     2.2076     0.0451     0.9325     0.1243    96.9399    34.9290 1.1162e+03 9.5400e-02   2297.000    34.9290    34.9245     6.1458    1500.95
   2330.683     2.9800     2.9801   3.258263   3.257896     2.2085     0.0346     0.9306     0.1246    96.9323    34.9287 1.1162e+03 9.5400e-02   2296.000    34.9287    34.9243     6.1484    1500.94
   2329.662     2.9822     2.9811   3.258424   3.257926     2.2091     0.0348     0.9265     0.1242    96.9434    34.9288 1.1159e+03 9.5400e-02   2295.000    34.9288    34.9241     6.1493    1500.93
   2328.642     2.9828     2.9822   3.258469   3.258027     2.2092     0.0348     0.9322     0.1242    96.9436    34.9292 1.1142e+03 9.5400e-02   2294.000    34.9292    34.9245     6.1487    1500.92
   2327.621     2.9822     2.9821   3.258364   3.257961     2.2097     0.0348     0.9288     0.1242    96.9436    34.9291 1.1162e+03 9.5400e-02   2293.000    34.9291    34.9244     6.1498    1500.90
   2326.601     2.9829     2.9828   3.258366   3.257987     2.2103     0.0348     0.9295     0.1242    96.9436    34.9289 1.1167e+03 9.5400e-02   2292.000    34.9289    34.9244     6.1515    1500.88
