       PrDM      T090C      T190C      C0S/m      C1S/m    Sbeox0V  FlECO-AFLTurbWETntu0   CStarAt0   CStarTr0      Sal00       Spar        Par      DepSM      Sal00      Sal11 Sbeox0ML/L       SvCM
   1504.511     3.6699     3.6695   3.285811   3.285417     2.4186     0.0353     0.9200     0.1242    96.9433    34.9261 1.0246e+03 9.5400e-02   1485.000    34.9261    34.9218     6.1142    1489.99
   1505.528     3.6703     3.6699   3.285891   3.285508     2.4176     0.0510     0.9224     0.1237    96.9549    34.9261 1.0243e+03 9.5400e-02   1486.000    34.9261    34.9220     6.1117    1490.01
   1506.545     3.6705     3.6703   3.285966   3.285590     2.4168     0.0272     0.9270     0.1241    96.9442    34.9263 1.0212e+03 9.5400e-02   1487.000    34.9263    34.9220     6.1097    1490.03
   1507.562     3.6709     3.6707   3.286051   3.285680     2.4162     0.0226     0.9278     0.1247    96.9296    34.9264 1.0233e+03 9.5400e-02   1488.000    34.9264    34.9222     6.1085    1490.04
   1508.578     3.6708     3.6709   3.286087   3.285748     2.4161     0.0329     0.9275     0.1254    96.9136    34.9264 1.0267e+03 9.5400e-02   1489.000    34.9264    34.9222     6.1089    1490.06
   1509.595     3.6704     3.6704   3.286098   3.285750     2.4160     0.0353     0.9221     0.1247    96.9316    34.9264 1.0294e+03 9.5400e-02   1490.000    34.9264    34.9223     6.1094    1490.08
   1510.612     3.6677     3.6678   3.285895   3.285572     2.4156     0.0359     0.9252     0.1239    96.9512    34.9263 1.0315e+03 9.5400e-02   1491.000    34.9263    34.9224     6.1095    1490.08
   1511.629     3.6646     3.6643   3.285622   3.285278     2.4150     0.0348     0.9300     0.1240    96.9478    34.9259 1.0316e+03 9.5400e-02   1492.000    34.9259    34.9221     6.1089    1490.09
   1512.646     3.6639     3.6638   3.285616   3.285250     2.4149     0.0263     0.9322     0.1241    96.9463    34.9261 1.0296e+03 9.5400e-02   1493.000    34.9261    34.9219     6.1094    1490.10
   1513.662     3.6633     3.6632   3.285601   3.285248     2.4143     0.0361     0.9205     0.1241    96.9452    34.9260 1.0262e+03 9.5400e-02   1494.000    34.9260    34.9219     6.1083    1490.11
   1514.679     3.6627     3.6626   3.285592   3.285225     2.4139     0.0527     0.9194     0.1235    96.9597    34.9260 1.0226e+03 9.5400e-02   1495.000    34.9260    34.9218     6.1079    1490.13
   1515.696     3.6639     3.6638   3.285797   3.285427     2.4140     0.0519     0.9229     0.1239    96.9498    34.9267 1.0188e+03 9.5400e-02   1496.000    34.9267    34.9224     6.1086    1490.15
   1516.713     3.6638     3.6637   3.285827   3.285467     2.4138     0.0469     0.9251     0.1242    96.9422    34.9267 1.0204e+03 9.5400e-02   1497.000    34.9267    34.9225     6.1088    1490.17
   1517.730     3.6639     3.6639   3.285875   3.285527     2.4138     0.0339     0.9264     0.1252    96.9190    34.9267 1.0222e+03 9.5400e-02   1498.000    34.9267    34.9225     6.1096    1490.19
   1518.746     3.6642     3.6642   3.285949   3.285612     2.4135     0.0223     0.9223     0.1242    96.9430    34.9267 1.0237e+03 9.5400e-02   1499.000    34.9267    34.9227     6.1095    1490.20
   1519.763     3.6625     3.6627   3.285831   3.285517     2.4133     0.0301     0.9176     0.1242    96.9436    34.9266 1.0248e+03 9.5400e-02   1500.000    34.9266    34.9227     6.1098    1490.21
   1520.780     3.6624     3.6622   3.285862   3.285507     2.4126     0.0469     0.9267     0.1244    96.9367    34.9265 1.0248e+03 9.5400e-02   1501.000    34.9265    34.9225     6.1084    1490.23
   1521.797     3.6621     3.6620   3.285887   3.285523     2.4117     0.0412     0.9281     0.1241    96.9444    34.9267 1.0247e+03 9.5400e-02   1502.000    34.9267    34.9225     6.1064    1490.25
   1522.814     3.6617     3.6615   3.285899   3.285530     2.4115     0.0348     0.9218     0.1247    96.9297    34.9267 1.0238e+03 9.5400e-02   1503.000    34.9267    34.9226     6.1064    1490.26
   1523.831     3.6614     3.6614   3.285913   3.285580     2.4109     0.0454     0.9199     0.1241    96.9450    34.9267 1.0220e+03 9.5400e-02   1504.000    34.9267    34.9227     6.1052    1490.28
   1524.847     3.6615     3.6616   3.285975   3.285638     2.4108     0.0251     0.9270     0.1242    96.9436    34.9268 1.0212e+03 9.5400e-02   1505.000    34.9268    34.9228     6.1057    1490.29
   1525.864     3.6615     3.6612   3.286022   3.285649     2.4103     0.0343     0.9205     0.1254    96.9136    34.9269 1.0178e+03 9.5400e-02   1506.000    34.9269    34.9228     6.1049    1490.31
   1526.881     3.6612     3.6610   3.286047   3.285689     2.4100     0.0234     0.9142     0.1240    96.9476    34.9270 1.0201e+03 9.5400e-02   1507.000    34.9270    34.9230     6.1048    1490.33
   1527.898     3.6589     3.6585   3.285853   3.285501     2.4095     0.0226     0.9195     0.1257    96.9074    34.9266 1.0213e+03 9.5400e-02   1508.000    34.9266    34.9228     6.1043    1490.33
   1528.915     3.6569     3.6566   3.285709   3.285330     2.4090     0.0338     0.9199     0.1254    96.9148    34.9265 1.0233e+03 9.5400e-02   1509.000    34.9265    34.9224     6.1036    1490.34
   1529.932     3.6568     3.6565   3.285747   3.285370     2.4090     0.0348     0.9367     0.1241    96.9444    34.9265 1.0252e+03 9.5400e-02   1510.000    34.9265    34.9224     6.1045    1490.36
   1530.949     3.6564     3.6561   3.285749   3.285365     2.4087     0.0348     0.9266     0.1241    96.9446    34.9265 1.0270e+03 9.5400e-02   1511.000    34.9265    34.9223     6.1045    1490.37
   1531.965     3.6559     3.6557   3.285757   3.285390     2.4087     0.0348     0.9199     0.1237    96.9552    34.9267 1.0280e+03 9.5400e-02   1512.000    34.9267    34.9225     6.1054    1490.39
   1532.982     3.6554     3.6551   3.285753   3.285387     2.4084     0.0348     0.9200     0.1249    96.9249    34.9266 1.0271e+03 9.5400e-02   1513.000    34.9266    34.9226     6.1053    1490.40
   1533.999     3.6546     3.6544   3.285727   3.285366     2.4081     0.0471     0.9200     0.1242    96.9426    34.9267 1.0271e+03 9.5400e-02   1514.000    34.9267    34.9226     6.1051    1490.42
   1535.016     3.6537     3.6535   3.285686   3.285323     2.4078     0.0361     0.9258     0.1237    96.9551    34.9266 1.0268e+03 9.5400e-02   1515.000    34.9266    34.9225     6.1051    1490.43
   1536.033     3.6535     3.6536   3.285689   3.285362     2.4071     0.0286     0.9200     0.1238    96.9527    34.9264 1.0234e+03 9.5400e-02   1516.000    34.9264    34.9224     6.1036    1490.45
   1537.050     3.6530     3.6531   3.285694   3.285357     2.4070     0.0312     0.9220     0.1234    96.9625    34.9265 1.0214e+03 9.5400e-02   1517.000    34.9265    34.9224     6.1042    1490.46
   1538.067     3.6531     3.6528   3.285738   3.285377     2.4065     0.0281     0.9248     0.1241    96.9449    34.9264 1.0218e+03 9.5400e-02   1518.000    34.9264    34.9224     6.1034    1490.48
   1539.084     3.6511     3.6506   3.285567   3.285206     2.4063     0.0468     0.9200     0.1242    96.9436    34.9259 1.0240e+03 9.5400e-02   1519.000    34.9259    34.9222     6.1037    1490.49
   1540.101     3.6508     3.6501   3.285585   3.285171     2.4061     0.0256     0.9267     0.1244    96.9374    34.9259 1.0257e+03 9.5400e-02   1520.000    34.9259    34.9218     6.1040    1490.50
   1541.118     3.6502     3.6501   3.285563   3.285214     2.4056     0.0318     0.9218     0.1245    96.9363    34.9259 1.0273e+03 9.5400e-02   1521.000    34.9259    34.9218     6.1033    1490.52
   1542.135     3.6487     3.6490   3.285440   3.285127     2.4055     0.0259     0.9295     0.1242    96.9418    34.9255 1.0286e+03 9.5400e-02   1522.000    34.9255    34.9215     6.1038    1490.53
   1543.151     3.6451     3.6449   3.285103   3.284778     2.4054     0.0345     0.9367     0.1246    96.9334    34.9248 1.0264e+03 9.5400e-02   1523.000    34.9248    34.9211     6.1052    1490.53
   1544.168     3.6454     3.6454   3.285187   3.284819     2.4054     0.0420     0.9289     0.1244    96.9370    34.9250 1.0202e+03 9.5400e-02   1524.000    34.9250    34.9207     6.1058    1490.55
   1545.185     3.6456     3.6456   3.285265   3.284957     2.4056     0.0236     0.9256     0.1252    96.9185    34.9251 1.0184e+03 9.5400e-02   1525.000    34.9251    34.9215     6.1071    1490.57
   1546.202     3.6379     3.6377   3.284566   3.284221     2.4056     0.0372     0.9199     0.1245    96.9347    34.9246 1.0190e+03 9.5400e-02   1526.000    34.9246    34.9206     6.1096    1490.55
   1547.219     3.6373     3.6361   3.284546   3.284109     2.4060     0.0470     0.9200     0.1243    96.9409    34.9244 1.0210e+03 9.5400e-02   1527.000    34.9244    34.9205     6.1118    1490.56
   1548.236     3.6352     3.6353   3.284391   3.284047     2.4057     0.0352     0.9433     0.1243    96.9412    34.9243 1.0226e+03 9.5400e-02   1528.000    34.9243    34.9202     6.1117    1490.57
   1549.253     3.6350     3.6352   3.284408   3.284093     2.4058     0.0455     0.9293     0.1242    96.9435    34.9243 1.0241e+03 9.5400e-02   1529.000    34.9243    34.9202     6.1129    1490.59
   1550.270     3.6364     3.6350   3.284583   3.284099     2.4056     0.0350     0.9259     0.1243    96.9396    34.9243 1.0230e+03 9.5400e-02   1530.000    34.9243    34.9201     6.1127    1490.61
   1551.287     3.6352     3.6354   3.284502   3.284162     2.4052     0.0292     0.9197     0.1252    96.9193    34.9241 1.0190e+03 9.5400e-02   1531.000    34.9241    34.9199     6.1127    1490.62
   1552.304     3.6369     3.6374   3.284706   3.284470     2.4049     0.0354     0.9262     0.1258    96.9037    34.9242 1.0172e+03 9.5400e-02   1532.000    34.9242    34.9209     6.1121    1490.65
   1553.321     3.6235     3.6226   3.283411   3.283043     2.4049     0.0348     0.9279     0.1252    96.9193    34.9225 1.0147e+03 9.5400e-02   1533.000    34.9225    34.9191     6.1154    1490.60
   1554.338     3.6218     3.6216   3.283310   3.282930     2.4044     0.0242     0.9213     0.1255    96.9117    34.9226 1.0160e+03 9.5400e-02   1534.000    34.9226    34.9183     6.1148    1490.61
   1555.355     3.6245     3.6245   3.283652   3.283279     2.4043     0.0226     0.9260     0.1264    96.8892    34.9233 1.0155e+03 9.5400e-02   1535.000    34.9233    34.9189     6.1148    1490.64
   1556.372     3.6283     3.6287   3.284100   3.283759     2.4043     0.0330     0.9168     0.1250    96.9232    34.9241 1.0133e+03 9.5400e-02   1536.000    34.9241    34.9197     6.1149    1490.68
   1557.389     3.6312     3.6311   3.284449   3.284084     2.4046     0.0357     0.9307     0.1239    96.9489    34.9247 1.0116e+03 9.5400e-02   1537.000    34.9247    34.9205     6.1160    1490.71
   1558.406     3.6317     3.6315   3.284547   3.284175     2.4046     0.0452     0.9199     0.1244    96.9373    34.9249 1.0106e+03 9.5400e-02   1538.000    34.9249    34.9207     6.1167    1490.73
   1559.423     3.6329     3.6327   3.284719   3.284336     2.4043     0.0375     0.9219     0.1249    96.9260    34.9251 1.0122e+03 9.5400e-02   1539.000    34.9251    34.9208     6.1163    1490.75
   1560.440     3.6332     3.6331   3.284787   3.284436     2.4041     0.0449     0.9253     0.1252    96.9180    34.9251 1.0133e+03 9.5400e-02   1540.000    34.9251    34.9210     6.1163    1490.77
   1561.457     3.6364     3.6369   3.285200   3.284780     2.4028     0.0346     0.9199     0.1254    96.9144    34.9260 1.0133e+03 9.5400e-02   1541.000    34.9260    34.9206     6.1124    1490.80
   1562.474     3.6519     3.6525   3.286819   3.286493     2.4019     0.0354     0.9200     0.1241    96.9455    34.9285 1.0110e+03 9.5400e-02   1542.000    34.9285    34.9240     6.1073    1490.88
   1563.491     3.6525     3.6507   3.286936   3.286366     2.4016     0.0454     0.9192     0.1247    96.9314    34.9286 1.0108e+03 9.5400e-02   1543.000    34.9286    34.9238     6.1071    1490.90
   1564.508     3.6537     3.6535   3.287115   3.286703     2.4008     0.0347     0.9138     0.1239    96.9493    34.9291 1.0085e+03 9.5400e-02   1544.000    34.9291    34.9244     6.1049    1490.93
   1565.525     3.6616     3.6614   3.288000   3.287626     2.3993     0.0348     0.9164     0.1246    96.9322    34.9307 1.0063e+03 9.5400e-02   1545.000    34.9307    34.9265     6.0993    1490.98
   1566.542     3.6609     3.6606   3.287985   3.287611     2.3977     0.0348     0.9259     0.1252    96.9187    34.9308 1.0071e+03 9.5400e-02   1546.000    34.9308    34.9266     6.0949    1490.99
   1567.559     3.6610     3.6608   3.288080   3.287709     2.3965     0.0281     0.9294     0.1238    96.9514    34.9313 1.0088e+03 9.5400e-02   1547.000    34.9313    34.9271     6.0915    1491.01
   1568.577     3.6613     3.6611   3.288155   3.287793     2.3950     0.0287     0.9233     0.1237    96.9557    34.9314 1.0114e+03 9.5400e-02   1548.000    34.9314    34.9272     6.0872    1491.03
   1569.594     3.6611     3.6608   3.288197   3.287830     2.3945     0.0347     0.9200     0.1256    96.9099    34.9315 1.0132e+03 9.5400e-02   1549.000    34.9315    34.9274     6.0864    1491.05
   1570.611     3.6606     3.6605   3.288213   3.287852     2.3924     0.0348     0.9200     0.1243    96.9394    34.9317 1.0143e+03 9.5400e-02   1550.000    34.9317    34.9276     6.0805    1491.06
   1571.628     3.6602     3.6600   3.288223   3.287857     2.3914     0.0282     0.9200     0.1238    96.9513    34.9317 1.0138e+03 9.5400e-02   1551.000    34.9317    34.9277     6.0778    1491.08
   1572.645     3.6589     3.6587   3.288152   3.287785     2.3900     0.0306     0.9249     0.1240    96.9467    34.9318 1.0125e+03 9.5400e-02   1552.000    34.9318    34.9277     6.0741    1491.09
   1573.662     3.6556     3.6551   3.287869   3.287515     2.3893     0.0429     0.9220     0.1235    96.9602    34.9314 1.0124e+03 9.5400e-02   1553.000    34.9314    34.9278     6.0730    1491.09
   1574.679     3.6520     3.6519   3.287587   3.287238     2.3885     0.0313     0.9200     0.1237    96.9555    34.9314 1.0119e+03 9.5400e-02   1554.000    34.9314    34.9273     6.0718    1491.09
   1575.696     3.6502     3.6501   3.287468   3.287101     2.3877     0.0311     0.9200     0.1247    96.9314    34.9314 1.0115e+03 9.5400e-02   1555.000    34.9314    34.9272     6.0702    1491.10
   1576.713     3.6481     3.6479   3.287303   3.286954     2.3873     0.0432     0.9258     0.1240    96.9476    34.9311 1.0119e+03 9.5400e-02   1556.000    34.9311    34.9272     6.0701    1491.11
   1577.730     3.6470     3.6469   3.287237   3.286889     2.3869     0.0470     0.9218     0.1239    96.9494    34.9310 1.0129e+03 9.5400e-02   1557.000    34.9310    34.9270     6.0696    1491.12
   1578.747     3.6465     3.6462   3.287243   3.286865     2.3863     0.0390     0.9280     0.1242    96.9436    34.9311 1.0141e+03 9.5400e-02   1558.000    34.9311    34.9270     6.0687    1491.14
   1579.765     3.6485     3.6482   3.287523   3.287151     2.3857     0.0426     0.9246     0.1237    96.9558    34.9318 1.0149e+03 9.5400e-02   1559.000    34.9318    34.9277     6.0670    1491.16
   1580.782     3.6483     3.6482   3.287582   3.287210     2.3852     0.0406     0.9303     0.1241    96.9455    34.9322 1.0154e+03 9.5400e-02   1560.000    34.9322    34.9280     6.0662    1491.18
   1581.799     3.6482     3.6482   3.287616   3.287267     2.3848     0.0414     0.9286     0.1251    96.9217    34.9323 1.0142e+03 9.5400e-02   1561.000    34.9323    34.9281     6.0657    1491.20
   1582.816     3.6481     3.6480   3.287656   3.287299     2.3845     0.0397     0.9248     0.1237    96.9536    34.9324 1.0130e+03 9.5400e-02   1562.000    34.9324    34.9282     6.0656    1491.21
   1583.833     3.6489     3.6487   3.287774   3.287394     2.3841     0.0348     0.9275     0.1238    96.9518    34.9324 1.0126e+03 9.5400e-02   1563.000    34.9324    34.9281     6.0647    1491.23
   1584.850     3.6486     3.6485   3.287791   3.287437     2.3832     0.0431     0.9309     0.1241    96.9458    34.9324 1.0132e+03 9.5400e-02   1564.000    34.9324    34.9284     6.0627    1491.25
   1585.867     3.6478     3.6477   3.287758   3.287397     2.3825     0.0470     0.9232     0.1245    96.9350    34.9324 1.0121e+03 9.5400e-02   1565.000    34.9324    34.9282     6.0613    1491.26
   1586.884     3.6470     3.6472   3.287719   3.287403     2.3817     0.0363     0.9200     0.1237    96.9552    34.9322 1.0117e+03 9.5400e-02   1566.000    34.9322    34.9283     6.0594    1491.28
   1587.901     3.6448     3.6447   3.287556   3.287205     2.3811     0.0326     0.9189     0.1237    96.9556    34.9321 1.0117e+03 9.5400e-02   1567.000    34.9321    34.9281     6.0587    1491.28
   1588.919     3.6431     3.6430   3.287431   3.287099     2.3806     0.0244     0.9148     0.1243    96.9407    34.9320 1.0116e+03 9.5400e-02   1568.000    34.9320    34.9282     6.0581    1491.29
   1589.936     3.6414     3.6412   3.287319   3.286962     2.3806     0.0350     0.9201     0.1240    96.9477    34.9319 1.0127e+03 9.5400e-02   1569.000    34.9319    34.9279     6.0592    1491.30
   1590.953     3.6380     3.6377   3.287022   3.286677     2.3806     0.0348     0.9281     0.1240    96.9484    34.9315 1.0143e+03 9.5400e-02   1570.000    34.9315    34.9277     6.0606    1491.31
   1591.970     3.6369     3.6369   3.286974   3.286622     2.3801     0.0450     0.9276     0.1244    96.9374    34.9316 1.0146e+03 9.5400e-02   1571.000    34.9316    34.9274     6.0598    1491.32
   1592.987     3.6385     3.6382   3.287183   3.286801     2.3798     0.0289     0.9252     0.1249    96.9259    34.9319 1.0175e+03 9.5400e-02   1572.000    34.9319    34.9276     6.0593    1491.34
   1594.005     3.6388     3.6385   3.287253   3.286884     2.3796     0.0443     0.9289     0.1238    96.9518    34.9319 1.0162e+03 9.5400e-02   1573.000    34.9319    34.9279     6.0595    1491.36
   1595.022     3.6365     3.6359   3.287071   3.286694     2.3798     0.0348     0.9270     0.1239    96.9489    34.9317 1.0154e+03 9.5400e-02   1574.000    34.9317    34.9279     6.0611    1491.37
   1596.039     3.6329     3.6323   3.286763   3.286400     2.3791     0.0546     0.9277     0.1243    96.9408    34.9313 1.0153e+03 9.5400e-02   1575.000    34.9313    34.9276     6.0604    1491.37
   1597.056     3.6274     3.6271   3.286258   3.285944     2.3790     0.0449     0.9275     0.1242    96.9435    34.9306 1.0143e+03 9.5400e-02   1576.000    34.9306    34.9272     6.0617    1491.36
   1598.073     3.6221     3.6219   3.285773   3.285440     2.3789     0.0354     0.9273     0.1254    96.9147    34.9300 1.0148e+03 9.5400e-02   1577.000    34.9300    34.9263     6.0630    1491.36
   1599.090     3.6181     3.6177   3.285422   3.285044     2.3788     0.0348     0.9271     0.1246    96.9326    34.9296 1.0146e+03 9.5400e-02   1578.000    34.9296    34.9255     6.0644    1491.36
   1600.108     3.6149     3.6149   3.285159   3.284833     2.3789     0.0348     0.9274     0.1244    96.9372    34.9293 1.0142e+03 9.5400e-02   1579.000    34.9293    34.9254     6.0658    1491.36
   1601.125     3.6126     3.6125   3.284972   3.284623     2.3788     0.0289     0.9275     0.1244    96.9372    34.9290 1.0166e+03 9.5400e-02   1580.000    34.9290    34.9250     6.0668    1491.37
   1602.142     3.6115     3.6113   3.284915   3.284555     2.3791     0.0223     0.9270     0.1242    96.9425    34.9290 1.0174e+03 9.5400e-02   1581.000    34.9290    34.9250     6.0687    1491.38
   1603.159     3.6098     3.6096   3.284806   3.284436     2.3793     0.0262     0.9258     0.1241    96.9447    34.9291 1.0188e+03 9.5400e-02   1582.000    34.9291    34.9249     6.0706    1491.39
   1604.177     3.6103     3.6101   3.284933   3.284569     2.3794     0.0314     0.9229     0.1242    96.9436    34.9295 1.0196e+03 9.5400e-02   1583.000    34.9295    34.9254     6.0716    1491.41
   1605.194     3.6073     3.6071   3.284691   3.284340     2.3796     0.0277     0.9277     0.1242    96.9436    34.9293 1.0200e+03 9.5400e-02   1584.000    34.9293    34.9253     6.0736    1491.41
   1606.211     3.6058     3.6056   3.284582   3.284233     2.3793     0.0415     0.9279     0.1244    96.9383    34.9290 1.0188e+03 9.5400e-02   1585.000    34.9290    34.9251     6.0736    1491.42
   1607.228     3.6048     3.6047   3.284532   3.284185     2.3791     0.0281     0.9274     0.1254    96.9142    34.9291 1.0162e+03 9.5400e-02   1586.000    34.9291    34.9251     6.0739    1491.43
   1608.245     3.6047     3.6046   3.284575   3.284206     2.3787     0.0471     0.9324     0.1246    96.9335    34.9291 1.0133e+03 9.5400e-02   1587.000    34.9291    34.9249     6.0736    1491.45
   1609.263     3.6048     3.6046   3.284629   3.284256     2.3782     0.0445     0.9314     0.1245    96.9358    34.9291 1.0132e+03 9.5400e-02   1588.000    34.9291    34.9249     6.0725    1491.47
   1610.280     3.6047     3.6046   3.284657   3.284299     2.3779     0.0346     0.9273     0.1242    96.9438    34.9291 1.0135e+03 9.5400e-02   1589.000    34.9291    34.9250     6.0725    1491.49
   1611.297     3.6046     3.6044   3.284698   3.284321     2.3779     0.0348     0.9272     0.1240    96.9474    34.9293 1.0184e+03 9.5400e-02   1590.000    34.9293    34.9250     6.0730    1491.50
   1612.315     3.6046     3.6045   3.284748   3.284389     2.3779     0.0353     0.9266     0.1238    96.9518    34.9293 1.0209e+03 9.5400e-02   1591.000    34.9293    34.9252     6.0738    1491.52
   1613.332     3.6051     3.6050   3.284847   3.284482     2.3777     0.0363     0.9265     0.1247    96.9305    34.9295 1.0229e+03 9.5400e-02   1592.000    34.9295    34.9253     6.0739    1491.54
   1614.349     3.6051     3.6049   3.284910   3.284557     2.3772     0.0453     0.9201     0.1240    96.9480    34.9297 1.0230e+03 9.5400e-02   1593.000    34.9297    34.9258     6.0730    1491.56
   1615.366     3.6011     3.6008   3.284587   3.284213     2.3767     0.0317     0.9199     0.1239    96.9498    34.9296 1.0212e+03 9.5400e-02   1594.000    34.9296    34.9254     6.0729    1491.56
   1616.384     3.6037     3.6035   3.284918   3.284548     2.3761     0.0255     0.9215     0.1240    96.9469    34.9303 1.0208e+03 9.5400e-02   1595.000    34.9303    34.9261     6.0712    1491.58
   1617.401     3.6038     3.6036   3.284977   3.284605     2.3755     0.0381     0.9272     0.1262    96.8949    34.9304 1.0192e+03 9.5400e-02   1596.000    34.9304    34.9262     6.0701    1491.60
   1618.418     3.6038     3.6034   3.285010   3.284631     2.3754     0.0438     0.9369     0.1242    96.9429    34.9303 1.0189e+03 9.5400e-02   1597.000    34.9303    34.9262     6.0705    1491.62
   1619.436     3.6040     3.6040   3.285084   3.284735     2.3750     0.0325     0.9508     0.1236    96.9562    34.9304 1.0190e+03 9.5400e-02   1598.000    34.9304    34.9263     6.0698    1491.64
   1620.453     3.6045     3.6042   3.285177   3.284791     2.3747     0.0228     0.9235     0.1233    96.9657    34.9305 1.0182e+03 9.5400e-02   1599.000    34.9305    34.9262     6.0697    1491.66
   1621.470     3.6046     3.6043   3.285236   3.284865     2.3738     0.0296     0.9272     0.1249    96.9252    34.9306 1.0187e+03 9.5400e-02   1600.000    34.9306    34.9265     6.0673    1491.67
   1622.488     3.6028     3.6016   3.285098   3.284630     2.3730     0.0350     0.9280     0.1253    96.9165    34.9304 1.0180e+03 9.5400e-02   1601.000    34.9304    34.9261     6.0657    1491.68
   1623.505     3.6020     3.6019   3.285063   3.284698     2.3730     0.0348     0.9219     0.1242    96.9436    34.9303 1.0179e+03 9.5400e-02   1602.000    34.9303    34.9261     6.0666    1491.70
   1624.522     3.6022     3.6020   3.285126   3.284750     2.3729     0.0348     0.9246     0.1246    96.9329    34.9304 1.0171e+03 9.5400e-02   1603.000    34.9304    34.9261     6.0670    1491.71
   1625.539     3.6020     3.6018   3.285156   3.284792     2.3719     0.0289     0.9282     0.1242    96.9433    34.9304 1.0171e+03 9.5400e-02   1604.000    34.9304    34.9263     6.0646    1491.73
   1626.557     3.5994     3.5990   3.284931   3.284566     2.3716     0.0292     0.9235     0.1250    96.9243    34.9300 1.0167e+03 9.5400e-02   1605.000    34.9300    34.9261     6.0647    1491.74
   1627.574     3.5971     3.5970   3.284745   3.284387     2.3708     0.0436     0.9204     0.1238    96.9514    34.9297 1.0140e+03 9.5400e-02   1606.000    34.9297    34.9256     6.0632    1491.74
   1628.591     3.5970     3.5969   3.284784   3.284413     2.3707     0.0440     0.9309     0.1240    96.9485    34.9298 1.0103e+03 9.5400e-02   1607.000    34.9298    34.9255     6.0637    1491.76
   1629.609     3.6015     3.6007   3.285299   3.284828     2.3705     0.0347     0.9319     0.1237    96.9559    34.9307 1.0108e+03 9.5400e-02   1608.000    34.9307    34.9259     6.0632    1491.80
   1630.626     3.6026     3.6023   3.285452   3.285103     2.3704     0.0348     0.9214     0.1240    96.9475    34.9308 1.0117e+03 9.5400e-02   1609.000    34.9308    34.9269     6.0634    1491.82
   1631.643     3.6011     3.6010   3.285414   3.285028     2.3704     0.0381     0.9282     0.1242    96.9436    34.9314 1.0133e+03 9.5400e-02   1610.000    34.9314    34.9270     6.0644    1491.83
   1632.661     3.6005     3.6003   3.285408   3.285047     2.3697     0.0434     0.9324     0.1240    96.9486    34.9315 1.0138e+03 9.5400e-02   1611.000    34.9315    34.9274     6.0627    1491.84
   1633.678     3.6003     3.6001   3.285440   3.285075     2.3693     0.0347     0.9272     0.1239    96.9508    34.9316 1.0140e+03 9.5400e-02   1612.000    34.9316    34.9275     6.0625    1491.86
   1634.696     3.5993     3.5990   3.285390   3.285023     2.3693     0.0348     0.9226     0.1237    96.9558    34.9316 1.0131e+03 9.5400e-02   1613.000    34.9316    34.9275     6.0633    1491.87
   1635.713     3.5982     3.5980   3.285328   3.284983     2.3684     0.0386     0.9264     0.1245    96.9348    34.9314 1.0115e+03 9.5400e-02   1614.000    34.9314    34.9276     6.0614    1491.89
   1636.730     3.5968     3.5967   3.285232   3.284873     2.3682     0.0471     0.9271     0.1238    96.9519    34.9314 1.0109e+03 9.5400e-02   1615.000    34.9314    34.9272     6.0616    1491.90
   1637.748     3.5970     3.5968   3.285298   3.284926     2.3676     0.0433     0.9231     0.1241    96.9457    34.9314 1.0101e+03 9.5400e-02   1616.000    34.9314    34.9272     6.0602    1491.91
   1638.765     3.5971     3.5969   3.285354   3.284989     2.3671     0.0349     0.9184     0.1244    96.9386    34.9315 1.0098e+03 9.5400e-02   1617.000    34.9315    34.9273     6.0594    1491.93
   1639.783     3.5971     3.5969   3.285420   3.285048     2.3667     0.0348     0.9267     0.1239    96.9510    34.9317 1.0080e+03 9.5400e-02   1618.000    34.9317    34.9275     6.0589    1491.95
   1640.800     3.5971     3.5969   3.285457   3.285093     2.3661     0.0416     0.9267     0.1242    96.9435    34.9317 1.0078e+03 9.5400e-02   1619.000    34.9317    34.9275     6.0578    1491.97
   1641.817     3.5969     3.5967   3.285493   3.285130     2.3659     0.0391     0.9260     0.1243    96.9403    34.9318 1.0073e+03 9.5400e-02   1620.000    34.9318    34.9277     6.0579    1491.98
   1642.835     3.5968     3.5966   3.285532   3.285161     2.3658     0.0258     0.9221     0.1239    96.9491    34.9319 1.0069e+03 9.5400e-02   1621.000    34.9319    34.9277     6.0584    1492.00
   1643.852     3.5967     3.5966   3.285571   3.285210     2.3658     0.0407     0.9290     0.1241    96.9459    34.9319 1.0076e+03 9.5400e-02   1622.000    34.9319    34.9278     6.0591    1492.02
   1644.870     3.5967     3.5966   3.285619   3.285258     2.3656     0.0384     0.9281     0.1245    96.9360    34.9320 1.0074e+03 9.5400e-02   1623.000    34.9320    34.9279     6.0591    1492.03
   1645.887     3.5964     3.5963   3.285645   3.285275     2.3651     0.0348     0.9218     0.1239    96.9498    34.9321 1.0070e+03 9.5400e-02   1624.000    34.9321    34.9279     6.0582    1492.05
   1646.904     3.5961     3.5959   3.285680   3.285306     2.3649     0.0246     0.9200     0.1239    96.9511    34.9324 1.0055e+03 9.5400e-02   1625.000    34.9324    34.9281     6.0585    1492.07
   1647.922     3.5948     3.5947   3.285626   3.285283     2.3643     0.0125     0.9305     0.1240    96.9471    34.9326 1.0042e+03 9.5400e-02   1626.000    34.9326    34.9287     6.0575    1492.08
   1648.939     3.5926     3.5926   3.285469   3.285121     2.3637     0.0296     0.9288     0.1250    96.9232    34.9326 1.0031e+03 9.5400e-02   1627.000    34.9326    34.9285     6.0567    1492.08
