       PrDM      T090C      T190C      C0S/m      C1S/m    Sbeox0V  FlECO-AFLTurbWETntu0   CStarAt0   CStarTr0      Sal00       Spar        Par      DepSM      Sal00      Sal11 Sbeox0ML/L       SvCM
     77.746     4.1117     4.1114   3.261480   3.261273     3.0452     0.0528     0.9103     0.1525    96.2604    34.9109 7.5232e+02 9.5400e-02     77.000    34.9109    34.9087     6.7320    1468.24
     78.756     4.1093     4.1091   3.261281   3.261061     3.0443     0.0645     0.9431     0.1529    96.2506    34.9106 7.4985e+02 9.5400e-02     78.000    34.9106    34.9081     6.7307    1468.25
     79.766     4.0994     4.0990   3.260385   3.260178     3.0433     0.0592     0.9081     0.1518    96.2751    34.9099 7.4791e+02 9.5400e-02     79.000    34.9099    34.9078     6.7307    1468.22
     80.776     4.0907     4.0902   3.259691   3.259478     3.0435     0.0597     0.9208     0.1531    96.2439    34.9104 7.4750e+02 9.5400e-02     80.000    34.9104    34.9083     6.7336    1468.21
     81.786     4.0849     4.0845   3.259253   3.259002     3.0437     0.0496     0.9015     0.1511    96.2938    34.9107 7.4649e+02 9.5400e-02     81.000    34.9107    34.9082     6.7361    1468.20
     82.796     4.0769     4.0770   3.258498   3.258432     3.0415     0.0575     0.9104     0.1521    96.2687    34.9098 7.4581e+02 9.5400e-02     82.000    34.9098    34.9089     6.7325    1468.18
     83.805     4.0551     4.0557   3.256464   3.256394     3.0406     0.0452     0.9184     0.1514    96.2849    34.9083 7.4422e+02 9.5400e-02     83.000    34.9083    34.9068     6.7348    1468.10
     84.815     4.0395     4.0392   3.254991   3.254774     3.0403     0.0570     0.9044     0.1541    96.2212    34.9068 7.4074e+02 9.5400e-02     84.000    34.9068    34.9045     6.7379    1468.05
     85.825     4.0267     4.0260   3.253805   3.253560     3.0404     0.0433     0.9093     0.1499    96.3225    34.9058 7.3636e+02 9.5400e-02     85.000    34.9058    34.9036     6.7413    1468.02
     86.835     4.0329     4.0327   3.254544   3.254236     3.0403     0.0427     0.9076     0.1522    96.2668    34.9074 7.3092e+02 9.5400e-02     86.000    34.9074    34.9039     6.7407    1468.06
     87.845     4.0262     4.0255   3.254002   3.253816     3.0402     0.0471     0.9079     0.1493    96.3372    34.9075 7.2884e+02 9.5400e-02     87.000    34.9075    34.9061     6.7427    1468.05
     88.855     4.0230     4.0228   3.253839   3.253555     3.0393     0.0503     0.9136     0.1503    96.3130    34.9085 7.2896e+02 9.5400e-02     88.000    34.9085    34.9053     6.7416    1468.05
     89.865     4.0449     4.0468   3.256098   3.256010     3.0370     0.0512     0.9077     0.1514    96.2867    34.9115 7.2359e+02 9.5400e-02     89.000    34.9115    34.9084     6.7321    1468.17
     90.875     4.0582     4.0577   3.257543   3.257300     3.0355     0.0539     0.9028     0.1486    96.3535    34.9139 7.1714e+02 9.5400e-02     90.000    34.9139    34.9116     6.7261    1468.24
     91.885     4.0604     4.0602   3.257873   3.257635     3.0350     0.0471     0.9079     0.1492    96.3397    34.9149 7.1948e+02 9.5400e-02     91.000    34.9149    34.9124     6.7253    1468.27
     92.895     4.0526     4.0518   3.257221   3.257039     3.0325     0.0346     0.9083     0.1473    96.3839    34.9149 7.1878e+02 9.5400e-02     92.000    34.9149    34.9136     6.7207    1468.25
     93.905     4.0450     4.0449   3.256646   3.256408     3.0305     0.0381     0.9091     0.1486    96.3538    34.9157 7.1546e+02 9.5400e-02     93.000    34.9157    34.9129     6.7175    1468.24
     94.915     4.0555     4.0569   3.257794   3.257745     3.0275     0.0436     0.9011     0.1477    96.3749    34.9176 7.1021e+02 9.5400e-02     94.000    34.9176    34.9155     6.7082    1468.30
     95.925     4.0582     4.0572   3.258161   3.257831     3.0262     0.0360     0.9091     0.1483    96.3610    34.9185 7.0635e+02 9.5400e-02     95.000    34.9185    34.9157     6.7049    1468.33
     96.935     4.0600     4.0595   3.258445   3.258204     3.0255     0.0366     0.9080     0.1471    96.3894    34.9194 7.0724e+02 9.5400e-02     96.000    34.9194    34.9170     6.7035    1468.35
     97.945     4.0599     4.0595   3.258502   3.258251     3.0238     0.0405     0.9014     0.1466    96.4017    34.9196 7.0705e+02 9.5400e-02     97.000    34.9196    34.9171     6.6998    1468.37
     98.955     4.0600     4.0596   3.258554   3.258316     3.0224     0.0353     1.0211     0.1451    96.4378    34.9196 7.0099e+02 9.5400e-02     98.000    34.9196    34.9172     6.6968    1468.39
     99.965     4.0601     4.0597   3.258628   3.258382     3.0212     0.0324     0.8991     0.1456    96.4252    34.9198 7.0158e+02 9.5400e-02     99.000    34.9198    34.9173     6.6943    1468.40
    100.975     4.0601     4.0598   3.258679   3.258435     3.0207     0.0471     0.9065     0.1444    96.4553    34.9198 6.9852e+02 9.5405e-02    100.000    34.9198    34.9173     6.6938    1468.42
    101.985     4.0587     4.0582   3.258598   3.258353     3.0205     0.0424     0.9073     0.1459    96.4184    34.9199 6.9619e+02 9.5408e-02    101.000    34.9199    34.9175     6.6945    1468.43
    102.995     4.0591     4.0578   3.258672   3.258357     3.0199     0.0436     0.9060     0.1458    96.4216    34.9197 6.9233e+02 9.5402e-02    102.000    34.9197    34.9174     6.6935    1468.45
    104.005     4.0601     4.0591   3.258821   3.258539     3.0194     0.0427     0.9043     0.1468    96.3966    34.9199 6.7744e+02 9.5414e-02    103.000    34.9199    34.9177     6.6930    1468.47
    105.015     4.0570     4.0566   3.258631   3.258382     3.0198     0.0409     0.9061     0.1456    96.4256    34.9204 6.7142e+02 9.5414e-02    104.000    34.9204    34.9179     6.6954    1468.48
    106.025     4.0556     4.0551   3.258555   3.258312     3.0200     0.0430     0.9078     0.1459    96.4172    34.9204 6.6912e+02 9.5425e-02    105.000    34.9204    34.9181     6.6971    1468.49
    107.035     4.0539     4.0537   3.258480   3.258237     3.0198     0.0451     0.9111     0.1461    96.4146    34.9208 6.7071e+02 9.5399e-02    106.000    34.9208    34.9181     6.6978    1468.50
    108.045     4.0539     4.0534   3.258538   3.258299     3.0191     0.0409     0.9073     0.1450    96.4396    34.9209 6.6971e+02 9.5400e-02    107.000    34.9209    34.9186     6.6966    1468.51
    109.055     4.0509     4.0506   3.258324   3.258099     3.0184     0.0417     0.9153     0.1441    96.4617    34.9210 6.6628e+02 9.5417e-02    108.000    34.9210    34.9187     6.6962    1468.52
    110.065     4.0451     4.0448   3.257817   3.257636     3.0178     0.0448     0.9662     0.1465    96.4044    34.9207 6.6441e+02 9.5400e-02    109.000    34.9207    34.9188     6.6965    1468.51
    111.075     4.0393     4.0389   3.257358   3.257119     3.0169     0.0430     0.9065     0.1442    96.4587    34.9208 6.6421e+02 9.5400e-02    110.000    34.9208    34.9184     6.6960    1468.50
    112.085     4.0380     4.0376   3.257270   3.257042     3.0167     0.0471     0.9110     0.1450    96.4404    34.9206 6.6434e+02 9.5416e-02    111.000    34.9206    34.9183     6.6965    1468.51
    113.095     4.0371     4.0367   3.257215   3.256983     3.0161     0.0432     0.9087     0.1455    96.4285    34.9204 6.6225e+02 9.5417e-02    112.000    34.9204    34.9180     6.6958    1468.52
    114.105     4.0368     4.0364   3.257228   3.257001     3.0153     0.0450     0.9007     0.1470    96.3919    34.9203 6.6154e+02 9.5427e-02    113.000    34.9203    34.9180     6.6945    1468.54
    115.115     4.0361     4.0357   3.257212   3.256974     3.0144     0.0441     0.9069     0.1428    96.4938    34.9203 6.6062e+02 9.5421e-02    114.000    34.9203    34.9179     6.6931    1468.55
    116.125     4.0339     4.0334   3.257066   3.256817     3.0136     0.0447     0.9070     0.1447    96.4481    34.9203 6.6107e+02 9.5421e-02    115.000    34.9203    34.9179     6.6923    1468.56
    117.135     4.0312     4.0308   3.256847   3.256629     3.0130     0.0431     0.9066     0.1436    96.4748    34.9201 6.6093e+02 9.5412e-02    116.000    34.9201    34.9179     6.6921    1468.57
    118.145     4.0272     4.0268   3.256537   3.256305     3.0121     0.0359     0.9016     0.1440    96.4639    34.9201 6.5991e+02 9.5412e-02    117.000    34.9201    34.9178     6.6909    1468.57
    119.155     4.0229     4.0224   3.256179   3.255965     3.0121     0.0320     0.9011     0.1482    96.3630    34.9199 6.5823e+02 9.5449e-02    118.000    34.9199    34.9178     6.6927    1468.56
    120.165     4.0198     4.0195   3.255950   3.255717     3.0122     0.0468     0.9061     0.1444    96.4548    34.9198 6.5599e+02 9.5423e-02    119.000    34.9198    34.9175     6.6943    1468.57
    121.176     4.0195     4.0192   3.255957   3.255722     3.0121     0.0457     0.9018     0.1449    96.4417    34.9198 6.5465e+02 9.5421e-02    120.000    34.9198    34.9172     6.6950    1468.58
    122.186     4.0194     4.0189   3.255996   3.255754     3.0115     0.0427     0.9051     0.1470    96.3910    34.9198 6.5434e+02 9.5438e-02    121.000    34.9198    34.9174     6.6944    1468.60
    123.196     4.0182     4.0177   3.255946   3.255699     3.0110     0.0272     0.9077     0.1476    96.3771    34.9199 6.5719e+02 9.5428e-02    122.000    34.9199    34.9175     6.6941    1468.61
    124.206     4.0170     4.0166   3.255894   3.255651     3.0106     0.0375     0.9103     0.1437    96.4716    34.9200 6.5754e+02 9.5411e-02    123.000    34.9200    34.9176     6.6941    1468.62
    125.216     4.0167     4.0162   3.255913   3.255666     3.0100     0.0409     0.9075     0.1453    96.4331    34.9200 6.5513e+02 9.5431e-02    124.000    34.9200    34.9175     6.6932    1468.64
    126.226     4.0156     4.0153   3.255874   3.255636     3.0101     0.0471     0.9070     0.1447    96.4463    34.9202 6.5216e+02 9.5445e-02    125.000    34.9202    34.9177     6.6948    1468.65
    127.236     4.0149     4.0145   3.255862   3.255608     3.0099     0.0470     0.8983     0.1440    96.4630    34.9203 6.5023e+02 9.5432e-02    126.000    34.9203    34.9177     6.6950    1468.66
    128.246     4.0141     4.0137   3.255838   3.255602     3.0098     0.0399     0.9071     0.1433    96.4808    34.9202 6.5060e+02 9.5425e-02    127.000    34.9202    34.9178     6.6958    1468.68
    129.256     4.0131     4.0127   3.255803   3.255565     3.0092     0.0412     0.9062     0.1444    96.4550    34.9204 6.5160e+02 9.5423e-02    128.000    34.9204    34.9179     6.6951    1468.69
    130.267     4.0031     4.0019   3.254904   3.254696     3.0087     0.0401     0.9061     0.1456    96.4244    34.9197 6.5269e+02 9.5447e-02    129.000    34.9197    34.9185     6.6965    1468.66
    131.277     3.9943     3.9941   3.254161   3.253902     3.0079     0.0425     0.9073     0.1441    96.4604    34.9197 6.5155e+02 9.5409e-02    130.000    34.9197    34.9168     6.6969    1468.64
    132.287     3.9972     3.9970   3.254485   3.254252     3.0066     0.0418     0.9061     0.1461    96.4146    34.9199 6.4931e+02 9.5422e-02    131.000    34.9199    34.9174     6.6935    1468.67
    133.297     3.9825     3.9810   3.253138   3.252913     3.0063     0.0295     0.9014     0.1427    96.4952    34.9190 6.4845e+02 9.5426e-02    132.000    34.9190    34.9179     6.6964    1468.63
    134.307     3.9741     3.9746   3.252391   3.252229     3.0053     0.0224     0.9037     0.1436    96.4744    34.9185 6.4741e+02 9.5445e-02    133.000    34.9185    34.9160     6.6961    1468.61
    135.317     3.9731     3.9732   3.252335   3.252158     3.0051     0.0385     0.9064     0.1444    96.4550    34.9184 6.4686e+02 9.5424e-02    134.000    34.9184    34.9162     6.6965    1468.62
    136.327     3.9698     3.9699   3.252065   3.251858     3.0053     0.0285     0.9019     0.1449    96.4420    34.9181 6.4557e+02 9.5435e-02    135.000    34.9181    34.9155     6.6986    1468.62
    137.338     3.9599     3.9563   3.251095   3.250733     3.0055     0.0350     0.9058     0.1431    96.4860    34.9166 6.4508e+02 9.5402e-02    136.000    34.9166    34.9161     6.7018    1468.59
    138.348     3.9273     3.9256   3.248024   3.247751     3.0053     0.0423     0.9157     0.1436    96.4730    34.9142 6.4506e+02 9.5400e-02    137.000    34.9142    34.9127     6.7081    1468.47
    139.358     3.9227     3.9223   3.247607   3.247378     3.0039     0.0394     0.9135     0.1444    96.4551    34.9136 6.4514e+02 9.5421e-02    138.000    34.9136    34.9113     6.7061    1468.47
    140.368     3.9273     3.9266   3.248138   3.247785     3.0038     0.0283     0.9064     0.1414    96.5267    34.9144 6.4527e+02 9.5437e-02    139.000    34.9144    34.9109     6.7056    1468.51
    141.378     3.9375     3.9365   3.249225   3.248829     3.0041     0.0389     0.9101     0.1421    96.5102    34.9160 6.4454e+02 9.5411e-02    140.000    34.9160    34.9123     6.7056    1468.57
    142.389     3.9412     3.9408   3.249632   3.249392     3.0048     0.0234     0.9069     0.1438    96.4689    34.9163 6.4434e+02 9.5434e-02    141.000    34.9163    34.9139     6.7076    1468.60
    143.399     3.9393     3.9391   3.249501   3.249278     3.0046     0.0391     0.8954     0.1414    96.5271    34.9162 6.4313e+02 9.5445e-02    142.000    34.9162    34.9138     6.7084    1468.61
    144.409     3.9377     3.9374   3.249394   3.249173     3.0034     0.0234     0.9048     0.1413    96.5296    34.9161 6.4178e+02 9.5433e-02    143.000    34.9161    34.9138     6.7063    1468.62
    145.419     3.9350     3.9347   3.249186   3.248953     3.0021     0.0394     0.9050     0.1422    96.5081    34.9159 6.3982e+02 9.5410e-02    144.000    34.9159    34.9135     6.7040    1468.62
    146.429     3.9334     3.9331   3.249079   3.248834     3.0013     0.0395     0.9077     0.1437    96.4715    34.9158 6.3992e+02 9.5421e-02    145.000    34.9158    34.9132     6.7029    1468.63
    147.440     3.9287     3.9283   3.248670   3.248457     3.0004     0.0224     0.9100     0.1411    96.5346    34.9154 6.3998e+02 9.5420e-02    146.000    34.9154    34.9133     6.7023    1468.63
    148.450     3.9233     3.9228   3.248189   3.247958     2.9994     0.0278     0.9065     0.1410    96.5361    34.9150 6.4101e+02 9.5451e-02    147.000    34.9150    34.9127     6.7013    1468.62
