       PrDM      T090C      T190C      C0S/m      C1S/m    Sbeox0V  FlECO-AFL   CStarAt0 Sbeox0ML/L      DepSM      Sal00      Sal11       SvDM Sbeox0ML/L  Density00  Density11     Dz/dtM  OxsatML/L       Flag
     18.175    10.7185    10.7155   3.860157   3.860109     2.2269     1.3158     0.3544    4.81946     18.000    34.8201    34.8225    1492.43    4.81919  1026.7679  1026.7705      0.450    6.22690 0.0000e+00
     19.185    10.7041    10.7001   3.858881   3.858851     2.2261     1.3014     0.3553    4.81911     19.000    34.8206    34.8241    1492.39    4.81884  1026.7755  1026.7789      0.511    6.22884 0.0000e+00
     20.194    10.6697    10.6703   3.855810   3.856237     2.2247     1.2787     0.3482    4.81950     20.000    34.8220    34.8258    1492.29    4.81923  1026.7874  1026.7902      0.517    6.23344 0.0000e+00
     21.204    10.4573    10.4539   3.837421   3.838673     2.2223     1.2258     0.3386    4.83544     21.000    34.8390    34.8549    1491.57    4.83518  1026.8427  1026.8557      0.584    6.26169 0.0000e+00
     22.214    10.0765    10.0725   3.804276   3.804904     2.2124     1.0708     0.3093    4.84826     22.000    34.8676    34.8778    1490.26    4.84800  1026.9358  1026.9445      0.414    6.31295 0.0000e+00
     23.224     9.8673     9.8553   3.785333   3.785807     2.2026     0.9787     0.2890    4.84365     23.000    34.8753    34.8918    1489.54    4.84340  1026.9823  1026.9973      0.498    6.34170 0.0000e+00
     24.233     9.3809     9.3729   3.742361   3.743280     2.1966     0.9963     0.2600    4.87951     24.000    34.9040    34.9213    1487.82    4.87926  1027.0909  1027.1058      0.681    6.40919 0.0000e+00
     25.243     9.1534     9.1492   3.721876   3.722197     2.1857     0.9154     0.2449    4.87386     25.000    34.9126    34.9201    1487.01    4.87362  1027.1395  1027.1461      0.557    6.44138 0.0000e+00
     26.253     8.7788     8.7702   3.688451   3.688979     2.1768     0.8700     0.2338    4.89013     26.000    34.9297    34.9438    1485.67    4.88989  1027.2178  1027.2302      0.404    6.49499 0.0000e+00
     27.263     8.2785     8.2645   3.644103   3.644690     2.1654     0.7984     0.2257    4.91368     27.000    34.9544    34.9746    1483.85    4.91345  1027.3199  1027.3380      0.497    6.56772 0.0000e+00
     28.273     7.8513     7.8465   3.606246   3.607329     2.1540     0.7215     0.2102    4.92941     28.000    34.9744    34.9910    1482.27    4.92919  1027.4052  1027.4188      0.712    6.63105 0.0000e+00
     29.282     7.4872     7.4815   3.573579   3.574439     2.1437     0.6168     0.1894    4.94168     29.000    34.9860    35.0012    1480.92    4.94147  1027.4724  1027.4852      0.532    6.68619 0.0000e+00
     30.292     7.2700     7.2645   3.553725   3.553611     2.1272     0.4857     0.1752    4.91833     30.000    34.9883    34.9926    1480.10    4.91813  1027.5104  1027.5145      0.354    6.71962 0.0000e+00
     31.302     7.1951     7.1944   3.546247   3.546451     2.1207     0.4578     0.1604    4.90851     31.000    34.9817    34.9847    1479.82    4.90830  1027.5204  1027.5229      0.664    6.73156 0.0000e+00
     32.312     7.2101     7.2089   3.547981   3.547873     2.1154     0.4497     0.1831    4.89134     32.000    34.9850    34.9851    1479.90    4.89114  1027.5255  1027.5258      0.529    6.72908 0.0000e+00
     33.322     7.3146     7.3146   3.560087   3.559810     2.1124     0.5478     0.1487    4.86969     33.000    35.0113    35.0083    1480.35    4.86949  1027.5359  1027.5334      0.447    6.71172 0.0000e+00
     34.332     7.3548     7.3528   3.566378   3.566599     2.1113     0.6190     0.1531    4.86133     34.000    35.0389    35.0433    1480.56    4.86113  1027.5564  1027.5602      0.653    6.70429 0.0000e+00
     35.341     7.3006     7.2990   3.561668   3.561904     2.1046     0.5217     0.1596    4.84813     35.000    35.0417    35.0459    1480.37    4.84793  1027.5710  1027.5746      0.499    6.71255 0.0000e+00
     36.351     7.2535     7.2518   3.557548   3.557657     2.0931     0.4514     0.1571    4.81948     36.000    35.0439    35.0469    1480.21    4.81928  1027.5842  1027.5867      0.383    6.71977 0.0000e+00
     37.361     7.2418     7.2406   3.556693   3.556895     2.0883     0.4035     0.1531    4.80688     37.000    35.0459    35.0493    1480.18    4.80668  1027.5920  1027.5948      0.616    6.72151 0.0000e+00
     38.371     7.1849     7.1828   3.551572   3.551926     2.0848     0.3682     0.1416    4.80341     38.000    35.0470    35.0530    1479.98    4.80321  1027.6057  1027.6106      0.631    6.73031 0.0000e+00
     39.381     7.1349     7.1332   3.547209   3.547312     2.0805     0.3256     0.1362    4.79671     39.000    35.0493    35.0522    1479.81    4.79651  1027.6191  1027.6217      0.492    6.73799 0.0000e+00
     40.391     7.1206     7.1194   3.545930   3.545997     2.0767     0.2588     0.1308    4.78747     40.000    35.0494    35.0513    1479.77    4.78727  1027.6259  1027.6276      0.431    6.74024 0.0000e+00
     41.401     7.1377     7.1365   3.548177   3.548140     2.0735     0.2349     0.1263    4.77622     41.000    35.0561    35.0570    1479.86    4.77602  1027.6334  1027.6343      0.462    6.73726 0.0000e+00
     42.410     7.1659     7.1636   3.551563   3.551444     2.0718     0.1815     0.1190    4.76828     42.000    35.0642    35.0652    1479.99    4.76809  1027.6404  1027.6415      0.622    6.73252 0.0000e+00
     43.420     7.1677     7.1666   3.551798   3.551875     2.0703     0.1528     0.1143    4.76428     43.000    35.0644    35.0663    1480.02    4.76409  1027.6449  1027.6466      0.610    6.73222 0.0000e+00
     44.430     7.1668     7.1655   3.551743   3.551801     2.0677     0.1570     0.1116    4.75688     44.000    35.0642    35.0662    1480.03    4.75668  1027.6495  1027.6512      0.365    6.73238 0.0000e+00
     45.440     7.1617     7.1608   3.551241   3.551365     2.0650     0.1438     0.1104    4.75018     45.000    35.0633    35.0657    1480.02    4.74999  1027.6542  1027.6561      0.637    6.73320 0.0000e+00
     46.450     7.1517     7.1503   3.550278   3.550386     2.0647     0.1568     0.1103    4.75083     46.000    35.0625    35.0651    1480.00    4.75064  1027.6595  1027.6617      0.653    6.73481 0.0000e+00
     47.460     7.1444     7.1433   3.549621   3.549661     2.0635     0.1577     0.1106    4.74876     47.000    35.0621    35.0637    1479.99    4.74857  1027.6649  1027.6663      0.433    6.73595 0.0000e+00
     48.470     7.1438     7.1428   3.549687   3.549745     2.0622     0.1669     0.1104    4.74539     48.000    35.0630    35.0647    1480.00    4.74519  1027.6703  1027.6718      0.355    6.73601 0.0000e+00
     49.480     7.1383     7.1373   3.549372   3.549411     2.0610     0.1435     0.1100    4.74304     49.000    35.0646    35.0661    1480.00    4.74284  1027.6770  1027.6783      0.753    6.73680 0.0000e+00
     50.490     7.1325     7.1315   3.548896   3.548981     2.0604     0.1301     0.1096    4.74233     50.000    35.0647    35.0667    1480.00    4.74214  1027.6825  1027.6842      0.760    6.73770 0.0000e+00
     51.499     7.1186     7.1175   3.547517   3.547582     2.0586     0.1356     0.1082    4.73931     51.000    35.0632    35.0651    1479.96    4.73912  1027.6880  1027.6896      0.375    6.73994 0.0000e+00
     52.509     7.0937     7.0934   3.545060   3.545223     2.0567     0.1394     0.1071    4.73717     52.000    35.0611    35.0631    1479.87    4.73698  1027.6945  1027.6960      0.477    6.74393 0.0000e+00
     53.519     7.0887     7.0873   3.544641   3.544654     2.0566     0.1245     0.1070    4.73807     53.000    35.0611    35.0626    1479.87    4.73787  1027.6997  1027.7010      0.713    6.74471 0.0000e+00
     54.529     7.0759     7.0743   3.543463   3.543521     2.0562     0.1272     0.1069    4.73875     54.000    35.0606    35.0628    1479.84    4.73855  1027.7058  1027.7078      0.725    6.74673 0.0000e+00
     55.539     7.0672     7.0659   3.542646   3.542658     2.0551     0.1218     0.1068    4.73723     55.000    35.0600    35.0614    1479.82    4.73704  1027.7112  1027.7125      0.373    6.74812 0.0000e+00
     56.549     7.0677     7.0657   3.542766   3.542686     2.0539     0.1241     0.1060    4.73413     56.000    35.0602    35.0614    1479.84    4.73393  1027.7159  1027.7172      0.560    6.74803 0.0000e+00
     57.559     7.0584     7.0559   3.541990   3.541964     2.0537     0.0973     0.1054    4.73513     57.000    35.0606    35.0629    1479.82    4.73494  1027.7222  1027.7244      0.914    6.74946 0.0000e+00
     58.569     7.0376     7.0368   3.539873   3.540026     2.0530     0.1039     0.1041    4.73610     58.000    35.0580    35.0605    1479.75    4.73590  1027.7277  1027.7299      0.723    6.75284 0.0000e+00
     59.579     7.0226     7.0209   3.538359   3.538299     2.0517     0.1078     0.1038    4.73447     59.000    35.0561    35.0571    1479.71    4.73428  1027.7329  1027.7340      0.291    6.75527 0.0000e+00
     60.589     7.0320     7.0315   3.539515   3.539446     2.0513     0.1045     0.1042    4.73258     60.000    35.0587    35.0585    1479.76    4.73238  1027.7383  1027.7382      0.629    6.75368 0.0000e+00
     61.599     7.0481     7.0469   3.541429   3.541441     2.0512     0.0982     0.1033    4.73116     61.000    35.0629    35.0643    1479.85    4.73097  1027.7440  1027.7451      0.622    6.75098 0.0000e+00
     62.609     7.0361     7.0348   3.540314   3.540335     2.0505     0.0886     0.1019    4.73100     62.000    35.0624    35.0639    1479.82    4.73080  1027.7499  1027.7512      0.452    6.75288 0.0000e+00
     63.619     7.0232     7.0218   3.539065   3.539055     2.0487     0.0947     0.1010    4.72742     63.000    35.0613    35.0625    1479.78    4.72723  1027.7554  1027.7566      0.509    6.75496 0.0000e+00
     64.629     7.0278     7.0267   3.539710   3.539685     2.0478     0.0831     0.1010    4.72486     64.000    35.0631    35.0640    1479.82    4.72466  1027.7609  1027.7617      0.499    6.75415 0.0000e+00
     65.639     7.0258     7.0241   3.539547   3.539508     2.0478     0.0707     0.1005    4.72565     65.000    35.0629    35.0641    1479.83    4.72545  1027.7656  1027.7668      0.526    6.75448 0.0000e+00
     66.649     7.0079     7.0063   3.537711   3.537765     2.0472     0.0737     0.0998    4.72674     66.000    35.0603    35.0626    1479.77    4.72655  1027.7708  1027.7727      0.428    6.75739 0.0000e+00
     67.659     6.9864     6.9850   3.535542   3.535507     2.0459     0.0471     0.0996    4.72594     67.000    35.0579    35.0589    1479.70    4.72575  1027.7765  1027.7775      0.632    6.76088 0.0000e+00
     68.669     6.9864     6.9850   3.535558   3.535526     2.0454     0.0529     0.0999    4.72497     68.000    35.0575    35.0585    1479.71    4.72478  1027.7808  1027.7817      0.544    6.76089 0.0000e+00
     69.679     6.9874     6.9856   3.535699   3.535614     2.0457     0.0498     0.1001    4.72624     69.000    35.0575    35.0584    1479.74    4.72605  1027.7853  1027.7863      0.441    6.76074 0.0000e+00
     70.689     6.9551     6.9529   3.532421   3.532486     2.0457     0.0475     0.0999    4.73072     70.000    35.0537    35.0567    1479.62    4.73052  1027.7915  1027.7941      0.428    6.76597 0.0000e+00
     71.699     6.9114     6.9086   3.527963   3.527897     2.0449     0.0470     0.1000    4.73429     71.000    35.0486    35.0508    1479.46    4.73410  1027.7982  1027.8003      0.576    6.77309 0.0000e+00
     72.709     6.8664     6.8630   3.523338   3.523281     2.0444     0.0680     0.1000    4.73868     72.000    35.0429    35.0457    1479.30    4.73849  1027.8046  1027.8074      0.698    6.78043 0.0000e+00
     73.719     6.8292     6.8285   3.519463   3.519571     2.0435     0.0606     0.1002    4.74080     73.000    35.0374    35.0394    1479.16    4.74061  1027.8102  1027.8118      0.453    6.78655 0.0000e+00
     74.729     6.8056     6.8086   3.516974   3.517424     2.0446     0.0707     0.1009    4.74771     74.000    35.0335    35.0354    1479.08    4.74752  1027.8149  1027.8160      0.448    6.79046 0.0000e+00
     75.739     6.7984     6.7976   3.516256   3.516307     2.0456     0.0703     0.1007    4.75223     75.000    35.0324    35.0338    1479.07    4.75204  1027.8197  1027.8209      0.709    6.79164 0.0000e+00
     76.749     6.7640     6.7604   3.512684   3.512561     2.0459     0.0707     0.1009    4.75791     76.000    35.0274    35.0297    1478.94    4.75772  1027.8252  1027.8275      0.465    6.79731 0.0000e+00
     77.759     6.7102     6.7062   3.507172   3.507219     2.0456     0.0643     0.1013    4.76433     77.000    35.0207    35.0253    1478.74    4.76414  1027.8319  1027.8362      0.433    6.80615 0.0000e+00
     78.769     6.6468     6.6455   3.500793   3.500778     2.0452     0.0683     0.1019    4.77139     78.000    35.0142    35.0153    1478.50    4.77120  1027.8402  1027.8413      0.601    6.81653 0.0000e+00
     79.779     6.6419     6.6407   3.500341   3.500321     2.0460     0.0751     0.1014    4.77488     79.000    35.0137    35.0147    1478.50    4.77469  1027.8451  1027.8461      0.558    6.81734 0.0000e+00
     80.789     6.6392     6.6381   3.500139   3.500117     2.0476     0.0685     0.1003    4.78068     80.000    35.0136    35.0146    1478.50    4.78050  1027.8501  1027.8510      0.568    6.81776 0.0000e+00
     81.799     6.6391     6.6380   3.500206   3.500179     2.0483     0.0463     0.1002    4.78345     81.000    35.0140    35.0149    1478.52    4.78326  1027.8550  1027.8558      0.409    6.81777 0.0000e+00
     82.809     6.6401     6.6389   3.500392   3.500363     2.0477     0.0542     0.0997    4.78221     82.000    35.0145    35.0154    1478.54    4.78202  1027.8599  1027.8608      0.484    6.81758 0.0000e+00
     83.819     6.6417     6.6407   3.500657   3.500642     2.0466     0.0487     0.0989    4.77924     83.000    35.0153    35.0162    1478.57    4.77905  1027.8649  1027.8657      0.613    6.81729 0.0000e+00
     84.830     6.6355     6.6335   3.500143   3.500073     2.0465     0.0446     0.0991    4.78035     84.000    35.0154    35.0167    1478.56    4.78017  1027.8705  1027.8717      0.478    6.81827 0.0000e+00
     85.840     6.6343     6.6337   3.500139   3.500136     2.0464     0.0462     0.0989    4.78054     85.000    35.0161    35.0167    1478.57    4.78035  1027.8759  1027.8763      0.560    6.81844 0.0000e+00
     86.850     6.6509     6.6524   3.502074   3.502254     2.0461     0.0450     0.0992    4.77837     86.000    35.0201    35.0206    1478.66    4.77818  1027.8813  1027.8815      0.570    6.81561 0.0000e+00
     87.860     6.6706     6.6705   3.504364   3.504454     2.0457     0.0461     0.0988    4.77509     87.000    35.0249    35.0260    1478.76    4.77490  1027.8871  1027.8879      0.347    6.81227 0.0000e+00
     88.870     6.6761     6.6749   3.505092   3.505061     2.0445     0.0446     0.0989    4.77157     88.000    35.0268    35.0277    1478.80    4.77139  1027.8925  1027.8933      0.667    6.81130 0.0000e+00
     89.880     6.6773     6.6763   3.505356   3.505340     2.0439     0.0364     0.0989    4.77015     89.000    35.0280    35.0289    1478.82    4.76997  1027.8978  1027.8987      0.743    6.81106 0.0000e+00
     90.890     6.6706     6.6693   3.504751   3.504773     2.0438     0.0426     0.0989    4.77108     90.000    35.0277    35.0293    1478.81    4.77089  1027.9032  1027.9045      0.432    6.81214 0.0000e+00
     91.900     6.6309     6.6293   3.500769   3.500913     2.0423     0.0432     0.0992    4.77202     91.000    35.0235    35.0268    1478.66    4.77183  1027.9099  1027.9127      0.414    6.81865 0.0000e+00
     92.910     6.5789     6.5775   3.495506   3.495522     2.0406     0.0424     0.0988    4.77355     92.000    35.0176    35.0193    1478.47    4.77337  1027.9171  1027.9186      0.555    6.82721 0.0000e+00
     93.920     6.5708     6.5696   3.494694   3.494670     2.0399     0.0327     0.0988    4.77298     93.000    35.0164    35.0174    1478.45    4.77280  1027.9219  1027.9229      0.593    6.82856 0.0000e+00
     94.931     6.5648     6.5638   3.494081   3.494097     2.0411     0.0421     0.0988    4.77820     94.000    35.0152    35.0164    1478.44    4.77801  1027.9264  1027.9275      0.515    6.82958 0.0000e+00
     95.941     6.5599     6.5589   3.493616   3.493638     2.0412     0.0417     0.0990    4.77969     95.000    35.0145    35.0158    1478.44    4.77951  1027.9312  1027.9323      0.514    6.83039 0.0000e+00
     96.951     6.5538     6.5531   3.493034   3.493063     2.0412     0.0423     0.0989    4.78111     96.000    35.0137    35.0148    1478.43    4.78093  1027.9359  1027.9369      0.480    6.83139 0.0000e+00
     97.961     6.5464     6.5448   3.492316   3.492287     2.0411     0.0439     0.0988    4.78230     97.000    35.0129    35.0142    1478.42    4.78211  1027.9409  1027.9421      0.436    6.83263 0.0000e+00
     98.971     6.5420     6.5410   3.491961   3.491952     2.0405     0.0357     0.0989    4.78154     98.000    35.0129    35.0138    1478.42    4.78135  1027.9462  1027.9470      0.649    6.83333 0.0000e+00
     99.981     6.5427     6.5418   3.492180   3.492177     2.0413     0.0393     0.0988    4.78445     99.000    35.0141    35.0150    1478.44    4.78426  1027.9517  1027.9525      0.393    6.83315 0.0000e+00
    100.991     6.5499     6.5492   3.493085   3.492967     2.0408     0.0354     0.0989    4.78255    100.000    35.0163    35.0157    1478.48    4.78236  1027.9570  1027.9567      0.634    6.83191 0.0000e+00
    102.002     6.5749     6.5744   3.496038   3.496016     2.0410     0.0325     0.0988    4.78069    101.000    35.0231    35.0234    1478.61    4.78050  1027.9636  1027.9639      0.764    6.82761 0.0000e+00
    103.012     6.5805     6.5796   3.496782   3.496777     2.0404     0.0356     0.0977    4.77888    102.000    35.0251    35.0259    1478.65    4.77869  1027.9691  1027.9698      0.511    6.82663 0.0000e+00
    104.022     6.5742     6.5732   3.496251   3.496278     2.0384     0.0423     0.0977    4.77398    103.000    35.0251    35.0265    1478.64    4.77379  1027.9746  1027.9758      0.357    6.82763 0.0000e+00
    105.032     6.5683     6.5673   3.495760   3.495740     2.0357     0.0349     0.0976    4.76691    104.000    35.0252    35.0260    1478.63    4.76673  1027.9801  1027.9810      0.562    6.82857 0.0000e+00
    106.042     6.5707     6.5698   3.496106   3.496093     2.0354     0.0405     0.0983    4.76637    105.000    35.0260    35.0269    1478.66    4.76618  1027.9851  1027.9858      0.703    6.82814 0.0000e+00
    107.053     6.5715     6.5704   3.496256   3.496242     2.0349     0.0336     0.0975    4.76529    106.000    35.0264    35.0274    1478.68    4.76510  1027.9899  1027.9907      0.489    6.82801 0.0000e+00
    108.063     6.5719     6.5709   3.496385   3.496380     2.0342     0.0446     0.0975    4.76366    107.000    35.0269    35.0279    1478.70    4.76347  1027.9949  1027.9957      0.609    6.82792 0.0000e+00
    109.073     6.5701     6.5693   3.496279   3.496305     2.0342     0.0436     0.0970    4.76449    108.000    35.0270    35.0281    1478.71    4.76431  1027.9998  1028.0007      0.798    6.82819 0.0000e+00
    110.083     6.5686     6.5677   3.496178   3.496196     2.0341     0.0226     0.0971    4.76488    109.000    35.0270    35.0281    1478.72    4.76469  1028.0046  1028.0056      0.813    6.82845 0.0000e+00
    111.093     6.5630     6.5622   3.495674   3.495717     2.0336     0.0226     0.0980    4.76477    110.000    35.0265    35.0279    1478.71    4.76458  1028.0096  1028.0109      0.758    6.82935 0.0000e+00
    112.104     6.5527     6.5515   3.494746   3.494780     2.0333     0.0328     0.0984    4.76570    111.000    35.0263    35.0279    1478.69    4.76551  1028.0155  1028.0170      0.696    6.83102 0.0000e+00
    113.114     6.5504     6.5495   3.494610   3.494591     2.0329     0.0468     0.0982    4.76526    112.000    35.0266    35.0274    1478.70    4.76507  1028.0208  1028.0215      0.795    6.83137 0.0000e+00
    114.124     6.5645     6.5633   3.496316   3.496011     2.0317     0.0444     0.0972    4.76041    113.000    35.0306    35.0285    1478.77    4.76022  1028.0266  1028.0251      0.947    6.82893 0.0000e+00
    115.134     6.5886     6.5878   3.499055   3.499000     2.0319     0.0450     0.0973    4.75869    114.000    35.0360    35.0362    1478.89    4.75851  1028.0321  1028.0323      1.027    6.82485 0.0000e+00
    116.144     6.5909     6.5900   3.499376   3.499378     2.0320     0.0441     0.0968    4.75926    115.000    35.0366    35.0376    1478.92    4.75908  1028.0370  1028.0378      1.113    6.82445 0.0000e+00
    117.155     6.5903     6.5894   3.499382   3.499394     2.0309     0.0285     0.0969    4.75639    116.000    35.0368    35.0379    1478.93    4.75621  1028.0419  1028.0428      1.159    6.82454 0.0000e+00
    118.165     6.5898     6.5886   3.499385   3.499380     2.0297     0.0174     0.0964    4.75329    117.000    35.0369    35.0380    1478.94    4.75310  1028.0465  1028.0476      1.074    6.82462 0.0000e+00
    119.175     6.5823     6.5813   3.498677   3.498763     2.0290     0.0322     0.0960    4.75275    118.000    35.0361    35.0381    1478.93    4.75257  1028.0516  1028.0533      0.800    6.82584 0.0000e+00
    120.185     6.5660     6.5662   3.497087   3.497261     2.0269     0.0445     0.0964    4.74897    119.000    35.0346    35.0364    1478.88    4.74879  1028.0573  1028.0586      0.680    6.82852 0.0000e+00
    121.196     6.5588     6.5564   3.496419   3.496319     2.0258     0.0367     0.0959    4.74688    120.000    35.0340    35.0354    1478.87    4.74670  1028.0624  1028.0638      1.016    6.82969 0.0000e+00
    122.206     6.5522     6.5490   3.495769   3.495682     2.0252     0.0229     0.0958    4.74629    121.000    35.0331    35.0353    1478.86    4.74611  1028.0673  1028.0695      1.280    6.83080 0.0000e+00
    123.216     6.5405     6.5392   3.494688   3.494709     2.0247     0.0239     0.0959    4.74701    122.000    35.0324    35.0340    1478.83    4.74683  1028.0730  1028.0745      1.351    6.83269 0.0000e+00
    124.226     6.5259     6.5200   3.493258   3.492973     2.0245     0.0239     0.0958    4.74875    123.000    35.0310    35.0339    1478.79    4.74857  1028.0785  1028.0815      1.263    6.83510 0.0000e+00
    125.237     6.5113     6.5082   3.491878   3.491717     2.0243     0.0227     0.0962    4.75042    124.000    35.0301    35.0314    1478.74    4.75024  1028.0844  1028.0858      1.074    6.83748 0.0000e+00
    126.247     6.5080     6.5057   3.491557   3.491465     2.0235     0.0365     0.0967    4.74900    125.000    35.0294    35.0307    1478.75    4.74882  1028.0890  1028.0903      0.890    6.83804 0.0000e+00
    127.257     6.5007     6.5017   3.490859   3.491100     2.0237     0.0279     0.0964    4.75103    126.000    35.0286    35.0301    1478.73    4.75085  1028.0939  1028.0950      0.797    6.83925 0.0000e+00
    128.268     6.4976     6.4971   3.490580   3.490636     2.0237     0.0259     0.0963    4.75219    127.000    35.0281    35.0293    1478.74    4.75201  1028.0986  1028.0996      0.828    6.83977 0.0000e+00
    129.278     6.4976     6.4956   3.490609   3.490537     2.0231     0.0387     0.0964    4.75078    128.000    35.0279    35.0291    1478.75    4.75060  1028.1030  1028.1042      0.950    6.83977 0.0000e+00
    130.288     6.4952     6.4958   3.490427   3.490577     2.0225     0.0248     0.0967    4.74989    129.000    35.0278    35.0288    1478.76    4.74971  1028.1079  1028.1086      1.099    6.84015 0.0000e+00
    131.299     6.4920     6.4923   3.490133   3.490336     2.0220     0.0420     0.0966    4.74937    130.000    35.0273    35.0292    1478.76    4.74918  1028.1125  1028.1141      1.203    6.84069 0.0000e+00
    132.309     6.4858     6.4867   3.489574   3.489767     2.0220     0.0249     0.0966    4.75071    131.000    35.0269    35.0282    1478.75    4.75053  1028.1178  1028.1187      1.201    6.84170 0.0000e+00
    133.319     6.4815     6.4796   3.489191   3.489166     2.0220     0.0416     0.0960    4.75185    132.000    35.0265    35.0282    1478.75    4.75167  1028.1227  1028.1243      1.070    6.84241 0.0000e+00
    134.329     6.4633     6.4623   3.487429   3.487642     2.0221     0.0310     0.0963    4.75494    133.000    35.0251    35.0284    1478.70    4.75476  1028.1287  1028.1315      0.854    6.84541 0.0000e+00
    135.340     6.4378     6.4381   3.484954   3.485170     2.0219     0.0144     0.0963    4.75788    134.000    35.0230    35.0252    1478.61    4.75770  1028.1353  1028.1368      0.787    6.84959 0.0000e+00
    136.350     6.4278     6.4271   3.483974   3.484066     2.0209     0.0276     0.0970    4.75655    135.000    35.0218    35.0236    1478.58    4.75637  1028.1403  1028.1417      0.990    6.85125 0.0000e+00
    137.360     6.4246     6.4235   3.483697   3.483727     2.0207     0.0455     0.0963    4.75716    136.000    35.0215    35.0229    1478.59    4.75698  1028.1450  1028.1464      1.188    6.85177 0.0000e+00
    138.371     6.4225     6.4215   3.483510   3.483533     2.0205     0.0458     0.0968    4.75723    137.000    35.0210    35.0223    1478.60    4.75704  1028.1497  1028.1508      1.245    6.85214 0.0000e+00
    139.381     6.4167     6.4153   3.482940   3.482978     2.0209     0.0274     0.0965    4.75980    138.000    35.0201    35.0219    1478.59    4.75962  1028.1543  1028.1559      1.155    6.85311 0.0000e+00
    140.392     6.4075     6.4064   3.482049   3.482123     2.0209     0.0231     0.0965    4.76147    139.000    35.0191    35.0210    1478.57    4.76129  1028.1594  1028.1610      0.970    6.85464 0.0000e+00
    141.402     6.4036     6.4028   3.481698   3.481737     2.0211     0.0230     0.0974    4.76319    140.000    35.0186    35.0199    1478.57    4.76301  1028.1642  1028.1653      0.835    6.85528 0.0000e+00
    142.412     6.3983     6.3974   3.481197   3.481228     2.0211     0.0416     0.0969    4.76451    141.000    35.0180    35.0192    1478.56    4.76433  1028.1691  1028.1702      0.852    6.85617 0.0000e+00
    143.423     6.3953     6.3950   3.480936   3.481012     2.0216     0.0386     0.0962    4.76702    142.000    35.0176    35.0188    1478.57    4.76684  1028.1738  1028.1748      0.957    6.85667 0.0000e+00
