       PrDM      T090C      T190C      C0S/m      C1S/m    Sbeox0V  FlECO-AFL   CStarAt0 Sbeox0ML/L      DepSM      Sal00      Sal11       SvDM Sbeox0ML/L  Density00  Density11     Dz/dtM  OxsatML/L       Flag
   1442.770     3.6465     3.6457   3.282113   3.282294     1.9567     0.0380     0.0864    6.25804   1424.000    34.9376    34.9406    1488.48    6.25790  1034.4014  1034.4038     -1.021    7.33032 0.0000e+00
   1441.753     3.6473     3.6459   3.282130   3.282260     1.9655     0.0472     0.0868    6.29503   1423.000    34.9373    34.9404    1488.47    6.29488  1034.3965  1034.3990     -1.026    7.33018 0.0000e+00
   1440.736     3.6482     3.6468   3.282164   3.282310     2.0090     0.0470     0.0867    6.47971   1422.000    34.9374    34.9405    1488.46    6.47956  1034.3918  1034.3944     -0.986    7.33003 0.0000e+00
   1439.720     3.6488     3.6473   3.282188   3.282298     1.9768     0.0440     0.0867    6.34139   1421.000    34.9375    34.9404    1488.44    6.34124  1034.3872  1034.3896     -0.967    7.32990 0.0000e+00
   1438.703     3.6496     3.6479   3.282213   3.282315     1.9598     0.0313     0.0868    6.26750   1420.000    34.9375    34.9404    1488.43    6.26735  1034.3826  1034.3850     -1.031    7.32977 0.0000e+00
   1437.687     3.6504     3.6482   3.282258   3.282308     1.9902     0.0256     0.0865    6.39663   1419.000    34.9377    34.9405    1488.42    6.39648  1034.3779  1034.3805     -1.108    7.32961 0.0000e+00
   1436.670     3.6528     3.6503   3.282448   3.282445     2.0281     0.0348     0.0869    6.55710   1418.000    34.9379    34.9405    1488.41    6.55694  1034.3732  1034.3755     -1.096    7.32916 0.0000e+00
   1435.653     3.6554     3.6530   3.282674   3.282659     1.9815     0.0241     0.0869    6.35670   1417.000    34.9383    34.9407    1488.40    6.35655  1034.3685  1034.3707     -1.025    7.32867 0.0000e+00
   1434.637     3.6567     3.6554   3.282745   3.282824     1.9723     0.0474     0.0869    6.31655   1416.000    34.9383    34.9406    1488.39    6.31640  1034.3638  1034.3657     -1.040    7.32843 0.0000e+00
   1433.620     3.6577     3.6577   3.282805   3.283050     1.9617     0.0470     0.0869    6.27000   1415.000    34.9384    34.9413    1488.38    6.26985  1034.3591  1034.3615     -1.155    7.32824 0.0000e+00
   1432.604     3.6576     3.6573   3.282782   3.283025     1.9523     0.0470     0.0869    6.22905   1414.000    34.9388    34.9420    1488.36    6.22890  1034.3549  1034.3573     -1.214    7.32825 0.0000e+00
   1431.587     3.6604     3.6585   3.282991   3.283050     1.9005     0.0395     0.0869    6.00681   1413.000    34.9388    34.9415    1488.36    6.00667  1034.3499  1034.3522     -1.140    7.32773 0.0000e+00
   1430.570     3.6636     3.6620   3.283244   3.283349     1.9435     0.0362     0.0869    6.18884   1412.000    34.9389    34.9418    1488.36    6.18869  1034.3448  1034.3474     -0.888    7.32715 0.0000e+00
   1429.554     3.6640     3.6633   3.283272   3.283434     1.9929     0.0355     0.0868    6.39866   1411.000    34.9393    34.9420    1488.34    6.39851  1034.3406  1034.3428     -0.694    7.32705 0.0000e+00
   1428.537     3.6662     3.6642   3.283395   3.283477     1.9916     0.0353     0.0867    6.39217   1410.000    34.9390    34.9421    1488.33    6.39202  1034.3354  1034.3381     -0.949    7.32668 0.0000e+00
   1427.521     3.6665     3.6647   3.283406   3.283489     1.9678     0.0348     0.0869    6.28947   1409.000    34.9393    34.9422    1488.32    6.28932  1034.3311  1034.3335     -1.112    7.32661 0.0000e+00
   1426.504     3.6665     3.6658   3.283376   3.283539     1.9681     0.0354     0.0871    6.29004   1408.000    34.9395    34.9422    1488.30    6.28989  1034.3265  1034.3287     -1.119    7.32660 0.0000e+00
   1425.487     3.6667     3.6662   3.283348   3.283562     1.9981     0.0365     0.0870    6.41698   1407.000    34.9394    34.9424    1488.29    6.41683  1034.3219  1034.3243     -1.137    7.32656 0.0000e+00
   1424.471     3.6671     3.6663   3.283334   3.283528     1.9044     0.0477     0.0869    6.01669   1406.000    34.9393    34.9425    1488.27    6.01654  1034.3171  1034.3197     -1.229    7.32650 0.0000e+00
   1423.454     3.6675     3.6664   3.283327   3.283492     1.9998     0.0393     0.0869    6.42249   1405.000    34.9393    34.9424    1488.26    6.42233  1034.3125  1034.3151     -1.270    7.32643 0.0000e+00
   1422.438     3.6678     3.6669   3.283326   3.283493     1.9130     0.0284     0.0869    6.05182   1404.000    34.9396    34.9424    1488.24    6.05167  1034.3081  1034.3104     -1.124    7.32637 0.0000e+00
   1421.421     3.6688     3.6671   3.283374   3.283493     1.9700     0.0310     0.0868    6.29345   1403.000    34.9395    34.9427    1488.23    6.29330  1034.3033  1034.3060     -0.775    7.32618 0.0000e+00
   1420.405     3.6705     3.6690   3.283478   3.283607     1.9739     0.0380     0.0868    6.30898   1402.000    34.9395    34.9426    1488.22    6.30883  1034.2985  1034.3010     -0.787    7.32587 0.0000e+00
   1419.388     3.6711     3.6695   3.283496   3.283602     2.0229     0.0469     0.0869    6.51676   1401.000    34.9395    34.9425    1488.20    6.51660  1034.2938  1034.2964     -1.173    7.32576 0.0000e+00
   1418.371     3.6733     3.6716   3.283688   3.283729     1.9249     0.0470     0.0869    6.09843   1400.000    34.9400    34.9423    1488.20    6.09828  1034.2893  1034.2913     -1.336    7.32534 0.0000e+00
   1417.355     3.6766     3.6759   3.283939   3.284124     1.9821     0.0385     0.0869    6.34043   1399.000    34.9399    34.9430    1488.19    6.34027  1034.2842  1034.2866     -1.334    7.32474 0.0000e+00
