,Cruise ID,Station-Cast #,Target Station,Start Latitude [degrees],Start Longitude [degrees],Start Time [UTC],Cast,Cast Flag,Bottom Depth [m],Filename,File Flag,Bottle Position,Niskin Flag,Bottle Closure,"Pressure, Digiquartz [db]",Pressure Flag,"Depth [salt water, m]",Latitude [deg],Longitude [deg],"Temperature [ITS-90, deg C]",Temperature 1 Flag,"Temperature, 2 [ITS-90, deg C]",Temperature 2 Flag,Conductivity [S/m],Conductivity 1 Flag,"Conductivity, 2 [S/m]",Conductivity 2 Flag,"Salinity, Practical [PSU]","Salinity, Practical, 2 [PSU]","Oxygen, SBE 43 [ml/l]",Oxygen Flag,"Oxygen Saturation, Garcia & Gordon [ml/l]",Fluorescence [mg/m^3],Fluorescence Flag,"Beam Attenuation, WET Labs C-Star [1/m]","Beam Transmission, WET Labs C-Star [%]",Transmissometer Flag,pH,pH Flag,Discrete Oxygen [mL/L],Discrete Oxygen Flag,Discrete Oxygen Duplicate Flag,Discrete Chl (ug/l),Discrete Phaeo (ug/l),Discrete Fo/Fa Ratio,Discrete Fluorescence Flag,Discrete Fluorescence Duplicate Flag,Discrete Phosphate [µmol/L],Discrete Silicate [µmol/L],Discrete Nitrate+Nitrite [µmol/L],Discrete Ammonium [µmol/L],Discrete Nutrients Flag,Discrete Nutrients Duplicate Flag,Discrete Salinity [psu],Discrete Salinity Flag,Discrete Salinity Duplicate Flag,Discrete Alkalinity [µmol/kg],Discrete Alkalinity Flag,Discrete DIC [µmol/kg],Discrete DIC Flag,Discrete pCO2 [µatm],Discrete pCO2 Analysis Temp [C],Discrete pCO2 Flag,Discrete pH [Total Scale],Discrete pH Analysis Temp [C],Discrete pH Flag,Calculated Alkalinity [µmol/kg],Calculated DIC [µmol/kg],Calculated pCO2 [µatm],Calculated pH,Calculated CO2aq [µmol/kg],Calculated bicarb [µmol/kg],Calculated CO3 [µmol/kg],Calculated Omega-C,Calculated Omega-A,Comments,Chl Comments
71,KN-222,10,CN,40 8.163 N,70 46.404 W,2014-10-08T15:03:00Z,10,0000000000000100,134,-9999999,0000000000000010,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999,-9999999.0,-9999999,-9999999.0,-9999999,-9999999.0,-9999999,-9999999.0,-9999999.0,-9999999.0,-9999999,-9999999.0,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999.0,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
72,KN-222,11,CS3,40 4.305 N,70 46.544 W,2014-10-08T16:04:00Z,11,0000000000000100,141,-9999999,0000000000000010,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999,-9999999.0,-9999999,-9999999.0,-9999999,-9999999.0,-9999999,-9999999.0,-9999999.0,-9999999.0,-9999999,-9999999.0,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999.0,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
73,KN-222,12,CS4,40 0.398 N,70 46.521 W,2014-10-08T16:57:00Z,12,0000000000000100,269,-9999999,0000000000000010,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999,-9999999.0,-9999999,-9999999.0,-9999999,-9999999.0,-9999999,-9999999.0,-9999999.0,-9999999.0,-9999999,-9999999.0,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999.0,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
74,KN-222,13,UO,39 56.649 N,70 45.899 W,2014-10-08T17:56:00Z,13,0000000000000100,435,-9999999,0000000000000010,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999,-9999999.0,-9999999,-9999999.0,-9999999,-9999999.0,-9999999,-9999999.0,-9999999.0,-9999999.0,-9999999,-9999999.0,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999.0,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
75,KN-222,14,PMUI,40 21.89 N,070 46.49 W,2014-10-09T14:03:46Z,14,0000000000000100,94,ctd\kn222014.hex,0000000000000100,2,0000000000000100,Oct 09 2014 14:08:56,87.573,0000000000000100,86.881,40.36444,-70.7748,14.7939,0000000000000100,14.7923,0000000000000100,4.265327,0000000000000100,4.265355,0000000000000100,34.9078,34.9094,3.6989,0000000000000100,5.71913,-9999999,-9999999,0.3777,90.9888,0000000000000100,-9999999,-9999999,4.199,0000000000000100,0000000000000100,0.0989532059026496,0.20350814373475,-9999999,0000000000000100,0000000000000100,0.621896024464832,8.73936291456141,6.84061627819265,0.513678831020257,0000000000000100,0000000000000100,34.9146,0000000000000100,0000000000000100,2321.84588724285,0000000000000100,2134.95275708076,0000000000000100,-9999999,-9999999,-9999999,7.78824291619371,25,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
76,KN-222,14,PMUI,40 21.89 N,070 46.49 W,2014-10-09T14:03:46Z,14,0000000000000100,94,ctd\kn222014.hex,0000000000000100,4,0000000000000100,Oct 09 2014 14:09:04,87.67,0000000000000100,86.977,40.36442,-70.7748,14.7933,0000000000000100,14.7917,0000000000000100,4.265163,0000000000000100,4.26524,0000000000000100,34.9067,34.9089,3.6954,0000000000000100,5.71923,-9999999,-9999999,0.3787,90.9656,0000000000000100,-9999999,-9999999,3.981,0000000000000100,0000000000000100,0.0886787592431967,0.211432207076692,-9999999,0000000000000100,0000000000000100,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,34.9164,0000000000000100,0000000000000100,-9999999.0,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
77,KN-222,14,PMUI,40 21.89 N,070 46.49 W,2014-10-09T14:03:46Z,14,0000000000000100,94,ctd\kn222014.hex,0000000000000100,6,0000000000000100,Oct 09 2014 14:11:22,54.843,0000000000000100,54.414,40.36422,-70.77476,16.392,0000000000000100,16.4198,0000000000000100,4.372035,0000000000000100,4.375519,0000000000000100,34.4724,34.4791,4.3714,0000000000000100,5.55682,-9999999,-9999999,0.1508,96.3008,0000000000000100,-9999999,-9999999,4.545,0000000000000100,0000000000000100,0.171958434545401,0.210646861199764,-9999999,0000000000000100,0000000000000100,0.450642201834862,4.29002203396269,4.58482311231802,0.682245282364769,0000000000000100,0000000000000100,34.5125,0000000000000100,0000000000000100,2288.2,0000000000000100,2078.49248782173,0000000000000100,-9999999,-9999999,-9999999,7.82406558128042,25,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
78,KN-222,14,PMUI,40 21.89 N,070 46.49 W,2014-10-09T14:03:46Z,14,0000000000000100,94,ctd\kn222014.hex,0000000000000100,8,0000000000000100,Oct 09 2014 14:11:32,54.972,0000000000000100,54.541,40.36421,-70.77476,16.5309,0000000000000100,16.5325,0000000000000100,4.388585,0000000000000100,4.389409,0000000000000100,34.4982,34.5041,4.3814,0000000000000100,5.54099,-9999999,-9999999,0.1494,96.3339,0000000000000100,-9999999,-9999999,4.633,0000000000000100,0000000000000100,0.175350779322485,0.238603198685255,-9999999,0000000000000100,0000000000000100,0.492721712538226,5.31082133495422,5.77216187674436,0.519663438760299,0000000000000100,0000000000000100,34.4917,0000000000000100,0000000000000100,-9999999.0,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
79,KN-222,14,PMUI,40 21.89 N,070 46.49 W,2014-10-09T14:03:46Z,14,0000000000000100,94,ctd\kn222014.hex,0000000000000100,10,0000000000000100,Oct 09 2014 14:13:47,27.875,0000000000000100,27.659,40.36408,-70.77472,20.3804,0000000000000100,20.3853,0000000000000100,4.832586,0000000000000100,4.833523,0000000000000100,35.0071,35.0106,4.7943,0000000000000100,5.13882,-9999999,-9999999,0.2037,95.0352,0000000000000100,-9999999,-9999999,5.182,0000000000000100,0000000000000100,0.760407414389392,0.36358246183079,-9999999,0000000000000100,0000000000000100,0.0782874617737003,0.23173650419785,<0.04,0.42390971491963,0000000000000100,0000000000000100,35.013,0000000000000100,0000000000000100,2317.3,0000000000000100,2065.01538673415,0000000000000100,-9999999,-9999999,-9999999,7.9935163781284,25,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
80,KN-222,14,PMUI,40 21.89 N,070 46.49 W,2014-10-09T14:03:46Z,14,0000000000000100,94,ctd\kn222014.hex,0000000000000100,12,0000000000000100,Oct 09 2014 14:13:58,27.728,0000000000000100,27.513,40.36408,-70.77472,20.3814,0000000000000100,20.3848,0000000000000100,4.832692,0000000000000100,4.833467,0000000000000100,35.0072,35.0106,4.7983,0000000000000100,5.13872,-9999999,-9999999,0.1953,95.2362,0000000000000100,-9999999,-9999999,5.173,0000000000000100,0000000000000100,0.775461348338945,0.326154645121514,-9999999,0000000000000100,0000000000000100,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,35.014,0000000000000100,0000000000000100,-9999999.0,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
81,KN-222,14,PMUI,40 21.89 N,070 46.49 W,2014-10-09T14:03:46Z,14,0000000000000100,94,ctd\kn222014.hex,0000000000000100,13,0000000000000100,Oct 09 2014 14:15:13,9.644,0000000000000100,9.57,40.36402,-70.77472,20.3906,0000000000000100,20.3897,0000000000000100,4.832983,0000000000000100,4.833352,0000000000000100,35.0083,35.0121,4.8114,0000000000000100,5.13783,-9999999,-9999999,0.197,95.1958,0000000000000100,-9999999,-9999999,5.178,0000000000000100,0000000000000100,0.804606845719521,0.356023356005595,-9999999,0000000000000100,0000000000000100,0.107645259938838,0.136724537476731,<0.04,0.601951795185874,0000000000000100,0000000000000100,35.0136,0000000000000100,0000000000000100,2320.0,0000000000000100,2043.58893743589,0000000000000100,-9999999,-9999999,-9999999,7.97219842114691,25,0000000000001000,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
82,KN-222,14,PMUI,40 21.89 N,070 46.49 W,2014-10-09T14:03:46Z,14,0000000000000100,94,ctd\kn222014.hex,0000000000000100,17,0000000000000100,Oct 09 2014 14:15:27,9.707,0000000000000100,9.632,40.364,-70.7747,20.3895,0000000000000100,20.388,0000000000000100,4.832885,0000000000000100,4.833171,0000000000000100,35.0084,35.012,4.8111,0000000000000100,5.13793,-9999999,-9999999,0.2006,95.1098,0000000000000100,-9999999,-9999999,5.27,0000000000000100,0000000000000100,0.80365125564147,0.364094134314137,-9999999,0000000000000100,0000000000000100,0.0773088685015291,0.0793697526877636,<0.04,0.733613165466795,0000000000000100,0000000000000100,35.0144,0000000000000100,0000000000000100,2319.1,0000000000000100,2041.28922199555,0000000000000100,-9999999,-9999999,-9999999,7.99206567767026,25,0000000000001000,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
83,KN-222,14,PMUI,40 21.89 N,070 46.49 W,2014-10-09T14:03:46Z,14,0000000000000100,94,ctd\kn222014.hex,0000000000000100,18,0000000000000100,Oct 09 2014 14:16:11,3.057,0000000000000100,3.033,40.36397,-70.77468,20.3873,0000000000000100,20.3864,0000000000000100,4.832379,0000000000000100,4.832715,0000000000000100,35.0085,35.012,4.8142,0000000000000100,5.13813,-9999999,-9999999,0.1998,95.1286,0000000000000100,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999.0,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
84,KN-222,14,PMUI,40 21.89 N,070 46.49 W,2014-10-09T14:03:46Z,14,0000000000000100,94,ctd\kn222014.hex,0000000000000100,20,0000000000000100,Oct 09 2014 14:16:14,3.1,0000000000000100,3.077,40.36396,-70.77468,20.3869,0000000000000100,20.3862,0000000000000100,4.832368,0000000000000100,4.832725,0000000000000100,35.0087,35.0122,4.8089,0000000000000100,5.13816,-9999999,-9999999,0.1985,95.1589,0000000000000100,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999.0,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
85,KN-222,14,PMUI,40 21.89 N,070 46.49 W,2014-10-09T14:03:46Z,14,0000000000000100,94,ctd\kn222014.hex,0000000000000100,22,0000000000000100,Oct 09 2014 14:16:18,3.039,0000000000000100,3.016,40.36396,-70.77468,20.387,0000000000000100,20.3861,0000000000000100,4.832378,0000000000000100,4.832713,0000000000000100,35.0087,35.0122,4.8075,0000000000000100,5.13815,-9999999,-9999999,0.1969,95.1977,0000000000000100,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999.0,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
86,KN-222,14,PMUI,40 21.89 N,070 46.49 W,2014-10-09T14:03:46Z,14,0000000000000100,94,ctd\kn222014.hex,0000000000000100,24,0000000000000100,Oct 09 2014 14:16:21,3.069,0000000000000100,3.045,40.36396,-70.77468,20.3872,0000000000000100,20.386,0000000000000100,4.832393,0000000000000100,4.83271,0000000000000100,35.0087,35.0123,4.8048,0000000000000100,5.13814,-9999999,-9999999,0.1973,95.1883,0000000000000100,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999.0,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
87,KN-222,15,PMCI,40 13.59 N,070 52.99 W,2014-10-10T14:04:48Z,15,0000000000000100,127,ctd\kn222015.hex,0000000000000100,2,0000000000000100,Oct 10 2014 14:10:00,122.734,0000000000000100,121.755,40.22664,-70.88332,13.4957,0000000000000100,13.4948,0000000000000100,4.219072,0000000000000100,4.219086,0000000000000100,35.6514,35.6524,3.219,0000000000000100,5.84367,-9999999,-9999999,0.4151,90.1417,0000000000000100,-9999999,-9999999,3.443,0000000000000100,0000000000000100,0.0308840927250431,0.0908970124290162,-9999999,0000000000000100,0000000000000100,0.891987767584098,7.1774588762679,10.9559214000151,0.694214497844853,0000000000000100,0000000000000100,35.653,0000000000000100,0000000000000100,2338.4,0000000000000100,2151.42516000523,0000000000000100,-9999999,-9999999,-9999999,7.70082414059221,25,0000000000001000,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
88,KN-222,15,PMCI,40 13.59 N,070 52.99 W,2014-10-10T14:04:48Z,15,0000000000000100,127,ctd\kn222015.hex,0000000000000100,4,0000000000000100,Oct 10 2014 14:10:08,122.817,0000000000000100,121.837,40.22664,-70.8833,13.491,0000000000000100,13.4915,0000000000000100,4.218512,0000000000000100,4.218738,0000000000000100,35.6505,35.6521,3.2207,0000000000000100,5.84427,-9999999,-9999999,0.416,90.1222,0000000000000100,-9999999,-9999999,3.439,0000000000000100,0000000000001000,0.0276643327595963,0.0908419174891205,-9999999,0000000000000100,0000000000000100,0.826422018348624,7.61717889298332,11.1259711850343,0.923624461213123,0000000000000100,0000000000001000,35.6528,0000000000000100,0000000000000100,2346.4,0000000000000100,2154.18515111463,0000000000000100,-9999999,-9999999,-9999999,7.80993559698145,25,0000000000001000,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,"DIC/TA, PH, Nutrient Duplicate ",-9999999
89,KN-222,15,PMCI,40 13.59 N,070 52.99 W,2014-10-10T14:04:48Z,15,0000000000000100,127,ctd\kn222015.hex,0000000000000100,6,0000000000000100,Oct 10 2014 14:13:09,69.015,0000000000000100,68.474,40.22664,-70.88332,14.536,0000000000000100,14.5354,0000000000000100,4.261099,0000000000000100,4.261429,0000000000000100,35.109,35.1126,3.7434,0000000000000100,5.74153,-9999999,-9999999,0.1613,96.047,0000000000000100,-9999999,-9999999,3.978,0000000000000100,0000000000000100,0.206311897851359,0.173824009037342,-9999999,0000000000000100,0000000000000100,0.578348623853211,6.07439311628614,6.6013426868824,0.599956925939194,0000000000000100,0000000000000100,35.1699,0000000000000100,0000000000000100,2321.6,0000000000000100,2128.07815331457,0000000000000100,-9999999,-9999999,-9999999,7.79042618105462,25,0000000000001000,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
90,KN-222,15,PMCI,40 13.59 N,070 52.99 W,2014-10-10T14:04:48Z,15,0000000000000100,127,ctd\kn222015.hex,0000000000000100,8,0000000000000100,Oct 10 2014 14:13:18,68.909,0000000000000100,68.368,40.22664,-70.88332,14.5325,0000000000000100,14.5355,0000000000000100,4.260606,0000000000000100,4.261317,0000000000000100,35.1077,35.1115,3.7397,0000000000000100,5.74199,-9999999,-9999999,0.1623,96.0236,0000000000000100,-9999999,-9999999,3.971,0000000000000100,0000000000000100,0.176640825927855,0.187632396611694,-9999999,0000000000000100,0000000000000100,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,35.1902,0000000000000100,0000000000000100,-9999999.0,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
91,KN-222,15,PMCI,40 13.59 N,070 52.99 W,2014-10-10T14:04:48Z,15,0000000000000100,127,ctd\kn222015.hex,0000000000000100,10,0000000000000100,Oct 10 2014 14:15:12,46.872,0000000000000100,46.506,40.22664,-70.88332,19.5288,0000000000000100,19.5445,0000000000000100,4.851078,0000000000000100,4.852467,0000000000000100,35.8707,35.8688,4.3877,0000000000000100,5.19292,-9999999,-9999999,0.163,96.0065,0000000000000100,-9999999,-9999999,4.625,0000000000000100,0000000000000100,0.576153012660387,0.380160913460698,-9999999,0000000000000100,0000000000000100,0.122324159021407,0.603094252174904,1.56054537225617,0.494727573176791,0000000000000100,0000000000000100,35.8753,0000000000000100,0000000000000100,2360.2,0000000000000100,2091.24564343573,0000000000000100,-9999999,-9999999,-9999999,7.9512630956308,25,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
92,KN-222,15,PMCI,40 13.59 N,070 52.99 W,2014-10-10T14:04:48Z,15,0000000000000100,127,ctd\kn222015.hex,0000000000000100,12,0000000000000100,Oct 10 2014 14:15:20,46.899,0000000000000100,46.533,40.22664,-70.88332,19.5088,0000000000000100,19.6109,0000000000000100,4.848537,0000000000000100,4.860341,0000000000000100,35.8668,35.8771,4.3873,0000000000000100,5.19496,-9999999,-9999999,0.1615,96.0439,0000000000000100,-9999999,-9999999,4.628,0000000000000100,0000000000001000,0.514107461991808,0.458598062351524,-9999999,0000000000000100,0000000000000100,0.115963302752294,0.575865212931657,1.58963943576978,0.65232224366456,0000000000000100,0000000000001000,35.8823,0000000000000100,0000000000000100,2356.2,0000000000000100,2101.37364067235,0000000000000100,-9999999,-9999999,-9999999,7.93729626070223,25,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,"DIC/TA, PH, Nutrient Duplicate ",-9999999
93,KN-222,15,PMCI,40 13.59 N,070 52.99 W,2014-10-10T14:04:48Z,15,0000000000000100,127,ctd\kn222015.hex,0000000000000100,13,0000000000000100,Oct 10 2014 14:17:25,9.927,0000000000000100,9.851,40.22664,-70.88332,22.3347,0000000000000100,22.3345,0000000000000100,5.129158,0000000000000100,5.129633,0000000000000100,35.7681,35.772,4.6048,0000000000000100,4.93992,-9999999,-9999999,0.1269,96.8786,0000000000000100,-9999999,-9999999,4.972,0000000000000100,0000000000000100,0.200912813910367,0.122845689763799,-9999999,0000000000000100,0000000000000100,<0.009,<0.03,<0.04,0.636862007002785,0000000000000100,0000000000000100,35.7738,0000000000000100,0000000000000100,2356.4,0000000000000100,2030.61767563898,0000000000000100,-9999999,-9999999,-9999999,8.0138978584838,25,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
94,KN-222,15,PMCI,40 13.59 N,070 52.99 W,2014-10-10T14:04:48Z,15,0000000000000100,127,ctd\kn222015.hex,0000000000000100,17,0000000000000100,Oct 10 2014 14:17:34,9.851,0000000000000100,9.775,40.22664,-70.88332,22.3339,0000000000000100,22.3327,0000000000000100,5.129074,0000000000000100,5.129467,0000000000000100,35.7681,35.7721,4.5949,0000000000000100,4.93999,-9999999,-9999999,0.1248,96.9279,0000000000000100,-9999999,-9999999,4.974,0000000000000100,0000000000000100,0.2107553917143,0.116937392510844,-9999999,0000000000000100,0000000000000100,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,35.7738,0000000000000100,0000000000000100,-9999999.0,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
95,KN-222,15,PMCI,40 13.59 N,070 52.99 W,2014-10-10T14:04:48Z,15,0000000000000100,127,ctd\kn222015.hex,0000000000000100,18,0000000000000100,Oct 10 2014 14:17:43,9.945,0000000000000100,9.869,40.22664,-70.88332,22.3339,0000000000000100,22.3339,0000000000000100,5.129092,0000000000000100,5.12959,0000000000000100,35.7682,35.7721,4.6093,0000000000000100,4.93998,-9999999,-9999999,0.1245,96.9362,0000000000000100,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999.0,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
96,KN-222,15,PMCI,40 13.59 N,070 52.99 W,2014-10-10T14:04:48Z,15,0000000000000100,127,ctd\kn222015.hex,0000000000000100,20,0000000000000100,Oct 10 2014 14:17:49,9.917,0000000000000100,9.841,40.22664,-70.88332,22.3338,0000000000000100,22.3339,0000000000000100,5.129093,0000000000000100,5.129592,0000000000000100,35.7683,35.7722,4.6136,0000000000000100,4.93999,-9999999,-9999999,0.1243,96.9403,0000000000000100,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999.0,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
97,KN-222,15,PMCI,40 13.59 N,070 52.99 W,2014-10-10T14:04:48Z,15,0000000000000100,127,ctd\kn222015.hex,0000000000000100,22,0000000000000100,Oct 10 2014 14:17:54,9.835,0000000000000100,9.759,40.22664,-70.88332,22.3324,0000000000000100,22.3334,0000000000000100,5.128928,0000000000000100,5.129534,0000000000000100,35.7682,35.7722,4.6104,0000000000000100,4.94012,-9999999,-9999999,0.1256,96.9086,0000000000000100,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999.0,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
98,KN-222,15,PMCI,40 13.59 N,070 52.99 W,2014-10-10T14:04:48Z,15,0000000000000100,127,ctd\kn222015.hex,0000000000000100,24,0000000000000100,Oct 10 2014 14:18:01,9.933,0000000000000100,9.856,40.22664,-70.88332,22.3304,0000000000000100,22.3344,0000000000000100,5.12877,0000000000000100,5.129668,0000000000000100,35.7686,35.7723,4.6083,0000000000000100,4.94028,-9999999,-9999999,0.1258,96.9053,0000000000000100,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999.0,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
