,Cruise ID,Station-Cast #,Target Asset,Start Latitude [degrees],Start Longitude [degrees],Start Time [UTC],Cast,Cast Flag,Bottom Depth [m],Filename,File Flag,Bottle Position,Niskin Flag,Bottle Closure,"Pressure, Digiquartz [db]",Pressure Flag,"Depth [salt water, m]",Latitude [deg],Longitude [deg],"Temperature [ITS-90, deg C]",Temperature 1 Flag,"Temperature, 2 [ITS-90, deg C]",Temperature 2 Flag,Conductivity [S/m],Conductivity 1 Flag,"Conductivity, 2 [S/m]",Conductivity 2 Flag,"Salinity, Practical [PSU]","Salinity, Practical, 2 [PSU]","Oxygen, SBE 43 [ml/l]",Oxygen Flag,"Oxygen Saturation, Garcia & Gordon [ml/l]",Fluorescence [mg/m^3],Fluorescence Flag,"Beam Attenuation, WET Labs C-Star [1/m]","Beam Transmission, WET Labs C-Star [%]",Transmissometer Flag,pH,pH Flag,Discrete Oxygen [mL/L],Discrete Oxygen Flag,Discrete Oxygen Duplicate Flag,Discrete Chl (ug/l),Discrete Phaeo (ug/l),Discrete Fo/Fa Ratio,Discrete Fluorescence Flag,Discrete Fluorescence Duplicate Flag,Discrete Phosphate [µmol/L],Discrete Silicate [µmol/L],Discrete Nitrate [µmol/L],Discrete Nitrite [µmol/L],Discrete Ammonium [µmol/L],Discrete Nutrients Flag,Discrete Nutrients Duplicate Flag,Discrete Salinity [psu],Discrete Salinity Flag,Discrete Salinity Duplicate Flag,Discrete Alkalinity [µmol/kg],Discrete Alkalinity Flag,Discrete DIC [µmol/kg],Discrete DIC Flag,Discrete pCO2 [µatm],Discrete pCO2 Analysis Temp [C],Discrete pCO2 Flag,Discrete pH [Total Scale],Discrete pH Analysis Temp [C],Discrete pH Flag,Calculated Alkalinity [µmol/kg],Calculated DIC [µmol/kg],Calculated pCO2 [µatm],Calculated pH,Calculated CO2aq [µmol/kg],Calculated bicarb [µmol/kg],Calculated CO3 [µmol/kg],Calculated Omega-C,Calculated Omega-A,Comments
0,AR-24A,2,-9999999,40 57.87 N,070 49.83 W,2017-10-22T21:14:41Z,2,0000000000000100,-9999999,AR24002.hex,0000000000000010,1,0000000000000100,Oct 22 2017 21:17:07,47.834,0000000000000100,47.458,40.96444,-70.83055,16.1892,0000000000000100,16.1918,0000000000000100,4.16733,0000000000000100,4.167199,0000000000000100,32.8426,32.8393,3.0379,0000000000000100,5.63448,-9999999,-9999999,4.287,34.2434,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
1,AR-24A,3,-9999999,40 47.91 N,070 49.87 W,2017-10-22T22:38:07Z,3,0000000000000100,-9999999,AR24003.hex,0000000000000100,1,0000000000000100,Oct 22 2017 22:42:35,53.497,0000000000000100,53.076,40.79854,-70.83114,16.7664,0000000000000100,16.775,0000000000000100,4.270752,0000000000000100,4.272172,0000000000000100,33.2681,33.2734,2.817,0000000000000100,5.55711,-9999999,-9999999,4.9682,28.8796,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
2,AR-24A,3,-9999999,40 47.91 N,070 49.87 W,2017-10-22T22:38:07Z,3,0000000000000100,-9999999,AR24003.hex,0000000000000100,2,0000000000000100,Oct 22 2017 22:44:36,33.648,0000000000000100,33.385,40.79854,-70.83114,16.8833,0000000000000100,16.8871,0000000000000100,4.216219,0000000000000100,4.21641,0000000000000100,32.7058,32.7044,4.1196,0000000000000100,5.56348,-9999999,-9999999,4.3471,33.7301,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
3,AR-24A,3,-9999999,40 47.91 N,070 49.87 W,2017-10-22T22:38:07Z,3,0000000000000100,-9999999,AR24003.hex,0000000000000100,3,0000000000000100,Oct 22 2017 22:47:02,19.547,0000000000000100,19.394,40.79854,-70.83114,16.5208,0000000000000100,16.5232,0000000000000100,4.105375,0000000000000100,4.105157,0000000000000100,32.041,32.0372,4.7858,0000000000000100,5.62546,-9999999,-9999999,4.3222,33.9414,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
4,AR-24A,3,-9999999,40 47.91 N,070 49.87 W,2017-10-22T22:38:07Z,3,0000000000000100,-9999999,AR24003.hex,0000000000000100,4,0000000000000100,Oct 22 2017 22:47:10,19.377,0000000000000100,19.226,40.79854,-70.83114,16.5213,0000000000000100,16.5231,0000000000000100,4.105427,0000000000000100,4.105124,0000000000000100,32.0411,32.037,4.7918,0000000000000100,5.6254,-9999999,-9999999,4.3131,34.0186,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
5,AR-24A,3,-9999999,40 47.91 N,070 49.87 W,2017-10-22T22:38:07Z,3,0000000000000100,-9999999,AR24003.hex,0000000000000100,5,0000000000000100,Oct 22 2017 22:48:41,3.029,0000000000000100,3.006,40.79854,-70.83114,16.8891,0000000000000100,16.8915,0000000000000100,4.139007,0000000000000100,4.138808,0000000000000100,32.0443,32.0407,4.8746,0000000000000100,5.5852,-9999999,-9999999,4.3128,34.0208,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
6,AR-24A,3,-9999999,40 47.91 N,070 49.87 W,2017-10-22T22:38:07Z,3,0000000000000100,-9999999,AR24003.hex,0000000000000100,6,0000000000000100,Oct 22 2017 22:48:49,3.003,0000000000000100,2.98,40.79854,-70.83114,16.8891,0000000000000100,16.8897,0000000000000100,4.139007,0000000000000100,4.138608,0000000000000100,32.0444,32.0404,4.8736,0000000000000100,5.5852,-9999999,-9999999,4.3207,33.9535,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
7,AR-24A,4,-9999999,40 38.94 N,070 49.93 W,2017-10-23T00:32:52Z,4,0000000000000100,-9999999,AR24004.hex,0000000000000100,1,0000000000000100,Oct 23 2017 00:36:39,62.444,0000000000000100,61.952,40.64892,-70.83212,15.0525,0000000000000100,15.084,0000000000000100,4.149066,0000000000000100,4.150419,0000000000000100,33.632,33.6172,3.2739,0000000000000100,5.73459,-9999999,-9999999,4.9945,28.6926,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
8,AR-24A,4,-9999999,40 38.94 N,070 49.93 W,2017-10-23T00:32:52Z,4,0000000000000100,-9999999,AR24004.hex,0000000000000100,2,0000000000000100,Oct 23 2017 00:39:26,2.302,0000000000000100,2.284,40.64892,-70.83212,16.1865,0000000000000100,16.1889,0000000000000100,4.080584,0000000000000100,4.080394,0000000000000100,32.0994,32.0958,5.1588,0000000000000100,5.66035,-9999999,-9999999,4.9559,28.9679,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
9,AR-24A,5,-9999999,40 29.93 N,070 50.21 W,2017-10-23T02:31:37Z,5,0000000000000100,-9999999,AR24005.hex,0000000000000100,1,0000000000000100,Oct 23 2017 02:35:45,71.669,0000000000000100,71.104,40.49877,-70.8369,14.1458,0000000000000100,14.1572,0000000000000100,4.141393,0000000000000100,4.141773,0000000000000100,34.3521,34.3454,3.4148,0000000000000100,5.81391,-9999999,-9999999,4.8963,29.4032,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
10,AR-24A,5,-9999999,40 29.93 N,070 50.21 W,2017-10-23T02:31:37Z,5,0000000000000100,-9999999,AR24005.hex,0000000000000100,2,0000000000000100,Oct 23 2017 02:39:02,44.599,0000000000000100,44.25,40.49878,-70.8369,15.8969,0000000000000100,15.8999,0000000000000100,4.244553,0000000000000100,4.244181,0000000000000100,33.7723,33.7665,3.8837,0000000000000100,5.63481,-9999999,-9999999,4.8981,29.3896,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
11,AR-24A,5,-9999999,40 29.93 N,070 50.21 W,2017-10-23T02:31:37Z,5,0000000000000100,-9999999,AR24005.hex,0000000000000100,3,0000000000000100,Oct 23 2017 02:53:38,32.216,0000000000000100,31.965,40.49877,-70.8369,19.2066,0000000000000100,19.2076,0000000000000100,4.649917,0000000000000100,4.649674,0000000000000100,34.4767,34.4739,4.3731,0000000000000100,5.26744,-9999999,-9999999,5.0266,28.4609,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
12,AR-24A,5,-9999999,40 29.93 N,070 50.21 W,2017-10-23T02:31:37Z,5,0000000000000100,-9999999,AR24005.hex,0000000000000100,4,0000000000000100,Oct 23 2017 02:55:27,20.46,0000000000000100,20.301,40.49878,-70.8369,17.1916,0000000000000100,17.1638,0000000000000100,4.341105,0000000000000100,4.334096,0000000000000100,33.5373,33.4996,4.4376,0000000000000100,5.50275,-9999999,-9999999,5.0457,28.326,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
13,AR-24A,5,-9999999,40 29.93 N,070 50.21 W,2017-10-23T02:31:37Z,5,0000000000000100,-9999999,AR24005.hex,0000000000000100,5,0000000000000100,Oct 23 2017 02:55:36,20.448,0000000000000100,20.29,40.49878,-70.8369,17.3019,0000000000000100,17.3389,0000000000000100,4.358883,0000000000000100,4.363685,0000000000000100,33.5993,33.6099,4.4473,0000000000000100,5.48903,-9999999,-9999999,5.0323,28.4209,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
14,AR-24A,5,-9999999,40 29.93 N,070 50.21 W,2017-10-23T02:31:37Z,5,0000000000000100,-9999999,AR24005.hex,0000000000000100,6,0000000000000100,Oct 23 2017 02:57:12,11.2,0000000000000100,11.113,40.49878,-70.8369,15.7274,0000000000000100,15.7333,0000000000000100,4.083528,0000000000000100,4.083558,0000000000000100,32.4962,32.4916,5.2546,0000000000000100,5.69791,-9999999,-9999999,4.9279,29.1715,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
15,AR-24A,5,-9999999,40 29.93 N,070 50.21 W,2017-10-23T02:31:37Z,5,0000000000000100,-9999999,AR24005.hex,0000000000000100,7,0000000000000100,Oct 23 2017 02:58:38,2.565,0000000000000100,2.545,40.49877,-70.8369,16.188,0000000000000100,16.188,0000000000000100,4.118224,0000000000000100,4.118047,0000000000000100,32.4285,32.427,5.1579,0000000000000100,5.64884,-9999999,-9999999,4.8433,29.7951,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
16,AR-24A,5,-9999999,40 29.93 N,070 50.21 W,2017-10-23T02:31:37Z,5,0000000000000100,-9999999,AR24005.hex,0000000000000100,8,0000000000000100,Oct 23 2017 02:58:49,2.725,0000000000000100,2.704,40.49877,-70.8369,16.1677,0000000000000100,16.1706,0000000000000100,4.117369,0000000000000100,4.117083,0000000000000100,32.4376,32.4327,5.1624,0000000000000100,5.65078,-9999999,-9999999,4.8309,29.8881,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
17,AR-24A,6,-9999999,40 37.18 N,070 45.18 W,2017-10-24T01:59:27Z,6,0000000000000100,-9999999,AR24006.hex,0000000000000100,1,0000000000000100,Oct 24 2017 02:06:17,47.374,0000000000000100,47.003,40.61958,-70.75292,15.9922,0000000000000100,15.9916,0000000000000100,4.171261,0000000000000100,4.171367,0000000000000100,33.0408,33.0423,4.2902,0000000000000100,5.64945,-9999999,-9999999,4.9376,29.1009,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
18,AR-24A,6,-9999999,40 37.18 N,070 45.18 W,2017-10-24T01:59:27Z,6,0000000000000100,-9999999,AR24006.hex,0000000000000100,2,0000000000000100,Oct 24 2017 02:10:40,15.351,0000000000000100,15.232,40.61958,-70.75292,15.5089,0000000000000100,15.5076,0000000000000100,4.066517,0000000000000100,4.065936,0000000000000100,32.5234,32.5192,4.7719,0000000000000100,5.72164,-9999999,-9999999,4.9383,29.0956,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
19,AR-24A,6,-9999999,40 37.18 N,070 45.18 W,2017-10-24T01:59:27Z,6,0000000000000100,-9999999,AR24006.hex,0000000000000100,3,0000000000000100,Oct 24 2017 02:12:27,2.017,0000000000000100,2.002,40.61958,-70.75292,16.295,0000000000000100,16.2903,0000000000000100,4.082644,0000000000000100,4.081866,0000000000000100,32.0302,32.0271,5.1117,0000000000000100,5.65071,-9999999,-9999999,4.9509,29.004,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
20,AR-24A,8,-9999999,40 29.56 N,070 44.97 W,2017-10-24T04:16:34Z,8,0000000000000100,-9999999,AR24008.hex,0000000000000100,1,0000000000000100,Oct 24 2017 04:22:32,72.626,0000000000000100,72.054,40.49296,-70.74976,14.2977,0000000000000100,14.2976,0000000000000100,4.178047,0000000000000100,4.177759,0000000000000100,34.5553,34.5528,3.3099,0000000000000100,5.78884,-9999999,-9999999,5.671,24.2258,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
21,AR-24A,8,-9999999,40 29.56 N,070 44.97 W,2017-10-24T04:16:34Z,8,0000000000000100,-9999999,AR24008.hex,0000000000000100,2,0000000000000100,Oct 24 2017 04:24:27,64.77,0000000000000100,64.261,40.49318,-70.75004,16.377,0000000000000100,16.3736,0000000000000100,4.390362,0000000000000100,4.389921,0000000000000100,34.6434,34.6424,3.7589,0000000000000100,5.55265,-9999999,-9999999,5.6342,24.4498,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
22,AR-24A,8,-9999999,40 29.56 N,070 44.97 W,2017-10-24T04:16:34Z,8,0000000000000100,-9999999,AR24008.hex,0000000000000100,3,0000000000000100,Oct 24 2017 04:26:59,34.598,0000000000000100,34.329,40.49344,-70.75036,16.1335,0000000000000100,16.1327,0000000000000100,4.22981,0000000000000100,4.228977,0000000000000100,33.4449,33.4382,3.8168,0000000000000100,5.61995,-9999999,-9999999,5.5567,24.9284,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
23,AR-24A,8,-9999999,40 29.56 N,070 44.97 W,2017-10-24T04:16:34Z,8,0000000000000100,-9999999,AR24008.hex,0000000000000100,4,0000000000000100,Oct 24 2017 04:30:20,20.534,0000000000000100,20.375,40.4934,-70.7501,15.8428,0000000000000100,15.839,0000000000000100,4.140357,0000000000000100,4.139856,0000000000000100,32.9016,32.9002,5.0618,0000000000000100,5.67089,-9999999,-9999999,5.4637,25.5146,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
24,AR-24A,10,-9999999,40 21.07 N,070 45.00 W,2017-10-24T06:09:45Z,10,0000000000000100,-9999999,AR24010.hex,0000000000000100,1,0000000000000100,Oct 24 2017 06:15:24,91.606,0000000000000100,90.881,40.35128,-70.75028,14.4595,0000000000000100,14.4352,0000000000000100,4.2479,0000000000000100,4.238311,0000000000000100,35.0472,34.9806,3.1304,0000000000000100,5.75255,-9999999,-9999999,7.7103,14.55,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
25,AR-24A,10,-9999999,40 21.07 N,070 45.00 W,2017-10-24T06:09:45Z,10,0000000000000100,-9999999,AR24010.hex,0000000000000100,2,0000000000000100,Oct 24 2017 06:18:49,52.75,0000000000000100,52.337,40.35124,-70.75022,14.3837,0000000000000100,14.38,0000000000000100,4.188006,0000000000000100,4.187054,0000000000000100,34.5785,34.573,3.431,0000000000000100,5.77801,-9999999,-9999999,7.3248,16.0222,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
26,AR-24A,10,-9999999,40 21.07 N,070 45.00 W,2017-10-24T06:09:45Z,10,0000000000000100,-9999999,AR24010.hex,0000000000000100,3,0000000000000100,Oct 24 2017 06:20:32,40.467,0000000000000100,40.152,40.35126,-70.75019,15.2061,0000000000000100,15.2136,0000000000000100,4.176466,0000000000000100,4.177332,0000000000000100,33.7561,33.7574,4.063,0000000000000100,5.71275,-9999999,-9999999,7.3972,15.7345,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
27,AR-24A,10,-9999999,40 21.07 N,070 45.00 W,2017-10-24T06:09:45Z,10,0000000000000100,-9999999,AR24010.hex,0000000000000100,4,0000000000000100,Oct 24 2017 06:23:17,23.371,0000000000000100,23.19,40.35144,-70.75024,19.415,0000000000000100,19.4171,0000000000000100,4.68094,0000000000000100,4.680839,0000000000000100,34.5644,34.5619,4.3426,0000000000000100,5.2444,-9999999,-9999999,7.2276,16.4169,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
28,AR-24A,10,-9999999,40 21.07 N,070 45.00 W,2017-10-24T06:09:45Z,10,0000000000000100,-9999999,AR24010.hex,0000000000000100,5,0000000000000100,Oct 24 2017 06:25:02,2.398,0000000000000100,2.38,40.35152,-70.7503,18.9821,0000000000000100,18.9851,0000000000000100,4.592814,0000000000000100,4.592759,0000000000000100,34.1978,34.1948,4.4817,0000000000000100,5.29829,-9999999,-9999999,8.7549,11.2059,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
29,AR-24A,11,PMUO,39 56.44 N,070 46.47 W,2017-10-24T20:04:33Z,11,0000000000000100,449,AR24011.hex,0000000000000100,1,0000000000000100,Oct 24 2017 20:14:21,446.287,0000000000000100,442.393,39.94068,-70.7745,6.2567,0000000000000100,6.2611,0000000000000100,3.486217,0000000000000100,3.48633,0000000000000100,35.066,35.0628,3.7622,0000000000000100,6.86466,-9999999,-9999999,5.7682,23.6444,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
