       PrDM      T090C      T190C      C0S/m      C1S/m    Sbeox0V  FlECO-AFLTurbWETntu0      Sal00       Spar      DepSM      Sal00      Sal11 Sbeox0ML/L       SvCM  Sigma-é00  Sigma-é11
   1015.000     3.6850     3.6854   3.263800   3.263885     2.1416    -0.3730     0.3638    34.8953 2.0826e+02   1002.992    34.8953    34.8959     6.2291    1481.87    27.7429    27.7433
   1014.000     3.6852     3.6854   3.263777   3.263846     2.1416    -0.3906     0.3629    34.8954 2.0927e+02   1002.006    34.8954    34.8960     6.2283    1481.86    27.7429    27.7433
   1013.000     3.6849     3.6851   3.263709   3.263781     2.1416    -0.3880     0.3629    34.8954 2.1076e+02   1001.020    34.8953    34.8960     6.2275    1481.84    27.7429    27.7434
   1012.000     3.6846     3.6848   3.263642   3.263701     2.1418    -0.3890     0.3629    34.8955 2.1113e+02   1000.034    34.8954    34.8960     6.2277    1481.82    27.7430    27.7434
   1011.000     3.6844     3.6846   3.263602   3.263677     2.1436    -0.3837     0.3611    34.8956 2.0428e+02    999.048    34.8956    34.8963     6.2337    1481.80    27.7432    27.7437
   1010.000     3.6844     3.6847   3.263535   3.263615     2.1452    -0.3899     0.3621    34.8954 1.9421e+02    998.063    34.8954    34.8960     6.2390    1481.79    27.7429    27.7434
   1009.000     3.6842     3.6844   3.263478   3.263546     2.1459    -0.3848     0.3616    34.8954 1.8992e+02    997.077    34.8954    34.8961     6.2407    1481.77    27.7430    27.7435
   1008.000     3.6845     3.6848   3.263433   3.263522     2.1461    -0.3835     0.3585    34.8952 1.9154e+02    996.091    34.8951    34.8959     6.2407    1481.75    27.7427    27.7433
   1007.000     3.6845     3.6848   3.263394   3.263479     2.1467    -0.3575     0.3691    34.8952 1.9317e+02    995.105    34.8952    34.8958     6.2423    1481.74    27.7427    27.7432
   1006.000     3.6853     3.6856   3.263434   3.263513     2.1468    -0.3769     0.3647    34.8952 1.9342e+02    994.119    34.8953    34.8959     6.2415    1481.72    27.7427    27.7432
   1005.000     3.6858     3.6863   3.263431   3.263528     2.1468    -0.3824     0.3629    34.8952 1.9327e+02    993.134    34.8953    34.8959     6.2406    1481.71    27.7427    27.7431
   1004.000     3.6867     3.6875   3.263475   3.263601     2.1468    -0.3833     0.3629    34.8953 1.9343e+02    992.148    34.8953    34.8960     6.2397    1481.70    27.7426    27.7431
   1003.000     3.6873     3.6883   3.263509   3.263645     2.1471    -0.3783     0.3622    34.8955 1.9298e+02    991.162    34.8956    34.8961     6.2400    1481.68    27.7428    27.7431
   1002.000     3.6881     3.6886   3.263537   3.263635     2.1475    -0.3764     0.3591    34.8955 1.9033e+02    990.176    34.8956    34.8962     6.2407    1481.67    27.7426    27.7431
   1001.000     3.6881     3.6878   3.263463   3.263487     2.1480    -0.3648     0.3636    34.8951 1.8856e+02    989.190    34.8952    34.8958     6.2419    1481.65    27.7423    27.7429
   1000.000     3.6890     3.6891   3.263513   3.263569     2.1480    -0.3866     0.3629    34.8952 1.9043e+02    988.204    34.8953    34.8959     6.2407    1481.64    27.7424    27.7428
    999.000     3.6898     3.6903   3.263564   3.263649     2.1481    -0.3633     0.3589    34.8954 1.9199e+02    987.219    34.8956    34.8961     6.2401    1481.63    27.7425    27.7429
    998.000     3.6917     3.6920   3.263693   3.263766     2.1490    -0.3665     0.3580    34.8955 1.9237e+02    986.233    34.8957    34.8963     6.2424    1481.62    27.7424    27.7428
    997.000     3.6926     3.6932   3.263730   3.263856     2.1492    -0.3893     0.3580    34.8956 1.9277e+02    985.247    34.8956    34.8965     6.2424    1481.61    27.7422    27.7429
