       PrDM      T090C      T190C      C0S/m      C1S/m    Sbeox0V  FlECO-AFLTurbWETntu0      Sal00       Spar      DepSM      Sal00      Sal11 Sbeox0ML/L       SvCM  Sigma-é00  Sigma-é11
   2511.000     2.9398     2.9416   3.261897   3.261940     1.7710    -0.3668     0.3544    34.9302 7.8413e+02   2472.414    34.9305    34.9291     5.9769    1503.81    27.8533    27.8520
   2510.000     2.9405     2.9420   3.261912   3.261938     1.7718    -0.3872     0.3542    34.9302 7.8642e+02   2471.435    34.9304    34.9291     5.9798    1503.80    27.8532    27.8520
   2509.000     2.9407     2.9421   3.261880   3.261918     1.7718    -0.3790     0.3540    34.9301 7.8705e+02   2470.456    34.9303    34.9292     5.9794    1503.78    27.8531    27.8521
   2508.000     2.9407     2.9420   3.261871   3.261864     1.7721    -0.3702     0.3546    34.9303 7.8655e+02   2469.478    34.9306    34.9291     5.9796    1503.77    27.8533    27.8520
   2507.000     2.9412     2.9422   3.261854   3.261848     1.7721    -0.3772     0.3505    34.9302 7.8307e+02   2468.499    34.9304    34.9292     5.9790    1503.75    27.8531    27.8521
   2506.000     2.9412     2.9424   3.261820   3.261820     1.7721    -0.3717     0.3496    34.9302 7.8034e+02   2467.520    34.9304    34.9292     5.9783    1503.74    27.8531    27.8520
   2505.000     2.9414     2.9427   3.261792   3.261803     1.7723    -0.3623     0.3498    34.9301 7.8134e+02   2466.541    34.9303    34.9290     5.9781    1503.72    27.8529    27.8519
   2504.000     2.9415     2.9430   3.261765   3.261789     1.7722    -0.3671     0.3506    34.9302 7.8212e+02   2465.562    34.9303    34.9291     5.9771    1503.70    27.8530    27.8518
   2503.000     2.9417     2.9434   3.261756   3.261797     1.7724    -0.3706     0.3505    34.9304 7.8272e+02   2464.583    34.9305    34.9292     5.9771    1503.69    27.8531    27.8519
   2502.000     2.9432     2.9436   3.261829   3.261782     1.7726    -0.3793     0.3505    34.9301 7.8217e+02   2463.604    34.9303    34.9292     5.9772    1503.68    27.8528    27.8519
   2501.000     2.9434     2.9446   3.261796   3.261804     1.7730    -0.3772     0.3505    34.9300 7.8263e+02   2462.625    34.9301    34.9290     5.9782    1503.66    27.8526    27.8516
   2500.000     2.9439     2.9452   3.261805   3.261814     1.7734    -0.3880     0.3513    34.9300 7.8361e+02   2461.646    34.9301    34.9289     5.9792    1503.65    27.8526    27.8515
   2499.000     2.9445     2.9462   3.261839   3.261878     1.7734    -0.3890     0.3506    34.9302 7.8329e+02   2460.667    34.9304    34.9290     5.9782    1503.63    27.8528    27.8515
   2498.000     2.9451     2.9471   3.261872   3.261917     1.7734    -0.3699     0.3563    34.9303 7.8364e+02   2459.688    34.9306    34.9290     5.9774    1503.62    27.8528    27.8514
   2497.000     2.9459     2.9475   3.261888   3.261924     1.7737    -0.3694     0.3564    34.9303 7.8431e+02   2458.709    34.9304    34.9291     5.9780    1503.60    27.8526    27.8514
   2496.000     2.9463     2.9479   3.261878   3.261916     1.7743    -0.3915     0.3557    34.9302 7.8693e+02   2457.730    34.9303    34.9291     5.9798    1503.59    27.8525    27.8514
   2495.000     2.9472     2.9489   3.261929   3.261973     1.7746    -0.3904     0.3512    34.9302 7.9093e+02   2456.751    34.9304    34.9292     5.9802    1503.58    27.8525    27.8513
   2494.000     2.9480     2.9503   3.261966   3.262053     1.7746    -0.3805     0.3533    34.9303 7.9406e+02   2455.772    34.9305    34.9292     5.9792    1503.56    27.8525    27.8512
   2493.000     2.9477     2.9485   3.261897   3.261879     1.7746    -0.3657     0.3528    34.9305 7.8389e+02   2454.793    34.9305    34.9294     5.9786    1503.54    27.8525    27.8516
   2492.000     2.9477     2.9489   3.261863   3.261831     1.7747    -0.3650     0.3556    34.9302 7.7448e+02   2453.814    34.9306    34.9288     5.9784    1503.53    27.8525    27.8510
   2491.000     2.9495     2.9508   3.261984   3.261969     1.7750    -0.3698     0.3554    34.9303 7.8022e+02   2452.835    34.9305    34.9289     5.9787    1503.52    27.8523    27.8509
   2490.000     2.9512     2.9534   3.262107   3.262175     1.7749    -0.3689     0.3531    34.9302 7.8513e+02   2451.856    34.9307    34.9292     5.9773    1503.51    27.8523    27.8509
   2489.000     2.9535     2.9551   3.262270   3.262305     1.7754    -0.3619     0.3513    34.9302 7.9060e+02   2450.877    34.9306    34.9294     5.9783    1503.50    27.8520    27.8509
   2488.000     2.9550     2.9567   3.262368   3.262394     1.7760    -0.3798     0.3502    34.9303 7.9543e+02   2449.898    34.9307    34.9293     5.9799    1503.49    27.8520    27.8507
   2487.000     2.9557     2.9575   3.262373   3.262429     1.7761    -0.3900     0.3500    34.9303 7.9852e+02   2448.919    34.9305    34.9293     5.9796    1503.48    27.8517    27.8506
   2486.000     2.9560     2.9577   3.262373   3.262419     1.7760    -0.3920     0.3500    34.9303 8.0156e+02   2447.941    34.9306    34.9294     5.9783    1503.46    27.8518    27.8507
   2485.000     2.9564     2.9581   3.262378   3.262426     1.7764    -0.3879     0.3545    34.9304 8.0408e+02   2446.961    34.9308    34.9295     5.9792    1503.45    27.8519    27.8507
   2484.000     2.9579     2.9601   3.262486   3.262580     1.7765    -0.3806     0.3531    34.9305 8.0354e+02   2445.982    34.9310    34.9297     5.9790    1503.44    27.8519    27.8507
   2483.000     2.9563     2.9573   3.262292   3.262284     1.7768    -0.3715     0.3536    34.9307 7.8391e+02   2445.003    34.9307    34.9296     5.9795    1503.41    27.8518    27.8508
   2482.000     2.9569     2.9584   3.262281   3.262318     1.7772    -0.3681     0.3581    34.9304 7.8278e+02   2444.024    34.9305    34.9293     5.9808    1503.40    27.8516    27.8505
   2481.000     2.9571     2.9593   3.262272   3.262366     1.7773    -0.3759     0.3551    34.9304 7.8650e+02   2443.045    34.9306    34.9294     5.9803    1503.38    27.8517    27.8505
   2480.000     2.9584     2.9610   3.262365   3.262488     1.7773    -0.3858     0.3506    34.9305 7.8977e+02   2442.066    34.9308    34.9295     5.9793    1503.37    27.8517    27.8504
   2479.000     2.9610     2.9641   3.262586   3.262735     1.7773    -0.3729     0.3485    34.9305 7.9253e+02   2441.087    34.9312    34.9296     5.9781    1503.36    27.8517    27.8502
   2478.000     2.9632     2.9660   3.262723   3.262865     1.7773    -0.3706     0.3491    34.9306 7.9524e+02   2440.108    34.9309    34.9297     5.9770    1503.36    27.8513    27.8501
   2477.000     2.9646     2.9676   3.262825   3.262967     1.7775    -0.3645     0.3545    34.9307 7.9843e+02   2439.129    34.9311    34.9297     5.9768    1503.35    27.8513    27.8499
   2476.000     2.9663     2.9689   3.262921   3.263045     1.7779    -0.3616     0.3534    34.9305 8.0042e+02   2438.150    34.9310    34.9297     5.9780    1503.34    27.8511    27.8499
   2475.000     2.9672     2.9695   3.262975   3.263074     1.7782    -0.3652     0.3492    34.9307 8.0228e+02   2437.171    34.9311    34.9299     5.9783    1503.32    27.8511    27.8499
   2474.000     2.9678     2.9706   3.262992   3.263134     1.7786    -0.3652     0.3547    34.9307 8.0375e+02   2436.192    34.9311    34.9299     5.9790    1503.31    27.8511    27.8498
   2473.000     2.9694     2.9711   3.263112   3.263145     1.7786    -0.3659     0.3527    34.9308 8.0314e+02   2435.213    34.9313    34.9300     5.9780    1503.30    27.8510    27.8499
   2472.000     2.9682     2.9679   3.262944   3.262827     1.7783    -0.3697     0.3512    34.9310 7.8968e+02   2434.234    34.9311    34.9300     5.9760    1503.28    27.8510    27.8501
   2471.000     2.9688     2.9705   3.262954   3.262989     1.7781    -0.3540     0.3559    34.9308 7.8783e+02   2433.255    34.9310    34.9297     5.9743    1503.26    27.8509    27.8496
   2470.000     2.9698     2.9710   3.263002   3.262993     1.7783    -0.3457     0.3560    34.9309 7.8995e+02   2432.276    34.9311    34.9297     5.9746    1503.25    27.8508    27.8496
   2469.000     2.9706     2.9726   3.263051   3.263100     1.7786    -0.3678     0.3549    34.9310 7.9296e+02   2431.297    34.9313    34.9297     5.9749    1503.24    27.8509    27.8495
   2468.000     2.9724     2.9754   3.263174   3.263323     1.7786    -0.3662     0.3523    34.9309 7.9758e+02   2430.318    34.9313    34.9299     5.9738    1503.23    27.8507    27.8493
   2467.000     2.9738     2.9769   3.263267   3.263441     1.7788    -0.3711     0.3505    34.9309 8.0232e+02   2429.339    34.9314    34.9302     5.9737    1503.22    27.8506    27.8494
   2466.000     2.9758     2.9778   3.263412   3.263485     1.7788    -0.3687     0.3549    34.9310 8.0708e+02   2428.360    34.9314    34.9303     5.9725    1503.21    27.8505    27.8494
   2465.000     2.9767     2.9786   3.263465   3.263532     1.7790    -0.3667     0.3557    34.9312 8.1025e+02   2427.381    34.9316    34.9304     5.9726    1503.20    27.8505    27.8494
   2464.000     2.9771     2.9789   3.263441   3.263510     1.7796    -0.3889     0.3580    34.9313 8.1125e+02   2426.401    34.9314    34.9303     5.9744    1503.18    27.8504    27.8493
   2463.000     2.9771     2.9792   3.263446   3.263523     1.7797    -0.3905     0.3532    34.9316 8.1064e+02   2425.422    34.9319    34.9306     5.9744    1503.16    27.8507    27.8495
   2462.000     2.9774     2.9788   3.263418   3.263438     1.7797    -0.3756     0.3558    34.9314 8.0570e+02   2424.443    34.9316    34.9304     5.9733    1503.15    27.8505    27.8494
   2461.000     2.9773     2.9785   3.263368   3.263376     1.7798    -0.3660     0.3522    34.9314 7.9689e+02   2423.464    34.9316    34.9305     5.9732    1503.13    27.8505    27.8495
   2460.000     2.9774     2.9785   3.263324   3.263330     1.7799    -0.3684     0.3512    34.9314 7.9532e+02   2422.485    34.9315    34.9304     5.9728    1503.11    27.8504    27.8494
   2459.000     2.9774     2.9783   3.263293   3.263268     1.7800    -0.3803     0.3556    34.9315 7.9657e+02   2421.506    34.9316    34.9303     5.9725    1503.10    27.8505    27.8494
   2458.000     2.9774     2.9787   3.263244   3.263261     1.7802    -0.3899     0.3546    34.9313 8.0095e+02   2420.527    34.9314    34.9303     5.9726    1503.08    27.8503    27.8492
   2457.000     2.9775     2.9789   3.263226   3.263243     1.7806    -0.3882     0.3552    34.9315 8.0225e+02   2419.548    34.9316    34.9304     5.9735    1503.06    27.8504    27.8493
   2456.000     2.9776     2.9792   3.263207   3.263227     1.7810    -0.3922     0.3531    34.9317 8.0226e+02   2418.569    34.9317    34.9303     5.9747    1503.05    27.8505    27.8493
   2455.000     2.9777     2.9791   3.263175   3.263196     1.7811    -0.3908     0.3494    34.9317 8.0243e+02   2417.589    34.9317    34.9305     5.9744    1503.03    27.8505    27.8494
   2454.000     2.9778     2.9793   3.263142   3.263168     1.7812    -0.3775     0.3547    34.9316 8.0301e+02   2416.610    34.9317    34.9304     5.9741    1503.01    27.8504    27.8493
   2453.000     2.9781     2.9794   3.263122   3.263138     1.7813    -0.3676     0.3554    34.9316 8.0361e+02   2415.631    34.9316    34.9304     5.9737    1503.00    27.8504    27.8493
   2452.000     2.9780     2.9790   3.263062   3.263080     1.7813    -0.3853     0.3558    34.9314 8.0451e+02   2414.652    34.9315    34.9306     5.9732    1502.98    27.8502    27.8494
   2451.000     2.9779     2.9787   3.263020   3.263012     1.7814    -0.3739     0.3513    34.9315 8.0366e+02   2413.673    34.9315    34.9305     5.9727    1502.96    27.8503    27.8494
   2450.000     2.9777     2.9787   3.262976   3.262969     1.7817    -0.3531     0.3527    34.9316 8.0069e+02   2412.694    34.9316    34.9306     5.9733    1502.95    27.8504    27.8494
   2449.000     2.9779     2.9792   3.262940   3.262956     1.7821    -0.3707     0.3498    34.9314 8.0134e+02   2411.715    34.9315    34.9303     5.9745    1502.93    27.8502    27.8492
   2448.000     2.9784     2.9803   3.262955   3.263019     1.7825    -0.3656     0.3542    34.9315 8.0515e+02   2410.735    34.9316    34.9304     5.9754    1502.92    27.8503    27.8491
   2447.000     2.9809     2.9842   3.263180   3.263337     1.7824    -0.3678     0.3545    34.9316 8.0743e+02   2409.756    34.9321    34.9306     5.9738    1502.91    27.8505    27.8489
   2446.000     2.9839     2.9861   3.263387   3.263491     1.7825    -0.3650     0.3529    34.9317 8.0664e+02   2408.777    34.9319    34.9308     5.9729    1502.91    27.8500    27.8489
   2445.000     2.9846     2.9868   3.263402   3.263539     1.7825    -0.3661     0.3507    34.9316 8.0275e+02   2407.798    34.9318    34.9311     5.9720    1502.89    27.8499    27.8491
   2444.000     2.9848     2.9853   3.263404   3.263355     1.7826    -0.3787     0.3538    34.9319 7.9601e+02   2406.819    34.9321    34.9309     5.9718    1502.88    27.8500    27.8491
   2443.000     2.9859     2.9870   3.263461   3.263448     1.7826    -0.3919     0.3496    34.9317 7.9949e+02   2405.839    34.9320    34.9307     5.9709    1502.86    27.8499    27.8487
   2442.000     2.9870     2.9888   3.263529   3.263576     1.7834    -0.3889     0.3494    34.9320 8.0324e+02   2404.860    34.9322    34.9309     5.9734    1502.85    27.8499    27.8487
   2441.000     2.9888     2.9909   3.263671   3.263756     1.7836    -0.3624     0.3540    34.9320 8.0650e+02   2403.881    34.9325    34.9312     5.9733    1502.84    27.8500    27.8488
   2440.000     2.9906     2.9933   3.263803   3.263920     1.7838    -0.3651     0.3535    34.9322 8.0893e+02   2402.902    34.9326    34.9312     5.9730    1502.83    27.8499    27.8485
   2439.000     2.9921     2.9946   3.263889   3.264004     1.7838    -0.3904     0.3546    34.9322 8.1070e+02   2401.923    34.9325    34.9312     5.9721    1502.82    27.8497    27.8484
   2438.000     2.9926     2.9957   3.263913   3.264092     1.7838    -0.3808     0.3532    34.9323 8.1136e+02   2400.943    34.9327    34.9316     5.9712    1502.81    27.8498    27.8486
   2437.000     2.9936     2.9960   3.263944   3.264079     1.7838    -0.3635     0.3512    34.9322 8.1125e+02   2399.964    34.9325    34.9316     5.9703    1502.80    27.8496    27.8486
   2436.000     2.9943     2.9953   3.263987   3.263988     1.7838    -0.3807     0.3531    34.9325 8.0789e+02   2398.985    34.9328    34.9317     5.9694    1502.78    27.8497    27.8488
   2435.000     2.9946     2.9960   3.263953   3.263992     1.7838    -0.3718     0.3556    34.9324 8.0285e+02   2398.006    34.9325    34.9314     5.9687    1502.77    27.8495    27.8485
   2434.000     2.9951     2.9965   3.263968   3.263991     1.7839    -0.3649     0.3578    34.9323 8.0416e+02   2397.027    34.9326    34.9314     5.9681    1502.75    27.8494    27.8484
   2433.000     2.9968     2.9988   3.264114   3.264167     1.7845    -0.3630     0.3567    34.9325 8.0438e+02   2396.047    34.9330    34.9316     5.9698    1502.74    27.8496    27.8483
   2432.000     2.9992     3.0015   3.264296   3.264397     1.7848    -0.3757     0.3550    34.9326 8.0430e+02   2395.068    34.9331    34.9319     5.9700    1502.74    27.8495    27.8483
   2431.000     3.0018     3.0027   3.264470   3.264471     1.7851    -0.3814     0.3547    34.9325 8.0247e+02   2394.089    34.9329    34.9320     5.9702    1502.73    27.8491    27.8483
   2430.000     3.0015     3.0042   3.264406   3.264551     1.7851    -0.3666     0.3570    34.9326 8.0217e+02   2393.110    34.9329    34.9318     5.9696    1502.71    27.8491    27.8480
   2429.000     3.0033     3.0053   3.264521   3.264602     1.7851    -0.3746     0.3566    34.9326 8.0539e+02   2392.130    34.9329    34.9317     5.9685    1502.70    27.8489    27.8478
   2428.000     3.0038     3.0056   3.264545   3.264601     1.7853    -0.3904     0.3549    34.9328 8.0964e+02   2391.151    34.9331    34.9319     5.9688    1502.69    27.8491    27.8479
   2427.000     3.0044     3.0060   3.264565   3.264598     1.7853    -0.3869     0.3545    34.9328 8.1398e+02   2390.172    34.9331    34.9318     5.9676    1502.67    27.8490    27.8478
   2426.000     3.0051     3.0069   3.264581   3.264654     1.7857    -0.3863     0.3546    34.9329 8.1708e+02   2389.193    34.9331    34.9320     5.9686    1502.66    27.8489    27.8479
   2425.000     3.0055     3.0074   3.264589   3.264655     1.7861    -0.3880     0.3543    34.9329 8.1941e+02   2388.213    34.9332    34.9320     5.9698    1502.64    27.8489    27.8478
   2424.000     3.0064     3.0077   3.264619   3.264654     1.7858    -0.3917     0.3553    34.9329 8.2026e+02   2387.234    34.9331    34.9321     5.9674    1502.63    27.8488    27.8479
   2423.000     3.0062     3.0070   3.264570   3.264557     1.7863    -0.3889     0.3543    34.9330 8.0786e+02   2386.255    34.9332    34.9322     5.9691    1502.61    27.8489    27.8480
   2422.000     3.0061     3.0075   3.264493   3.264524     1.7865    -0.3674     0.3495    34.9327 7.9398e+02   2385.275    34.9328    34.9317     5.9689    1502.60    27.8485    27.8476
   2421.000     3.0064     3.0082   3.264510   3.264560     1.7867    -0.3836     0.3544    34.9329 7.9675e+02   2384.296    34.9331    34.9319     5.9691    1502.58    27.8488    27.8476
   2420.000     3.0081     3.0099   3.264632   3.264668     1.7870    -0.3812     0.3563    34.9330 8.0244e+02   2383.317    34.9333    34.9318     5.9695    1502.57    27.8488    27.8474
   2419.000     3.0092     3.0113   3.264678   3.264763     1.7875    -0.3683     0.3583    34.9329 8.0937e+02   2382.338    34.9332    34.9320     5.9709    1502.56    27.8485    27.8474
   2418.000     3.0105     3.0123   3.264749   3.264816     1.7876    -0.3863     0.3517    34.9329 8.1646e+02   2381.358    34.9332    34.9320     5.9703    1502.55    27.8484    27.8474
   2417.000     3.0111     3.0126   3.264764   3.264816     1.7877    -0.3807     0.3515    34.9330 8.2155e+02   2380.379    34.9332    34.9321     5.9698    1502.53    27.8484    27.8474
   2416.000     3.0114     3.0130   3.264751   3.264803     1.7877    -0.3711     0.3545    34.9329 8.2426e+02   2379.400    34.9331    34.9321     5.9690    1502.52    27.8483    27.8473
   2415.000     3.0119     3.0135   3.264770   3.264805     1.7877    -0.3916     0.3558    34.9331 8.2436e+02   2378.420    34.9333    34.9321     5.9681    1502.50    27.8484    27.8472
   2414.000     3.0121     3.0138   3.264750   3.264793     1.7877    -0.3918     0.3549    34.9332 8.2066e+02   2377.441    34.9333    34.9320     5.9673    1502.49    27.8484    27.8472
   2413.000     3.0125     3.0135   3.264744   3.264746     1.7877    -0.3784     0.3516    34.9331 8.1490e+02   2376.462    34.9332    34.9322     5.9665    1502.47    27.8482    27.8474
   2412.000     3.0131     3.0140   3.264737   3.264728     1.7880    -0.3697     0.3538    34.9329 8.0990e+02   2375.482    34.9330    34.9320     5.9670    1502.46    27.8480    27.8471
   2411.000     3.0122     3.0135   3.264637   3.264664     1.7883    -0.3825     0.3524    34.9332 8.0602e+02   2374.503    34.9333    34.9322     5.9677    1502.44    27.8483    27.8473
   2410.000     3.0123     3.0135   3.264587   3.264599     1.7890    -0.3796     0.3548    34.9329 8.0692e+02   2373.524    34.9330    34.9319     5.9703    1502.42    27.8481    27.8470
   2409.000     3.0131     3.0147   3.264639   3.264668     1.7890    -0.3653     0.3550    34.9331 8.1037e+02   2372.544    34.9332    34.9319     5.9693    1502.41    27.8481    27.8470
   2408.000     3.0140     3.0155   3.264699   3.264711     1.7890    -0.3792     0.3535    34.9333 8.1422e+02   2371.565    34.9335    34.9321     5.9684    1502.39    27.8483    27.8470
   2407.000     3.0145     3.0160   3.264678   3.264721     1.7890    -0.3909     0.3560    34.9331 8.1753e+02   2370.586    34.9332    34.9321     5.9675    1502.38    27.8480    27.8470
   2406.000     3.0148     3.0161   3.264670   3.264705     1.7890    -0.3725     0.3580    34.9331 8.2065e+02   2369.606    34.9333    34.9323     5.9667    1502.36    27.8480    27.8471
   2405.000     3.0150     3.0162   3.264632   3.264662     1.7890    -0.3634     0.3597    34.9331 8.2375e+02   2368.627    34.9330    34.9321     5.9659    1502.35    27.8478    27.8470
   2404.000     3.0151     3.0164   3.264621   3.264637     1.7892    -0.3802     0.3569    34.9331 8.2558e+02   2367.647    34.9333    34.9321     5.9660    1502.33    27.8479    27.8469
   2403.000     3.0152     3.0167   3.264594   3.264623     1.7894    -0.3890     0.3547    34.9332 8.2698e+02   2366.668    34.9333    34.9321     5.9663    1502.31    27.8479    27.8469
   2402.000     3.0157     3.0170   3.264598   3.264617     1.7898    -0.3899     0.3531    34.9332 8.2713e+02   2365.689    34.9333    34.9322     5.9670    1502.30    27.8479    27.8469
   2401.000     3.0163     3.0177   3.264603   3.264641     1.7898    -0.3841     0.3507    34.9331 8.2612e+02   2364.709    34.9332    34.9322     5.9665    1502.28    27.8478    27.8468
   2400.000     3.0158     3.0166   3.264536   3.264523     1.7900    -0.3586     0.3541    34.9334 8.1147e+02   2363.730    34.9334    34.9323     5.9664    1502.27    27.8480    27.8470
   2399.000     3.0158     3.0173   3.264484   3.264526     1.7903    -0.3636     0.3557    34.9331 8.1349e+02   2362.751    34.9332    34.9321     5.9671    1502.25    27.8478    27.8468
   2398.000     3.0162     3.0178   3.264493   3.264532     1.7904    -0.3685     0.3546    34.9332 8.1693e+02   2361.771    34.9333    34.9322     5.9669    1502.23    27.8479    27.8468
   2397.000     3.0172     3.0189   3.264546   3.264595     1.7908    -0.3694     0.3506    34.9332 8.2049e+02   2360.792    34.9334    34.9322     5.9678    1502.22    27.8478    27.8467
   2396.000     3.0182     3.0201   3.264596   3.264666     1.7910    -0.3710     0.3495    34.9332 8.2206e+02   2359.813    34.9334    34.9322     5.9678    1502.21    27.8478    27.8466
   2395.000     3.0195     3.0219   3.264673   3.264783     1.7914    -0.3713     0.3541    34.9332 8.2398e+02   2358.833    34.9334    34.9322     5.9687    1502.20    27.8476    27.8464
   2394.000     3.0214     3.0241   3.264813   3.264941     1.7915    -0.3652     0.3557    34.9332 8.2473e+02   2357.854    34.9336    34.9323     5.9681    1502.19    27.8476    27.8463
   2393.000     3.0227     3.0249   3.264877   3.264981     1.7916    -0.3682     0.3550    34.9331 8.2464e+02   2356.874    34.9334    34.9324     5.9671    1502.18    27.8473    27.8463
   2392.000     3.0224     3.0239   3.264816   3.264846     1.7916    -0.3792     0.3551    34.9334 8.2207e+02   2355.895    34.9335    34.9323     5.9666    1502.16    27.8474    27.8463
   2391.000     3.0213     3.0230   3.264672   3.264733     1.7916    -0.3647     0.3572    34.9333 8.1693e+02   2354.916    34.9334    34.9323     5.9662    1502.14    27.8474    27.8464
   2390.000     3.0238     3.0261   3.264850   3.264952     1.7918    -0.3675     0.3540    34.9331 8.1384e+02   2353.936    34.9334    34.9322     5.9659    1502.13    27.8472    27.8460
   2389.000     3.0249     3.0268   3.264935   3.264981     1.7924    -0.3887     0.3554    34.9334 8.1375e+02   2352.957    34.9336    34.9323     5.9674    1502.12    27.8473    27.8460
