       PrDM      T090C      T190C      C0S/m      C1S/m    Sbeox0V  FlECO-AFLTurbWETntu0      Sal00       Spar      DepSM      Sal00      Sal11 Sbeox0ML/L       SvCM  Sigma-é00  Sigma-é11
   1015.000     3.9348     3.9357   3.288170   3.288197     2.1450    -0.3665     0.3613    34.9199 3.0057e+02   1002.763    34.9200    34.9193     6.1988    1482.95    27.7373    27.7367
   1014.000     3.9352     3.9361   3.288180   3.288189     2.1450    -0.3880     0.3629    34.9201 3.0626e+02   1001.778    34.9202    34.9193     6.1979    1482.94    27.7375    27.7366
   1013.000     3.9355     3.9362   3.288153   3.288153     2.1450    -0.4137     0.3633    34.9201 3.1105e+02   1000.792    34.9200    34.9193     6.1971    1482.92    27.7373    27.7367
   1012.000     3.9353     3.9362   3.288107   3.288116     2.1450    -0.4022     0.3616    34.9202 3.1452e+02    999.807    34.9202    34.9194     6.1963    1482.90    27.7374    27.7367
   1011.000     3.9355     3.9363   3.288080   3.288099     2.1449    -0.3837     0.3596    34.9202 3.1761e+02    998.821    34.9202    34.9195     6.1951    1482.89    27.7374    27.7368
   1010.000     3.9412     3.9418   3.288603   3.288595     2.1459    -0.3774     0.3627    34.9208 3.5191e+02    997.835    34.9208    34.9201     6.1970    1482.90    27.7373    27.7367
   1009.000     3.9434     3.9451   3.288766   3.288802     2.1483    -0.3886     0.3629    34.9205 3.7720e+02    996.850    34.9210    34.9196     6.2050    1482.89    27.7372    27.7360
   1008.000     3.9481     3.9507   3.289139   3.289278     2.1490    -0.3834     0.3629    34.9202 3.7992e+02    995.864    34.9209    34.9198     6.2060    1482.89    27.7367    27.7355
   1007.000     3.9518     3.9545   3.289468   3.289589     2.1488    -0.3872     0.3629    34.9205 3.8210e+02    994.879    34.9214    34.9200     6.2039    1482.89    27.7367    27.7353
   1006.000     3.9566     3.9552   3.289835   3.289667     2.1480    -0.3863     0.3629    34.9208 3.8429e+02    993.893    34.9212    34.9207     6.1994    1482.89    27.7360    27.7358
