       PrDM      T090C      T190C      C0S/m      C1S/m    Sbeox0V  FlECO-AFLTurbWETntu0      Sal00       Spar      DepSM      Sal00      Sal11 Sbeox0ML/L       SvCM  Sigma-é00  Sigma-é11
     14.000     7.3045     7.3218   3.554314   3.555908     2.8044     2.6679     0.5954    34.9688 3.0183e+02     13.865    34.9680    34.9680     7.0010    1480.02    27.3509    27.3484
     15.000     7.2997     7.3119   3.553770   3.555080     2.8034     2.8901     0.6481    34.9685 3.0126e+02     14.855    34.9664    34.9684     6.9999    1480.02    27.3503    27.3502
     16.000     7.2934     7.2994   3.553352   3.553975     2.8021     2.9591     0.5973    34.9687 3.0247e+02     15.845    34.9677    34.9684     6.9978    1480.01    27.3522    27.3519
     17.000     7.2612     7.2676   3.549944   3.551037     2.7998     3.1347     0.6127    34.9691 3.0776e+02     16.835    34.9625    34.9680     6.9973    1479.90    27.3528    27.3562
     18.000     7.2138     7.2157   3.546086   3.546495     2.7981     3.2108     0.6130    34.9723 3.0466e+02     17.826    34.9677    34.9703     7.0010    1479.74    27.3636    27.3653
     19.000     7.1785     7.1816   3.542982   3.543443     2.7960     3.4536     0.6093    34.9738 2.9941e+02     18.816    34.9689    34.9709     7.0014    1479.62    27.3695    27.3707
     20.000     7.1272     7.1293   3.537977   3.538750     2.7925     3.6092     0.6161    34.9758 2.9558e+02     19.806    34.9655    34.9719     7.0005    1479.43    27.3741    27.3789
     21.000     7.0574     7.0781   3.532470   3.534331     2.7906     4.1943     0.6372    34.9800 3.0080e+02     20.796    34.9753    34.9747     7.0071    1479.19    27.3917    27.3883
     22.000     7.0111     7.0025   3.528005   3.527771     2.7829     4.9175     0.6629    34.9808 3.0517e+02     21.787    34.9727    34.9788     6.9925    1479.03    27.3960    27.4021
     23.000     6.9930     6.9934   3.526819   3.526930     2.7751     5.0069     0.6709    34.9823 3.0296e+02     22.777    34.9774    34.9783     6.9723    1478.98    27.4023    27.4030
     24.000     6.9804     6.9814   3.525585   3.525804     2.7611     4.7288     0.6435    34.9810 2.9988e+02     23.767    34.9762    34.9776     6.9325    1478.95    27.4031    27.4041
     25.000     6.9640     6.9647   3.524045   3.524238     2.7471     3.7880     0.6096    34.9802 2.9742e+02     24.757    34.9754    34.9768     6.8931    1478.90    27.4048    27.4058
     26.000     6.9455     6.9489   3.522422   3.522807     2.7149     2.6731     0.5720    34.9783 3.0295e+02     25.748    34.9758    34.9766     6.7981    1478.84    27.4077    27.4079
     27.000     6.9222     6.9229   3.520152   3.520347     2.7108     1.9951     0.5780    34.9772 3.0479e+02     26.738    34.9739    34.9753     6.7903    1478.77    27.4095    27.4105
     28.000     6.9107     6.9109   3.519019   3.519235     2.7064     1.8485     0.5692    34.9765 3.0202e+02     27.728    34.9726    34.9747     6.7796    1478.74    27.4100    27.4117
     29.000     6.8831     6.8834   3.516198   3.516551     2.7019     1.6853     0.5569    34.9749 2.9857e+02     28.718    34.9690    34.9726     6.7715    1478.64    27.4110    27.4138
     30.000     6.8606     6.8617   3.514334   3.514537     2.6943     1.5037     0.5561    34.9744 2.9617e+02     29.709    34.9708    34.9719     6.7524    1478.57    27.4156    27.4163
     31.000     6.8366     6.8407   3.512012   3.512650     2.6792     1.6826     0.5584    34.9731 3.0604e+02     30.699    34.9691    34.9720     6.7110    1478.50    27.4175    27.4192
     32.000     6.7915     6.7930   3.507472   3.508060     2.6739     1.4772     0.5483    34.9716 3.0448e+02     31.689    34.9643    34.9692     6.7030    1478.33    27.4199    27.4236
     33.000     6.7418     6.7437   3.502685   3.503274     2.6670     1.3036     0.5371    34.9693 3.0136e+02     32.679    34.9614    34.9659     6.6910    1478.15    27.4244    27.4278
     34.000     6.7005     6.7007   3.498665   3.499083     2.6588     1.1035     0.5312    34.9670 2.9739e+02     33.669    34.9584    34.9629     6.6735    1478.00    27.4277    27.4312
     35.000     6.6742     6.6954   3.496479   3.498613     2.6412     0.8315     0.5108    34.9650 2.9688e+02     34.660    34.9605    34.9626     6.6238    1477.92    27.4330    27.4317
     36.000     6.6426     6.6486   3.493281   3.494140     2.6283     0.8548     0.5301    34.9620 3.0415e+02     35.650    34.9567    34.9601     6.5901    1477.81    27.4343    27.4361
     37.000     6.6273     6.6266   3.491968   3.491961     2.6218     0.4601     0.5025    34.9605 3.0235e+02     36.640    34.9572    34.9578     6.5731    1477.76    27.4367    27.4373
     38.000     6.6254     6.6255   3.491848   3.491912     2.6155     0.3082     0.4876    34.9600 2.9880e+02     37.630    34.9574    34.9580     6.5549    1477.77    27.4372    27.4376
     39.000     6.6249     6.6257   3.491879   3.492004     2.6123     0.3022     0.4851    34.9597 2.9648e+02     38.620    34.9576    34.9582     6.5459    1477.79    27.4374    27.4378
     40.000     6.6253     6.6266   3.491974   3.492151     2.6092     0.3343     0.4847    34.9592 2.9852e+02     39.610    34.9578    34.9584     6.5371    1477.81    27.4375    27.4378
     41.000     6.6223     6.6238   3.491718   3.491937     2.6069     0.3254     0.4892    34.9587 3.0154e+02     40.601    34.9575    34.9584     6.5312    1477.81    27.4377    27.4382
     42.000     6.6213     6.6228   3.491675   3.491907     2.6047     0.2551     0.4848    34.9586 3.0129e+02     41.591    34.9575    34.9586     6.5253    1477.82    27.4379    27.4385
     43.000     6.6128     6.6140   3.490837   3.491047     2.6034     0.2507     0.4757    34.9577 3.0073e+02     42.581    34.9565    34.9575     6.5237    1477.80    27.4382    27.4389
     44.000     6.6131     6.6150   3.490928   3.491177     2.5975     0.1677     0.4692    34.9574 2.9851e+02     43.571    34.9566    34.9574     6.5061    1477.82    27.4383    27.4387
     45.000     6.6124     6.6129   3.490933   3.491047     2.5934     0.1728     0.4984    34.9573 3.0286e+02     44.561    34.9568    34.9576     6.4941    1477.84    27.4386    27.4391
     46.000     6.6123     6.6126   3.490980   3.491057     2.5933     0.0730     0.4719    34.9571 3.0348e+02     45.551    34.9570    34.9575     6.4948    1477.85    27.4387    27.4391
     47.000     6.6058     6.6064   3.490238   3.490463     2.5921     0.0847     0.4730    34.9564 3.0152e+02     46.542    34.9548    34.9567     6.4930    1477.84    27.4379    27.4393
     48.000     6.5958     6.5966   3.489365   3.489537     2.5887     0.0557     0.4626    34.9559 2.9747e+02     47.532    34.9549    34.9559     6.4850    1477.82    27.4393    27.4400
     49.000     6.5935     6.5971   3.489226   3.489626     2.5815    -0.0040     0.4555    34.9555 3.0036e+02     48.522    34.9551    34.9559     6.4636    1477.83    27.4398    27.4399
     50.000     6.5869     6.5872   3.488635   3.488745     2.5798    -0.0028     0.4556    34.9554 3.0151e+02     49.512    34.9548    34.9557     6.4603    1477.82    27.4405    27.4411
     51.000     6.5791     6.5804   3.487782   3.488084     2.5793    -0.0368     0.4557    34.9546 2.9984e+02     50.502    34.9527    34.9548     6.4607    1477.80    27.4399    27.4413
     52.000     6.5732     6.5746   3.487378   3.487572     2.5793    -0.0673     0.4541    34.9544 2.9855e+02     51.492    34.9538    34.9545     6.4626    1477.79    27.4415    27.4419
     53.000     6.5723     6.5729   3.487270   3.487414     2.5799    -0.0465     0.4516    34.9539 2.9670e+02     52.482    34.9530    34.9540     6.4655    1477.81    27.4410    27.4417
     54.000     6.5693     6.5717   3.487049   3.487327     2.5801    -0.0355     0.4471    34.9535 3.0049e+02     53.472    34.9531    34.9538     6.4674    1477.81    27.4416    27.4417
     55.000     6.5672     6.5678   3.486902   3.487008     2.5800    -0.0374     0.4585    34.9534 3.0265e+02     54.462    34.9531    34.9537     6.4681    1477.82    27.4418    27.4422
     56.000     6.5677     6.5683   3.486992   3.487098     2.5800    -0.0595     0.4553    34.9533 3.0104e+02     55.453    34.9530    34.9537     6.4689    1477.84    27.4417    27.4421
     57.000     6.5682     6.5685   3.487070   3.487160     2.5797    -0.0367     0.4445    34.9532 2.9740e+02     56.443    34.9530    34.9536     6.4689    1477.86    27.4416    27.4421
     58.000     6.5608     6.5608   3.486379   3.486467     2.5785    -0.0275     0.4526    34.9529 2.9688e+02     57.433    34.9523    34.9532     6.4672    1477.84    27.4421    27.4428
     59.000     6.5617     6.5620   3.486560   3.486654     2.5776    -0.0538     0.4609    34.9531 2.9805e+02     58.423    34.9529    34.9536     6.4651    1477.86    27.4425    27.4430
     60.000     6.5630     6.5631   3.486761   3.486834     2.5753    -0.0187     0.4531    34.9535 2.9948e+02     59.413    34.9533    34.9540     6.4584    1477.89    27.4426    27.4431
     61.000     6.5590     6.5603   3.486378   3.486595     2.5731    -0.0518     0.4521    34.9532 3.0136e+02     60.403    34.9526    34.9537     6.4531    1477.89    27.4426    27.4433
     62.000     6.5519     6.5523   3.485730   3.485865     2.5719    -0.0809     0.4557    34.9529 2.9930e+02     61.393    34.9522    34.9532     6.4514    1477.87    27.4432    27.4440
     63.000     6.5430     6.5454   3.484794   3.485214     2.5718    -0.1012     0.4554    34.9521 2.9772e+02     62.383    34.9503    34.9525     6.4533    1477.85    27.4430    27.4444
     64.000     6.5373     6.5368   3.484409   3.484426     2.5720    -0.1008     0.4455    34.9520 2.9634e+02     63.373    34.9513    34.9520     6.4558    1477.85    27.4445    27.4451
     65.000     6.5387     6.5411   3.484528   3.484851     2.5736    -0.0866     0.4405    34.9514 2.9823e+02     64.363    34.9507    34.9519     6.4612    1477.87    27.4439    27.4445
     66.000     6.5283     6.5294   3.483617   3.483771     2.5726    -0.0743     0.4449    34.9513 3.0087e+02     65.353    34.9507    34.9513     6.4608    1477.84    27.4453    27.4456
     67.000     6.5269     6.5274   3.483493   3.483639     2.5738    -0.1013     0.4509    34.9511 2.9920e+02     66.343    34.9502    34.9514     6.4656    1477.85    27.4451    27.4460
     68.000     6.5231     6.5239   3.483162   3.483333     2.5748    -0.1008     0.4508    34.9508 2.9786e+02     67.333    34.9499    34.9510     6.4702    1477.86    27.4454    27.4461
     69.000     6.5207     6.5211   3.482992   3.483107     2.5752    -0.0706     0.4442    34.9506 2.9631e+02     68.323    34.9500    34.9508     6.4724    1477.86    27.4458    27.4464
     70.000     6.5232     6.5248   3.483271   3.483491     2.5762    -0.0474     0.4447    34.9504 2.9689e+02     69.313    34.9500    34.9508     6.4761    1477.89    27.4454    27.4459
     71.000     6.5210     6.5219   3.483154   3.483296     2.5758    -0.0712     0.4459    34.9508 3.0333e+02     70.303    34.9504    34.9511     6.4760    1477.90    27.4461    27.4466
     72.000     6.5202     6.5208   3.483151   3.483272     2.5752    -0.0867     0.4459    34.9510 3.0017e+02     71.293    34.9507    34.9514     6.4752    1477.91    27.4464    27.4469
     73.000     6.5180     6.5185   3.482958   3.483112     2.5750    -0.1015     0.4459    34.9510 2.9780e+02     72.283    34.9502    34.9515     6.4757    1477.92    27.4464    27.4474
     74.000     6.5130     6.5134   3.482527   3.482667     2.5741    -0.1142     0.4493    34.9509 2.9425e+02     73.273    34.9501    34.9512     6.4745    1477.92    27.4469    27.4478
     75.000     6.5108     6.5113   3.482361   3.482496     2.5731    -0.1279     0.4469    34.9507 2.9072e+02     74.263    34.9500    34.9510     6.4727    1477.92    27.4472    27.4479
     76.000     6.5093     6.5126   3.482299   3.482638     2.5709    -0.1163     0.4409    34.9507 2.9433e+02     75.253    34.9503    34.9508     6.4666    1477.93    27.4476    27.4476
     77.000     6.5038     6.5045   3.481797   3.481980     2.5702    -0.1008     0.4493    34.9509 3.0084e+02     76.243    34.9498    34.9512     6.4663    1477.93    27.4480    27.4490
     78.000     6.4996     6.4999   3.481484   3.481603     2.5702    -0.1008     0.4555    34.9509 2.9689e+02     77.233    34.9501    34.9512     6.4678    1477.93    27.4488    27.4496
     79.000     6.4965     6.4970   3.481195   3.481360     2.5693    -0.0887     0.4463    34.9507 2.9322e+02     78.223    34.9496    34.9509     6.4662    1477.93    27.4489    27.4498
     80.000     6.4900     6.4908   3.480571   3.480797     2.5679    -0.0751     0.4436    34.9505 2.8950e+02     79.213    34.9488    34.9505     6.4639    1477.92    27.4491    27.4503
     81.000     6.4797     6.4870   3.479803   3.480479     2.5667    -0.0712     0.4434    34.9506 2.9460e+02     80.203    34.9502    34.9503     6.4626    1477.90    27.4516    27.4507
     82.000     6.4697     6.4717   3.478761   3.479101     2.5638    -0.0815     0.4413    34.9506 3.0383e+02     81.193    34.9484    34.9501     6.4559    1477.87    27.4515    27.4525
     83.000     6.4648     6.4655   3.478415   3.478606     2.5624    -0.1002     0.4366    34.9506 3.0034e+02     82.183    34.9490    34.9504     6.4531    1477.87    27.4526    27.4537
     84.000     6.4618     6.4622   3.478227   3.478347     2.5617    -0.1071     0.4349    34.9507 2.9639e+02     83.173    34.9494    34.9504     6.4521    1477.88    27.4534    27.4541
     85.000     6.4632     6.4676   3.478400   3.478872     2.5604    -0.1224     0.4333    34.9502 2.9480e+02     84.163    34.9495    34.9502     6.4488    1477.90    27.4532    27.4532
     86.000     6.4590     6.4606   3.478082   3.478296     2.5591    -0.1185     0.4417    34.9504 3.0376e+02     85.153    34.9496    34.9504     6.4463    1477.90    27.4539    27.4544
     87.000     6.4575     6.4583   3.477998   3.478141     2.5583    -0.1203     0.4375    34.9503 2.9923e+02     86.143    34.9497    34.9505     6.4448    1477.91    27.4542    27.4548
     88.000     6.4562     6.4570   3.477925   3.478065     2.5570    -0.1203     0.4361    34.9504 2.9490e+02     87.133    34.9497    34.9505     6.4416    1477.92    27.4544    27.4549
     89.000     6.4531     6.4536   3.477662   3.477795     2.5559    -0.1311     0.4361    34.9503 2.9131e+02     88.123    34.9495    34.9504     6.4397    1477.93    27.4547    27.4553
     90.000     6.4488     6.4509   3.477324   3.477569     2.5557    -0.1255     0.4380    34.9501 2.9680e+02     89.113    34.9496    34.9502     6.4405    1477.93    27.4553    27.4556
     91.000     6.4455     6.4462   3.477072   3.477193     2.5555    -0.1088     0.4316    34.9501 3.0174e+02     90.103    34.9497    34.9503     6.4411    1477.93    27.4558    27.4562
     92.000     6.4428     6.4436   3.476891   3.477013     2.5540    -0.1096     0.4364    34.9502 3.0111e+02     91.093    34.9498    34.9505     6.4379    1477.94    27.4563    27.4567
     93.000     6.4423     6.4429   3.476909   3.477015     2.5538    -0.1306     0.4338    34.9504 2.9973e+02     92.083    34.9501    34.9507     6.4381    1477.95    27.4566    27.4570
     94.000     6.4414     6.4420   3.476851   3.476984     2.5531    -0.1399     0.4329    34.9503 2.9738e+02     93.072    34.9499    34.9507     6.4369    1477.96    27.4566    27.4571
     95.000     6.4397     6.4403   3.476756   3.476873     2.5520    -0.1398     0.4354    34.9504 2.9513e+02     94.062    34.9500    34.9507     6.4345    1477.97    27.4569    27.4574
     96.000     6.4389     6.4411   3.476713   3.476960     2.5524    -0.1338     0.4301    34.9500 2.9875e+02     95.052    34.9498    34.9504     6.4368    1477.99    27.4569    27.4570
     97.000     6.4333     6.4347   3.476236   3.476447     2.5507    -0.1026     0.4422    34.9503 3.0239e+02     96.042    34.9497    34.9506     6.4329    1477.98    27.4575    27.4581
     98.000     6.4299     6.4306   3.475994   3.476116     2.5498    -0.1390     0.4315    34.9505 3.0116e+02     97.032    34.9501    34.9507     6.4314    1477.98    27.4583    27.4587
     99.000     6.4298     6.4298   3.476050   3.476094     2.5495    -0.1516     0.4313    34.9504 2.9963e+02     98.022    34.9502    34.9507     6.4314    1478.00    27.4584    27.4589
    100.000     6.4296     6.4300   3.476063   3.476166     2.5495    -0.1604     0.4316    34.9504 2.9766e+02     99.012    34.9501    34.9508     6.4323    1478.01    27.4584    27.4589
    101.000     6.4300     6.4308   3.476150   3.476264     2.5493    -0.1783     0.4360    34.9502 2.9525e+02    100.002    34.9501    34.9506     6.4326    1478.03    27.4584    27.4586
    102.000     6.4313     6.4322   3.476278   3.476404     2.5472    -0.1595     0.4414    34.9499 2.9483e+02    100.992    34.9497    34.9502     6.4266    1478.05    27.4579    27.4582
    103.000     6.4278     6.4287   3.475988   3.476152     2.5458    -0.1592     0.4360    34.9502 3.0282e+02    101.981    34.9495    34.9505     6.4234    1478.06    27.4582    27.4588
    104.000     6.4266     6.4271   3.475966   3.476068     2.5456    -0.1711     0.4314    34.9502 3.0016e+02    102.971    34.9501    34.9506     6.4240    1478.07    27.4588    27.4592
    105.000     6.4266     6.4268   3.476050   3.476058     2.5451    -0.1782     0.4268    34.9502 2.9757e+02    103.961    34.9504    34.9504     6.4232    1478.09    27.4591    27.4591
    106.000     6.4258     6.4261   3.475820   3.476032     2.5448    -0.1789     0.4264    34.9497 2.9515e+02    104.951    34.9483    34.9502     6.4232    1478.10    27.4575    27.4590
    107.000     6.4091     6.4112   3.474300   3.474660     2.5448    -0.1828     0.4256    34.9499 2.9118e+02    105.941    34.9478    34.9497     6.4268    1478.05    27.4593    27.4606
    108.000     6.4024     6.4087   3.474098   3.474531     2.5430    -0.1872     0.4285    34.9502 2.9424e+02    106.931    34.9519    34.9503     6.4227    1478.04    27.4635    27.4614
    109.000     6.4075     6.4082   3.474028   3.474448     2.5405    -0.1786     0.4318    34.9494 3.0071e+02    107.921    34.9454    34.9494     6.4152    1478.07    27.4577    27.4607
    110.000     6.3898     6.3901   3.472769   3.472886     2.5397    -0.1804     0.4313    34.9503 2.9724e+02    108.910    34.9490    34.9499     6.4161    1478.02    27.4629    27.4636
    111.000     6.3864     6.3866   3.472434   3.472578     2.5382    -0.2165     0.4266    34.9500 2.9288e+02    109.900    34.9482    34.9496     6.4127    1478.02    27.4627    27.4638
    112.000     6.3755     6.3763   3.471451   3.471624     2.5368    -0.2180     0.4241    34.9497 2.8883e+02    110.890    34.9478    34.9490     6.4112    1478.00    27.4639    27.4647
    113.000     6.3723     6.3743   3.471369   3.471503     2.5342    -0.2052     0.4227    34.9496 2.9696e+02    111.880    34.9496    34.9491     6.4039    1478.00    27.4658    27.4651
    114.000     6.3696     6.3699   3.471035   3.471154     2.5328    -0.2182     0.4214    34.9494 3.0015e+02    112.870    34.9482    34.9492     6.4010    1478.01    27.4650    27.4657
    115.000     6.3676     6.3681   3.470943   3.471031     2.5322    -0.2180     0.4215    34.9495 2.9700e+02    113.859    34.9487    34.9492     6.4003    1478.02    27.4657    27.4660
    116.000     6.3666     6.3673   3.470865   3.470981     2.5315    -0.2230     0.4261    34.9494 2.9527e+02    114.849    34.9484    34.9489     6.3989    1478.03    27.4656    27.4659
    117.000     6.3633     6.3637   3.470569   3.470690     2.5317    -0.2372     0.4410    34.9492 2.9234e+02    115.839    34.9479    34.9489     6.4010    1478.03    27.4656    27.4664
    118.000     6.3619     6.3651   3.470544   3.470851     2.5300    -0.2349     0.4231    34.9490 2.9489e+02    116.829    34.9485    34.9487     6.3966    1478.04    27.4663    27.4661
    119.000     6.3471     6.3505   3.468947   3.469533     2.5276    -0.2374     0.4217    34.9489 3.0226e+02    117.819    34.9454    34.9485     6.3923    1478.00    27.4658    27.4678
    120.000     6.3372     6.3377   3.468487   3.468584     2.5256    -0.2389     0.4253    34.9511 2.9925e+02    118.808    34.9498    34.9505     6.3884    1477.98    27.4706    27.4711
    121.000     6.3259     6.3271   3.467098   3.467569     2.5235    -0.2448     0.4303    34.9498 2.9593e+02    119.798    34.9454    34.9494     6.3844    1477.95    27.4686    27.4716
    122.000     6.3063     6.3067   3.465504   3.465626     2.5213    -0.2446     0.4553    34.9494 2.9229e+02    120.788    34.9471    34.9481     6.3815    1477.89    27.4726    27.4733
    123.000     6.3092     6.3181   3.465826   3.466713     2.5195    -0.2400     0.4247    34.9486 2.9745e+02    121.778    34.9473    34.9481     6.3762    1477.92    27.4723    27.4718
    124.000     6.2913     6.2937   3.463932   3.464437     2.5186    -0.2376     0.4170    34.9482 3.0442e+02    122.768    34.9439    34.9470     6.3770    1477.86    27.4720    27.4742
    125.000     6.2778     6.2783   3.462955   3.463094     2.5171    -0.2375     0.4166    34.9485 3.0047e+02    123.757    34.9463    34.9473     6.3750    1477.82    27.4757    27.4764
    126.000     6.2749     6.2754   3.462743   3.462850     2.5156    -0.2394     0.4103    34.9483 2.9645e+02    124.747    34.9464    34.9471     6.3718    1477.83    27.4762    27.4766
    127.000     6.2721     6.2727   3.462532   3.462652     2.5132    -0.2547     0.4106    34.9481 2.9302e+02    125.737    34.9464    34.9471     6.3655    1477.83    27.4765    27.4770
    128.000     6.2718     6.2768   3.462593   3.463084     2.5107    -0.2429     0.3545    34.9478 3.0146e+02    126.727    34.9468    34.9472     6.3583    1477.85    27.4769    27.4766
    129.000     6.2673     6.2704   3.462311   3.462601     2.5104    -0.2373     0.2935    34.9484 3.0715e+02    127.716    34.9478    34.9478     6.3587    1477.85    27.4783    27.4779
    130.000     6.2677     6.2680   3.462450   3.462508     2.5092    -0.2375     0.3008    34.9490 3.0431e+02    128.706    34.9484    34.9488     6.3558    1477.87    27.4787    27.4790
    131.000     6.2659     6.2663   3.462295   3.462418     2.5083    -0.2375     0.2976    34.9492 3.0152e+02    129.696    34.9480    34.9490     6.3540    1477.88    27.4787    27.4794
    132.000     6.2563     6.2590   3.461365   3.461773     2.5078    -0.2389     0.2990    34.9490 2.9814e+02    130.686    34.9469    34.9487     6.3550    1477.85    27.4791    27.4801
    133.000     6.2520     6.2527   3.461147   3.461260     2.5067    -0.2397     0.2952    34.9493 2.9523e+02    131.675    34.9483    34.9489     6.3527    1477.86    27.4808    27.4811
    134.000     6.2540     6.2574   3.461369   3.461694     2.5041    -0.2462     0.3042    34.9489 2.9779e+02    132.665    34.9483    34.9485     6.3451    1477.88    27.4805    27.4802
    135.000     6.2523     6.2543   3.461209   3.461522     2.5026    -0.2389     0.3286    34.9497 3.0993e+02    133.655    34.9477    34.9493     6.3415    1477.89    27.4803    27.4812
    136.000     6.2476     6.2482   3.461036   3.461132     2.5014    -0.2399     0.3186    34.9508 3.0616e+02    134.644    34.9502    34.9506     6.3391    1477.89    27.4829    27.4831
    137.000     6.2456     6.2459   3.460847   3.460948     2.4997    -0.2514     0.3261    34.9506 3.0110e+02    135.634    34.9496    34.9504     6.3347    1477.90    27.4827    27.4832
    138.000     6.2460     6.2492   3.460845   3.461190     2.4948    -0.2447     0.3745    34.9493 3.0098e+02    136.624    34.9486    34.9492     6.3201    1477.91    27.4818    27.4819
    139.000     6.2251     6.2258   3.458916   3.459052     2.4945    -0.2391     0.3711    34.9492 3.0822e+02    137.613    34.9480    34.9487     6.3234    1477.85    27.4841    27.4846
    140.000     6.2235     6.2242   3.458753   3.458928     2.4943    -0.2392     0.4308    34.9488 3.0516e+02    138.603    34.9472    34.9485     6.3238    1477.86    27.4837    27.4846
    141.000     6.2049     6.2067   3.456951   3.457213     2.4934    -0.2497     0.4197    34.9474 3.0332e+02    139.593    34.9455    34.9467     6.3248    1477.80    27.4848    27.4855
    142.000     6.1941     6.1954   3.455978   3.456150     2.4933    -0.2402     0.4003    34.9466 3.0327e+02    140.583    34.9452    34.9458     6.3270    1477.77    27.4860    27.4863
    143.000     6.1878     6.1888   3.455394   3.455531     2.4931    -0.2502     0.4044    34.9459 3.0414e+02    141.572    34.9446    34.9452     6.3282    1477.76    27.4863    27.4867
    144.000     6.1815     6.1828   3.454814   3.455006     2.4934    -0.2438     0.3992    34.9451 3.0657e+02    142.562    34.9441    34.9449     6.3309    1477.75    27.4868    27.4872
    145.000     6.1787     6.1793   3.454614   3.454711     2.4934    -0.2551     0.3943    34.9450 3.0810e+02    143.552    34.9442    34.9447     6.3321    1477.76    27.4872    27.4875
    146.000     6.1735     6.1748   3.454160   3.454339     2.4929    -0.2509     0.3976    34.9449 3.0755e+02    144.541    34.9440    34.9446     6.3321    1477.75    27.4877    27.4880
    147.000     6.1689     6.1699   3.453771   3.453911     2.4921    -0.2609     0.3818    34.9447 3.0522e+02    145.531    34.9438    34.9443     6.3313    1477.75    27.4882    27.4885
    148.000     6.1663     6.1669   3.453572   3.453677     2.4921    -0.2763     0.3768    34.9445 3.0335e+02    146.521    34.9437    34.9443     6.3323    1477.76    27.4885    27.4888
    149.000     6.1636     6.1647   3.453359   3.453508     2.4918    -0.2634     0.3874    34.9441 3.0762e+02    147.510    34.9435    34.9441     6.3329    1477.76    27.4887    27.4890
    150.000     6.1563     6.1569   3.452681   3.452857     2.4907    -0.2767     0.4014    34.9444 3.1032e+02    148.500    34.9430    34.9443     6.3313    1477.75    27.4892    27.4901
    151.000     6.1507     6.1513   3.452281   3.452402     2.4897    -0.2687     0.4042    34.9447 3.0935e+02    149.489    34.9437    34.9444     6.3299    1477.75    27.4905    27.4910
    152.000     6.1473     6.1479   3.452049   3.452152     2.4884    -0.2597     0.4084    34.9449 3.0735e+02    150.479    34.9441    34.9446     6.3269    1477.75    27.4912    27.4916
    153.000     6.1508     6.1504   3.452334   3.452416     2.4857    -0.2775     0.4055    34.9444 3.1014e+02    151.469    34.9432    34.9445     6.3187    1477.78    27.4901    27.4912
    154.000     6.1308     6.1323   3.450441   3.450780     2.4842    -0.2776     0.3954    34.9447 3.1023e+02    152.458    34.9419    34.9442     6.3179    1477.71    27.4917    27.4933
    155.000     6.1177     6.1183   3.449466   3.449554     2.4831    -0.3057     0.3973    34.9451 3.0816e+02    153.448    34.9439    34.9443     6.3171    1477.68    27.4950    27.4953
    156.000     6.1171     6.1176   3.449443   3.449518     2.4820    -0.2985     0.3992    34.9448 3.0588e+02    154.438    34.9437    34.9441     6.3146    1477.70    27.4949    27.4952
    157.000     6.1169     6.1172   3.449457   3.449520     2.4806    -0.2888     0.4028    34.9446 3.0385e+02    155.427    34.9436    34.9440     6.3110    1477.71    27.4949    27.4951
    158.000     6.1205     6.1223   3.449803   3.450036     2.4778    -0.2849     0.4007    34.9440 3.1216e+02    156.417    34.9433    34.9441     6.3024    1477.74    27.4942    27.4946
