       PrDM      T090C      T190C      C0S/m      C1S/m    Sbeox0V  FlECO-AFLTurbWETntu0      Sal00       Spar      DepSM      Sal00      Sal11 Sbeox0ML/L       SvCM  Sigma-é00  Sigma-é11
     54.000     5.7103     5.7102   3.404504   3.404603     2.5264     0.0989     0.4128    34.9089 1.7029e+03     53.484    34.9077    34.9090     6.4395    1474.36    27.5170    27.5181
     55.000     5.7098     5.7098   3.404512   3.404628     2.5227     0.0412     0.4068    34.9087 1.7397e+03     54.474    34.9079    34.9092     6.4285    1474.38    27.5172    27.5182
     56.000     5.7098     5.7097   3.404567   3.404686     2.5207     0.0736     0.4102    34.9086 1.8725e+03     55.465    34.9080    34.9094     6.4231    1474.39    27.5173    27.5184
     57.000     5.7101     5.7096   3.404654   3.404744     2.5204     0.0688     0.4164    34.9086 1.8832e+03     56.455    34.9082    34.9097     6.4229    1474.41    27.5174    27.5187
     58.000     5.7008     5.7011   3.403831   3.404011     2.5182     0.0365     0.4203    34.9091 1.6112e+03     57.445    34.9079    34.9096     6.4183    1474.39    27.5184    27.5197
     59.000     5.6941     5.6938   3.403682   3.403777     2.5136     0.0437     0.4123    34.9132 1.2447e+03     58.436    34.9126    34.9140     6.4052    1474.38    27.5229    27.5241
     60.000     5.6895     5.6891   3.403574   3.403641     2.5096    -0.0400     0.4037    34.9160 1.4407e+03     59.426    34.9156    34.9168     6.3938    1474.39    27.5259    27.5269
     61.000     5.6947     5.6949   3.404222   3.404361     2.5083    -0.0927     0.4114    34.9171 1.6689e+03     60.416    34.9171    34.9184     6.3897    1474.43    27.5264    27.5275
     62.000     5.6976     5.6971   3.404559   3.404639     2.5037    -0.0547     0.4075    34.9175 1.9098e+03     61.407    34.9174    34.9188     6.3753    1474.45    27.5263    27.5275
     63.000     5.6956     5.6961   3.404520   3.404713     2.4989    -0.0833     0.4071    34.9187 1.9762e+03     62.397    34.9185    34.9202     6.3612    1474.46    27.5274    27.5287
     64.000     5.6926     5.6924   3.404315   3.404444     2.4977    -0.0819     0.4135    34.9194 2.0018e+03     63.387    34.9188    34.9205     6.3588    1474.47    27.5280    27.5294
     65.000     5.6888     5.6885   3.404074   3.404189     2.4972     0.0582     0.4086    34.9198 2.0231e+03     64.377    34.9194    34.9211     6.3583    1474.47    27.5291    27.5304
     66.000     5.6713     5.6710   3.402318   3.402468     2.4956    -0.0990     0.4047    34.9186 2.0292e+03     65.368    34.9170    34.9191     6.3570    1474.41    27.5293    27.5310
     67.000     5.6570     5.6557   3.400800   3.400928     2.4917    -0.0924     0.4098    34.9161 1.9292e+03     66.358    34.9141    34.9169     6.3480    1474.37    27.5288    27.5311
     68.000     5.6120     5.6123   3.396582   3.396773     2.4902    -0.1528     0.4068    34.9141 1.8336e+03     67.348    34.9121    34.9139     6.3512    1474.20    27.5328    27.5342
     69.000     5.6053     5.6047   3.395887   3.395957     2.4883    -0.1917     0.4044    34.9128 1.4644e+03     68.338    34.9106    34.9121     6.3473    1474.19    27.5324    27.5337
     70.000     5.5922     5.5951   3.394550   3.395028     2.4880    -0.1777     0.4051    34.9108 1.2980e+03     69.329    34.9084    34.9108     6.3492    1474.15    27.5323    27.5339
     71.000     5.5825     5.5827   3.393663   3.393834     2.4869    -0.1739     0.4007    34.9097 1.0459e+03     70.319    34.9078    34.9096     6.3483    1474.13    27.5331    27.5345
     72.000     5.5716     5.5710   3.392652   3.392764     2.4859    -0.1249     0.4319    34.9087 1.0155e+03     71.309    34.9071    34.9090     6.3475    1474.10    27.5339    27.5354
     73.000     5.5793     5.5791   3.393622   3.393726     2.4860    -0.2101     0.4005    34.9101 1.1216e+03     72.299    34.9096    34.9110     6.3474    1474.15    27.5349    27.5361
     74.000     5.5743     5.5727   3.392994   3.392990     2.4841    -0.1900     0.4053    34.9089 1.1460e+03     73.290    34.9071    34.9088     6.3429    1474.14    27.5335    27.5351
     75.000     5.5330     5.5366   3.388448   3.389165     2.4821    -0.2057     0.4025    34.9023 1.3434e+03     74.280    34.8975    34.9020     6.3446    1473.98    27.5311    27.5342
     76.000     5.4625     5.4472   3.381385   3.380097     2.4818    -0.2081     0.4021    34.8950 1.6889e+03     75.270    34.8894    34.8906     6.3563    1473.71    27.5333    27.5360
     77.000     5.4404     5.4376   3.379500   3.379375     2.4827    -0.2092     0.4072    34.8935 1.8132e+03     76.260    34.8902    34.8918     6.3635    1473.63    27.5366    27.5382
     78.000     5.4272     5.4285   3.378258   3.378537     2.4824    -0.1906     0.4161    34.8917 1.9044e+03     77.250    34.8892    34.8911     6.3655    1473.60    27.5374    27.5387
     79.000     5.4160     5.4187   3.377184   3.377584     2.4823    -0.2085     0.3968    34.8909 1.9089e+03     78.241    34.8881    34.8898     6.3678    1473.57    27.5379    27.5389
     80.000     5.4038     5.4127   3.375972   3.377065     2.4817    -0.1908     0.4022    34.8891 1.9169e+03     79.231    34.8863    34.8895     6.3688    1473.53    27.5380    27.5394
     81.000     5.4006     5.4009   3.375837   3.375981     2.4816    -0.2116     0.4023    34.8890 1.9377e+03     80.221    34.8876    34.8889     6.3699    1473.54    27.5394    27.5404
     82.000     5.3999     5.3964   3.375555   3.375521     2.4821    -0.2243     0.4208    34.8870 1.9810e+03     81.211    34.8845    34.8878     6.3724    1473.55    27.5370    27.5400
     83.000     5.3904     5.3897   3.374871   3.374959     2.4817    -0.2367     0.4064    34.8876 1.9753e+03     82.201    34.8860    34.8878     6.3735    1473.53    27.5393    27.5409
     84.000     5.3811     5.3822   3.374000   3.374298     2.4809    -0.2387     0.4031    34.8864 1.9452e+03     83.192    34.8851    34.8875     6.3734    1473.50    27.5398    27.5415
     85.000     5.3738     5.3751   3.373261   3.373581     2.4785    -0.2399     0.4051    34.8854 1.9378e+03     84.182    34.8837    34.8861     6.3675    1473.49    27.5396    27.5413
     86.000     5.3605     5.3604   3.372075   3.372223     2.4779    -0.2273     0.4070    34.8849 1.9489e+03     85.172    34.8835    34.8852     6.3686    1473.45    27.5410    27.5424
     87.000     5.3611     5.3628   3.372200   3.372511     2.4781    -0.2364     0.3980    34.8846 1.9308e+03     86.162    34.8838    34.8855     6.3701    1473.47    27.5412    27.5423
     88.000     5.3661     5.3672   3.372838   3.373052     2.4777    -0.2227     0.4060    34.8855 1.9305e+03     87.152    34.8853    34.8867     6.3688    1473.51    27.5418    27.5428
     89.000     5.3600     5.3662   3.371767   3.372730     2.4773    -0.2380     0.4018    34.8813 1.9405e+03     88.142    34.8789    34.8835     6.3694    1473.49    27.5375    27.5404
     90.000     5.3290     5.3306   3.369042   3.369328     2.4773    -0.2375     0.4019    34.8809 1.9585e+03     89.132    34.8794    34.8809     6.3753    1473.38    27.5416    27.5426
     91.000     5.3231     5.3224   3.368289   3.368522     2.4762    -0.2490     0.4010    34.8792 1.9710e+03     90.123    34.8762    34.8797     6.3736    1473.37    27.5398    27.5427
     92.000     5.2870     5.2938   3.364414   3.365395     2.4743    -0.2319     0.4000    34.8730 1.9765e+03     91.113    34.8688    34.8729     6.3746    1473.23    27.5382    27.5407
     93.000     5.2636     5.2595   3.362202   3.362123     2.4727    -0.1908     0.4267    34.8693 1.9709e+03     92.103    34.8671    34.8705     6.3741    1473.15    27.5397    27.5429
     94.000     5.2064     5.2082   3.356564   3.357015     2.4702    -0.2437     0.4002    34.8657 1.9624e+03     93.093    34.8613    34.8647     6.3766    1472.93    27.5419    27.5444
     95.000     5.1936     5.1937   3.355552   3.355704     2.4709    -0.2574     0.4157    34.8652 1.9642e+03     94.083    34.8625    34.8641     6.3818    1472.90    27.5444    27.5457
     96.000     5.1945     5.1941   3.355745   3.355819     2.4711    -0.2436     0.4092    34.8654 1.9713e+03     95.073    34.8632    34.8645     6.3829    1472.92    27.5449    27.5460
     97.000     5.1901     5.1875   3.355274   3.355217     2.4700    -0.2643     0.4041    34.8640 1.9815e+03     96.063    34.8619    34.8639     6.3810    1472.92    27.5444    27.5463
     98.000     5.1990     5.1989   3.356412   3.356538     2.4678    -0.2498     0.4053    34.8659 1.9786e+03     97.053    34.8652    34.8667     6.3732    1472.97    27.5459    27.5472
     99.000     5.2105     5.2097   3.357809   3.357843     2.4673    -0.2490     0.3987    34.8684 1.9608e+03     98.044    34.8687    34.8700     6.3703    1473.04    27.5474    27.5484
    100.000     5.2217     5.2177   3.359082   3.358692     2.4665    -0.2510     0.4019    34.8706 1.9611e+03     99.034    34.8712    34.8709     6.3665    1473.11    27.5480    27.5482
    101.000     5.2257     5.2251   3.359446   3.359594     2.4653    -0.2557     0.4069    34.8707 1.9676e+03    100.024    34.8708    34.8731     6.3629    1473.14    27.5472    27.5491
    102.000     5.2198     5.2204   3.358909   3.359160     2.4639    -0.2634     0.3993    34.8703 1.9846e+03    101.014    34.8702    34.8724     6.3602    1473.13    27.5475    27.5491
    103.000     5.2201     5.2199   3.359021   3.359157     2.4632    -0.2487     0.4046    34.8706 1.9720e+03    102.004    34.8706    34.8724     6.3587    1473.15    27.5478    27.5492
    104.000     5.2213     5.2216   3.359189   3.359402     2.4644    -0.2497     0.4193    34.8707 1.9572e+03    102.994    34.8708    34.8730     6.3632    1473.17    27.5478    27.5495
    105.000     5.2252     5.2250   3.359901   3.359842     2.4650    -0.2620     0.4021    34.8729 1.9710e+03    103.984    34.8743    34.8739     6.3651    1473.21    27.5501    27.5498
    106.000     5.2371     5.2359   3.360896   3.361077     2.4652    -0.2749     0.4019    34.8731 1.9670e+03    104.974    34.8729    34.8762     6.3646    1473.27    27.5476    27.5504
    107.000     5.2388     5.2395   3.361240   3.361556     2.4643    -0.2587     0.4036    34.8739 1.9540e+03    105.964    34.8745    34.8774     6.3623    1473.29    27.5487    27.5509
    108.000     5.2388     5.2381   3.361189   3.361281     2.4601    -0.2601     0.4059    34.8749 1.9295e+03    106.954    34.8734    34.8753     6.3494    1473.31    27.5478    27.5494
    109.000     5.1505     5.1589   3.350804   3.352280     2.4554    -0.2802     0.4053    34.8546 1.9538e+03    107.944    34.8453    34.8535     6.3508    1472.93    27.5360    27.5415
    110.000     5.0911     5.0754   3.346178   3.344468     2.4539    -0.2902     0.4067    34.8580 1.9575e+03    108.934    34.8533    34.8500     6.3561    1472.72    27.5493    27.5485
    111.000     5.0335     5.0194   3.340197   3.339200     2.4529    -0.2783     0.3960    34.8493 1.9567e+03    109.924    34.8438    34.8470     6.3635    1472.49    27.5485    27.5527
    112.000     5.0176     5.0125   3.338686   3.338475     2.4530    -0.2466     0.4081    34.8468 1.9646e+03    110.915    34.8423    34.8453     6.3673    1472.44    27.5493    27.5522
    113.000     5.0003     5.0005   3.337167   3.337410     2.4526    -0.2678     0.3989    34.8460 1.9691e+03    111.905    34.8423    34.8450     6.3697    1472.38    27.5513    27.5533
    114.000     4.9926     4.9926   3.336460   3.336650     2.4527    -0.2973     0.3959    34.8445 1.9466e+03    112.895    34.8416    34.8439     6.3723    1472.37    27.5516    27.5534
    115.000     4.9912     4.9977   3.336430   3.337324     2.4507    -0.2957     0.3990    34.8442 1.9622e+03    113.885    34.8422    34.8458     6.3665    1472.38    27.5522    27.5544
    116.000     4.9872     4.9859   3.335986   3.336049     2.4515    -0.2698     0.4056    34.8435 1.9798e+03    114.875    34.8408    34.8428     6.3706    1472.38    27.5516    27.5534
    117.000     4.9711     4.9727   3.334425   3.334754     2.4521    -0.2716     0.4112    34.8409 1.9403e+03    115.865    34.8389    34.8410     6.3764    1472.33    27.5520    27.5535
    118.000     4.9665     4.9655   3.334104   3.334144     2.4528    -0.2926     0.4048    34.8406 1.8997e+03    116.855    34.8395    34.8410     6.3803    1472.33    27.5530    27.5543
    119.000     4.9764     4.9764   3.335324   3.335458     2.4518    -0.3095     0.4015    34.8425 1.8772e+03    117.845    34.8428    34.8443     6.3761    1472.39    27.5544    27.5557
    120.000     4.9851     4.9861   3.336099   3.336399     2.4509    -0.3137     0.3984    34.8425 1.8506e+03    118.835    34.8421    34.8446     6.3723    1472.44    27.5529    27.5548
    121.000     4.9768     4.9790   3.334878   3.335556     2.4481    -0.3136     0.3998    34.8399 1.8002e+03    119.825    34.8361    34.8416     6.3657    1472.41    27.5492    27.5533
    122.000     4.8971     4.8927   3.326186   3.326109     2.4462    -0.2774     0.4066    34.8259 1.7450e+03    120.815    34.8181    34.8218     6.3744    1472.08    27.5440    27.5475
    123.000     4.8551     4.8597   3.323250   3.323812     2.4487    -0.3076     0.3985    34.8285 1.6714e+03    121.805    34.8274    34.8292     6.3898    1471.94    27.5563    27.5571
    124.000     4.8305     4.8291   3.320543   3.320599     2.4473    -0.2612     0.4158    34.8244 1.6707e+03    122.795    34.8211    34.8233     6.3903    1471.85    27.5541    27.5560
    125.000     4.8278     4.8276   3.320423   3.320555     2.4466    -0.2562     0.4232    34.8246 1.6599e+03    123.785    34.8221    34.8239     6.3894    1471.85    27.5552    27.5566
    126.000     4.8261     4.8260   3.320299   3.320455     2.4474    -0.3087     0.3989    34.8240 1.6493e+03    124.775    34.8218    34.8238     6.3931    1471.86    27.5552    27.5568
    127.000     4.8271     4.8334   3.320482   3.321229     2.4472    -0.3177     0.4072    34.8236 1.6790e+03    125.765    34.8224    34.8245     6.3930    1471.88    27.5555    27.5565
    128.000     4.8261     4.8260   3.320448   3.320613     2.4477    -0.3132     0.4020    34.8235 1.6867e+03    126.755    34.8226    34.8245     6.3957    1471.89    27.5558    27.5574
    129.000     4.8274     4.8271   3.320641   3.320772     2.4479    -0.3122     0.4075    34.8235 1.6874e+03    127.744    34.8229    34.8247     6.3970    1471.92    27.5559    27.5574
    130.000     4.8279     4.8279   3.320729   3.320902     2.4465    -0.3253     0.4074    34.8233 1.7115e+03    128.734    34.8228    34.8249     6.3930    1471.94    27.5558    27.5574
    131.000     4.8297     4.8294   3.320983   3.321127     2.4451    -0.3199     0.3980    34.8237 1.7465e+03    129.724    34.8234    34.8254     6.3889    1471.96    27.5561    27.5577
    132.000     4.8299     4.8298   3.321046   3.321207     2.4451    -0.3182     0.3945    34.8236 1.6603e+03    130.714    34.8234    34.8254     6.3897    1471.98    27.5560    27.5577
    133.000     4.8317     4.8317   3.321301   3.321465     2.4451    -0.2719     0.4096    34.8239 1.6866e+03    131.704    34.8239    34.8259     6.3904    1472.00    27.5563    27.5578
    134.000     4.8318     4.8319   3.321322   3.321513     2.4452    -0.3039     0.4094    34.8237 1.7231e+03    132.694    34.8235    34.8257     6.3915    1472.02    27.5559    27.5577
    135.000     4.8302     4.8302   3.321221   3.321395     2.4430    -0.2996     0.4014    34.8237 1.7630e+03    133.684    34.8235    34.8256     6.3854    1472.03    27.5561    27.5578
    136.000     4.8294     4.8294   3.321183   3.321373     2.4422    -0.3128     0.4035    34.8236 1.6003e+03    134.674    34.8234    34.8256     6.3838    1472.04    27.5562    27.5579
    137.000     4.8291     4.8289   3.321205   3.321360     2.4432    -0.3248     0.3971    34.8235 1.3034e+03    135.664    34.8234    34.8255     6.3877    1472.06    27.5562    27.5579
    138.000     4.8282     4.8284   3.321143   3.321353     2.4437    -0.3208     0.3986    34.8232 1.2799e+03    136.654    34.8231    34.8254     6.3906    1472.07    27.5560    27.5579
    139.000     4.8292     4.8293   3.321339   3.321514     2.4420    -0.2929     0.4062    34.8237 1.2951e+03    137.644    34.8238    34.8258     6.3854    1472.09    27.5565    27.5581
    140.000     4.8310     4.8313   3.321557   3.321765     2.4420    -0.3300     0.3965    34.8239 1.3231e+03    138.634    34.8240    34.8261     6.3860    1472.11    27.5564    27.5581
    141.000     4.8342     4.8367   3.322170   3.322524     2.4421    -0.3272     0.4052    34.8257 1.4471e+03    139.624    34.8272    34.8287     6.3864    1472.15    27.5587    27.5595
    142.000     4.8506     4.8512   3.324241   3.324228     2.4427    -0.3189     0.4092    34.8304 1.4703e+03    140.614    34.8335    34.8328     6.3864    1472.24    27.5618    27.5612
    143.000     4.8645     4.8666   3.325540   3.325789     2.4433    -0.3346     0.4020    34.8296 1.5165e+03    141.603    34.8336    34.8342     6.3869    1472.31    27.5602    27.5605
    144.000     4.8986     4.8993   3.329556   3.329562     2.4428    -0.3500     0.3977    34.8404 1.5924e+03    142.593    34.8440    34.8434     6.3800    1472.48    27.5647    27.5641
    145.000     4.9045     4.9045   3.329583   3.329750     2.4417    -0.3500     0.3971    34.8356 1.5383e+03    143.583    34.8376    34.8396     6.3764    1472.51    27.5589    27.5605
    146.000     4.9068     4.9065   3.329892   3.330022     2.4409    -0.3382     0.3936    34.8364 1.4290e+03    144.573    34.8382    34.8401     6.3742    1472.54    27.5591    27.5607
    147.000     4.9103     4.9106   3.330343   3.330525     2.4401    -0.3107     0.4052    34.8375 1.4263e+03    145.563    34.8393    34.8411     6.3718    1472.57    27.5596    27.5610
    148.000     4.9152     4.9145   3.330966   3.330983     2.4389    -0.2917     0.4127    34.8387 1.5394e+03    146.553    34.8409    34.8418     6.3678    1472.61    27.5603    27.5611
    149.000     4.9291     4.9275   3.332572   3.332520     2.4377    -0.3362     0.3967    34.8418 1.6575e+03    147.543    34.8445    34.8455     6.3621    1472.69    27.5615    27.5625
    150.000     4.9389     4.9394   3.333535   3.333725     2.4373    -0.3385     0.3954    34.8425 1.7279e+03    148.533    34.8448    34.8465     6.3599    1472.74    27.5607    27.5620
    151.000     4.9436     4.9437   3.334064   3.334206     2.4379    -0.3488     0.3921    34.8433 1.7786e+03    149.522    34.8455    34.8470     6.3620    1472.78    27.5607    27.5619
    152.000     4.9464     4.9467   3.334361   3.334570     2.4385    -0.2907     0.4193    34.8435 1.7959e+03    150.512    34.8455    34.8476     6.3644    1472.81    27.5604    27.5620
    153.000     4.9722     4.9713   3.337940   3.337644     2.4391    -0.3122     0.4098    34.8530 1.6702e+03    151.502    34.8595    34.8570     6.3621    1472.95    27.5685    27.5666
    154.000     4.9993     5.0005   3.340331   3.340510     2.4389    -0.3382     0.4011    34.8539 1.3955e+03    152.492    34.8583    34.8591     6.3579    1473.07    27.5644    27.5649
    155.000     5.0221     5.0188   3.342559   3.342315     2.4371    -0.3327     0.3919    34.8567 1.3897e+03    153.482    34.8597    34.8605     6.3492    1473.18    27.5629    27.5639
    156.000     5.0349     5.0340   3.344177   3.344123     2.4373    -0.3453     0.3941    34.8599 1.4517e+03    154.472    34.8646    34.8649     6.3481    1473.26    27.5653    27.5657
    157.000     5.0531     5.0557   3.346370   3.346722     2.4372    -0.3444     0.3971    34.8641 1.5099e+03    155.461    34.8704    34.8718     6.3455    1473.36    27.5678    27.5686
    158.000     5.0862     5.0952   3.350224   3.350847     2.4368    -0.3318     0.3971    34.8727 1.5546e+03    156.451    34.8799    34.8776     6.3391    1473.52    27.5714    27.5686
    159.000     5.1085     5.1092   3.352126   3.352212     2.4356    -0.3172     0.4018    34.8721 1.6398e+03    157.441    34.8781    34.8783     6.3324    1473.62    27.5674    27.5675
