       PrDM      T090C      T190C      C0S/m      C1S/m    Sbeox0V  FlECO-AFLTurbWETntu0      Sal00       Spar      DepSM      Sal00      Sal11 Sbeox0ML/L       SvCM  Sigma-é00  Sigma-é11
     71.000     5.4956     5.4903   3.383945   3.383446     2.5797     0.4283     0.4596    34.8826 3.3380e+02     70.319    34.8869    34.8867     6.6609    1473.75    27.5272    27.5277
     70.000     5.5139     5.5140   3.385587   3.385656     2.5813     0.4260     0.4643    34.8834 3.3678e+02     69.329    34.8873    34.8880     6.6622    1473.81    27.5252    27.5258
     69.000     5.5293     5.5139   3.386964   3.385540     2.5845     0.7503     0.4818    34.8845 3.3622e+02     68.339    34.8875    34.8872     6.6688    1473.86    27.5235    27.5252
     68.000     5.5421     5.5163   3.387901   3.385823     2.5890     0.5539     0.4676    34.8834 3.3174e+02     67.349    34.8855    34.8885     6.6802    1473.89    27.5203    27.5258
     67.000     5.5393     5.5304   3.387789   3.387053     2.5891     0.4680     0.4639    34.8859 3.3402e+02     66.358    34.8876    34.8884     6.6803    1473.86    27.5224    27.5241
     66.000     5.5492     5.5395   3.388699   3.387880     2.5900     0.7091     0.4762    34.8866 3.3678e+02     65.368    34.8883    34.8890     6.6806    1473.89    27.5217    27.5234
     65.000     5.5552     5.5462   3.389161   3.388450     2.5911     0.5668     0.4650    34.8866 3.3517e+02     64.378    34.8879    34.8890     6.6822    1473.90    27.5206    27.5226
     64.000     5.5598     5.5477   3.389558   3.388500     2.5916     0.5431     0.4642    34.8871 3.3307e+02     63.388    34.8881    34.8886     6.6822    1473.90    27.5202    27.5221
     63.000     5.5751     5.5733   3.390982   3.390931     2.5943     0.4869     0.4694    34.8881 3.3528e+02     62.397    34.8890    34.8903     6.6873    1473.94    27.5190    27.5203
     62.000     5.5715     5.5687   3.390563   3.390426     2.5937     0.3020     0.4516    34.8883 3.3365e+02     61.407    34.8885    34.8899     6.6851    1473.91    27.5191    27.5205
     61.000     5.5724     5.5697   3.390600   3.390479     2.5957     0.4924     0.4569    34.8884 3.3650e+02     60.417    34.8886    34.8899     6.6904    1473.90    27.5190    27.5204
     60.000     5.5766     5.5766   3.390970   3.391085     2.5958     0.3934     0.4569    34.8889 3.4699e+02     59.426    34.8889    34.8903     6.6893    1473.90    27.5187    27.5198
     59.000     5.5769     5.5767   3.390971   3.391056     2.5961     0.5152     0.4543    34.8891 3.4631e+02     58.436    34.8892    34.8903     6.6893    1473.89    27.5189    27.5198
     58.000     5.5779     5.5774   3.391006   3.391068     2.5955     0.4841     0.4557    34.8889 3.4750e+02     57.446    34.8890    34.8903     6.6862    1473.87    27.5186    27.5197
     57.000     5.5786     5.5787   3.391038   3.391141     2.5959     0.3172     0.4484    34.8891 3.5030e+02     56.456    34.8892    34.8903     6.6865    1473.86    27.5186    27.5195
     56.000     5.5804     5.5825   3.391164   3.391444     2.5974     0.3133     0.4475    34.8891 3.5174e+02     55.465    34.8893    34.8903     6.6903    1473.85    27.5185    27.5190
     55.000     5.5843     5.5855   3.391429   3.391670     2.5991     0.4429     0.4566    34.8885 3.5010e+02     54.475    34.8888    34.8903     6.6940    1473.85    27.5177    27.5187
     54.000     5.5890     5.5895   3.391886   3.392037     2.5981     0.3136     0.4471    34.8891 3.4897e+02     53.485    34.8896    34.8909     6.6893    1473.85    27.5177    27.5186
     53.000     5.5929     5.5925   3.392215   3.392296     2.5970     0.4251     0.4509    34.8894 3.5116e+02     52.494    34.8899    34.8913     6.6843    1473.85    27.5174    27.5186
     52.000     5.5959     5.5957   3.392426   3.392509     2.6003     0.6269     0.4523    34.8893 3.5370e+02     51.504    34.8897    34.8909     6.6933    1473.85    27.5169    27.5178
     51.000     5.6010     5.6013   3.392864   3.393006     2.6009     0.3026     0.4458    34.8893 3.5426e+02     50.514    34.8900    34.8913     6.6936    1473.85    27.5165    27.5174
     50.000     5.6022     5.6030   3.392927   3.393087     2.6019     0.3815     0.4464    34.8896 3.5407e+02     49.523    34.8899    34.8910     6.6955    1473.84    27.5163    27.5170
     49.000     5.6027     5.6022   3.392899   3.392968     2.6035     0.4280     0.4532    34.8894 3.5328e+02     48.533    34.8897    34.8910     6.6999    1473.83    27.5160    27.5171
     48.000     5.6024     5.6017   3.392814   3.392855     2.6042     0.6615     0.4566    34.8893 3.5517e+02     47.543    34.8895    34.8907     6.7014    1473.81    27.5159    27.5169
     47.000     5.6022     5.6019   3.392710   3.392792     2.6049     0.5184     0.4568    34.8889 3.5589e+02     46.552    34.8891    34.8903     6.7025    1473.79    27.5156    27.5166
     46.000     5.6021     5.6019   3.392631   3.392710     2.6052     0.4787     0.4578    34.8887 3.5691e+02     45.562    34.8887    34.8899     6.7027    1473.77    27.5153    27.5163
     45.000     5.6020     5.6020   3.392582   3.392687     2.6061     0.6668     0.4623    34.8887 3.5713e+02     44.571    34.8888    34.8900     6.7048    1473.76    27.5154    27.5163
     44.000     5.6025     5.6024   3.392539   3.392660     2.6073     0.6599     0.4583    34.8883 3.5612e+02     43.581    34.8883    34.8898     6.7077    1473.74    27.5149    27.5161
     43.000     5.6020     5.6017   3.392362   3.392446     2.6077     0.7557     0.4643    34.8874 3.5733e+02     42.591    34.8874    34.8887     6.7082    1473.72    27.5142    27.5153
     42.000     5.6065     5.6034   3.392560   3.392487     2.6110     1.2923     0.4906    34.8848 3.5921e+02     41.600    34.8855    34.8879     6.7173    1473.72    27.5122    27.5144
     41.000     5.6313     5.6277   3.394641   3.394349     2.6182     1.3423     0.4863    34.8817 3.5956e+02     40.610    34.8840    34.8845     6.7352    1473.80    27.5079    27.5087
     40.000     5.6395     5.6517   3.395224   3.396372     2.6277     1.9044     0.5089    34.8819 3.5962e+02     39.620    34.8827    34.8831     6.7633    1473.82    27.5058    27.5047
     39.000     5.6471     5.6734   3.396161   3.398270     2.6376     2.2367     0.5104    34.8825 3.5965e+02     38.629    34.8860    34.8829     6.7922    1473.84    27.5075    27.5018
     38.000     5.7050     5.7061   3.401006   3.401204     2.6467     2.7608     0.5385    34.8782 3.5991e+02     37.639    34.8818    34.8829     6.8106    1474.04    27.4969    27.4977
     37.000     5.7233     5.7218   3.402581   3.402724     2.6603     3.2952     0.5689    34.8780 3.6107e+02     36.648    34.8813    34.8845     6.8497    1474.10    27.4943    27.4970
     36.000     5.7424     5.7305   3.404131   3.403245     2.6833     4.8264     0.6048    34.8777 3.5977e+02     35.658    34.8797    34.8819     6.9187    1474.16    27.4906    27.4938
     35.000     5.7561     5.7608   3.405398   3.405796     2.6942     4.4374     0.5873    34.8777 3.6149e+02     34.668    34.8804    34.8801     6.9500    1474.20    27.4895    27.4886
     34.000     5.7592     5.7633   3.405530   3.406041     2.7057     5.8308     0.6064    34.8776 3.6256e+02     33.677    34.8793    34.8808     6.9850    1474.19    27.4882    27.4889
     33.000     5.7807     5.7773   3.407276   3.407153     2.7159     5.1375     0.5982    34.8764 3.6173e+02     32.687    34.8774    34.8795     7.0129    1474.26    27.4840    27.4861
     32.000     5.7865     5.7931   3.407879   3.408418     2.7213     5.1914     0.6003    34.8762 3.6350e+02     31.696    34.8788    34.8781     7.0278    1474.27    27.4843    27.4829
     31.000     5.8021     5.8086   3.409066   3.409746     2.7379     5.3482     0.5960    34.8763 3.6064e+02     30.706    34.8766    34.8776     7.0769    1474.31    27.4806    27.4806
     30.000     5.8690     5.8713   3.414643   3.414974     2.7930     4.9310     0.5529    34.8715 3.4254e+02     29.715    34.8713    34.8727     7.2388    1474.55    27.4680    27.4689
     29.000     5.8583     5.8597   3.413712   3.413936     2.7830     4.8413     0.5669    34.8722 3.4343e+02     28.725    34.8723    34.8735     7.2080    1474.50    27.4702    27.4709
     28.000     5.8600     5.8596   3.413823   3.413880     2.7841     5.6398     0.5850    34.8722 3.4283e+02     27.734    34.8723    34.8734     7.2102    1474.49    27.4699    27.4709
     27.000     5.8603     5.8609   3.413801   3.413961     2.7873     6.6275     0.6147    34.8722 3.3940e+02     26.744    34.8723    34.8735     7.2191    1474.47    27.4699    27.4707
     26.000     5.8629     5.8636   3.413952   3.414100     2.7876     5.8886     0.5835    34.8716 3.3816e+02     25.754    34.8718    34.8729     7.2188    1474.46    27.4692    27.4699
     25.000     5.8653     5.8661   3.414111   3.414276     2.7878     4.9659     0.5714    34.8715 3.4025e+02     24.763    34.8717    34.8728     7.2182    1474.46    27.4688    27.4695
     24.000     5.8668     5.8669   3.414199   3.414319     2.7912     5.9935     0.5845    34.8715 3.4158e+02     23.773    34.8717    34.8730     7.2276    1474.45    27.4685    27.4695
     23.000     5.8672     5.8681   3.414184   3.414378     2.7966     6.4433     0.5839    34.8716 3.4175e+02     22.782    34.8717    34.8729     7.2436    1474.43    27.4685    27.4694
     22.000     5.8681     5.8697   3.414228   3.414470     2.7982     7.0004     0.5988    34.8715 3.3794e+02     21.792    34.8717    34.8728     7.2476    1474.42    27.4684    27.4690
     21.000     5.8721     5.8711   3.414527   3.414538     2.8054     6.0743     0.5787    34.8712 3.3634e+02     20.801    34.8715    34.8727     7.2688    1474.42    27.4677    27.4687
     20.000     5.8741     5.8741   3.414660   3.414771     2.8105     5.6768     0.5801    34.8712 3.4096e+02     19.811    34.8715    34.8727     7.2835    1474.41    27.4674    27.4684
     19.000     5.8750     5.8755   3.414700   3.414699     2.8145     5.9100     0.5800    34.8713 3.4499e+02     18.820    34.8715    34.8710     7.2951    1474.40    27.4673    27.4669
     18.000     5.8753     5.8755   3.414680   3.414827     2.8217     7.1755     0.6089    34.8713 3.4220e+02     17.830    34.8715    34.8730     7.3170    1474.38    27.4673    27.4684
     17.000     5.8773     5.8780   3.414811   3.414984     2.8250     6.8298     0.5962    34.8713 3.4253e+02     16.839    34.8715    34.8727     7.3261    1474.37    27.4669    27.4678
     16.000     5.8777     5.8796   3.414783   3.415063     2.8315     6.1284     0.5712    34.8712 3.4451e+02     15.849    34.8713    34.8725     7.3454    1474.36    27.4667    27.4674
     15.000     5.8843     5.8839   3.415348   3.415415     2.8409     6.7431     0.6079    34.8713 3.5120e+02     14.858    34.8713    34.8725     7.3731    1474.37    27.4659    27.4669
     14.000     5.8853     5.8851   3.415385   3.415476     2.8415     6.5706     0.5931    34.8712 3.5208e+02     13.868    34.8712    34.8725     7.3736    1474.36    27.4657    27.4668
     13.000     5.8893     5.8883   3.415712   3.415700     2.8433     6.2814     0.5801    34.8711 3.5406e+02     12.877    34.8713    34.8723     7.3777    1474.36    27.4653    27.4661
     12.000     5.8892     5.8958   3.415658   3.416297     2.8513     6.1942     0.5919    34.8712 3.5067e+02     11.887    34.8713    34.8718     7.4019    1474.34    27.4653    27.4648
     11.000     5.9283     5.9342   3.419235   3.419836     2.8574     5.2794     0.5618    34.8692 3.4979e+02     10.896    34.8721    34.8727     7.4128    1474.48    27.4609    27.4607
     10.000     6.0542     6.0481   3.430902   3.430361     2.8663     4.7514     0.5590    34.8660 3.5109e+02      9.906    34.8747    34.8749     7.4163    1474.97    27.4469    27.4478
      9.000     6.0757     6.0700   3.432506   3.432266     2.8685     4.0917     0.5589    34.8676 3.5490e+02      8.915    34.8712    34.8744     7.4183    1475.03    27.4413    27.4446
      8.000     6.0810     6.0788   3.433300   3.433010     2.8759     4.0686     0.5681    34.8710 3.5351e+02      7.925    34.8752    34.8742     7.4396    1475.04    27.4438    27.4433
      7.000     6.0951     6.1002   3.434351   3.434515     2.8784     3.9618     0.5472    34.8693 3.5356e+02      6.934    34.8731    34.8697     7.4439    1475.08    27.4403    27.4369
      6.000     6.1112     6.1094   3.435691   3.435510     2.8811     3.6152     0.5586    34.8703 3.5469e+02      5.943    34.8721    34.8719     7.4482    1475.12    27.4374    27.4375
      5.000     6.1148     6.1121   3.435951   3.435751     2.8827     3.5822     0.5569    34.8704 3.4918e+02      4.953    34.8719    34.8724     7.4518    1475.12    27.4368    27.4375
      4.000     6.1184     6.1182   3.436183   3.436277     2.8794     3.4951     0.5476    34.8709 3.5187e+02      3.962    34.8714    34.8726     7.4396    1475.12    27.4359    27.4369
      3.000     6.1229     6.1235   3.436553   3.436701     2.8858     3.6218     0.5546    34.8710 3.4876e+02      2.972    34.8713    34.8724     7.4582    1475.12    27.4353    27.4361
      2.000     6.1216     6.1211   3.436375   3.436446     2.8883     3.0421     0.5563    34.8712 3.5625e+02      1.981    34.8712    34.8725     7.4651    1475.10    27.4353    27.4364
      1.000     6.1207     6.1207   3.436306   3.436389     2.8901     2.4856     0.5519    34.8716 3.5842e+02      0.991    34.8719    34.8728     7.4699    1475.08    27.4360    27.4367
