       PrDM      T090C      T190C      C0S/m      C1S/m    Sbeox0V  FlECO-AFLTurbWETntu0      Sal00       Spar      DepSM      Sal00      Sal11 Sbeox0ML/L       SvCM  Sigma-é00  Sigma-é11
     54.000     5.5988     5.5986   3.392677   3.392835     2.6058     0.5779     0.4592    34.8888 2.9627e+02     53.485    34.8886    34.8905     6.7121    1473.89    27.5157    27.5172
     55.000     5.5988     5.5987   3.392738   3.392890     2.6049     0.5647     0.4523    34.8889 2.9565e+02     54.475    34.8887    34.8906     6.7101    1473.91    27.5158    27.5173
     56.000     5.5992     5.5992   3.392826   3.392997     2.6030     0.6890     0.4581    34.8889 2.9637e+02     55.465    34.8887    34.8907     6.7050    1473.93    27.5158    27.5173
     57.000     5.5999     5.6000   3.393008   3.393162     2.6005     0.7047     0.4607    34.8895 2.9825e+02     56.456    34.8896    34.8912     6.6978    1473.95    27.5163    27.5176
     58.000     5.6015     5.6015   3.393218   3.393380     2.6006     0.7980     0.4757    34.8897 2.9663e+02     57.446    34.8898    34.8917     6.6985    1473.97    27.5164    27.5178
     59.000     5.5993     5.5990   3.393000   3.393203     2.5993     0.8443     0.4915    34.8899 2.9618e+02     58.436    34.8891    34.8917     6.6958    1473.98    27.5161    27.5182
     60.000     5.5889     5.5887   3.392109   3.392280     2.5981     0.7389     0.4760    34.8899 2.9428e+02     59.426    34.8891    34.8913     6.6944    1473.95    27.5174    27.5192
     61.000     5.5855     5.5857   3.391873   3.392058     2.5968     0.3423     0.4406    34.8898 2.9908e+02     60.417    34.8895    34.8914     6.6918    1473.95    27.5181    27.5196
     62.000     5.5793     5.5797   3.391362   3.391544     2.5949     0.5004     0.4379    34.8899 3.0015e+02     61.407    34.8895    34.8912     6.6877    1473.95    27.5189    27.5202
     63.000     5.5782     5.5780   3.391288   3.391439     2.5955     0.6676     0.4574    34.8897 2.9503e+02     62.397    34.8893    34.8912     6.6905    1473.96    27.5188    27.5204
     64.000     5.5777     5.5774   3.391272   3.391429     2.5957     0.3775     0.4750    34.8895 2.9282e+02     63.388    34.8891    34.8912     6.6923    1473.97    27.5188    27.5205
     65.000     5.5760     5.5760   3.391175   3.391346     2.5957     0.3083     0.4499    34.8897 2.9328e+02     64.378    34.8892    34.8912     6.6933    1473.98    27.5191    27.5207
     66.000     5.5725     5.5718   3.390847   3.390974     2.5937     0.3694     0.4480    34.8892 2.9978e+02     65.368    34.8887    34.8908     6.6885    1473.98    27.5191    27.5208
     67.000     5.5602     5.5607   3.389714   3.389957     2.5909     0.5284     0.4616    34.8890 2.9890e+02     66.358    34.8880    34.8902     6.6824    1473.95    27.5201    27.5218
     68.000     5.5551     5.5551   3.389270   3.389506     2.5907     0.4318     0.4463    34.8890 2.9657e+02     67.349    34.8877    34.8903     6.6834    1473.94    27.5205    27.5226
     69.000     5.5493     5.5496   3.388834   3.389034     2.5904     0.5857     0.4648    34.8889 2.9614e+02     68.339    34.8881    34.8901     6.6844    1473.94    27.5215    27.5231
     70.000     5.5488     5.5481   3.388817   3.388929     2.5896     0.7399     0.4760    34.8886 3.0114e+02     69.329    34.8879    34.8899     6.6828    1473.95    27.5215    27.5231
     71.000     5.5363     5.5355   3.387636   3.387768     2.5880     0.7499     0.4751    34.8880 3.0405e+02     70.319    34.8869    34.8892     6.6806    1473.92    27.5222    27.5241
     72.000     5.5233     5.5226   3.386316   3.386535     2.5873     0.5381     0.4664    34.8870 2.9993e+02     71.310    34.8848    34.8880     6.6818    1473.88    27.5221    27.5248
     73.000     5.5086     5.5080   3.385023   3.385196     2.5864     0.6367     0.4691    34.8866 2.9810e+02     72.300    34.8847    34.8873     6.6820    1473.84    27.5239    27.5260
     74.000     5.4913     5.4923   3.383362   3.383710     2.5842     0.6173     0.4764    34.8855 3.0195e+02     73.290    34.8832    34.8861     6.6789    1473.78    27.5248    27.5270
     75.000     5.4563     5.4563   3.380096   3.380349     2.5786     0.5937     0.4528    34.8845 3.0534e+02     74.280    34.8816    34.8845     6.6678    1473.65    27.5278    27.5301
     76.000     5.4310     5.4312   3.377655   3.378030     2.5744     0.6358     0.4691    34.8838 3.0133e+02     75.271    34.8794    34.8835     6.6595    1473.57    27.5292    27.5324
     77.000     5.3880     5.3894   3.373646   3.374162     2.5699     0.4623     0.4768    34.8831 3.0079e+02     76.261    34.8776    34.8821     6.6535    1473.41    27.5330    27.5363
     78.000     5.3734     5.3811   3.372679   3.373550     2.5655     0.5465     0.4819    34.8833 3.0223e+02     77.251    34.8812    34.8832     6.6425    1473.37    27.5376    27.5382
     79.000     5.3786     5.3721   3.372885   3.372693     2.5594     0.3587     0.4565    34.8818 3.0712e+02     78.241    34.8776    34.8821     6.6229    1473.40    27.5341    27.5385
     80.000     5.3283     5.3290   3.368201   3.368626     2.5563     0.5591     0.4659    34.8810 3.0573e+02     79.231    34.8756    34.8798     6.6225    1473.21    27.5386    27.5418
     81.000     5.3050     5.3053   3.366218   3.366494     2.5540     0.4420     0.5084    34.8809 3.0402e+02     80.222    34.8766    34.8794     6.6197    1473.14    27.5422    27.5444
     82.000     5.2937     5.2945   3.365265   3.365560     2.5498     0.5641     0.4777    34.8805 3.0263e+02     81.212    34.8769    34.8795     6.6088    1473.11    27.5438    27.5457
     83.000     5.3069     5.2982   3.366396   3.365934     2.5460     0.4800     0.4666    34.8788 3.0798e+02     82.202    34.8756    34.8794     6.5955    1473.18    27.5412    27.5452
     84.000     5.2377     5.2429   3.359864   3.360707     2.5412     0.4953     0.4719    34.8775 3.0552e+02     83.192    34.8720    34.8763     6.5925    1472.91    27.5466    27.5494
     85.000     5.2205     5.2216   3.358512   3.358797     2.5391     0.4846     0.4653    34.8774 3.0512e+02     84.182    34.8739    34.8759     6.5894    1472.86    27.5501    27.5516
     86.000     5.2141     5.2151   3.357923   3.358207     2.5370     0.3903     0.4556    34.8764 3.0554e+02     85.173    34.8732    34.8754     6.5845    1472.85    27.5504    27.5520
     87.000     5.2270     5.2267   3.359230   3.359380     2.5361     0.3907     0.4635    34.8760 3.0644e+02     86.163    34.8743    34.8763     6.5804    1472.92    27.5497    27.5514
     88.000     5.2099     5.2076   3.357558   3.357658     2.5337     0.4383     0.4630    34.8750 3.0784e+02     87.153    34.8723    34.8759     6.5763    1472.86    27.5502    27.5533
     89.000     5.2033     5.2040   3.357124   3.357342     2.5319     0.5671     0.4894    34.8754 3.0777e+02     88.143    34.8736    34.8755     6.5725    1472.85    27.5520    27.5534
     90.000     5.2011     5.2014   3.356905   3.357163     2.5311     0.4876     0.4893    34.8750 3.0787e+02     89.133    34.8729    34.8756     6.5712    1472.86    27.5518    27.5538
     91.000     5.1915     5.1904   3.356103   3.356151     2.5300     0.4042     0.4923    34.8747 3.0740e+02     90.123    34.8731    34.8749     6.5700    1472.84    27.5530    27.5546
     92.000     5.2036     5.2016   3.357113   3.357201     2.5285     0.2876     0.4393    34.8733 3.0755e+02     91.114    34.8716    34.8747     6.5640    1472.90    27.5504    27.5531
     93.000     5.1541     5.1544   3.352601   3.352817     2.5266     0.3856     0.4644    34.8731 3.0826e+02     92.104    34.8707    34.8729     6.5670    1472.72    27.5556    27.5573
     94.000     5.1447     5.1466   3.351730   3.352111     2.5247     0.2150     0.4468    34.8723 3.0937e+02     93.094    34.8699    34.8724     6.5633    1472.69    27.5561    27.5578
     95.000     5.1150     5.1170   3.348832   3.349285     2.5211     0.3055     0.4538    34.8705 3.0877e+02     94.084    34.8670    34.8701     6.5577    1472.59    27.5572    27.5595
     96.000     5.1019     5.1023   3.347698   3.347959     2.5197     0.2761     0.4534    34.8698 3.0801e+02     95.074    34.8670    34.8696     6.5562    1472.55    27.5588    27.5608
     97.000     5.1102     5.1100   3.348688   3.348764     2.5189     0.3351     0.4495    34.8702 3.0832e+02     96.064    34.8692    34.8703     6.5530    1472.60    27.5596    27.5605
     98.000     5.0987     5.0924   3.347263   3.347004     2.5165     0.1904     0.4422    34.8682 3.1060e+02     97.054    34.8643    34.8679     6.5483    1472.57    27.5570    27.5606
     99.000     5.0545     5.0558   3.343210   3.343578     2.5152     0.1153     0.4401    34.8663 3.0961e+02     98.044    34.8631    34.8659     6.5522    1472.40    27.5613    27.5634
    100.000     5.0528     5.0531   3.343284   3.343378     2.5147     0.0744     0.4382    34.8663 3.0760e+02     99.035    34.8651    34.8659     6.5516    1472.41    27.5631    27.5637
    101.000     5.0509     5.0495   3.342959   3.343056     2.5146     0.0751     0.4402    34.8656 3.0622e+02    100.025    34.8628    34.8654     6.5527    1472.42    27.5615    27.5637
    102.000     5.0550     5.0568   3.343532   3.343819     2.5137     0.1238     0.4399    34.8653 3.1141e+02    101.015    34.8647    34.8661     6.5499    1472.45    27.5625    27.5634
    103.000     5.0507     5.0517   3.343181   3.343426     2.5107     0.1510     0.4401    34.8654 3.1037e+02    102.005    34.8646    34.8664     6.5415    1472.45    27.5629    27.5643
    104.000     5.0455     5.0446   3.342621   3.342763     2.5091     0.1485     0.4387    34.8647 3.0738e+02    102.995    34.8630    34.8656     6.5383    1472.45    27.5623    27.5644
    105.000     5.0317     5.0310   3.341417   3.341520     2.5071     0.1391     0.4455    34.8643 3.0428e+02    103.985    34.8630    34.8649     6.5349    1472.41    27.5639    27.5655
    106.000     5.0186     5.0161   3.340082   3.340085     2.5067     0.0665     0.4329    34.8632 3.0447e+02    104.975    34.8606    34.8633     6.5368    1472.37    27.5636    27.5660
    107.000     5.0198     5.0186   3.340398   3.340433     2.5065     0.0991     0.4281    34.8633 3.1154e+02    105.965    34.8625    34.8642     6.5366    1472.39    27.5649    27.5664
    108.000     5.0085     5.0082   3.339406   3.339557     2.5048     0.0544     0.4283    34.8634 3.1242e+02    106.955    34.8623    34.8644     6.5338    1472.36    27.5661    27.5678
    109.000     5.0046     5.0053   3.338966   3.339288     2.5026    -0.0175     0.4341    34.8627 3.0991e+02    107.945    34.8608    34.8638     6.5283    1472.36    27.5654    27.5677
    110.000     4.9927     4.9961   3.337873   3.338418     2.5019    -0.0129     0.4305    34.8616 3.0817e+02    108.935    34.8601    34.8628     6.5288    1472.33    27.5662    27.5679
    111.000     4.9918     4.9916   3.337924   3.338046     2.5018     0.0245     0.4276    34.8618 3.0747e+02    109.925    34.8610    34.8627     6.5295    1472.34    27.5670    27.5684
    112.000     4.9926     4.9924   3.337992   3.338173     2.5019    -0.0344     0.4270    34.8615 3.0787e+02    110.915    34.8604    34.8628     6.5305    1472.36    27.5665    27.5684
    113.000     4.9827     4.9851   3.336925   3.337417     2.5023    -0.0801     0.4239    34.8600 3.0868e+02    111.905    34.8579    34.8611     6.5344    1472.33    27.5657    27.5679
    114.000     4.9793     4.9795   3.336765   3.336971     2.5028    -0.1010     0.4192    34.8603 3.0962e+02    112.896    34.8591    34.8612     6.5376    1472.34    27.5670    27.5687
    115.000     4.9775     4.9781   3.336660   3.336870     2.5031    -0.0913     0.4173    34.8600 3.1001e+02    113.886    34.8593    34.8611     6.5395    1472.35    27.5674    27.5687
    116.000     4.9766     4.9760   3.336568   3.336698     2.5027    -0.0801     0.4166    34.8599 3.1012e+02    114.876    34.8586    34.8607     6.5394    1472.36    27.5669    27.5687
    117.000     4.9742     4.9750   3.336432   3.336654     2.5022    -0.1468     0.4128    34.8598 3.1001e+02    115.866    34.8590    34.8607     6.5390    1472.36    27.5675    27.5688
    118.000     4.9713     4.9721   3.336194   3.336449     2.5007    -0.0996     0.4197    34.8598 3.1011e+02    116.856    34.8587    34.8609     6.5353    1472.37    27.5677    27.5693
    119.000     4.9693     4.9691   3.336150   3.336267     2.5001    -0.0150     0.4195    34.8603 3.1093e+02    117.846    34.8598    34.8613     6.5346    1472.38    27.5688    27.5700
    120.000     4.9707     4.9708   3.336449   3.336598     2.4990    -0.1273     0.4174    34.8616 3.1119e+02    118.836    34.8613    34.8629     6.5315    1472.40    27.5698    27.5711
    121.000     4.9704     4.9702   3.336545   3.336699     2.4971    -0.0624     0.4166    34.8626 3.1027e+02    119.826    34.8621    34.8642     6.5261    1472.42    27.5705    27.5722
    122.000     4.9711     4.9714   3.336723   3.336905     2.4957    -0.0685     0.4180    34.8630 3.1012e+02    120.816    34.8630    34.8648     6.5222    1472.44    27.5711    27.5725
    123.000     4.9707     4.9703   3.336790   3.336938     2.4940    -0.0941     0.4213    34.8641 3.0955e+02    121.806    34.8636    34.8658     6.5176    1472.45    27.5717    27.5734
    124.000     4.9704     4.9704   3.336893   3.337044     2.4924    -0.1197     0.4251    34.8648 3.0935e+02    122.796    34.8646    34.8664     6.5132    1472.47    27.5725    27.5739
    125.000     4.9693     4.9690   3.336854   3.337015     2.4892    -0.0808     0.4140    34.8652 3.0970e+02    123.786    34.8647    34.8669     6.5038    1472.48    27.5727    27.5745
    126.000     4.9645     4.9646   3.336529   3.336694     2.4857     0.0017     0.4167    34.8660 3.1023e+02    124.776    34.8654    34.8674     6.4938    1472.48    27.5739    27.5754
    127.000     4.9638     4.9638   3.336529   3.336700     2.4833    -0.0148     0.4191    34.8661 3.1043e+02    125.766    34.8657    34.8677     6.4870    1472.49    27.5742    27.5758
    128.000     4.9645     4.9645   3.336695   3.336850     2.4816    -0.0666     0.4167    34.8665 3.1102e+02    126.756    34.8663    34.8682     6.4819    1472.52    27.5746    27.5761
    129.000     4.9658     4.9658   3.336940   3.337077     2.4797    -0.0963     0.4147    34.8674 3.1127e+02    127.746    34.8673    34.8689     6.4764    1472.54    27.5752    27.5765
    130.000     4.9663     4.9663   3.337062   3.337229     2.4769    -0.1073     0.4091    34.8678 3.1114e+02    128.736    34.8677    34.8696     6.4679    1472.56    27.5755    27.5770
    131.000     4.9645     4.9646   3.337011   3.337187     2.4744    -0.0943     0.4140    34.8687 3.1034e+02    129.725    34.8684    34.8704     6.4608    1472.57    27.5763    27.5778
    132.000     4.9627     4.9624   3.336899   3.337080     2.4728    -0.0715     0.4168    34.8690 3.1012e+02    130.715    34.8685    34.8709     6.4568    1472.58    27.5765    27.5785
    133.000     4.9598     4.9605   3.336772   3.337024     2.4714    -0.0518     0.4169    34.8698 3.0979e+02    131.705    34.8695    34.8718     6.4535    1472.58    27.5777    27.5794
    134.000     4.9612     4.9599   3.336887   3.336994     2.4694    -0.0011     0.4262    34.8694 3.1088e+02    132.695    34.8689    34.8715     6.4475    1472.60    27.5771    27.5793
    135.000     4.9795     4.9774   3.338940   3.338868     2.4647     0.0092     0.4228    34.8728 3.0963e+02    133.685    34.8730    34.8743     6.4298    1472.70    27.5782    27.5795
    134.000     4.9688     4.9674   3.337619   3.337729     2.4616    -0.0900     0.4210    34.8706 3.1606e+02    132.695    34.8693    34.8721     6.4204    1472.63    27.5765    27.5789
    133.000     4.9657     4.9658   3.337277   3.337460     2.4630    -0.1093     0.4214    34.8698 3.1658e+02    131.705    34.8692    34.8713     6.4248    1472.61    27.5768    27.5784
    132.000     4.9655     4.9669   3.337192   3.337511     2.4679    -0.0550     0.4294    34.8692 3.1753e+02    130.715    34.8690    34.8712     6.4402    1472.59    27.5766    27.5782
    131.000     4.9662     4.9665   3.337206   3.337378     2.4691    -0.1498     0.4264    34.8693 3.1731e+02    129.725    34.8689    34.8706     6.4432    1472.57    27.5765    27.5778
    130.000     4.9658     4.9659   3.337069   3.337222     2.4699    -0.0918     0.4240    34.8686 3.1728e+02    128.736    34.8683    34.8699     6.4449    1472.56    27.5760    27.5773
    129.000     4.9661     4.9664   3.337006   3.337162     2.4700    -0.0519     0.4235    34.8680 3.1688e+02    127.746    34.8677    34.8693     6.4447    1472.54    27.5755    27.5767
    128.000     4.9663     4.9660   3.336939   3.337041     2.4705    -0.0534     0.4293    34.8675 3.1606e+02    126.756    34.8673    34.8688     6.4454    1472.52    27.5752    27.5763
    127.000     4.9661     4.9660   3.336885   3.337057     2.4722     0.0812     0.4294    34.8676 3.1380e+02    125.766    34.8674    34.8695     6.4500    1472.51    27.5753    27.5769
    126.000     4.9659     4.9657   3.336778   3.336919     2.4735    -0.0106     0.4273    34.8672 3.1408e+02    124.776    34.8669    34.8688     6.4535    1472.49    27.5748    27.5764
    125.000     4.9648     4.9645   3.336524   3.336634     2.4753    -0.0511     0.4173    34.8659 3.1499e+02    123.786    34.8657    34.8672     6.4588    1472.47    27.5740    27.5753
    124.000     4.9647     4.9654   3.336392   3.336585     2.4770    -0.1425     0.4129    34.8649 3.1691e+02    122.796    34.8648    34.8662     6.4635    1472.45    27.5733    27.5744
    123.000     4.9663     4.9671   3.336406   3.336596     2.4779    -0.0816     0.4266    34.8638 3.1701e+02    121.806    34.8638    34.8652     6.4657    1472.44    27.5723    27.5733
    122.000     4.9672     4.9678   3.336385   3.336549     2.4791    -0.1056     0.4208    34.8632 3.1860e+02    120.816    34.8631    34.8644     6.4685    1472.42    27.5716    27.5726
    121.000     4.9680     4.9682   3.336297   3.336465     2.4811    -0.1189     0.4185    34.8619 3.1885e+02    119.826    34.8618    34.8635     6.4743    1472.41    27.5705    27.5719
    120.000     4.9694     4.9705   3.336389   3.336620     2.4839    -0.1065     0.4263    34.8616 3.1815e+02    118.836    34.8619    34.8634     6.4823    1472.40    27.5704    27.5715
    119.000     4.9725     4.9739   3.336601   3.336874     2.4864    -0.0731     0.4334    34.8615 3.1655e+02    117.846    34.8616    34.8633     6.4890    1472.39    27.5699    27.5710
    118.000     4.9710     4.9723   3.336463   3.336615     2.4882    -0.0361     0.4292    34.8621 3.1433e+02    116.856    34.8621    34.8625     6.4943    1472.37    27.5704    27.5706
    117.000     4.9716     4.9712   3.336283   3.336375     2.4905    -0.0531     0.4212    34.8602 3.1429e+02    115.866    34.8600    34.8615     6.5010    1472.36    27.5687    27.5699
    116.000     4.9705     4.9702   3.336052   3.336177     2.4930    -0.0776     0.4215    34.8592 3.1450e+02    114.876    34.8590    34.8608     6.5086    1472.33    27.5680    27.5694
    115.000     4.9728     4.9756   3.336260   3.336657     2.4954    -0.0881     0.4215    34.8588 3.1567e+02    113.886    34.8595    34.8612     6.5153    1472.33    27.5681    27.5691
    114.000     4.9816     4.9844   3.337072   3.337467     2.4977    -0.1019     0.4215    34.8592 3.1687e+02    112.896    34.8603    34.8619     6.5202    1472.35    27.5677    27.5687
    113.000     4.9867     4.9879   3.337500   3.337772     2.5001    -0.1420     0.4165    34.8597 3.1686e+02    111.905    34.8604    34.8623     6.5264    1472.35    27.5672    27.5685
    112.000     4.9896     4.9900   3.337733   3.337904     2.5014    -0.0833     0.4223    34.8600 3.1695e+02    110.915    34.8606    34.8622     6.5295    1472.35    27.5670    27.5682
    111.000     4.9900     4.9905   3.337717   3.337904     2.5023    -0.1046     0.4362    34.8601 3.1697e+02    109.925    34.8605    34.8622     6.5315    1472.33    27.5669    27.5681
