       PrDM      T090C      T190C      C0S/m      C1S/m    Sbeox0V  FlECO-AFL   CStarAt0 Sbeox0ML/L      DepSM      Sal00      Sal11       SvDM Sbeox0ML/L  Density00  Density11     Dz/dtM  OxsatML/L       Flag
   2491.412     3.0169     3.0162   3.267897   3.268118     1.5064     0.0442     0.0814    4.68308   2453.000    34.9298    34.9331    1503.29    4.68298  1039.1857  1039.1884     -1.062    7.44650 0.0000e+00
   2490.390     3.0169     3.0163   3.267855   3.268080     1.5065     0.0385     0.0814    4.68268   2452.000    34.9298    34.9331    1503.27    4.68258  1039.1812  1039.1838     -1.116    7.44650 0.0000e+00
   2489.368     3.0168     3.0163   3.267817   3.268050     1.5068     0.0452     0.0814    4.68364   2451.000    34.9299    34.9332    1503.25    4.68354  1039.1766  1039.1793     -1.146    7.44651 0.0000e+00
   2488.347     3.0167     3.0162   3.267768   3.268003     1.5071     0.0356     0.0818    4.68419   2450.000    34.9298    34.9332    1503.23    4.68409  1039.1721  1039.1748     -1.108    7.44652 0.0000e+00
   2487.325     3.0167     3.0162   3.267729   3.267948     1.5071     0.0469     0.0814    4.68344   2449.000    34.9299    34.9330    1503.22    4.68334  1039.1677  1039.1702     -1.005    7.44654 0.0000e+00
   2486.304     3.0165     3.0160   3.267675   3.267905     1.5072     0.0470     0.0814    4.68340   2448.000    34.9299    34.9332    1503.20    4.68330  1039.1632  1039.1658     -0.866    7.44656 0.0000e+00
   2485.282     3.0164     3.0160   3.267629   3.267858     1.5072     0.0422     0.0814    4.68305   2447.000    34.9299    34.9331    1503.18    4.68295  1039.1587  1039.1613     -0.781    7.44658 0.0000e+00
   2484.261     3.0165     3.0160   3.267586   3.267816     1.5073     0.0365     0.0814    4.68284   2446.000    34.9298    34.9331    1503.16    4.68274  1039.1541  1039.1566     -0.915    7.44657 0.0000e+00
   2483.239     3.0166     3.0159   3.267549   3.267767     1.5073     0.0431     0.0814    4.68227   2445.000    34.9297    34.9331    1503.15    4.68218  1039.1494  1039.1521     -1.142    7.44656 0.0000e+00
   2482.218     3.0166     3.0159   3.267506   3.267740     1.5078     0.0425     0.0814    4.68384   2444.000    34.9297    34.9332    1503.13    4.68374  1039.1449  1039.1477     -1.273    7.44656 0.0000e+00
   2481.196     3.0165     3.0160   3.267466   3.267692     1.5077     0.0348     0.0814    4.68261   2443.000    34.9297    34.9331    1503.11    4.68251  1039.1404  1039.1431     -1.274    7.44657 0.0000e+00
   2480.175     3.0167     3.0163   3.267452   3.267688     1.5077     0.0348     0.0814    4.68224   2442.000    34.9299    34.9331    1503.10    4.68214  1039.1359  1039.1384     -1.154    7.44653 0.0000e+00
   2479.153     3.0168     3.0163   3.267428   3.267655     1.5081     0.0467     0.0814    4.68341   2441.000    34.9300    34.9332    1503.08    4.68331  1039.1315  1039.1340     -0.958    7.44651 0.0000e+00
   2478.132     3.0168     3.0162   3.267380   3.267605     1.5083     0.0380     0.0815    4.68339   2440.000    34.9299    34.9332    1503.06    4.68330  1039.1268  1039.1295     -0.817    7.44651 0.0000e+00
   2477.110     3.0169     3.0163   3.267329   3.267562     1.5084     0.0428     0.0815    4.68350   2439.000    34.9297    34.9330    1503.04    4.68340  1039.1221  1039.1248     -0.835    7.44651 0.0000e+00
   2476.089     3.0177     3.0165   3.267370   3.267538     1.5085     0.0346     0.0814    4.68315   2438.000    34.9297    34.9330    1503.03    4.68305  1039.1176  1039.1202     -1.019    7.44635 0.0000e+00
   2475.067     3.0188     3.0179   3.267409   3.267602     1.5086     0.0446     0.0814    4.68263   2437.000    34.9296    34.9328    1503.02    4.68254  1039.1127  1039.1152     -1.212    7.44616 0.0000e+00
   2474.046     3.0211     3.0207   3.267583   3.267779     1.5086     0.0569     0.0812    4.68171   2436.000    34.9297    34.9325    1503.01    4.68161  1039.1079  1039.1101     -1.298    7.44572 0.0000e+00
   2473.024     3.0238     3.0234   3.267771   3.267992     1.5086     0.0351     0.0814    4.68074   2435.000    34.9296    34.9326    1503.01    4.68064  1039.1028  1039.1053     -1.233    7.44523 0.0000e+00
   2472.003     3.0243     3.0249   3.267812   3.268109     1.5087     0.0362     0.0814    4.68072   2434.000    34.9299    34.9329    1502.99    4.68062  1039.0985  1039.1007     -0.972    7.44511 0.0000e+00
   2470.981     3.0264     3.0252   3.267941   3.268102     1.5093     0.0465     0.0814    4.68264   2433.000    34.9297    34.9329    1502.98    4.68254  1039.0935  1039.0962     -0.672    7.44472 0.0000e+00
   2469.960     3.0269     3.0257   3.267934   3.268101     1.5096     0.0392     0.0813    4.68335   2432.000    34.9296    34.9329    1502.97    4.68326  1039.0887  1039.0916     -0.982    7.44463 0.0000e+00
   2468.938     3.0279     3.0267   3.267966   3.268144     1.5097     0.0347     0.0809    4.68292   2431.000    34.9295    34.9328    1502.95    4.68282  1039.0840  1039.0868     -1.318    7.44447 0.0000e+00
   2467.917     3.0286     3.0275   3.267987   3.268174     1.5098     0.0363     0.0811    4.68285   2430.000    34.9294    34.9328    1502.94    4.68275  1039.0793  1039.0820     -1.422    7.44434 0.0000e+00
   2466.895     3.0286     3.0282   3.267969   3.268196     1.5098     0.0466     0.0813    4.68222   2429.000    34.9297    34.9328    1502.92    4.68212  1039.0750  1039.0775     -1.323    7.44432 0.0000e+00
   2465.874     3.0285     3.0279   3.267932   3.268149     1.5098     0.0277     0.0817    4.68162   2428.000    34.9298    34.9330    1502.91    4.68152  1039.0706  1039.0731     -1.007    7.44433 0.0000e+00
   2464.852     3.0297     3.0281   3.267996   3.268143     1.5099     0.0338     0.0813    4.68100   2427.000    34.9297    34.9332    1502.89    4.68090  1039.0658  1039.0686     -0.621    7.44410 0.0000e+00
   2463.831     3.0326     3.0299   3.268173   3.268200     1.5100     0.0349     0.0813    4.68062   2426.000    34.9294    34.9325    1502.89    4.68052  1039.0605  1039.0634     -0.995    7.44360 0.0000e+00
   2462.809     3.0334     3.0307   3.268222   3.268242     1.5102     0.0410     0.0804    4.68077   2425.000    34.9295    34.9326    1502.87    4.68068  1039.0559  1039.0587     -1.336    7.44343 0.0000e+00
   2461.788     3.0369     3.0340   3.268469   3.268467     1.5105     0.0462     0.0812    4.68112   2424.000    34.9292    34.9322    1502.87    4.68102  1039.0507  1039.0535     -1.429    7.44279 0.0000e+00
   2460.767     3.0377     3.0371   3.268510   3.268714     1.5107     0.0357     0.0809    4.68143   2423.000    34.9293    34.9324    1502.86    4.68133  1039.0460  1039.0486     -1.348    7.44264 0.0000e+00
   2459.745     3.0373     3.0377   3.268465   3.268771     1.5109     0.0437     0.0809    4.68178   2422.000    34.9297    34.9330    1502.84    4.68168  1039.0419  1039.0444     -1.085    7.44269 0.0000e+00
   2458.724     3.0389     3.0387   3.268571   3.268809     1.5110     0.0376     0.0813    4.68146   2421.000    34.9298    34.9328    1502.83    4.68136  1039.0371  1039.0396     -0.645    7.44239 0.0000e+00
   2457.702     3.0405     3.0391   3.268644   3.268808     1.5115     0.0278     0.0809    4.68256   2420.000    34.9295    34.9328    1502.82    4.68247  1039.0321  1039.0349     -0.816    7.44212 0.0000e+00
   2456.681     3.0409     3.0392   3.268656   3.268763     1.5112     0.0375     0.0805    4.68057   2419.000    34.9296    34.9327    1502.80    4.68047  1039.0277  1039.0303     -1.258    7.44203 0.0000e+00
   2455.659     3.0419     3.0403   3.268679   3.268813     1.5117     0.0450     0.0810    4.68213   2418.000    34.9293    34.9326    1502.79    4.68204  1039.0227  1039.0255     -1.413    7.44186 0.0000e+00
   2454.638     3.0421     3.0412   3.268659   3.268875     1.5117     0.0346     0.0812    4.68179   2417.000    34.9293    34.9329    1502.77    4.68169  1039.0182  1039.0211     -1.396    7.44182 0.0000e+00
   2453.617     3.0420     3.0415   3.268625   3.268850     1.5119     0.0355     0.0812    4.68195   2416.000    34.9295    34.9327    1502.76    4.68185  1039.0138  1039.0164     -1.254    7.44183 0.0000e+00
   2452.595     3.0420     3.0414   3.268596   3.268811     1.5120     0.0269     0.0813    4.68181   2415.000    34.9296    34.9329    1502.74    4.68171  1039.0093  1039.0120     -1.030    7.44182 0.0000e+00
   2451.574     3.0429     3.0413   3.268636   3.268780     1.5124     0.0326     0.0806    4.68264   2414.000    34.9296    34.9330    1502.73    4.68254  1039.0046  1039.0076     -0.802    7.44165 0.0000e+00
   2450.552     3.0468     3.0429   3.268889   3.268853     1.5124     0.0349     0.0809    4.68161   2413.000    34.9290    34.9327    1502.72    4.68152  1038.9990  1039.0026     -0.807    7.44096 0.0000e+00
   2449.531     3.0504     3.0458   3.269141   3.269010     1.5124     0.0375     0.0811    4.68054   2412.000    34.9287    34.9320    1502.72    4.68044  1038.9938  1038.9971     -1.075    7.44031 0.0000e+00
   2448.510     3.0588     3.0540   3.269864   3.269646     1.5127     0.0469     0.0809    4.68007   2411.000    34.9290    34.9314    1502.74    4.67997  1038.9882  1038.9907     -1.269    7.43873 0.0000e+00
   2447.488     3.0642     3.0623   3.270315   3.270312     1.5130     0.0354     0.0812    4.68036   2410.000    34.9291    34.9310    1502.75    4.68026  1038.9829  1038.9846     -1.334    7.43772 0.0000e+00
   2446.467     3.0663     3.0664   3.270467   3.270708     1.5136     0.0355     0.0804    4.68203   2409.000    34.9292    34.9319    1502.74    4.68194  1038.9780  1038.9802     -1.257    7.43733 0.0000e+00
   2445.446     3.0677     3.0673   3.270548   3.270816     1.5136     0.0410     0.0807    4.68129   2408.000    34.9291    34.9328    1502.73    4.68120  1038.9733  1038.9762     -1.028    7.43706 0.0000e+00
   2444.424     3.0689     3.0678   3.270642   3.270810     1.5136     0.0399     0.0811    4.68074   2407.000    34.9294    34.9326    1502.72    4.68065  1038.9688  1038.9714     -0.717    7.43683 0.0000e+00
   2443.403     3.0691     3.0694   3.270623   3.270923     1.5137     0.0453     0.0809    4.68052   2406.000    34.9294    34.9327    1502.70    4.68043  1038.9642  1038.9667     -0.815    7.43678 0.0000e+00
   2442.382     3.0698     3.0685   3.270628   3.270779     1.5138     0.0344     0.0809    4.67998   2405.000    34.9293    34.9325    1502.69    4.67988  1038.9595  1038.9622     -1.141    7.43666 0.0000e+00
   2441.360     3.0713     3.0701   3.270729   3.270886     1.5138     0.0348     0.0815    4.67919   2404.000    34.9294    34.9325    1502.68    4.67909  1038.9547  1038.9574     -1.260    7.43638 0.0000e+00
   2440.339     3.0717     3.0710   3.270731   3.270936     1.5137     0.0354     0.0808    4.67825   2403.000    34.9294    34.9326    1502.66    4.67815  1038.9502  1038.9528     -1.219    7.43630 0.0000e+00
   2439.317     3.0717     3.0712   3.270686   3.270921     1.5140     0.0348     0.0809    4.67900   2402.000    34.9294    34.9327    1502.64    4.67890  1038.9457  1038.9482     -1.088    7.43631 0.0000e+00
   2438.296     3.0716     3.0708   3.270645   3.270850     1.5144     0.0348     0.0812    4.68032   2401.000    34.9295    34.9328    1502.63    4.68022  1038.9413  1038.9438     -1.000    7.43633 0.0000e+00
   2437.275     3.0717     3.0712   3.270610   3.270829     1.5146     0.0436     0.0807    4.68033   2400.000    34.9295    34.9326    1502.61    4.68024  1038.9366  1038.9391     -1.039    7.43631 0.0000e+00
   2436.253     3.0721     3.0713   3.270606   3.270812     1.5149     0.0394     0.0810    4.68123   2399.000    34.9295    34.9327    1502.59    4.68113  1038.9320  1038.9347     -1.105    7.43624 0.0000e+00
   2435.232     3.0720     3.0713   3.270565   3.270784     1.5149     0.0348     0.0810    4.68059   2398.000    34.9295    34.9329    1502.58    4.68050  1038.9275  1038.9303     -1.080    7.43624 0.0000e+00
   2434.211     3.0716     3.0712   3.270492   3.270734     1.5151     0.0348     0.0809    4.68075   2397.000    34.9296    34.9329    1502.56    4.68065  1038.9231  1038.9258     -0.966    7.43632 0.0000e+00
   2433.190     3.0714     3.0710   3.270432   3.270676     1.5152     0.0348     0.0807    4.68071   2396.000    34.9296    34.9329    1502.54    4.68061  1038.9186  1038.9213     -0.897    7.43636 0.0000e+00
   2432.168     3.0713     3.0707   3.270386   3.270619     1.5152     0.0353     0.0808    4.68025   2395.000    34.9296    34.9329    1502.52    4.68015  1038.9141  1038.9167     -0.977    7.43638 0.0000e+00
   2431.147     3.0710     3.0704   3.270334   3.270558     1.5155     0.0348     0.0807    4.68069   2394.000    34.9297    34.9330    1502.50    4.68059  1038.9097  1038.9124     -1.045    7.43642 0.0000e+00
   2430.126     3.0710     3.0704   3.270285   3.270516     1.5157     0.0348     0.0807    4.68142   2393.000    34.9296    34.9330    1502.49    4.68133  1038.9052  1038.9078     -1.037    7.43643 0.0000e+00
   2429.104     3.0710     3.0704   3.270254   3.270476     1.5156     0.0348     0.0808    4.68031   2392.000    34.9297    34.9330    1502.47    4.68021  1038.9006  1038.9033     -1.025    7.43642 0.0000e+00
   2428.083     3.0710     3.0704   3.270207   3.270435     1.5161     0.0425     0.0808    4.68173   2391.000    34.9297    34.9330    1502.45    4.68164  1038.8960  1038.8987     -1.061    7.43643 0.0000e+00
   2427.062     3.0710     3.0704   3.270170   3.270384     1.5162     0.0397     0.0810    4.68157   2390.000    34.9297    34.9329    1502.43    4.68147  1038.8915  1038.8942     -1.077    7.43642 0.0000e+00
   2426.041     3.0711     3.0704   3.270139   3.270357     1.5162     0.0350     0.0810    4.68096   2389.000    34.9297    34.9330    1502.42    4.68086  1038.8870  1038.8896     -0.986    7.43641 0.0000e+00
   2425.019     3.0709     3.0704   3.270088   3.270316     1.5163     0.0348     0.0813    4.68074   2388.000    34.9298    34.9331    1502.40    4.68064  1038.8826  1038.8851     -0.800    7.43644 0.0000e+00
   2423.998     3.0711     3.0704   3.270062   3.270275     1.5164     0.0454     0.0805    4.68076   2387.000    34.9297    34.9330    1502.38    4.68067  1038.8779  1038.8806     -0.860    7.43640 0.0000e+00
   2422.977     3.0712     3.0706   3.270020   3.270246     1.5166     0.0224     0.0810    4.68096   2386.000    34.9296    34.9329    1502.37    4.68086  1038.8733  1038.8760     -1.171    7.43639 0.0000e+00
   2421.956     3.0713     3.0708   3.269995   3.270233     1.5166     0.0444     0.0814    4.68019   2385.000    34.9297    34.9330    1502.35    4.68009  1038.8688  1038.8715     -1.354    7.43637 0.0000e+00
   2420.934     3.0718     3.0713   3.269997   3.270238     1.5172     0.0413     0.0812    4.68219   2384.000    34.9296    34.9331    1502.33    4.68209  1038.8641  1038.8668     -1.384    7.43628 0.0000e+00
   2419.913     3.0717     3.0716   3.269957   3.270222     1.5173     0.0367     0.0814    4.68204   2383.000    34.9298    34.9331    1502.32    4.68194  1038.8597  1038.8623     -1.278    7.43629 0.0000e+00
   2418.892     3.0719     3.0716   3.269942   3.270182     1.5175     0.0468     0.0812    4.68228   2382.000    34.9298    34.9330    1502.30    4.68218  1038.8551  1038.8577     -1.061    7.43624 0.0000e+00
   2417.871     3.0720     3.0714   3.269913   3.270132     1.5174     0.0447     0.0810    4.68124   2381.000    34.9298    34.9331    1502.28    4.68114  1038.8506  1038.8533     -0.848    7.43623 0.0000e+00
   2416.849     3.0721     3.0714   3.269868   3.270097     1.5175     0.0350     0.0811    4.68128   2380.000    34.9297    34.9331    1502.27    4.68118  1038.8459  1038.8488     -0.832    7.43623 0.0000e+00
   2415.828     3.0719     3.0714   3.269817   3.270051     1.5175     0.0283     0.0809    4.68068   2379.000    34.9297    34.9331    1502.25    4.68058  1038.8414  1038.8441     -0.835    7.43625 0.0000e+00
   2414.807     3.0720     3.0713   3.269786   3.270011     1.5177     0.0327     0.0805    4.68097   2378.000    34.9298    34.9331    1502.23    4.68087  1038.8370  1038.8397     -0.771    7.43624 0.0000e+00
   2413.786     3.0720     3.0714   3.269733   3.269965     1.5180     0.0348     0.0811    4.68156   2377.000    34.9296    34.9330    1502.22    4.68146  1038.8323  1038.8351     -0.989    7.43624 0.0000e+00
   2412.764     3.0720     3.0714   3.269696   3.269925     1.5183     0.0355     0.0807    4.68248   2376.000    34.9297    34.9330    1502.20    4.68238  1038.8279  1038.8306     -1.311    7.43624 0.0000e+00
   2411.743     3.0722     3.0715   3.269671   3.269895     1.5184     0.0348     0.0805    4.68237   2375.000    34.9296    34.9330    1502.18    4.68227  1038.8232  1038.8259     -1.498    7.43621 0.0000e+00
   2410.722     3.0723     3.0718   3.269643   3.269882     1.5186     0.0387     0.0812    4.68267   2374.000    34.9297    34.9330    1502.16    4.68257  1038.8187  1038.8214     -1.540    7.43619 0.0000e+00
   2409.701     3.0723     3.0719   3.269618   3.269853     1.5184     0.0467     0.0810    4.68084   2373.000    34.9298    34.9331    1502.15    4.68075  1038.8142  1038.8169     -1.440    7.43617 0.0000e+00
   2408.680     3.0722     3.0719   3.269580   3.269825     1.5187     0.0371     0.0812    4.68152   2372.000    34.9299    34.9332    1502.13    4.68143  1038.8098  1038.8124     -1.169    7.43618 0.0000e+00
   2407.658     3.0727     3.0720   3.269585   3.269794     1.5187     0.0540     0.0809    4.68118   2371.000    34.9300    34.9332    1502.12    4.68108  1038.8053  1038.8079     -0.637    7.43610 0.0000e+00
   2406.637     3.0729     3.0723   3.269548   3.269768     1.5189     0.0406     0.0807    4.68133   2370.000    34.9298    34.9330    1502.10    4.68123  1038.8005  1038.8031     -0.633    7.43607 0.0000e+00
   2405.616     3.0733     3.0724   3.269530   3.269750     1.5191     0.0347     0.0808    4.68174   2369.000    34.9296    34.9332    1502.08    4.68164  1038.7958  1038.7987     -1.162    7.43600 0.0000e+00
   2404.595     3.0734     3.0727   3.269495   3.269714     1.5189     0.0348     0.0805    4.68022   2368.000    34.9296    34.9329    1502.07    4.68012  1038.7913  1038.7939     -1.385    7.43598 0.0000e+00
   2403.574     3.0736     3.0730   3.269499   3.269719     1.5194     0.0426     0.0808    4.68165   2367.000    34.9299    34.9331    1502.05    4.68155  1038.7869  1038.7896     -1.480    7.43593 0.0000e+00
   2402.552     3.0746     3.0740   3.269534   3.269760     1.5195     0.0469     0.0805    4.68146   2366.000    34.9297    34.9330    1502.04    4.68136  1038.7821  1038.7847     -1.489    7.43575 0.0000e+00
   2401.531     3.0757     3.0759   3.269595   3.269866     1.5198     0.0470     0.0809    4.68215   2365.000    34.9298    34.9328    1502.03    4.68205  1038.7773  1038.7797     -1.418    7.43554 0.0000e+00
   2400.510     3.0761     3.0764   3.269582   3.269881     1.5198     0.0290     0.0807    4.68133   2364.000    34.9297    34.9329    1502.01    4.68123  1038.7727  1038.7753     -1.226    7.43548 0.0000e+00
   2399.489     3.0763     3.0761   3.269591   3.269848     1.5199     0.0231     0.0806    4.68114   2363.000    34.9300    34.9333    1501.99    4.68105  1038.7684  1038.7710     -0.815    7.43541 0.0000e+00
   2398.468     3.0778     3.0767   3.269670   3.269849     1.5201     0.0418     0.0811    4.68103   2362.000    34.9299    34.9332    1501.98    4.68093  1038.7635  1038.7662     -0.496    7.43515 0.0000e+00
   2397.447     3.0783     3.0771   3.269650   3.269825     1.5200     0.0474     0.0804    4.68007   2361.000    34.9296    34.9329    1501.97    4.67997  1038.7587  1038.7615     -1.061    7.43507 0.0000e+00
   2396.426     3.0783     3.0775   3.269609   3.269820     1.5203     0.0470     0.0811    4.68077   2360.000    34.9296    34.9329    1501.95    4.68067  1038.7542  1038.7568     -1.256    7.43507 0.0000e+00
   2395.405     3.0792     3.0787   3.269651   3.269878     1.5202     0.0470     0.0808    4.67955   2359.000    34.9296    34.9328    1501.94    4.67945  1038.7495  1038.7521     -1.299    7.43490 0.0000e+00
   2394.384     3.0794     3.0790   3.269639   3.269870     1.5206     0.0425     0.0811    4.68056   2358.000    34.9297    34.9329    1501.92    4.68046  1038.7450  1038.7476     -1.317    7.43485 0.0000e+00
   2393.362     3.0795     3.0791   3.269605   3.269835     1.5206     0.0363     0.0811    4.68000   2357.000    34.9297    34.9329    1501.90    4.67990  1038.7405  1038.7429     -1.346    7.43484 0.0000e+00
   2392.341     3.0796     3.0792   3.269591   3.269817     1.5209     0.0471     0.0811    4.68088   2356.000    34.9300    34.9330    1501.89    4.68078  1038.7361  1038.7385     -1.329    7.43482 0.0000e+00
   2391.320     3.0796     3.0791   3.269542   3.269784     1.5210     0.0382     0.0812    4.68085   2355.000    34.9298    34.9332    1501.87    4.68075  1038.7314  1038.7341     -1.187    7.43483 0.0000e+00
   2390.299     3.0793     3.0788   3.269492   3.269720     1.5212     0.0351     0.0808    4.68109   2354.000    34.9300    34.9332    1501.85    4.68099  1038.7271  1038.7296     -0.777    7.43486 0.0000e+00
   2389.278     3.0793     3.0788   3.269449   3.269674     1.5213     0.0348     0.0810    4.68076   2353.000    34.9299    34.9332    1501.84    4.68066  1038.7224  1038.7251     -0.519    7.43486 0.0000e+00
   2388.257     3.0794     3.0788   3.269388   3.269620     1.5214     0.0348     0.0810    4.68047   2352.000    34.9297    34.9330    1501.82    4.68038  1038.7178  1038.7203     -1.220    7.43487 0.0000e+00
   2387.236     3.0795     3.0787   3.269352   3.269579     1.5214     0.0445     0.0810    4.68015   2351.000    34.9296    34.9331    1501.80    4.68006  1038.7131  1038.7159     -1.474    7.43485 0.0000e+00
   2386.215     3.0790     3.0785   3.269289   3.269525     1.5218     0.0430     0.0814    4.68119   2350.000    34.9297    34.9331    1501.78    4.68109  1038.7087  1038.7115     -1.536    7.43492 0.0000e+00
   2385.194     3.0787     3.0781   3.269229   3.269463     1.5218     0.0348     0.0814    4.68051   2349.000    34.9299    34.9333    1501.76    4.68041  1038.7043  1038.7072     -1.468    7.43498 0.0000e+00
   2384.172     3.0784     3.0779   3.269176   3.269398     1.5218     0.0348     0.0814    4.68020   2348.000    34.9300    34.9332    1501.75    4.68010  1038.7000  1038.7025     -1.271    7.43503 0.0000e+00
   2383.151     3.0784     3.0778   3.269135   3.269356     1.5223     0.0352     0.0809    4.68193   2347.000    34.9301    34.9332    1501.73    4.68183  1038.6954  1038.6980     -0.926    7.43504 0.0000e+00
