       PrDM      T090C      T190C      C0S/m      C1S/m    Sbeox0V  FlECO-AFL   CStarAt0 Sbeox0ML/L      DepSM      Sal00      Sal11       SvDM Sbeox0ML/L  Density00  Density11     Dz/dtM  OxsatML/L       Flag
     28.272    10.5582    10.5558   3.846435   3.846523     2.2062     1.3276     0.3184    4.78413     28.000    34.8304    34.8336    1492.04    4.78387  1026.8501  1026.8530      0.346    6.24824 0.0000e+00
     29.282    10.5606    10.5569   3.846700   3.846628     2.2054     1.3687     0.3167    4.78235     29.000    34.8302    34.8330    1492.06    4.78208  1026.8541  1026.8569      0.832    6.24791 0.0000e+00
     30.292    10.5567    10.5519   3.846441   3.846328     2.2044     1.2388     0.3163    4.78071     30.000    34.8309    34.8343    1492.07    4.78045  1026.8599  1026.8634      1.032    6.24841 0.0000e+00
     31.302    10.5524    10.5498   3.846106   3.846172     2.2044     1.1714     0.3144    4.78158     31.000    34.8312    34.8343    1492.07    4.78131  1026.8655  1026.8683      0.739    6.24899 0.0000e+00
     32.311    10.5531    10.5536   3.846219   3.846483     2.2047     1.2574     0.3128    4.78303     32.000    34.8312    34.8334    1492.09    4.78276  1026.8699  1026.8715      0.199    6.24889 0.0000e+00
     33.321    10.5593    10.5620   3.846764   3.847254     2.2047     1.1816     0.3136    4.78295     33.000    34.8303    34.8327    1492.12    4.78268  1026.8727  1026.8740      0.895    6.24809 0.0000e+00
     34.331    10.5493    10.5511   3.845966   3.846478     2.2045     1.1776     0.3165    4.78406     34.000    34.8313    34.8348    1492.11    4.78379  1026.8798  1026.8821      0.766    6.24940 0.0000e+00
     35.341    10.5334    10.5352   3.844689   3.845143     2.2042     1.2157     0.3162    4.78560     35.000    34.8332    34.8361    1492.07    4.78533  1026.8885  1026.8905      0.552    6.25149 0.0000e+00
     36.351    10.5260    10.5258   3.844106   3.844318     2.2022     1.2586     0.3122    4.78138     36.000    34.8339    34.8362    1492.06    4.78111  1026.8950  1026.8969      0.478    6.25247 0.0000e+00
     37.360    10.5345    10.5344   3.844864   3.845157     2.2009     1.2215     0.3044    4.77745     37.000    34.8330    34.8360    1492.10    4.77719  1026.8973  1026.8998      0.395    6.25135 0.0000e+00
     38.370    10.5146    10.5108   3.843150   3.843190     2.2014     1.2304     0.3052    4.78137     38.000    34.8343    34.8383    1492.05    4.78110  1026.9065  1026.9103      0.547    6.25402 0.0000e+00
     39.380    10.4801    10.4921   3.840195   3.841582     2.2003     1.1711     0.3028    4.78250     39.000    34.8370    34.8395    1491.95    4.78224  1026.9192  1026.9191      0.442    6.25861 0.0000e+00
     40.390    10.4157    10.4166   3.834556   3.835079     2.1981     1.1967     0.2882    4.78372     40.000    34.8411    34.8455    1491.74    4.78346  1026.9384  1026.9417      0.586    6.26724 0.0000e+00
     41.400    10.3339    10.3365   3.827161   3.828033     2.1956     1.0238     0.2644    4.78568     41.000    34.8442    34.8505    1491.47    4.78542  1026.9597  1026.9641      0.934    6.27833 0.0000e+00
     42.410    10.2149    10.2009   3.816141   3.816198     2.1934     0.8662     0.2453    4.79281     42.000    34.8460    34.8600    1491.06    4.79255  1026.9863  1026.9998      0.814    6.29463 0.0000e+00
     43.420    10.0303     9.9782   3.798656   3.796340     2.1820     0.7898     0.2303    4.78087     43.000    34.8448    34.8717    1490.41    4.78062  1027.0217  1027.0518      0.050    6.32034 0.0000e+00
     44.429     9.3456     9.2869   3.737551   3.736247     2.1812     0.7311     0.2108    4.85239     44.000    34.8788    34.9226    1487.99    4.85215  1027.1685  1027.2124      1.114    6.41533 0.0000e+00
     45.439     9.0614     9.0512   3.712178   3.712051     2.1672     0.5314     0.1881    4.84361     45.000    34.8919    34.9005    1486.98    4.84337  1027.2300  1027.2383      0.943    6.45550 0.0000e+00
     46.449     9.0045     9.0166   3.706445   3.707796     2.1561     0.5113     0.1792    4.81859     46.000    34.8872    34.8895    1486.78    4.81835  1027.2401  1027.2400      0.327    6.46390 0.0000e+00
     47.459     8.8054     8.7991   3.688319   3.688874     2.1510     0.5343     0.1757    4.82619     47.000    34.8920    34.9040    1486.06    4.82596  1027.2805  1027.2909      0.604    6.49263 0.0000e+00
     48.469     8.5983     8.6003   3.669582   3.671023     2.1458     0.4412     0.1709    4.83454     48.000    34.8979    34.9111    1485.32    4.83431  1027.3225  1027.3325      0.874    6.52273 0.0000e+00
     49.479     8.3633     8.3584   3.648451   3.650267     2.1420     0.4008     0.1654    4.85027     49.000    34.9057    34.9300    1484.46    4.85005  1027.3699  1027.3898      0.784    6.55715 0.0000e+00
     50.489     7.9768     7.9751   3.613899   3.614256     2.1303     0.4370     0.1597    4.86017     50.000    34.9203    34.9259    1483.04    4.85995  1027.4452  1027.4498      0.307    6.61438 0.0000e+00
     51.499     7.8476     7.8541   3.601806   3.602880     2.1252     0.3979     0.1529    4.86032     51.000    34.9188    34.9238    1482.57    4.86011  1027.4680  1027.4709      0.645    6.63398 0.0000e+00
     52.508     7.6103     7.6177   3.580693   3.583217     2.1232     0.3406     0.1490    4.88243     52.000    34.9279    34.9478    1481.69    4.88221  1027.5149  1027.5295      0.696    6.66981 0.0000e+00
     53.518     7.3447     7.3454   3.557260   3.558132     2.1157     0.3179     0.1473    4.89100     53.000    34.9398    34.9486    1480.70    4.89080  1027.5676  1027.5745      0.465    6.71020 0.0000e+00
     54.528     7.1957     7.1979   3.543598   3.544243     2.1098     0.3580     0.1408    4.89136     54.000    34.9405    34.9452    1480.15    4.89116  1027.5942  1027.5977      0.408    6.73328 0.0000e+00
     55.538     7.1102     7.1088   3.536042   3.536311     2.1082     0.3205     0.1366    4.89710     55.000    34.9436    34.9480    1479.84    4.89689  1027.6135  1027.6171      0.826    6.74649 0.0000e+00
     56.548     7.0694     7.0688   3.532329   3.532846     2.1063     0.2810     0.1355    4.89679     56.000    34.9436    34.9500    1479.70    4.89659  1027.6239  1027.6289      0.897    6.75287 0.0000e+00
     57.558     6.9884     6.9854   3.525192   3.525515     2.1045     0.2787     0.1353    4.90150     57.000    34.9468    34.9534    1479.40    4.90130  1027.6423  1027.6481      0.653    6.76545 0.0000e+00
     58.568     6.9040     6.9146   3.517501   3.519564     2.1012     0.3214     0.1351    4.90217     58.000    34.9472    34.9592    1479.09    4.90197  1027.6592  1027.6671      0.212    6.77872 0.0000e+00
     59.578     6.6228     6.6202   3.495405   3.496028     2.0986     0.2801     0.1319    4.92739     59.000    34.9886    34.9982    1478.07    4.92719  1027.7352  1027.7432      1.075    6.82149 0.0000e+00
     60.588     6.5749     6.5739   3.491327   3.491622     2.0941     0.2157     0.1242    4.92000     60.000    34.9917    34.9960    1477.90    4.91981  1027.7489  1027.7524      1.031    6.82900 0.0000e+00
     61.598     6.5428     6.5422   3.488377   3.488620     2.0884     0.1935     0.1289    4.90685     61.000    34.9912    34.9944    1477.79    4.90666  1027.7574  1027.7601      0.499    6.83417 0.0000e+00
     62.608     6.5738     6.5309   3.490399   3.487440     2.0747     0.2222     0.1201    4.86192     62.000    34.9814    34.9924    1477.91    4.86173  1027.7501  1027.7646      0.441    6.82964 0.0000e+00
     63.618     6.5232     6.5226   3.486705   3.486804     2.0736     0.2055     0.1187    4.86494     63.000    34.9915    34.9933    1477.74    4.86476  1027.7697  1027.7711      0.846    6.83728 0.0000e+00
     64.628     6.5185     6.5175   3.486408   3.486513     2.0717     0.1744     0.1166    4.86010     64.000    34.9925    34.9948    1477.74    4.85991  1027.7758  1027.7776      0.766    6.83799 0.0000e+00
     65.638     6.5064     6.5050   3.485400   3.485489     2.0684     0.1710     0.1173    4.85193     65.000    34.9932    34.9956    1477.71    4.85174  1027.7826  1027.7847      0.376    6.83991 0.0000e+00
     66.648     6.4931     6.4913   3.484233   3.484324     2.0642     0.1887     0.1157    4.84118     66.000    34.9933    34.9962    1477.68    4.84100  1027.7891  1027.7915      0.483    6.84203 0.0000e+00
     67.658     6.4572     6.4567   3.481271   3.481574     2.0632     0.1728     0.1150    4.84285     67.000    34.9965    35.0005    1477.56    4.84267  1027.8010  1027.8043      0.686    6.84765 0.0000e+00
     68.668     6.4220     6.4208   3.478071   3.478279     2.0609     0.1438     0.1134    4.84078     68.000    34.9963    34.9999    1477.43    4.84060  1027.8103  1027.8132      0.558    6.85332 0.0000e+00
     69.678     6.3815     6.3805   3.474509   3.474638     2.0584     0.1399     0.1125    4.83840     69.000    34.9975    35.0000    1477.29    4.83822  1027.8213  1027.8235      0.459    6.85978 0.0000e+00
     70.688     6.3687     6.3673   3.473588   3.473633     2.0558     0.1303     0.1139    4.83233     70.000    34.9999    35.0018    1477.26    4.83215  1027.8296  1027.8313      0.435    6.86175 0.0000e+00
     71.698     6.3413     6.3405   3.471331   3.471546     2.0547     0.0995     0.1085    4.83290     71.000    35.0023    35.0055    1477.17    4.83272  1027.8397  1027.8424      0.682    6.86606 0.0000e+00
     72.708     6.3245     6.3237   3.469813   3.469919     2.0535     0.1079     0.1065    4.83181     72.000    35.0020    35.0040    1477.12    4.83163  1027.8464  1027.8481      0.717    6.86879 0.0000e+00
     73.718     6.3048     6.3030   3.467959   3.467992     2.0511     0.1013     0.1061    4.82722     73.000    35.0010    35.0032    1477.06    4.82704  1027.8529  1027.8549      0.364    6.87202 0.0000e+00
     74.728     6.2936     6.2922   3.466912   3.466912     2.0483     0.1037     0.1053    4.82062     74.000    35.0002    35.0016    1477.03    4.82044  1027.8584  1027.8597      0.653    6.87387 0.0000e+00
     75.738     6.2956     6.2943   3.467218   3.467225     2.0474     0.0953     0.1054    4.81829     75.000    35.0010    35.0025    1477.06    4.81811  1027.8634  1027.8647      0.779    6.87350 0.0000e+00
     76.748     6.2928     6.2910   3.467115   3.467100     2.0461     0.2224     0.1049    4.81494     76.000    35.0022    35.0039    1477.06    4.81476  1027.8694  1027.8710      0.373    6.87390 0.0000e+00
     77.758     6.2906     6.2892   3.466979   3.466985     2.0449     0.0647     0.1053    4.81229     77.000    35.0025    35.0040    1477.07    4.81211  1027.8745  1027.8759      0.654    6.87425 0.0000e+00
     78.768     6.2858     6.2845   3.466628   3.466673     2.0443     0.0964     0.1032    4.81163     78.000    35.0030    35.0048    1477.07    4.81145  1027.8802  1027.8818      0.793    6.87500 0.0000e+00
     79.778     6.2805     6.2794   3.466215   3.466246     2.0435     0.0889     0.1041    4.81040     79.000    35.0033    35.0048    1477.07    4.81022  1027.8857  1027.8871      0.500    6.87584 0.0000e+00
     80.788     6.2783     6.2772   3.466042   3.466062     2.0423     0.0947     0.1032    4.80747     80.000    35.0030    35.0045    1477.07    4.80729  1027.8905  1027.8918      0.405    6.87621 0.0000e+00
     81.798     6.2778     6.2766   3.466017   3.466026     2.0415     0.0942     0.1028    4.80567     81.000    35.0028    35.0041    1477.09    4.80549  1027.8950  1027.8962      0.473    6.87631 0.0000e+00
     82.808     6.2711     6.2698   3.465451   3.465506     2.0411     0.0944     0.1031    4.80572     82.000    35.0029    35.0047    1477.08    4.80554  1027.9006  1027.9022      0.729    6.87739 0.0000e+00
     83.818     6.2556     6.2542   3.464033   3.464088     2.0401     0.0971     0.1057    4.80528     83.000    35.0024    35.0044    1477.03    4.80510  1027.9070  1027.9087      0.577    6.87992 0.0000e+00
     84.828     6.2186     6.2161   3.460523   3.460530     2.0387     0.0955     0.1032    4.80583     84.000    35.0004    35.0032    1476.90    4.80565  1027.9149  1027.9175      0.371    6.88600 0.0000e+00
     85.838     6.1654     6.1636   3.455705   3.455754     2.0379     0.0917     0.1024    4.81033     85.000    35.0006    35.0029    1476.71    4.81015  1027.9268  1027.9288      0.732    6.89465 0.0000e+00
     86.848     6.1554     6.1539   3.454856   3.454853     2.0375     0.0720     0.1020    4.81098     86.000    35.0008    35.0023    1476.68    4.81080  1027.9329  1027.9343      0.806    6.89626 0.0000e+00
     87.858     6.1483     6.1467   3.454211   3.454181     2.0368     0.0564     0.1014    4.81027     87.000    35.0004    35.0017    1476.67    4.81009  1027.9381  1027.9393      0.588    6.89744 0.0000e+00
     88.868     6.1333     6.1305   3.452764   3.452709     2.0354     0.0700     0.1006    4.80847     88.000    34.9990    35.0012    1476.63    4.80830  1027.9437  1027.9458      0.102    6.89994 0.0000e+00
     89.878     6.0923     6.0909   3.449047   3.449110     2.0353     0.0777     0.1000    4.81373     89.000    34.9989    35.0010    1476.48    4.81355  1027.9536  1027.9556      1.261    6.90662 0.0000e+00
     90.888     6.0753     6.0733   3.447483   3.447563     2.0352     0.0645     0.1009    4.81609     90.000    34.9983    35.0012    1476.43    4.81592  1027.9600  1027.9626      1.272    6.90943 0.0000e+00
     91.899     6.0612     6.0590   3.446160   3.446121     2.0344     0.0558     0.1005    4.81587     91.000    34.9974    34.9992    1476.39    4.81569  1027.9658  1027.9675      0.824    6.91177 0.0000e+00
     92.909     6.0647     6.0533   3.446398   3.445427     2.0349     0.0669     0.1006    4.81762     92.000    34.9959    34.9967    1476.42    4.81744  1027.9689  1027.9709      0.140    6.91127 0.0000e+00
     93.919     6.0266     6.0254   3.442812   3.443117     2.0342     0.0498     0.1007    4.82092     93.000    34.9943    34.9989    1476.28    4.82074  1027.9772  1027.9810      0.842    6.91757 0.0000e+00
     94.929     5.9805     5.9793   3.438469   3.438514     2.0328     0.0612     0.0998    4.82272     94.000    34.9923    34.9941    1476.11    4.82254  1027.9863  1027.9879      0.761    6.92521 0.0000e+00
     95.939     5.9577     5.9577   3.436301   3.436466     2.0317     0.0467     0.0996    4.82271     95.000    34.9908    34.9927    1476.03    4.82253  1027.9927  1027.9943      0.574    6.92901 0.0000e+00
     96.949     5.9447     5.9436   3.435059   3.435046     2.0320     0.0470     0.0997    4.82576     96.000    34.9897    34.9907    1476.00    4.82559  1027.9982  1027.9991      0.398    6.93120 0.0000e+00
     97.959     5.9402     5.9390   3.434631   3.434616     2.0321     0.0470     0.0992    4.82714     97.000    34.9890    34.9901    1475.99    4.82697  1028.0028  1028.0039      0.373    6.93197 0.0000e+00
     98.969     5.9373     5.9361   3.434433   3.434409     2.0322     0.0470     0.0994    4.82845     98.000    34.9893    34.9902    1476.00    4.82827  1028.0081  1028.0089      0.766    6.93244 0.0000e+00
     99.980     5.9334     5.9328   3.434155   3.434243     2.0325     0.0470     0.1024    4.83069     99.000    34.9896    34.9912    1476.00    4.83052  1028.0134  1028.0149      0.932    6.93306 0.0000e+00
    100.990     5.9292     5.9275   3.433803   3.433747     2.0320     0.0442     0.0994    4.83030    100.000    34.9894    34.9905    1476.00    4.83013  1028.0186  1028.0197      0.415    6.93376 0.0000e+00
    102.000     5.9259     5.9239   3.433540   3.433475     2.0311     0.0458     0.0991    4.82847    101.000    34.9893    34.9906    1476.00    4.82829  1028.0236  1028.0249      0.870    6.93430 0.0000e+00
    103.010     5.9206     5.9193   3.433120   3.433111     2.0310     0.0418     0.0988    4.82918    102.000    34.9895    34.9908    1476.00    4.82901  1028.0291  1028.0303      1.120    6.93516 0.0000e+00
    104.020     5.9099     5.9065   3.432154   3.432079     2.0303     0.0464     0.0988    4.82895    103.000    34.9891    34.9918    1475.97    4.82877  1028.0348  1028.0374      0.987    6.93694 0.0000e+00
    105.030     5.8887     5.8872   3.430221   3.430223     2.0294     0.0443     0.0991    4.82938    104.000    34.9886    34.9902    1475.90    4.82921  1028.0417  1028.0432      0.727    6.94045 0.0000e+00
    106.040     5.8676     5.8663   3.428165   3.428254     2.0287     0.0471     0.0987    4.83048    105.000    34.9867    34.9890    1475.83    4.83031  1028.0476  1028.0497      0.687    6.94402 0.0000e+00
    107.051     5.8379     5.8382   3.425327   3.425604     2.0283     0.0424     0.0988    4.83350    106.000    34.9847    34.9876    1475.73    4.83333  1028.0546  1028.0568      0.744    6.94900 0.0000e+00
    108.061     5.8115     5.8096   3.422797   3.422853     2.0280     0.0471     0.0989    4.83638    107.000    34.9828    34.9854    1475.64    4.83621  1028.0610  1028.0634      0.845    6.95345 0.0000e+00
    109.071     5.7750     5.7730   3.419400   3.419458     2.0273     0.0596     0.0989    4.83947    108.000    34.9815    34.9843    1475.51    4.83930  1028.0695  1028.0719      1.057    6.95954 0.0000e+00
    110.081     5.7563     5.7549   3.417759   3.417806     2.0272     0.0598     0.0985    4.84196    109.000    34.9817    34.9837    1475.45    4.84179  1028.0767  1028.0784      1.199    6.96262 0.0000e+00
    111.091     5.7435     5.7424   3.416594   3.416651     2.0268     0.0460     0.0984    4.84301    110.000    34.9812    34.9830    1475.41    4.84284  1028.0825  1028.0840      1.247    6.96476 0.0000e+00
    112.102     5.7356     5.7341   3.415874   3.415900     2.0269     0.0438     0.0979    4.84502    111.000    34.9807    34.9825    1475.40    4.84485  1028.0878  1028.0894      1.245    6.96609 0.0000e+00
    113.112     5.7248     5.7236   3.414933   3.414940     2.0265     0.0476     0.0982    4.84568    112.000    34.9807    34.9820    1475.37    4.84551  1028.0938  1028.0950      1.177    6.96788 0.0000e+00
    114.122     5.7167     5.7153   3.414217   3.414217     2.0258     0.0443     0.0980    4.84483    113.000    34.9804    34.9818    1475.35    4.84466  1028.0992  1028.1006      0.972    6.96925 0.0000e+00
    115.132     5.7146     5.7128   3.414039   3.413941     2.0256     0.0436     0.0979    4.84527    114.000    34.9800    34.9808    1475.36    4.84510  1028.1039  1028.1047      0.605    6.96961 0.0000e+00
    116.142     5.7103     5.7096   3.413664   3.413688     2.0249     0.0424     0.0976    4.84424    115.000    34.9797    34.9807    1475.36    4.84407  1028.1088  1028.1096      0.727    6.97033 0.0000e+00
    117.153     5.7083     5.7069   3.413524   3.413496     2.0244     0.0436     0.0977    4.84358    116.000    34.9796    34.9808    1475.37    4.84341  1028.1136  1028.1147      1.120    6.97066 0.0000e+00
    118.163     5.7014     5.7003   3.412935   3.412978     2.0238     0.0311     0.0965    4.84310    117.000    34.9796    34.9812    1475.36    4.84294  1028.1191  1028.1205      1.320    6.97182 0.0000e+00
    119.173     5.6957     5.6945   3.412454   3.412459     2.0234     0.0349     0.0972    4.84320    118.000    34.9794    34.9807    1475.35    4.84303  1028.1244  1028.1256      1.395    6.97276 0.0000e+00
    120.183     5.6939     5.6926   3.412333   3.412299     2.0232     0.0472     0.0972    4.84340    119.000    34.9795    34.9804    1475.36    4.84324  1028.1294  1028.1302      1.394    6.97307 0.0000e+00
    121.194     5.6928     5.6915   3.412263   3.412232     2.0225     0.0437     0.0971    4.84185    120.000    34.9793    34.9803    1475.37    4.84168  1028.1339  1028.1349      1.343    6.97326 0.0000e+00
    122.204     5.6918     5.6907   3.412266   3.412239     2.0220     0.0434     0.1024    4.84108    121.000    34.9798    34.9807    1475.38    4.84091  1028.1392  1028.1400      1.191    6.97340 0.0000e+00
    123.214     5.6906     5.6895   3.412201   3.412194     2.0216     0.0428     0.0978    4.84067    122.000    34.9798    34.9808    1475.39    4.84051  1028.1439  1028.1449      0.844    6.97360 0.0000e+00
    124.224     5.6841     5.6825   3.411634   3.411589     2.0203     0.0418     0.0972    4.83774    123.000    34.9795    34.9807    1475.38    4.83757  1028.1492  1028.1503      0.465    6.97468 0.0000e+00
    125.235     5.6778     5.6763   3.411097   3.411073     2.0207     0.0229     0.0974    4.84060    124.000    34.9795    34.9808    1475.38    4.84043  1028.1547  1028.1558      0.862    6.97574 0.0000e+00
    126.245     5.6702     5.6691   3.410421   3.410513     2.0207     0.0233     0.0967    4.84215    125.000    34.9791    34.9813    1475.36    4.84199  1028.1600  1028.1619      1.277    6.97702 0.0000e+00
    127.255     5.6597     5.6580   3.409475   3.409461     2.0210     0.0394     0.0989    4.84508    126.000    34.9787    34.9803    1475.33    4.84491  1028.1656  1028.1671      1.524    6.97878 0.0000e+00
    128.265     5.6563     5.6547   3.409190   3.409184     2.0210     0.0422     0.0980    4.84588    127.000    34.9785    34.9801    1475.34    4.84571  1028.1705  1028.1720      1.644    6.97936 0.0000e+00
    129.276     5.6492     5.6477   3.408537   3.408596     2.0211     0.0418     0.0987    4.84800    128.000    34.9779    34.9801    1475.32    4.84783  1028.1757  1028.1776      1.650    6.98057 0.0000e+00
    130.286     5.6355     5.6346   3.407295   3.407384     2.0211     0.0417     0.0971    4.85019    129.000    34.9774    34.9794    1475.28    4.85002  1028.1816  1028.1833      1.539    6.98287 0.0000e+00
    131.296     5.6294     5.6281   3.406755   3.406779     2.0206     0.0431     0.0977    4.85005    130.000    34.9770    34.9787    1475.28    4.84988  1028.1868  1028.1882      1.310    6.98389 0.0000e+00
    132.307     5.6246     5.6232   3.406313   3.406298     2.0199     0.0431     0.0978    4.84915    131.000    34.9765    34.9778    1475.27    4.84898  1028.1917  1028.1927      0.954    6.98473 0.0000e+00
    133.317     5.6181     5.6155   3.405706   3.405581     2.0189     0.0368     0.0970    4.84735    132.000    34.9758    34.9771    1475.26    4.84718  1028.1965  1028.1979      0.467    6.98584 0.0000e+00
    134.327     5.6017     5.5997   3.404176   3.404121     2.0174     0.0478     0.0959    4.84502    133.000    34.9748    34.9763    1475.21    4.84486  1028.2025  1028.2039      0.781    6.98861 0.0000e+00
    135.337     5.5878     5.5865   3.402930   3.402975     2.0168     0.0470     0.0960    4.84553    134.000    34.9745    34.9764    1475.17    4.84537  1028.2086  1028.2103      1.236    6.99094 0.0000e+00
    136.348     5.5821     5.5809   3.402445   3.402459     2.0159     0.0433     0.0971    4.84400    135.000    34.9744    34.9759    1475.16    4.84383  1028.2140  1028.2152      1.368    6.99190 0.0000e+00
    137.358     5.5800     5.5790   3.402298   3.402299     2.0156     0.0392     0.0968    4.84394    136.000    34.9744    34.9755    1475.17    4.84378  1028.2189  1028.2198      1.288    6.99225 0.0000e+00
    138.368     5.5778     5.5765   3.402169   3.402147     2.0150     0.0354     0.0963    4.84304    137.000    34.9747    34.9757    1475.18    4.84287  1028.2240  1028.2250      1.154    6.99260 0.0000e+00
    139.379     5.5684     5.5664   3.401350   3.401392     2.0148     0.0227     0.0978    4.84399    138.000    34.9745    34.9771    1475.16    4.84382  1028.2297  1028.2321      1.174    6.99417 0.0000e+00
    140.389     5.5455     5.5439   3.399252   3.399283     2.0149     0.0233     0.0959    4.84793    139.000    34.9738    34.9759    1475.08    4.84776  1028.2367  1028.2385      1.302    6.99803 0.0000e+00
    141.399     5.5377     5.5364   3.398539   3.398596     2.0150     0.0379     0.0977    4.84990    140.000    34.9734    34.9753    1475.07    4.84974  1028.2419  1028.2438      1.355    6.99936 0.0000e+00
    142.410     5.5242     5.5228   3.397332   3.397388     2.0150     0.0408     0.0967    4.85227    141.000    34.9730    34.9751    1475.03    4.85211  1028.2482  1028.2499      1.236    7.00163 0.0000e+00
    143.420     5.5163     5.5152   3.396622   3.396631     2.0149     0.0327     0.0967    4.85360    142.000    34.9726    34.9739    1475.01    4.85344  1028.2534  1028.2545      0.816    7.00297 0.0000e+00
    144.430     5.5133     5.5121   3.396336   3.396294     2.0149     0.0389     0.0957    4.85465    143.000    34.9719    34.9727    1475.02    4.85448  1028.2578  1028.2587      0.397    7.00350 0.0000e+00
    145.441     5.5142     5.5127   3.396443   3.396384     2.0147     0.0406     0.0959    4.85449    144.000    34.9717    34.9726    1475.04    4.85433  1028.2623  1028.2632      1.059    7.00337 0.0000e+00
    146.451     5.5134     5.5122   3.396424   3.396397     2.0147     0.0472     0.0955    4.85510    145.000    34.9718    34.9727    1475.05    4.85494  1028.2671  1028.2679      1.365    7.00349 0.0000e+00
    147.462     5.5128     5.5117   3.396410   3.396408     2.0145     0.0319     0.0947    4.85533    146.000    34.9717    34.9728    1475.06    4.85517  1028.2717  1028.2727      1.470    7.00359 0.0000e+00
    148.472     5.5131     5.5122   3.396478   3.396472     2.0139     0.0256     0.0958    4.85395    147.000    34.9717    34.9725    1475.08    4.85379  1028.2764  1028.2771      1.445    7.00355 0.0000e+00
    149.482     5.5098     5.5075   3.396195   3.396201     2.0141     0.0419     0.0958    4.85542    148.000    34.9713    34.9738    1475.08    4.85526  1028.2811  1028.2833      1.344    7.00412 0.0000e+00
    150.493     5.4953     5.4934   3.394923   3.394861     2.0136     0.0421     0.0958    4.85641    149.000    34.9713    34.9726    1475.04    4.85625  1028.2876  1028.2888      1.221    7.00655 0.0000e+00
    151.503     5.4937     5.4926   3.394809   3.394794     2.0131     0.0441     0.0964    4.85571    150.000    34.9711    34.9722    1475.05    4.85555  1028.2922  1028.2933      1.119    7.00681 0.0000e+00
    152.513     5.4935     5.4921   3.394844   3.394818     2.0124     0.0431     0.0971    4.85406    151.000    34.9712    34.9723    1475.07    4.85389  1028.2971  1028.2981      0.988    7.00685 0.0000e+00
    153.524     5.4913     5.4899   3.394692   3.394650     2.0123     0.0408     0.0955    4.85473    152.000    34.9713    34.9723    1475.07    4.85457  1028.3020  1028.3030      0.754    7.00722 0.0000e+00
