       PrDM      T090C      T190C      C0S/m      C1S/m    Sbeox0V  FlECO-AFL   CStarAt0 Sbeox0ML/L      DepSM      Sal00      Sal11       SvDM Sbeox0ML/L  Density00  Density11     Dz/dtM  OxsatML/L       Flag
    548.981     4.3827     4.3820   3.308537   3.308668     1.8957     0.0223     0.0890    4.85554    543.000    34.9276    34.9299    1476.90    4.85541  1030.2241  1030.2261      1.720    7.19938 0.0000e+00
    549.994     4.3791     4.3782   3.308262   3.308359     1.8957     0.0333     0.0891    4.85664    544.000    34.9277    34.9297    1476.90    4.85651  1030.2292  1030.2311      1.682    7.20002 0.0000e+00
    551.006     4.3783     4.3774   3.308219   3.308303     1.8956     0.0403     0.0890    4.85685    545.000    34.9275    34.9294    1476.92    4.85672  1030.2339  1030.2355      1.455    7.20017 0.0000e+00
    552.018     4.3783     4.3774   3.308268   3.308338     1.8948     0.0333     0.0890    4.85463    546.000    34.9275    34.9293    1476.93    4.85449  1030.2385  1030.2401      0.902    7.20016 0.0000e+00
    553.031     4.3779     4.3764   3.308232   3.308285     1.8946     0.0319     0.0887    4.85490    547.000    34.9270    34.9292    1476.95    4.85477  1030.2428  1030.2448      0.314    7.20026 0.0000e+00
    554.043     4.3763     4.3753   3.308169   3.308237     1.8946     0.0224     0.0886    4.85558    548.000    34.9274    34.9293    1476.96    4.85544  1030.2480  1030.2495      1.361    7.20052 0.0000e+00
    555.055     4.3758     4.3750   3.308164   3.308267     1.8948     0.0311     0.0890    4.85708    549.000    34.9274    34.9294    1476.97    4.85695  1030.2527  1030.2544      1.697    7.20061 0.0000e+00
    556.068     4.3751     4.3741   3.308146   3.308214     1.8946     0.0365     0.0890    4.85715    550.000    34.9273    34.9292    1476.99    4.85701  1030.2573  1030.2590      1.824    7.20073 0.0000e+00
    557.080     4.3735     4.3723   3.308030   3.308124     1.8946     0.0202     0.0890    4.85799    551.000    34.9272    34.9294    1477.00    4.85785  1030.2621  1030.2640      1.757    7.20103 0.0000e+00
    558.093     4.3694     4.3688   3.307688   3.307832     1.8945     0.0122     0.0890    4.85885    552.000    34.9269    34.9292    1476.99    4.85872  1030.2671  1030.2689      1.506    7.20175 0.0000e+00
    559.105     4.3652     4.3643   3.307333   3.307444     1.8943     0.0219     0.0890    4.85934    553.000    34.9266    34.9289    1476.99    4.85921  1030.2720  1030.2738      1.033    7.20250 0.0000e+00
    560.117     4.3633     4.3623   3.307175   3.307256     1.8942     0.0302     0.0889    4.85978    554.000    34.9263    34.9282    1477.00    4.85964  1030.2766  1030.2782      0.473    7.20286 0.0000e+00
    561.130     4.3615     4.3606   3.307057   3.307147     1.8944     0.0339     0.0887    4.86129    555.000    34.9263    34.9283    1477.01    4.86116  1030.2815  1030.2832      1.095    7.20318 0.0000e+00
    562.142     4.3604     4.3597   3.307006   3.307112     1.8941     0.0230     0.0888    4.86100    556.000    34.9263    34.9283    1477.02    4.86086  1030.2863  1030.2880      1.487    7.20337 0.0000e+00
    563.155     4.3604     4.3599   3.307054   3.307176     1.8942     0.0234     0.0890    4.86213    557.000    34.9263    34.9283    1477.04    4.86199  1030.2909  1030.2926      1.606    7.20336 0.0000e+00
    564.167     4.3594     4.3586   3.307022   3.307119     1.8943     0.0226     0.0890    4.86323    558.000    34.9265    34.9284    1477.05    4.86310  1030.2959  1030.2975      1.499    7.20354 0.0000e+00
    565.179     4.3570     4.3562   3.306839   3.306960     1.8943     0.0232     0.0892    4.86395    559.000    34.9264    34.9286    1477.06    4.86381  1030.3007  1030.3025      1.182    7.20397 0.0000e+00
    566.192     4.3528     4.3516   3.306482   3.306563     1.8937     0.0154     0.0889    4.86306    560.000    34.9260    34.9283    1477.06    4.86293  1030.3055  1030.3075      0.727    7.20471 0.0000e+00
    567.204     4.3493     4.3487   3.306200   3.306301     1.8930     0.0321     0.0889    4.86175    561.000    34.9259    34.9277    1477.06    4.86162  1030.3105  1030.3121      0.733    7.20534 0.0000e+00
    568.217     4.3483     4.3475   3.306154   3.306248     1.8924     0.0460     0.0887    4.86063    562.000    34.9259    34.9279    1477.07    4.86050  1030.3153  1030.3170      1.119    7.20551 0.0000e+00
    569.229     4.3471     4.3456   3.306086   3.306139     1.8925     0.0312     0.0887    4.86179    563.000    34.9258    34.9280    1477.08    4.86166  1030.3201  1030.3219      1.318    7.20573 0.0000e+00
    570.242     4.3465     4.3446   3.306065   3.306055     1.8918     0.0267     0.0891    4.85999    564.000    34.9256    34.9275    1477.10    4.85985  1030.3247  1030.3263      1.335    7.20584 0.0000e+00
    571.254     4.3443     4.3438   3.305895   3.306040     1.8920     0.0349     0.0887    4.86142    565.000    34.9254    34.9277    1477.10    4.86129  1030.3295  1030.3312      1.208    7.20624 0.0000e+00
    572.267     4.3416     4.3407   3.305687   3.305774     1.8915     0.0237     0.0885    4.86099    566.000    34.9253    34.9273    1477.11    4.86086  1030.3342  1030.3359      1.034    7.20671 0.0000e+00
    573.279     4.3404     4.3346   3.305620   3.305268     1.8910     0.0351     0.0885    4.85995    567.000    34.9252    34.9273    1477.12    4.85981  1030.3390  1030.3414      1.027    7.20693 0.0000e+00
    574.292     4.3354     4.3353   3.305196   3.305360     1.8908     0.0348     0.0884    4.86049    568.000    34.9251    34.9271    1477.11    4.86036  1030.3441  1030.3458      1.058    7.20783 0.0000e+00
    575.304     4.3344     4.3338   3.305146   3.305243     1.8904     0.0238     0.0884    4.85980    569.000    34.9250    34.9267    1477.13    4.85966  1030.3489  1030.3503      0.979    7.20800 0.0000e+00
    576.316     4.3351     4.3351   3.305250   3.305407     1.8906     0.0428     0.0887    4.86115    570.000    34.9249    34.9268    1477.15    4.86102  1030.3534  1030.3549      0.861    7.20788 0.0000e+00
    577.329     4.3342     4.3332   3.305209   3.305281     1.8909     0.0226     0.0887    4.86297    571.000    34.9248    34.9268    1477.16    4.86284  1030.3580  1030.3597      0.959    7.20804 0.0000e+00
    578.341     4.3318     4.3316   3.305031   3.305179     1.8910     0.0249     0.0887    4.86414    572.000    34.9248    34.9267    1477.17    4.86401  1030.3630  1030.3645      1.120    7.20847 0.0000e+00
    579.354     4.3325     4.3311   3.305134   3.305190     1.8914     0.0351     0.0888    4.86608    573.000    34.9247    34.9268    1477.18    4.86595  1030.3674  1030.3693      1.130    7.20835 0.0000e+00
    580.366     4.3331     4.3318   3.305228   3.305259     1.8916     0.0229     0.0884    4.86737    574.000    34.9247    34.9265    1477.20    4.86724  1030.3721  1030.3737      1.007    7.20825 0.0000e+00
    581.379     4.3323     4.3319   3.305197   3.305319     1.8918     0.0226     0.0886    4.86891    575.000    34.9247    34.9265    1477.22    4.86878  1030.3767  1030.3783      0.915    7.20839 0.0000e+00
    582.391     4.3329     4.3315   3.305296   3.305344     1.8919     0.0215     0.0888    4.86970    576.000    34.9246    34.9267    1477.24    4.86957  1030.3812  1030.3831      1.062    7.20828 0.0000e+00
    583.404     4.3289     4.3268   3.304936   3.305028     1.8911     0.0103     0.0889    4.86803    577.000    34.9241    34.9274    1477.23    4.86790  1030.3860  1030.3889      1.257    7.20901 0.0000e+00
    584.416     4.3084     4.3009   3.302971   3.302521     1.8911     0.0204     0.0886    4.87145    578.000    34.9221    34.9247    1477.16    4.87132  1030.3916  1030.3947      1.334    7.21272 0.0000e+00
    585.429     4.2976     4.2962   3.301974   3.302094     1.8908     0.0284     0.0886    4.87234    579.000    34.9213    34.9241    1477.13    4.87221  1030.3970  1030.3993      1.286    7.21467 0.0000e+00
    586.442     4.2782     4.2751   3.300085   3.300187     1.8908     0.0356     0.0884    4.87587    580.000    34.9190    34.9235    1477.07    4.87574  1030.4021  1030.4060      1.092    7.21819 0.0000e+00
    587.454     4.2582     4.2578   3.298155   3.298280     1.8907     0.0299     0.0882    4.87862    581.000    34.9168    34.9188    1477.00    4.87849  1030.4075  1030.4092      0.794    7.22182 0.0000e+00
    588.467     4.2649     4.2707   3.298853   3.299472     1.8921     0.0223     0.0880    4.88316    582.000    34.9175    34.9186    1477.04    4.88303  1030.4119  1030.4121      0.775    7.22062 0.0000e+00
    589.479     4.2801     4.2761   3.300426   3.300173     1.8943     0.0459     0.0879    4.88956    583.000    34.9194    34.9206    1477.12    4.88942  1030.4163  1030.4177      1.038    7.21784 0.0000e+00
    590.492     4.2847     4.2839   3.300936   3.301032     1.8962     0.0258     0.0880    4.89631    584.000    34.9200    34.9220    1477.16    4.89617  1030.4208  1030.4225      1.226    7.21700 0.0000e+00
    591.504     4.2848     4.2839   3.301002   3.301090     1.8975     0.0303     0.0880    4.90166    585.000    34.9202    34.9222    1477.18    4.90153  1030.4255  1030.4272      1.254    7.21698 0.0000e+00
    592.517     4.2840     4.2835   3.300981   3.301102     1.8981     0.0347     0.0892    4.90451    586.000    34.9202    34.9222    1477.19    4.90437  1030.4303  1030.4320      1.104    7.21711 0.0000e+00
    593.529     4.2844     4.2836   3.301059   3.301142     1.8984     0.0352     0.0881    4.90589    587.000    34.9202    34.9220    1477.21    4.90576  1030.4349  1030.4364      0.862    7.21705 0.0000e+00
    594.542     4.2868     4.2859   3.301354   3.301431     1.8983     0.0288     0.0886    4.90606    588.000    34.9206    34.9225    1477.24    4.90593  1030.4396  1030.4412      0.854    7.21660 0.0000e+00
    595.555     4.2866     4.2853   3.301386   3.301431     1.8980     0.0422     0.0881    4.90557    589.000    34.9207    34.9226    1477.25    4.90543  1030.4443  1030.4459      1.156    7.21664 0.0000e+00
    596.567     4.2880     4.2870   3.301571   3.301652     1.8978     0.0357     0.0881    4.90522    590.000    34.9209    34.9229    1477.27    4.90509  1030.4490  1030.4507      1.393    7.21638 0.0000e+00
    597.580     4.2872     4.2856   3.301546   3.301579     1.8970     0.0227     0.0885    4.90341    591.000    34.9208    34.9229    1477.29    4.90327  1030.4536  1030.4554      1.473    7.21652 0.0000e+00
    598.592     4.2872     4.2870   3.301605   3.301723     1.8973     0.0226     0.0884    4.90497    592.000    34.9210    34.9226    1477.30    4.90484  1030.4584  1030.4597      1.356    7.21650 0.0000e+00
    599.605     4.2881     4.2874   3.301738   3.301860     1.8966     0.0226     0.0884    4.90297    593.000    34.9211    34.9233    1477.33    4.90283  1030.4630  1030.4648      1.030    7.21634 0.0000e+00
    600.617     4.2794     4.2788   3.300931   3.301107     1.8959     0.0229     0.0883    4.90251    594.000    34.9203    34.9229    1477.30    4.90238  1030.4681  1030.4702      0.666    7.21792 0.0000e+00
    601.630     4.2733     4.2726   3.300399   3.300505     1.8947     0.0226     0.0882    4.89978    595.000    34.9199    34.9219    1477.29    4.89964  1030.4733  1030.4749      0.862    7.21901 0.0000e+00
    602.643     4.2726     4.2716   3.300373   3.300451     1.8946     0.0296     0.0880    4.89989    596.000    34.9198    34.9218    1477.31    4.89976  1030.4779  1030.4796      1.080    7.21914 0.0000e+00
    603.655     4.2725     4.2716   3.300410   3.300492     1.8940     0.0325     0.0883    4.89849    597.000    34.9198    34.9217    1477.32    4.89835  1030.4825  1030.4841      1.166    7.21916 0.0000e+00
    604.668     4.2713     4.2703   3.300338   3.300441     1.8940     0.0232     0.0917    4.89953    598.000    34.9197    34.9220    1477.34    4.89940  1030.4872  1030.4891      1.154    7.21937 0.0000e+00
    605.681     4.2648     4.2640   3.299754   3.299887     1.8942     0.0237     0.0919    4.90161    599.000    34.9191    34.9216    1477.32    4.90148  1030.4922  1030.4943      1.106    7.22054 0.0000e+00
    606.693     4.2605     4.2596   3.299375   3.299497     1.8938     0.0368     0.0888    4.90137    600.000    34.9187    34.9211    1477.32    4.90123  1030.4971  1030.4990      1.113    7.22133 0.0000e+00
    607.706     4.2568     4.2560   3.299068   3.299168     1.8937     0.0364     0.0880    4.90214    601.000    34.9185    34.9205    1477.32    4.90201  1030.5021  1030.5038      1.116    7.22200 0.0000e+00
    608.718     4.2550     4.2542   3.298937   3.299034     1.8935     0.0359     0.0880    4.90231    602.000    34.9183    34.9203    1477.33    4.90217  1030.5067  1030.5084      1.036    7.22232 0.0000e+00
    609.731     4.2545     4.2536   3.298914   3.299007     1.8934     0.0155     0.0880    4.90284    603.000    34.9181    34.9201    1477.35    4.90271  1030.5112  1030.5129      0.938    7.22243 0.0000e+00
    610.744     4.2532     4.2524   3.298858   3.298953     1.8938     0.0331     0.0880    4.90497    604.000    34.9183    34.9202    1477.36    4.90483  1030.5162  1030.5178      0.938    7.22265 0.0000e+00
    611.756     4.2530     4.2519   3.298876   3.298952     1.8939     0.0232     0.0880    4.90613    605.000    34.9182    34.9202    1477.37    4.90599  1030.5209  1030.5226      1.029    7.22269 0.0000e+00
    612.769     4.2522     4.2513   3.298845   3.298930     1.8943     0.0226     0.0880    4.90807    606.000    34.9181    34.9201    1477.39    4.90794  1030.5255  1030.5272      1.133    7.22283 0.0000e+00
    613.782     4.2507     4.2495   3.298751   3.298821     1.8943     0.0232     0.0880    4.90900    607.000    34.9180    34.9202    1477.40    4.90886  1030.5303  1030.5321      1.171    7.22309 0.0000e+00
    614.794     4.2457     4.2449   3.298315   3.298445     1.8944     0.0238     0.0880    4.91047    608.000    34.9177    34.9200    1477.39    4.91034  1030.5353  1030.5372      1.094    7.22400 0.0000e+00
    615.807     4.2422     4.2411   3.298024   3.298101     1.8942     0.0307     0.0882    4.91090    609.000    34.9174    34.9195    1477.39    4.91077  1030.5402  1030.5419      0.897    7.22463 0.0000e+00
    616.820     4.2403     4.2394   3.297885   3.297980     1.8942     0.0353     0.0881    4.91180    610.000    34.9172    34.9193    1477.40    4.91166  1030.5449  1030.5466      0.879    7.22497 0.0000e+00
    617.832     4.2384     4.2375   3.297751   3.297849     1.8939     0.0365     0.0880    4.91175    611.000    34.9172    34.9192    1477.41    4.91162  1030.5497  1030.5514      1.102    7.22532 0.0000e+00
    618.845     4.2342     4.2335   3.297391   3.297534     1.8942     0.0270     0.0880    4.91411    612.000    34.9168    34.9193    1477.41    4.91398  1030.5546  1030.5566      1.255    7.22606 0.0000e+00
    619.858     4.2271     4.2262   3.296739   3.296865     1.8939     0.0233     0.0883    4.91459    613.000    34.9161    34.9186    1477.39    4.91446  1030.5596  1030.5616      1.274    7.22736 0.0000e+00
    620.870     4.2234     4.2226   3.296426   3.296534     1.8937     0.0226     0.0879    4.91500    614.000    34.9158    34.9179    1477.40    4.91487  1030.5645  1030.5662      1.141    7.22803 0.0000e+00
    621.883     4.2192     4.2190   3.296060   3.296230     1.8936     0.0230     0.0882    4.91590    615.000    34.9154    34.9176    1477.39    4.91577  1030.5692  1030.5710      0.883    7.22879 0.0000e+00
    622.896     4.2180     4.2170   3.295997   3.296071     1.8939     0.0346     0.0877    4.91762    616.000    34.9154    34.9173    1477.41    4.91748  1030.5741  1030.5757      0.847    7.22900 0.0000e+00
    623.909     4.2195     4.2186   3.296199   3.296268     1.8946     0.0343     0.0878    4.92065    617.000    34.9157    34.9175    1477.43    4.92052  1030.5787  1030.5802      1.095    7.22873 0.0000e+00
    624.921     4.2188     4.2184   3.296181   3.296293     1.8950     0.0225     0.0880    4.92262    618.000    34.9156    34.9174    1477.44    4.92248  1030.5834  1030.5848      1.249    7.22884 0.0000e+00
    625.934     4.2210     4.2210   3.296445   3.296584     1.8950     0.0239     0.0880    4.92298    619.000    34.9159    34.9176    1477.47    4.92284  1030.5880  1030.5894      1.243    7.22845 0.0000e+00
    626.947     4.2249     4.2246   3.296888   3.297025     1.8950     0.0226     0.0880    4.92320    620.000    34.9165    34.9184    1477.50    4.92307  1030.5927  1030.5942      1.077    7.22773 0.0000e+00
    627.959     4.2247     4.2235   3.296901   3.296944     1.8951     0.0132     0.0881    4.92436    621.000    34.9163    34.9181    1477.52    4.92423  1030.5972  1030.5988      0.852    7.22778 0.0000e+00
    628.972     4.2251     4.2242   3.296995   3.297089     1.8949     0.0191     0.0880    4.92418    622.000    34.9165    34.9185    1477.54    4.92405  1030.6019  1030.6036      0.889    7.22769 0.0000e+00
    629.985     4.2236     4.2230   3.296911   3.297012     1.8947     0.0150     0.0878    4.92438    623.000    34.9165    34.9184    1477.55    4.92425  1030.6068  1030.6084      1.027    7.22795 0.0000e+00
    630.998     4.2232     4.2225   3.296914   3.297021     1.8946     0.0225     0.0882    4.92450    624.000    34.9164    34.9184    1477.56    4.92437  1030.6115  1030.6130      1.103    7.22803 0.0000e+00
    632.010     4.2229     4.2223   3.296937   3.297054     1.8941     0.0226     0.0917    4.92359    625.000    34.9165    34.9185    1477.58    4.92345  1030.6161  1030.6178      1.173    7.22808 0.0000e+00
    633.023     4.2242     4.2233   3.297130   3.297217     1.8935     0.0233     0.0885    4.92200    626.000    34.9170    34.9188    1477.60    4.92187  1030.6210  1030.6226      1.235    7.22784 0.0000e+00
    634.036     4.2242     4.2234   3.297181   3.297280     1.8935     0.0226     0.0879    4.92258    627.000    34.9169    34.9190    1477.61    4.92244  1030.6256  1030.6273      1.206    7.22783 0.0000e+00
    635.049     4.2244     4.2236   3.297253   3.297341     1.8932     0.0237     0.0880    4.92205    628.000    34.9171    34.9189    1477.63    4.92192  1030.6304  1030.6320      1.092    7.22779 0.0000e+00
    636.061     4.2250     4.2242   3.297363   3.297449     1.8927     0.0310     0.0877    4.92087    629.000    34.9172    34.9191    1477.65    4.92073  1030.6350  1030.6366      0.966    7.22768 0.0000e+00
    637.074     4.2233     4.2227   3.297252   3.297378     1.8923     0.0349     0.0881    4.92038    630.000    34.9172    34.9193    1477.66    4.92025  1030.6399  1030.6416      0.879    7.22798 0.0000e+00
    638.087     4.2202     4.2194   3.297011   3.297116     1.8916     0.0451     0.0879    4.91893    631.000    34.9171    34.9192    1477.66    4.91880  1030.6448  1030.6466      0.860    7.22853 0.0000e+00
    639.100     4.2179     4.2171   3.296839   3.296946     1.8908     0.0350     0.0877    4.91722    632.000    34.9169    34.9190    1477.67    4.91709  1030.6497  1030.6514      0.944    7.22894 0.0000e+00
    640.113     4.2139     4.2132   3.296485   3.296648     1.8908     0.0223     0.0879    4.91843    633.000    34.9165    34.9191    1477.67    4.91830  1030.6544  1030.6566      1.120    7.22968 0.0000e+00
    641.125     4.2076     4.2068   3.295929   3.296047     1.8902     0.0226     0.0893    4.91769    634.000    34.9160    34.9183    1477.66    4.91756  1030.6594  1030.6614      1.269    7.23081 0.0000e+00
    642.138     4.2052     4.2060   3.295718   3.296008     1.8896     0.0305     0.0878    4.91635    635.000    34.9156    34.9181    1477.67    4.91622  1030.6641  1030.6660      1.341    7.23126 0.0000e+00
    643.151     4.2040     4.2037   3.295650   3.295786     1.8899     0.0335     0.0880    4.91846    636.000    34.9155    34.9174    1477.68    4.91833  1030.6688  1030.6704      1.273    7.23148 0.0000e+00
    644.164     4.2035     4.2034   3.295637   3.295776     1.8903     0.0236     0.0880    4.92063    637.000    34.9154    34.9171    1477.69    4.92050  1030.6733  1030.6748      1.002    7.23157 0.0000e+00
    645.177     4.2070     4.2066   3.296014   3.296144     1.8902     0.0295     0.0878    4.92038    638.000    34.9156    34.9176    1477.72    4.92025  1030.6779  1030.6794      0.675    7.23094 0.0000e+00
    646.189     4.2051     4.2040   3.295871   3.295975     1.8901     0.0327     0.0879    4.92074    639.000    34.9154    34.9177    1477.73    4.92061  1030.6825  1030.6844      0.969    7.23129 0.0000e+00
    647.202     4.1975     4.1961   3.295194   3.295322     1.8902     0.0258     0.0881    4.92293    640.000    34.9149    34.9179    1477.72    4.92280  1030.6877  1030.6902      1.331    7.23266 0.0000e+00
    648.215     4.1909     4.1902   3.294613   3.294727     1.8907     0.0283     0.0880    4.92628    641.000    34.9145    34.9165    1477.70    4.92614  1030.6929  1030.6946      1.467    7.23384 0.0000e+00
    649.228     4.1889     4.1882   3.294438   3.294578     1.8901     0.0362     0.0880    4.92502    642.000    34.9141    34.9165    1477.71    4.92488  1030.6974  1030.6993      1.397    7.23423 0.0000e+00
    650.241     4.1855     4.1841   3.294153   3.294240     1.8901     0.0239     0.0879    4.92593    643.000    34.9138    34.9163    1477.71    4.92580  1030.7023  1030.7043      1.105    7.23484 0.0000e+00
    651.254     4.1790     4.1778   3.293552   3.293628     1.8905     0.0408     0.0875    4.92901    644.000    34.9130    34.9152    1477.70    4.92888  1030.7072  1030.7089      0.752    7.23603 0.0000e+00
    652.266     4.1767     4.1757   3.293366   3.293431     1.8907     0.0275     0.0876    4.93065    645.000    34.9127    34.9146    1477.71    4.93052  1030.7118  1030.7134      0.878    7.23645 0.0000e+00
    653.279     4.1770     4.1761   3.293442   3.293520     1.8911     0.0306     0.0876    4.93266    646.000    34.9127    34.9146    1477.73    4.93253  1030.7163  1030.7180      1.082    7.23639 0.0000e+00
    654.292     4.1776     4.1765   3.293536   3.293609     1.8918     0.0267     0.0873    4.93564    647.000    34.9127    34.9147    1477.74    4.93550  1030.7209  1030.7227      1.136    7.23629 0.0000e+00
    655.305     4.1742     4.1735   3.293262   3.293384     1.8922     0.0354     0.0876    4.93846    648.000    34.9126    34.9147    1477.75    4.93833  1030.7260  1030.7277      1.078    7.23690 0.0000e+00
    656.318     4.1699     4.1691   3.292892   3.293004     1.8924     0.0348     0.0874    4.94010    649.000    34.9121    34.9144    1477.75    4.93997  1030.7307  1030.7327      0.982    7.23767 0.0000e+00
    657.331     4.1662     4.1661   3.292559   3.292735     1.8927     0.0226     0.0871    4.94251    650.000    34.9117    34.9139    1477.75    4.94238  1030.7355  1030.7372      0.992    7.23836 0.0000e+00
    658.344     4.1653     4.1642   3.292509   3.292583     1.8930     0.0232     0.0870    4.94444    651.000    34.9115    34.9135    1477.76    4.94431  1030.7401  1030.7417      1.115    7.23853 0.0000e+00
    659.357     4.1642     4.1632   3.292429   3.292518     1.8934     0.0226     0.0873    4.94653    652.000    34.9112    34.9132    1477.77    4.94639  1030.7446  1030.7463      1.197    7.23874 0.0000e+00
    660.369     4.1636     4.1629   3.292412   3.292522     1.8936     0.0226     0.0881    4.94794    653.000    34.9110    34.9131    1477.78    4.94780  1030.7493  1030.7510      1.136    7.23885 0.0000e+00
    661.382     4.1626     4.1618   3.292362   3.292463     1.8937     0.0134     0.1195    4.94894    654.000    34.9110    34.9131    1477.80    4.94881  1030.7539  1030.7557      0.963    7.23903 0.0000e+00
    662.395     4.1633     4.1624   3.292471   3.292542     1.8944     0.0334     0.0868    4.95198    655.000    34.9110    34.9128    1477.82    4.95185  1030.7585  1030.7601      0.901    7.23890 0.0000e+00
    663.408     4.1658     4.1646   3.292762   3.292790     1.8947     0.0355     0.0874    4.95368    656.000    34.9113    34.9129    1477.84    4.95355  1030.7632  1030.7645      1.072    7.23845 0.0000e+00
    664.421     4.1680     4.1669   3.293034   3.293105     1.8952     0.0250     0.0869    4.95565    657.000    34.9117    34.9136    1477.87    4.95552  1030.7678  1030.7694      1.215    7.23805 0.0000e+00
    665.434     4.1677     4.1668   3.293060   3.293146     1.8953     0.0309     0.0869    4.95663    658.000    34.9118    34.9137    1477.88    4.95650  1030.7726  1030.7742      1.234    7.23809 0.0000e+00
    666.447     4.1719     4.1710   3.293527   3.293574     1.8952     0.0293     0.0872    4.95634    659.000    34.9123    34.9138    1477.92    4.95621  1030.7771  1030.7784      1.095    7.23732 0.0000e+00
    667.460     4.1728     4.1720   3.293652   3.293750     1.8948     0.0294     0.0873    4.95543    660.000    34.9123    34.9143    1477.94    4.95530  1030.7816  1030.7833      0.869    7.23716 0.0000e+00
    668.473     4.1742     4.1733   3.293827   3.293927     1.8945     0.0349     0.0870    4.95477    661.000    34.9123    34.9144    1477.96    4.95464  1030.7861  1030.7878      0.841    7.23691 0.0000e+00
    669.486     4.1742     4.1735   3.293885   3.293990     1.8938     0.0244     0.0891    4.95318    662.000    34.9125    34.9145    1477.98    4.95305  1030.7909  1030.7925      1.024    7.23690 0.0000e+00
    670.499     4.1736     4.1726   3.293878   3.293974     1.8937     0.0328     0.0926    4.95342    663.000    34.9126    34.9147    1477.99    4.95329  1030.7957  1030.7975      1.184    7.23701 0.0000e+00
    671.511     4.1698     4.1690   3.293553   3.293666     1.8932     0.0355     0.0869    4.95289    664.000    34.9122    34.9144    1477.99    4.95275  1030.8005  1030.8024      1.218    7.23770 0.0000e+00
    672.524     4.1693     4.1683   3.293541   3.293626     1.8927     0.0376     0.0873    4.95161    665.000    34.9121    34.9141    1478.01    4.95148  1030.8052  1030.8068      1.130    7.23780 0.0000e+00
    673.537     4.1687     4.1679   3.293536   3.293631     1.8926     0.0358     0.0869    4.95207    666.000    34.9120    34.9141    1478.02    4.95193  1030.8098  1030.8115      0.952    7.23789 0.0000e+00
    674.550     4.1661     4.1656   3.293318   3.293473     1.8923     0.0291     0.0869    4.95203    667.000    34.9117    34.9141    1478.03    4.95190  1030.8146  1030.8165      0.815    7.23837 0.0000e+00
    675.563     4.1630     4.1622   3.293068   3.293177     1.8922     0.0321     0.0869    4.95265    668.000    34.9115    34.9136    1478.03    4.95251  1030.8193  1030.8212      0.949    7.23893 0.0000e+00
    676.576     4.1618     4.1609   3.293005   3.293085     1.8918     0.0091     0.0873    4.95223    669.000    34.9115    34.9134    1478.04    4.95209  1030.8242  1030.8258      1.203    7.23915 0.0000e+00
    677.589     4.1610     4.1603   3.292953   3.293087     1.8918     0.0075     0.0872    4.95313    670.000    34.9113    34.9135    1478.05    4.95300  1030.8287  1030.8306      1.405    7.23931 0.0000e+00
    678.602     4.1594     4.1586   3.292849   3.292976     1.8918     0.0229     0.0869    4.95386    671.000    34.9112    34.9135    1478.06    4.95372  1030.8335  1030.8354      1.481    7.23959 0.0000e+00
    679.615     4.1567     4.1560   3.292621   3.292762     1.8919     0.0356     0.0869    4.95529    672.000    34.9108    34.9132    1478.07    4.95516  1030.8381  1030.8401      1.376    7.24009 0.0000e+00
    680.628     4.1556     4.1549   3.292561   3.292676     1.8917     0.0353     0.0870    4.95533    673.000    34.9107    34.9128    1478.08    4.95520  1030.8429  1030.8446      0.990    7.24028 0.0000e+00
    681.641     4.1546     4.1539   3.292490   3.292598     1.8916     0.0174     0.0870    4.95583    674.000    34.9104    34.9125    1478.09    4.95570  1030.8474  1030.8491      0.527    7.24048 0.0000e+00
    682.654     4.1536     4.1528   3.292445   3.292559     1.8917     0.0321     0.0870    4.95687    675.000    34.9104    34.9126    1478.10    4.95674  1030.8522  1030.8540      1.053    7.24066 0.0000e+00
    683.667     4.1532     4.1524   3.292454   3.292553     1.8918     0.0291     0.0869    4.95791    676.000    34.9104    34.9124    1478.12    4.95778  1030.8568  1030.8585      1.397    7.24072 0.0000e+00
    684.680     4.1531     4.1524   3.292488   3.292598     1.8923     0.0226     0.0869    4.96022    677.000    34.9104    34.9125    1478.14    4.96008  1030.8616  1030.8633      1.521    7.24074 0.0000e+00
    685.693     4.1511     4.1503   3.292357   3.292470     1.8922     0.0346     0.0871    4.96111    678.000    34.9104    34.9126    1478.14    4.96098  1030.8665  1030.8683      1.398    7.24109 0.0000e+00
    686.706     4.1502     4.1494   3.292316   3.292421     1.8925     0.0357     0.0872    4.96281    679.000    34.9104    34.9125    1478.16    4.96268  1030.8711  1030.8729      1.012    7.24126 0.0000e+00
    687.719     4.1498     4.1490   3.292307   3.292410     1.8923     0.0250     0.0869    4.96270    680.000    34.9102    34.9123    1478.17    4.96257  1030.8757  1030.8774      0.721    7.24134 0.0000e+00
    688.732     4.1491     4.1484   3.292292   3.292410     1.8919     0.0231     0.0869    4.96225    681.000    34.9103    34.9123    1478.18    4.96212  1030.8805  1030.8822      1.053    7.24147 0.0000e+00
    689.745     4.1474     4.1468   3.292188   3.292305     1.8917     0.0232     0.0869    4.96242    682.000    34.9102    34.9123    1478.19    4.96229  1030.8853  1030.8870      1.205    7.24176 0.0000e+00
    690.758     4.1469     4.1463   3.292178   3.292299     1.8916     0.0352     0.0872    4.96272    683.000    34.9101    34.9122    1478.21    4.96259  1030.8899  1030.8917      1.182    7.24186 0.0000e+00
