       PrDM      T090C      T190C      C0S/m      C1S/m    Sbeox0V  FlECO-AFL   CStarAt0 Sbeox0ML/L      DepSM      Sal00      Sal11       SvDM Sbeox0ML/L  Density00  Density11     Dz/dtM  OxsatML/L       Flag
    963.273     3.6430     3.6408   3.256042   3.256069     1.8038     0.0357     0.0775    4.88476    952.000    34.8742    34.8768    1480.50    4.88465  1032.1715  1032.1737     -0.922    7.33405 0.0000e+00
    962.259     3.6410     3.6413   3.255762   3.256006     1.8046     0.0362     0.0764    4.88736    951.000    34.8735    34.8760    1480.47    4.88724  1032.1665  1032.1685     -0.876    7.33445 0.0000e+00
    961.245     3.6360     3.6357   3.255233   3.255430     1.8048     0.0353     0.0769    4.88836    950.000    34.8730    34.8757    1480.44    4.88825  1032.1621  1032.1643     -0.986    7.33538 0.0000e+00
    960.231     3.6350     3.6343   3.255076   3.255242     1.8058     0.0353     0.0769    4.89163    949.000    34.8727    34.8754    1480.41    4.89152  1032.1573  1032.1595     -1.011    7.33557 0.0000e+00
    959.217     3.6341     3.6328   3.254920   3.255010     1.8067     0.0358     0.0766    4.89427    948.000    34.8723    34.8748    1480.39    4.89415  1032.1525  1032.1547     -0.995    7.33575 0.0000e+00
    958.203     3.6329     3.6320   3.254747   3.254884     1.8075     0.0348     0.0760    4.89704    947.000    34.8721    34.8746    1480.37    4.89692  1032.1478  1032.1500     -1.022    7.33598 0.0000e+00
    957.188     3.6325     3.6317   3.254644   3.254781     1.8084     0.0354     0.0766    4.89978    946.000    34.8718    34.8743    1480.35    4.89966  1032.1431  1032.1451     -1.140    7.33607 0.0000e+00
    956.174     3.6322     3.6313   3.254564   3.254703     1.8087     0.0428     0.0762    4.90031    945.000    34.8716    34.8743    1480.33    4.90020  1032.1383  1032.1405     -1.260    7.33613 0.0000e+00
    955.160     3.6321     3.6313   3.254518   3.254653     1.8089     0.0432     0.0765    4.90042    944.000    34.8717    34.8741    1480.32    4.90031  1032.1338  1032.1357     -1.244    7.33614 0.0000e+00
    954.146     3.6319     3.6314   3.254463   3.254611     1.8098     0.0356     0.0764    4.90315    943.000    34.8718    34.8741    1480.30    4.90303  1032.1293  1032.1311     -1.031    7.33617 0.0000e+00
    953.132     3.6316     3.6311   3.254390   3.254549     1.8105     0.0348     0.0771    4.90512    942.000    34.8717    34.8742    1480.28    4.90500  1032.1245  1032.1266     -0.668    7.33623 0.0000e+00
    952.118     3.6295     3.6299   3.254104   3.254377     1.8130     0.0447     0.0774    4.91403    941.000    34.8712    34.8740    1480.26    4.91391  1032.1198  1032.1219     -0.735    7.33665 0.0000e+00
    951.104     3.6264     3.6260   3.253740   3.253951     1.8141     0.0328     0.0764    4.91797    940.000    34.8706    34.8736    1480.23    4.91785  1032.1150  1032.1174     -1.209    7.33723 0.0000e+00
    950.090     3.6257     3.6250   3.253604   3.253765     1.8146     0.0226     0.0767    4.91925    939.000    34.8702    34.8729    1480.21    4.91913  1032.1102  1032.1124     -1.515    7.33738 0.0000e+00
    949.075     3.6249     3.6240   3.253481   3.253618     1.8144     0.0298     0.0767    4.91783    938.000    34.8701    34.8727    1480.19    4.91771  1032.1056  1032.1077     -1.628    7.33753 0.0000e+00
    948.061     3.6247     3.6237   3.253409   3.253543     1.8148     0.0348     0.0772    4.91871    937.000    34.8701    34.8727    1480.17    4.91859  1032.1010  1032.1030     -1.564    7.33757 0.0000e+00
    947.047     3.6236     3.6233   3.253268   3.253472     1.8149     0.0348     0.0770    4.91855    936.000    34.8700    34.8728    1480.15    4.91843  1032.0963  1032.0986     -1.296    7.33777 0.0000e+00
    946.033     3.6193     3.6209   3.252795   3.253179     1.8158     0.0355     0.0768    4.92202    935.000    34.8695    34.8724    1480.11    4.92190  1032.0919  1032.0939     -0.748    7.33858 0.0000e+00
    945.019     3.6185     3.6177   3.252649   3.252784     1.8168     0.0340     0.0764    4.92531    934.000    34.8691    34.8716    1480.09    4.92519  1032.0870  1032.0890     -0.586    7.33874 0.0000e+00
    944.005     3.6180     3.6180   3.252535   3.252760     1.8175     0.0457     0.0770    4.92711    933.000    34.8689    34.8715    1480.07    4.92700  1032.0823  1032.0842     -1.097    7.33885 0.0000e+00
    942.991     3.6186     3.6181   3.252532   3.252712     1.8183     0.0278     0.0770    4.92967    932.000    34.8687    34.8714    1480.06    4.92955  1032.0774  1032.0796     -1.337    7.33875 0.0000e+00
    941.977     3.6188     3.6185   3.252513   3.252692     1.8186     0.0345     0.0763    4.92981    931.000    34.8688    34.8712    1480.04    4.92969  1032.0728  1032.0748     -1.363    7.33870 0.0000e+00
    940.963     3.6187     3.6181   3.252465   3.252614     1.8192     0.0420     0.0767    4.93148    930.000    34.8688    34.8712    1480.02    4.93136  1032.0682  1032.0702     -1.190    7.33872 0.0000e+00
    939.949     3.6184     3.6179   3.252385   3.252554     1.8201     0.0282     0.0769    4.93419    929.000    34.8687    34.8713    1480.01    4.93408  1032.0635  1032.0656     -0.906    7.33878 0.0000e+00
    938.935     3.6177     3.6176   3.252274   3.252476     1.8210     0.0431     0.0766    4.93710    928.000    34.8686    34.8712    1479.99    4.93698  1032.0588  1032.0609     -0.885    7.33890 0.0000e+00
    937.921     3.6146     3.6134   3.251878   3.252059     1.8213     0.0358     0.0763    4.93820    927.000    34.8678    34.8712    1479.96    4.93809  1032.0540  1032.0568     -1.128    7.33952 0.0000e+00
    936.907     3.6098     3.6104   3.251383   3.251682     1.8222     0.0348     0.0769    4.94150    926.000    34.8674    34.8704    1479.92    4.94139  1032.0497  1032.0520     -1.243    7.34040 0.0000e+00
    935.893     3.6054     3.6056   3.250881   3.251153     1.8226     0.0226     0.0775    4.94296    925.000    34.8667    34.8698    1479.88    4.94284  1032.0450  1032.0474     -1.164    7.34125 0.0000e+00
    934.878     3.6045     3.6015   3.250766   3.250652     1.8234     0.0332     0.0770    4.94529    924.000    34.8667    34.8687    1479.86    4.94517  1032.0404  1032.0424     -0.860    7.34140 0.0000e+00
    933.864     3.6030     3.6027   3.250489   3.250676     1.8245     0.0283     0.0772    4.94907    923.000    34.8656    34.8681    1479.84    4.94896  1032.0352  1032.0371     -0.722    7.34173 0.0000e+00
    932.850     3.5929     3.5944   3.249464   3.249926     1.8250     0.0276     0.0764    4.95151    922.000    34.8646    34.8686    1479.78    4.95139  1032.0309  1032.0338     -1.076    7.34361 0.0000e+00
    931.836     3.5879     3.5862   3.248887   3.249028     1.8257     0.0224     0.0763    4.95430    921.000    34.8635    34.8671    1479.74    4.95418  1032.0260  1032.0291     -1.390    7.34457 0.0000e+00
    930.822     3.5814     3.5794   3.248133   3.248254     1.8259     0.0226     0.0766    4.95536    920.000    34.8620    34.8655    1479.69    4.95524  1032.0210  1032.0240     -1.551    7.34584 0.0000e+00
    929.808     3.5785     3.5765   3.247818   3.247848     1.8263     0.0338     0.0770    4.95665    919.000    34.8618    34.8643    1479.66    4.95654  1032.0166  1032.0188     -1.528    7.34637 0.0000e+00
    928.794     3.5775     3.5758   3.247643   3.247690     1.8270     0.0309     0.0770    4.95852    918.000    34.8614    34.8637    1479.64    4.95840  1032.0117  1032.0138     -1.224    7.34659 0.0000e+00
    927.780     3.5764     3.5755   3.247495   3.247614     1.8281     0.0286     0.0769    4.96230    917.000    34.8612    34.8637    1479.62    4.96218  1032.0071  1032.0092     -0.516    7.34678 0.0000e+00
    926.766     3.5767     3.5757   3.247444   3.247558     1.8295     0.0310     0.0771    4.96674    916.000    34.8608    34.8633    1479.60    4.96662  1032.0021  1032.0042     -0.970    7.34674 0.0000e+00
    925.752     3.5774     3.5767   3.247466   3.247597     1.8311     0.0355     0.0769    4.97212    915.000    34.8609    34.8632    1479.59    4.97200  1031.9974  1031.9993     -1.338    7.34661 0.0000e+00
    924.738     3.5783     3.5776   3.247509   3.247639     1.8323     0.0348     0.0765    4.97547    914.000    34.8610    34.8633    1479.58    4.97535  1031.9927  1031.9946     -1.504    7.34645 0.0000e+00
    923.724     3.5787     3.5780   3.247501   3.247650     1.8329     0.0348     0.0765    4.97733    913.000    34.8610    34.8635    1479.56    4.97721  1031.9880  1031.9901     -1.461    7.34638 0.0000e+00
    922.710     3.5787     3.5780   3.247469   3.247607     1.8340     0.0360     0.0768    4.98052    912.000    34.8611    34.8635    1479.55    4.98040  1031.9835  1031.9855     -1.182    7.34637 0.0000e+00
    921.696     3.5785     3.5778   3.247399   3.247556     1.8347     0.0271     0.0770    4.98259    911.000    34.8610    34.8636    1479.53    4.98248  1031.9789  1031.9810     -0.886    7.34641 0.0000e+00
    920.682     3.5787     3.5778   3.247357   3.247497     1.8357     0.0323     0.0773    4.98574    910.000    34.8609    34.8635    1479.51    4.98563  1031.9741  1031.9762     -1.042    7.34639 0.0000e+00
    919.669     3.5787     3.5780   3.247312   3.247465     1.8362     0.0354     0.0763    4.98697    909.000    34.8609    34.8634    1479.50    4.98685  1031.9694  1031.9714     -1.120    7.34639 0.0000e+00
    918.655     3.5786     3.5781   3.247277   3.247437     1.8371     0.0289     0.0772    4.98948    908.000    34.8611    34.8635    1479.48    4.98937  1031.9650  1031.9669     -0.973    7.34639 0.0000e+00
    917.641     3.5784     3.5779   3.247221   3.247379     1.8373     0.0322     0.0770    4.98973    907.000    34.8611    34.8635    1479.46    4.98961  1031.9603  1031.9623     -0.736    7.34643 0.0000e+00
    916.627     3.5783     3.5777   3.247169   3.247311     1.8378     0.0382     0.0772    4.99094    906.000    34.8611    34.8635    1479.45    4.99082  1031.9557  1031.9576     -0.835    7.34644 0.0000e+00
    915.613     3.5784     3.5777   3.247116   3.247268     1.8385     0.0449     0.0766    4.99290    905.000    34.8610    34.8635    1479.43    4.99278  1031.9509  1031.9530     -1.070    7.34644 0.0000e+00
    914.599     3.5782     3.5777   3.247061   3.247225     1.8385     0.0351     0.0766    4.99210    904.000    34.8610    34.8635    1479.41    4.99198  1031.9463  1031.9484     -1.233    7.34646 0.0000e+00
    913.585     3.5784     3.5777   3.247030   3.247179     1.8391     0.0355     0.0764    4.99373    903.000    34.8609    34.8635    1479.40    4.99361  1031.9417  1031.9437     -1.292    7.34643 0.0000e+00
    912.571     3.5781     3.5777   3.246950   3.247127     1.8395     0.0264     0.0770    4.99467    902.000    34.8609    34.8634    1479.38    4.99455  1031.9370  1031.9391     -1.253    7.34650 0.0000e+00
    911.557     3.5777     3.5770   3.246862   3.247009     1.8399     0.0295     0.0770    4.99558    901.000    34.8607    34.8633    1479.36    4.99546  1031.9323  1031.9343     -1.174    7.34657 0.0000e+00
    910.543     3.5776     3.5768   3.246820   3.246938     1.8405     0.0309     0.0769    4.99718    900.000    34.8608    34.8631    1479.34    4.99706  1031.9277  1031.9297     -1.063    7.34658 0.0000e+00
    909.529     3.5778     3.5769   3.246784   3.246909     1.8410     0.0284     0.0767    4.99816    899.000    34.8608    34.8632    1479.33    4.99805  1031.9230  1031.9250     -0.975    7.34656 0.0000e+00
    908.515     3.5781     3.5772   3.246769   3.246891     1.8417     0.0298     0.0765    5.00013    898.000    34.8607    34.8632    1479.31    5.00002  1031.9183  1031.9203     -0.903    7.34649 0.0000e+00
    907.501     3.5785     3.5773   3.246751   3.246864     1.8422     0.0381     0.0770    5.00134    897.000    34.8607    34.8632    1479.30    5.00122  1031.9136  1031.9158     -0.771    7.34643 0.0000e+00
    906.487     3.5784     3.5776   3.246712   3.246840     1.8428     0.0351     0.0767    5.00285    896.000    34.8608    34.8632    1479.28    5.00273  1031.9091  1031.9110     -0.767    7.34644 0.0000e+00
    905.473     3.5774     3.5775   3.246565   3.246789     1.8434     0.0138     0.0767    5.00466    895.000    34.8606    34.8633    1479.26    5.00454  1031.9044  1031.9065     -1.111    7.34663 0.0000e+00
    904.460     3.5784     3.5775   3.246605   3.246724     1.8438     0.0368     0.0770    5.00542    894.000    34.8606    34.8630    1479.25    5.00530  1031.8995  1031.9016     -1.447    7.34645 0.0000e+00
    903.446     3.5795     3.5786   3.246657   3.246778     1.8440     0.0365     0.0772    5.00507    893.000    34.8606    34.8630    1479.23    5.00495  1031.8948  1031.8967     -1.629    7.34625 0.0000e+00
    902.432     3.5804     3.5796   3.246689   3.246828     1.8440     0.0367     0.0775    5.00433    892.000    34.8605    34.8631    1479.22    5.00421  1031.8900  1031.8921     -1.653    7.34609 0.0000e+00
    901.418     3.5799     3.5795   3.246608   3.246778     1.8442     0.0348     0.0771    5.00476    891.000    34.8606    34.8631    1479.20    5.00464  1031.8855  1031.8876     -1.481    7.34617 0.0000e+00
    900.404     3.5794     3.5789   3.246527   3.246691     1.8443     0.0357     0.0770    5.00437    890.000    34.8607    34.8632    1479.18    5.00425  1031.8810  1031.8831     -0.964    7.34626 0.0000e+00
    899.390     3.5784     3.5779   3.246382   3.246524     1.8446     0.0242     0.0768    5.00504    889.000    34.8605    34.8628    1479.16    5.00493  1031.8763  1031.8782     -0.309    7.34645 0.0000e+00
    898.376     3.5787     3.5783   3.246335   3.246520     1.8448     0.0350     0.0768    5.00504    888.000    34.8602    34.8628    1479.15    5.00492  1031.8715  1031.8735     -1.169    7.34642 0.0000e+00
    897.362     3.5789     3.5784   3.246297   3.246480     1.8453     0.0356     0.0768    5.00634    887.000    34.8601    34.8628    1479.13    5.00622  1031.8666  1031.8689     -1.490    7.34639 0.0000e+00
    896.349     3.5794     3.5789   3.246298   3.246460     1.8456     0.0366     0.0766    5.00666    886.000    34.8600    34.8626    1479.12    5.00655  1031.8619  1031.8640     -1.642    7.34629 0.0000e+00
    895.335     3.5799     3.5793   3.246320   3.246459     1.8458     0.0356     0.0772    5.00654    885.000    34.8603    34.8626    1479.10    5.00643  1031.8574  1031.8593     -1.631    7.34619 0.0000e+00
    894.321     3.5803     3.5798   3.246309   3.246462     1.8459     0.0348     0.0771    5.00615    884.000    34.8603    34.8626    1479.09    5.00603  1031.8527  1031.8546     -1.479    7.34612 0.0000e+00
    893.307     3.5803     3.5798   3.246269   3.246437     1.8462     0.0348     0.0769    5.00662    883.000    34.8604    34.8629    1479.07    5.00650  1031.8481  1031.8501     -1.210    7.34612 0.0000e+00
    892.293     3.5809     3.5801   3.246278   3.246412     1.8470     0.0358     0.0768    5.00882    882.000    34.8603    34.8628    1479.06    5.00870  1031.8434  1031.8455     -0.959    7.34600 0.0000e+00
    891.279     3.5811     3.5802   3.246240   3.246379     1.8470     0.0357     0.0769    5.00820    881.000    34.8603    34.8628    1479.04    5.00809  1031.8386  1031.8408     -0.873    7.34598 0.0000e+00
    890.266     3.5814     3.5803   3.246237   3.246347     1.8471     0.0352     0.0766    5.00806    880.000    34.8604    34.8629    1479.03    5.00794  1031.8341  1031.8362     -0.711    7.34592 0.0000e+00
    889.252     3.5816     3.5807   3.246205   3.246342     1.8478     0.0354     0.0762    5.00968    879.000    34.8604    34.8629    1479.01    5.00957  1031.8293  1031.8315     -0.633    7.34588 0.0000e+00
    888.238     3.5819     3.5811   3.246181   3.246320     1.8481     0.0348     0.0760    5.01039    878.000    34.8603    34.8628    1479.00    5.01028  1031.8247  1031.8267     -1.011    7.34584 0.0000e+00
    887.224     3.5819     3.5812   3.246139   3.246296     1.8482     0.0355     0.0769    5.00997    877.000    34.8603    34.8629    1478.98    5.00985  1031.8199  1031.8221     -1.368    7.34583 0.0000e+00
    886.210     3.5827     3.5821   3.246174   3.246317     1.8483     0.0315     0.0773    5.00948    876.000    34.8604    34.8627    1478.97    5.00936  1031.8153  1031.8173     -1.536    7.34568 0.0000e+00
    885.197     3.5827     3.5823   3.246116   3.246300     1.8484     0.0233     0.0770    5.00912    875.000    34.8602    34.8628    1478.95    5.00900  1031.8105  1031.8127     -1.550    7.34569 0.0000e+00
    884.183     3.5821     3.5816   3.246013   3.246191     1.8485     0.0233     0.0770    5.00905    874.000    34.8601    34.8628    1478.93    5.00893  1031.8059  1031.8081     -1.425    7.34580 0.0000e+00
    883.169     3.5812     3.5812   3.245891   3.246113     1.8484     0.0305     0.0769    5.00816    873.000    34.8601    34.8628    1478.91    5.00804  1031.8014  1031.8035     -1.097    7.34596 0.0000e+00
    882.155     3.5804     3.5802   3.245761   3.245979     1.8487     0.0338     0.0769    5.00866    872.000    34.8600    34.8628    1478.89    5.00855  1031.7968  1031.7990     -0.623    7.34612 0.0000e+00
    881.141     3.5806     3.5795   3.245729   3.245829     1.8494     0.0224     0.0768    5.01056    871.000    34.8599    34.8623    1478.87    5.01044  1031.7920  1031.7941     -0.831    7.34608 0.0000e+00
    880.128     3.5807     3.5802   3.245691   3.245845     1.8498     0.0284     0.0766    5.01146    870.000    34.8598    34.8622    1478.86    5.01134  1031.7872  1031.7892     -1.236    7.34606 0.0000e+00
    879.114     3.5813     3.5806   3.245703   3.245841     1.8492     0.0357     0.0765    5.00831    869.000    34.8599    34.8623    1478.84    5.00819  1031.7826  1031.7845     -1.470    7.34596 0.0000e+00
    878.100     3.5828     3.5821   3.245799   3.245909     1.8492     0.0234     0.0770    5.00763    868.000    34.8600    34.8621    1478.83    5.00751  1031.7778  1031.7795     -1.505    7.34568 0.0000e+00
    877.086     3.5837     3.5830   3.245839   3.245979     1.8504     0.0296     0.0769    5.01133    867.000    34.8600    34.8625    1478.82    5.01121  1031.7732  1031.7751     -1.275    7.34551 0.0000e+00
    876.073     3.5836     3.5830   3.245804   3.245957     1.8508     0.0350     0.0771    5.01222    866.000    34.8602    34.8627    1478.80    5.01210  1031.7687  1031.7708     -0.724    7.34552 0.0000e+00
    875.059     3.5842     3.5835   3.245811   3.245947     1.8515     0.0267     0.0900    5.01381    865.000    34.8602    34.8626    1478.79    5.01369  1031.7639  1031.7660     -0.712    7.34541 0.0000e+00
    874.045     3.5843     3.5835   3.245766   3.245898     1.8515     0.0316     0.0798    5.01305    864.000    34.8601    34.8625    1478.77    5.01293  1031.7592  1031.7612     -0.928    7.34540 0.0000e+00
    873.031     3.5831     3.5822   3.245608   3.245742     1.8518     0.0298     0.0769    5.01385    863.000    34.8600    34.8626    1478.75    5.01374  1031.7546  1031.7567     -1.032    7.34562 0.0000e+00
    872.018     3.5822     3.5819   3.245459   3.245661     1.8518     0.0406     0.0769    5.01347    862.000    34.8597    34.8624    1478.73    5.01336  1031.7499  1031.7521     -1.215    7.34580 0.0000e+00
    871.004     3.5817     3.5810   3.245367   3.245523     1.8531     0.0471     0.0769    5.01739    861.000    34.8597    34.8623    1478.71    5.01727  1031.7452  1031.7474     -1.454    7.34589 0.0000e+00
    869.990     3.5820     3.5812   3.245337   3.245486     1.8534     0.0470     0.0770    5.01802    860.000    34.8596    34.8621    1478.70    5.01790  1031.7405  1031.7426     -1.601    7.34585 0.0000e+00
    868.976     3.5820     3.5813   3.245303   3.245443     1.8537     0.0453     0.0769    5.01838    859.000    34.8596    34.8620    1478.68    5.01826  1031.7358  1031.7379     -1.587    7.34584 0.0000e+00
    867.963     3.5823     3.5816   3.245273   3.245431     1.8537     0.0349     0.0770    5.01785    858.000    34.8596    34.8622    1478.66    5.01773  1031.7312  1031.7333     -1.370    7.34580 0.0000e+00
    866.949     3.5826     3.5817   3.245275   3.245402     1.8541     0.0348     0.0770    5.01847    857.000    34.8598    34.8622    1478.65    5.01835  1031.7267  1031.7286     -0.891    7.34573 0.0000e+00
    865.935     3.5832     3.5822   3.245291   3.245407     1.8545     0.0317     0.0768    5.01930    856.000    34.8598    34.8623    1478.64    5.01918  1031.7219  1031.7240     -0.456    7.34561 0.0000e+00
