       PrDM      T090C      T190C      C0S/m      C1S/m    Sbeox0V  FlECO-AFL   CStarAt0 Sbeox0ML/L      DepSM      Sal00      Sal11       SvDM Sbeox0ML/L  Density00  Density11     Dz/dtM  OxsatML/L       Flag
   1477.085     3.5084     3.5073   3.269778   3.269919     1.6578     0.0446     0.0758    4.65487   1458.000    34.9201    34.9228    1488.44    4.65476  1034.5615  1034.5638     -1.603    7.35630 0.0000e+00
   1476.068     3.5092     3.5084   3.269794   3.269975     1.6578     0.0461     0.0760    4.65417   1457.000    34.9198    34.9229    1488.43    4.65406  1034.5566  1034.5592     -1.728    7.35616 0.0000e+00
   1475.052     3.5098     3.5091   3.269822   3.269999     1.6578     0.0353     0.0760    4.65348   1456.000    34.9201    34.9229    1488.42    4.65338  1034.5522  1034.5544     -1.688    7.35604 0.0000e+00
   1474.035     3.5103     3.5097   3.269846   3.270019     1.6578     0.0348     0.0760    4.65251   1455.000    34.9203    34.9230    1488.40    4.65240  1034.5477  1034.5499     -1.479    7.35594 0.0000e+00
   1473.018     3.5114     3.5100   3.269906   3.270024     1.6579     0.0348     0.0760    4.65226   1454.000    34.9204    34.9232    1488.39    4.65215  1034.5430  1034.5454     -1.101    7.35573 0.0000e+00
   1472.002     3.5135     3.5111   3.270057   3.270077     1.6580     0.0352     0.0760    4.65164   1453.000    34.9205    34.9233    1488.38    4.65154  1034.5382  1034.5406     -0.725    7.35534 0.0000e+00
   1470.985     3.5152     3.5127   3.270151   3.270182     1.6583     0.0348     0.0760    4.65230   1452.000    34.9203    34.9233    1488.37    4.65219  1034.5332  1034.5359     -0.511    7.35504 0.0000e+00
   1469.968     3.5163     3.5144   3.270181   3.270271     1.6590     0.0348     0.0760    4.65433   1451.000    34.9201    34.9231    1488.36    4.65422  1034.5283  1034.5309     -0.962    7.35487 0.0000e+00
   1468.952     3.5167     3.5153   3.270185   3.270304     1.6592     0.0348     0.0760    4.65432   1450.000    34.9202    34.9230    1488.34    4.65421  1034.5238  1034.5261     -1.547    7.35479 0.0000e+00
   1467.935     3.5168     3.5162   3.270137   3.270344     1.6592     0.0358     0.0760    4.65382   1449.000    34.9200    34.9231    1488.33    4.65371  1034.5190  1034.5215     -1.849    7.35478 0.0000e+00
   1466.919     3.5175     3.5169   3.270168   3.270368     1.6591     0.0475     0.0760    4.65269   1448.000    34.9201    34.9231    1488.31    4.65259  1034.5144  1034.5168     -1.985    7.35464 0.0000e+00
   1465.902     3.5186     3.5181   3.270211   3.270414     1.6594     0.0470     0.0760    4.65315   1447.000    34.9200    34.9229    1488.30    4.65304  1034.5095  1034.5118     -1.977    7.35445 0.0000e+00
   1464.885     3.5198     3.5189   3.270289   3.270457     1.6595     0.0362     0.0761    4.65260   1446.000    34.9201    34.9231    1488.29    4.65250  1034.5049  1034.5073     -1.821    7.35422 0.0000e+00
   1463.869     3.5208     3.5196   3.270334   3.270481     1.6597     0.0356     0.0760    4.65273   1445.000    34.9201    34.9231    1488.28    4.65262  1034.5000  1034.5026     -1.439    7.35403 0.0000e+00
   1462.852     3.5220     3.5199   3.270440   3.270495     1.6602     0.0351     0.0759    4.65380   1444.000    34.9206    34.9235    1488.27    4.65369  1034.4957  1034.4983     -0.173    7.35379 0.0000e+00
   1461.836     3.5237     3.5214   3.270517   3.270538     1.6601     0.0442     0.0760    4.65286   1443.000    34.9202    34.9229    1488.26    4.65275  1034.4906  1034.4930     -1.742    7.35350 0.0000e+00
   1460.819     3.5256     3.5235   3.270638   3.270692     1.6603     0.0469     0.0760    4.65261   1442.000    34.9202    34.9230    1488.25    4.65250  1034.4857  1034.4883     -1.965    7.35316 0.0000e+00
   1459.802     3.5267     3.5249   3.270706   3.270774     1.6603     0.0470     0.0760    4.65191   1441.000    34.9203    34.9231    1488.24    4.65180  1034.4811  1034.4835     -1.982    7.35295 0.0000e+00
   1458.786     3.5273     3.5267   3.270733   3.270893     1.6602     0.0470     0.0760    4.65080   1440.000    34.9205    34.9231    1488.22    4.65069  1034.4766  1034.4786     -1.858    7.35283 0.0000e+00
   1457.769     3.5279     3.5278   3.270737   3.270963     1.6603     0.0370     0.0759    4.65067   1439.000    34.9205    34.9232    1488.21    4.65056  1034.4718  1034.4740     -1.554    7.35273 0.0000e+00
   1456.753     3.5283     3.5272   3.270753   3.270902     1.6605     0.0354     0.0760    4.65046   1438.000    34.9207    34.9236    1488.19    4.65035  1034.4673  1034.4697     -1.000    7.35264 0.0000e+00
   1455.736     3.5293     3.5287   3.270798   3.270973     1.6607     0.0455     0.0760    4.65052   1437.000    34.9206    34.9234    1488.18    4.65042  1034.4625  1034.4648     -0.616    7.35245 0.0000e+00
   1454.720     3.5296     3.5288   3.270759   3.270941     1.6608     0.0471     0.0760    4.65052   1436.000    34.9204    34.9234    1488.16    4.65041  1034.4578  1034.4602     -0.927    7.35242 0.0000e+00
   1453.703     3.5297     3.5287   3.270729   3.270892     1.6611     0.0418     0.0758    4.65119   1435.000    34.9205    34.9235    1488.15    4.65108  1034.4532  1034.4557     -0.865    7.35240 0.0000e+00
   1452.687     3.5293     3.5289   3.270658   3.270847     1.6615     0.0344     0.0759    4.65199   1434.000    34.9205    34.9232    1488.13    4.65188  1034.4486  1034.4509     -0.867    7.35246 0.0000e+00
   1451.670     3.5298     3.5290   3.270624   3.270809     1.6616     0.0440     0.0760    4.65164   1433.000    34.9201    34.9232    1488.11    4.65153  1034.4437  1034.4462     -1.232    7.35239 0.0000e+00
   1450.654     3.5300     3.5292   3.270595   3.270785     1.6613     0.0453     0.0760    4.65006   1432.000    34.9200    34.9231    1488.10    4.64995  1034.4390  1034.4415     -1.506    7.35236 0.0000e+00
   1449.637     3.5309     3.5301   3.270650   3.270809     1.6616     0.0346     0.0760    4.65048   1431.000    34.9203    34.9230    1488.09    4.65037  1034.4344  1034.4368     -1.585    7.35219 0.0000e+00
   1448.621     3.5319     3.5311   3.270687   3.270855     1.6617     0.0440     0.0760    4.65006   1430.000    34.9202    34.9230    1488.07    4.64995  1034.4297  1034.4320     -1.488    7.35201 0.0000e+00
   1447.604     3.5325     3.5324   3.270702   3.270933     1.6619     0.0469     0.0760    4.65007   1429.000    34.9202    34.9230    1488.06    4.64996  1034.4249  1034.4272     -1.185    7.35189 0.0000e+00
   1446.588     3.5339     3.5321   3.270796   3.270899     1.6620     0.0470     0.0760    4.64986   1428.000    34.9203    34.9234    1488.05    4.64975  1034.4203  1034.4230     -0.738    7.35163 0.0000e+00
   1445.571     3.5353     3.5342   3.270867   3.271030     1.6626     0.0446     0.0760    4.65139   1427.000    34.9202    34.9234    1488.04    4.65128  1034.4154  1034.4181     -0.689    7.35139 0.0000e+00
   1444.555     3.5363     3.5343   3.270912   3.270980     1.6628     0.0350     0.0760    4.65135   1426.000    34.9202    34.9232    1488.02    4.65124  1034.4106  1034.4133     -0.871    7.35120 0.0000e+00
   1443.538     3.5373     3.5359   3.270955   3.271067     1.6629     0.0348     0.0760    4.65112   1425.000    34.9202    34.9230    1488.01    4.65101  1034.4059  1034.4083     -1.170    7.35103 0.0000e+00
   1442.522     3.5376     3.5368   3.270942   3.271121     1.6630     0.0356     0.0760    4.65071   1424.000    34.9202    34.9231    1488.00    4.65061  1034.4012  1034.4037     -1.461    7.35097 0.0000e+00
   1441.505     3.5382     3.5376   3.270947   3.271140     1.6630     0.0356     0.0760    4.65004   1423.000    34.9201    34.9231    1487.98    4.64993  1034.3966  1034.3989     -1.606    7.35086 0.0000e+00
   1440.489     3.5388     3.5382   3.270966   3.271153     1.6631     0.0348     0.0760    4.64969   1422.000    34.9202    34.9230    1487.97    4.64958  1034.3920  1034.3943     -1.553    7.35075 0.0000e+00
   1439.472     3.5389     3.5386   3.270943   3.271152     1.6631     0.0354     0.0760    4.64923   1421.000    34.9204    34.9232    1487.95    4.64912  1034.3875  1034.3896     -1.247    7.35073 0.0000e+00
   1438.456     3.5399     3.5390   3.271004   3.271158     1.6636     0.0408     0.0760    4.65063   1420.000    34.9205    34.9233    1487.94    4.65052  1034.3828  1034.3851     -0.628    7.35053 0.0000e+00
   1437.439     3.5412     3.5396   3.271044   3.271164     1.6641     0.0359     0.0760    4.65174   1419.000    34.9201    34.9232    1487.93    4.65163  1034.3778  1034.3804     -0.912    7.35032 0.0000e+00
   1436.423     3.5421     3.5400   3.271103   3.271159     1.6642     0.0475     0.0760    4.65151   1418.000    34.9204    34.9233    1487.92    4.65141  1034.3732  1034.3759     -1.260    7.35014 0.0000e+00
   1435.406     3.5427     3.5417   3.271108   3.271251     1.6642     0.0384     0.0761    4.65055   1417.000    34.9203    34.9230    1487.90    4.65044  1034.3685  1034.3707     -1.339    7.35003 0.0000e+00
   1434.390     3.5431     3.5420   3.271106   3.271267     1.6644     0.0349     0.0760    4.65068   1416.000    34.9204    34.9234    1487.89    4.65057  1034.3639  1034.3665     -1.257    7.34996 0.0000e+00
   1433.374     3.5434     3.5421   3.271094   3.271234     1.6644     0.0365     0.0760    4.64998   1415.000    34.9204    34.9234    1487.87    4.64987  1034.3593  1034.3618     -1.065    7.34990 0.0000e+00
   1432.357     3.5433     3.5421   3.271057   3.271181     1.6644     0.0348     0.0760    4.64967   1414.000    34.9205    34.9233    1487.85    4.64956  1034.3547  1034.3572     -0.960    7.34990 0.0000e+00
   1431.341     3.5449     3.5424   3.271124   3.271159     1.6650     0.0353     0.0760    4.65117   1413.000    34.9202    34.9232    1487.84    4.65107  1034.3497  1034.3524     -0.993    7.34964 0.0000e+00
   1430.324     3.5456     3.5448   3.271171   3.271335     1.6653     0.0348     0.0760    4.65142   1412.000    34.9205    34.9234    1487.83    4.65131  1034.3452  1034.3477     -0.928    7.34949 0.0000e+00
   1429.308     3.5464     3.5449   3.271204   3.271310     1.6654     0.0348     0.0760    4.65135   1411.000    34.9205    34.9234    1487.82    4.65124  1034.3406  1034.3430     -0.894    7.34934 0.0000e+00
   1428.292     3.5477     3.5459   3.271271   3.271329     1.6655     0.0348     0.0759    4.65072   1410.000    34.9205    34.9230    1487.80    4.65061  1034.3358  1034.3380     -1.143    7.34911 0.0000e+00
   1427.275     3.5487     3.5476   3.271321   3.271462     1.6654     0.0298     0.0759    4.64992   1409.000    34.9205    34.9234    1487.79    4.64981  1034.3311  1034.3335     -1.388    7.34892 0.0000e+00
   1426.259     3.5499     3.5490   3.271379   3.271543     1.6656     0.0227     0.0766    4.64976   1408.000    34.9205    34.9233    1487.78    4.64966  1034.3263  1034.3286     -1.480    7.34872 0.0000e+00
   1425.242     3.5508     3.5503   3.271430   3.271623     1.6657     0.0452     0.0760    4.64931   1407.000    34.9206    34.9235    1487.77    4.64920  1034.3217  1034.3240     -1.375    7.34854 0.0000e+00
   1424.226     3.5526     3.5514   3.271563   3.271686     1.6659     0.0470     0.0760    4.64925   1406.000    34.9208    34.9236    1487.76    4.64914  1034.3170  1034.3193     -0.964    7.34820 0.0000e+00
   1423.210     3.5563     3.5534   3.271845   3.271834     1.6665     0.0305     0.0760    4.65070   1405.000    34.9207    34.9237    1487.76    4.65059  1034.3118  1034.3146     -0.497    7.34753 0.0000e+00
   1422.193     3.5572     3.5542   3.271873   3.271864     1.6667     0.0322     0.0760    4.65086   1404.000    34.9207    34.9237    1487.74    4.65075  1034.3070  1034.3098     -1.250    7.34738 0.0000e+00
   1421.177     3.5577     3.5556   3.271870   3.271912     1.6668     0.0411     0.0760    4.65041   1403.000    34.9206    34.9233    1487.73    4.65030  1034.3024  1034.3047     -1.532    7.34729 0.0000e+00
   1420.160     3.5580     3.5573   3.271867   3.272055     1.6671     0.0470     0.0760    4.65118   1402.000    34.9208    34.9237    1487.71    4.65107  1034.2979  1034.3002     -1.604    7.34723 0.0000e+00
   1419.144     3.5589     3.5577   3.271911   3.272059     1.6670     0.0392     0.0760    4.64991   1401.000    34.9208    34.9238    1487.70    4.64980  1034.2931  1034.2957     -1.498    7.34705 0.0000e+00
   1418.128     3.5594     3.5586   3.271910   3.272089     1.6672     0.0356     0.0760    4.65006   1400.000    34.9207    34.9237    1487.69    4.64995  1034.2883  1034.2908     -1.191    7.34696 0.0000e+00
   1417.111     3.5606     3.5598   3.271991   3.272180     1.6676     0.0409     0.0760    4.65097   1399.000    34.9210    34.9240    1487.68    4.65086  1034.2838  1034.2863     -0.599    7.34674 0.0000e+00
   1416.095     3.5625     3.5610   3.272104   3.272222     1.6680     0.0286     0.0759    4.65135   1398.000    34.9208    34.9238    1487.67    4.65124  1034.2788  1034.2814     -0.807    7.34640 0.0000e+00
   1415.079     3.5632     3.5606   3.272130   3.272139     1.6681     0.0294     0.0760    4.65134   1397.000    34.9209    34.9238    1487.65    4.65123  1034.2742  1034.2769     -1.298    7.34627 0.0000e+00
   1414.062     3.5646     3.5630   3.272215   3.272280     1.6681     0.0351     0.0760    4.65059   1396.000    34.9209    34.9234    1487.64    4.65048  1034.2694  1034.2715     -1.550    7.34601 0.0000e+00
   1413.046     3.5652     3.5647   3.272223   3.272405     1.6681     0.0476     0.0760    4.64957   1395.000    34.9209    34.9236    1487.63    4.64946  1034.2646  1034.2668     -1.673    7.34590 0.0000e+00
   1412.030     3.5664     3.5658   3.272301   3.272461     1.6681     0.0435     0.0760    4.64882   1394.000    34.9210    34.9236    1487.62    4.64871  1034.2600  1034.2621     -1.680    7.34567 0.0000e+00
   1411.013     3.5671     3.5668   3.272319   3.272539     1.6681     0.0355     0.0760    4.64813   1393.000    34.9210    34.9240    1487.60    4.64802  1034.2554  1034.2577     -1.533    7.34555 0.0000e+00
   1409.997     3.5682     3.5681   3.272390   3.272609     1.6683     0.0354     0.0760    4.64818   1392.000    34.9212    34.9240    1487.59    4.64807  1034.2507  1034.2529     -1.080    7.34534 0.0000e+00
   1408.981     3.5706     3.5691   3.272566   3.272680     1.6686     0.0379     0.0760    4.64846   1391.000    34.9213    34.9242    1487.58    4.64835  1034.2458  1034.2484     -0.301    7.34490 0.0000e+00
   1407.964     3.5710     3.5693   3.272534   3.272642     1.6687     0.0446     0.0760    4.64848   1390.000    34.9210    34.9241    1487.57    4.64837  1034.2410  1034.2437     -1.267    7.34485 0.0000e+00
   1406.948     3.5714     3.5700   3.272529   3.272647     1.6686     0.0348     0.0760    4.64707   1389.000    34.9211    34.9239    1487.55    4.64696  1034.2365  1034.2388     -1.488    7.34478 0.0000e+00
   1405.932     3.5716     3.5706   3.272502   3.272682     1.6689     0.0348     0.0760    4.64764   1388.000    34.9210    34.9242    1487.54    4.64753  1034.2317  1034.2344     -1.585    7.34474 0.0000e+00
   1404.915     3.5718     3.5711   3.272485   3.272664     1.6695     0.0387     0.0761    4.64939   1387.000    34.9211    34.9240    1487.52    4.64928  1034.2271  1034.2295     -1.567    7.34469 0.0000e+00
   1403.899     3.5724     3.5718   3.272497   3.272672     1.6692     0.0468     0.0760    4.64762   1386.000    34.9211    34.9239    1487.51    4.64751  1034.2225  1034.2247     -1.390    7.34459 0.0000e+00
   1402.883     3.5728     3.5726   3.272502   3.272704     1.6690     0.0474     0.0760    4.64603   1385.000    34.9212    34.9239    1487.49    4.64592  1034.2179  1034.2201     -0.980    7.34450 0.0000e+00
   1401.866     3.5743     3.5735   3.272572   3.272752     1.6693     0.0432     0.0760    4.64656   1384.000    34.9210    34.9240    1487.48    4.64645  1034.2129  1034.2155     -0.603    7.34425 0.0000e+00
   1400.850     3.5751     3.5739   3.272594   3.272738     1.6698     0.0431     0.0760    4.64770   1383.000    34.9209    34.9239    1487.47    4.64759  1034.2081  1034.2106     -0.910    7.34410 0.0000e+00
   1399.834     3.5763     3.5739   3.272649   3.272682     1.6701     0.0388     0.0760    4.64819   1382.000    34.9208    34.9237    1487.46    4.64808  1034.2032  1034.2059     -1.085    7.34388 0.0000e+00
   1398.818     3.5773     3.5750   3.272700   3.272740     1.6702     0.0427     0.0763    4.64780   1381.000    34.9209    34.9238    1487.44    4.64769  1034.1986  1034.2012     -1.131    7.34371 0.0000e+00
   1397.801     3.5778     3.5762   3.272699   3.272793     1.6704     0.0426     0.0760    4.64798   1380.000    34.9209    34.9237    1487.43    4.64787  1034.1940  1034.1964     -1.160    7.34362 0.0000e+00
   1396.785     3.5793     3.5781   3.272791   3.272905     1.6706     0.0373     0.0760    4.64808   1379.000    34.9208    34.9235    1487.42    4.64797  1034.1891  1034.1914     -1.260    7.34334 0.0000e+00
   1395.769     3.5815     3.5800   3.272938   3.273027     1.6705     0.0474     0.0762    4.64658   1378.000    34.9208    34.9234    1487.41    4.64647  1034.1841  1034.1864     -1.364    7.34294 0.0000e+00
   1394.753     3.5826     3.5817   3.272982   3.273173     1.6708     0.0372     0.0766    4.64732   1377.000    34.9207    34.9239    1487.40    4.64721  1034.1793  1034.1820     -1.362    7.34276 0.0000e+00
   1393.736     3.5823     3.5816   3.272923   3.273126     1.6708     0.0285     0.0764    4.64659   1376.000    34.9208    34.9239    1487.38    4.64648  1034.1748  1034.1774     -1.183    7.34280 0.0000e+00
   1392.720     3.5852     3.5828   3.273142   3.273174     1.6714     0.0230     0.0760    4.64788   1375.000    34.9208    34.9237    1487.38    4.64777  1034.1698  1034.1725     -0.713    7.34226 0.0000e+00
   1391.704     3.5877     3.5835   3.273303   3.273198     1.6718     0.0361     0.0760    4.64875   1374.000    34.9206    34.9237    1487.37    4.64864  1034.1648  1034.1678     -0.609    7.34183 0.0000e+00
   1390.688     3.5883     3.5840   3.273318   3.273186     1.6719     0.0436     0.0761    4.64825   1373.000    34.9207    34.9236    1487.36    4.64814  1034.1602  1034.1630     -1.149    7.34172 0.0000e+00
   1389.672     3.5887     3.5854   3.273309   3.273239     1.6720     0.0385     0.0760    4.64790   1372.000    34.9206    34.9233    1487.34    4.64779  1034.1554  1034.1580     -1.460    7.34164 0.0000e+00
   1388.655     3.5891     3.5878   3.273288   3.273415     1.6720     0.0225     0.0760    4.64728   1371.000    34.9205    34.9233    1487.33    4.64717  1034.1506  1034.1531     -1.642    7.34158 0.0000e+00
   1387.639     3.5891     3.5885   3.273268   3.273440     1.6720     0.0329     0.0760    4.64669   1370.000    34.9207    34.9234    1487.31    4.64658  1034.1462  1034.1484     -1.706    7.34156 0.0000e+00
   1386.623     3.5900     3.5889   3.273294   3.273447     1.6725     0.0348     0.0760    4.64806   1369.000    34.9206    34.9235    1487.30    4.64795  1034.1414  1034.1439     -1.634    7.34140 0.0000e+00
   1385.607     3.5919     3.5906   3.273418   3.273543     1.6729     0.0224     0.0760    4.64883   1368.000    34.9205    34.9234    1487.29    4.64872  1034.1366  1034.1389     -1.355    7.34106 0.0000e+00
   1384.590     3.5929     3.5918   3.273475   3.273638     1.6730     0.0372     0.0761    4.64828   1367.000    34.9207    34.9237    1487.27    4.64817  1034.1320  1034.1344     -0.652    7.34088 0.0000e+00
   1383.574     3.5950     3.5922   3.273594   3.273624     1.6732     0.0462     0.0763    4.64820   1366.000    34.9204    34.9237    1487.27    4.64809  1034.1268  1034.1298     -0.782    7.34051 0.0000e+00
   1382.558     3.5946     3.5924   3.273528   3.273597     1.6732     0.0348     0.0769    4.64782   1365.000    34.9206    34.9237    1487.25    4.64771  1034.1224  1034.1251     -1.211    7.34058 0.0000e+00
   1381.542     3.5957     3.5945   3.273579   3.273694     1.6732     0.0348     0.0759    4.64682   1364.000    34.9205    34.9231    1487.24    4.64671  1034.1176  1034.1198     -1.289    7.34038 0.0000e+00
   1380.526     3.5960     3.5957   3.273577   3.273784     1.6733     0.0360     0.0760    4.64688   1363.000    34.9206    34.9235    1487.22    4.64677  1034.1130  1034.1154     -1.265    7.34031 0.0000e+00
   1379.509     3.5971     3.5960   3.273614   3.273786     1.6737     0.0348     0.0760    4.64747   1362.000    34.9204    34.9236    1487.21    4.64736  1034.1082  1034.1108     -1.172    7.34012 0.0000e+00
   1378.493     3.5965     3.5957   3.273534   3.273713     1.6743     0.0348     0.0760    4.64941   1361.000    34.9207    34.9236    1487.19    4.64930  1034.1038  1034.1062     -1.059    7.34023 0.0000e+00
   1377.477     3.5990     3.5968   3.273686   3.273745     1.6744     0.0312     0.0760    4.64869   1360.000    34.9203    34.9234    1487.18    4.64859  1034.0986  1034.1013     -1.033    7.33979 0.0000e+00
   1376.461     3.5998     3.5975   3.273725   3.273777     1.6744     0.0295     0.0760    4.64819   1359.000    34.9204    34.9234    1487.17    4.64808  1034.0940  1034.0966     -1.124    7.33963 0.0000e+00
   1375.445     3.6019     3.6000   3.273874   3.273917     1.6745     0.0463     0.0760    4.64783   1358.000    34.9205    34.9230    1487.16    4.64772  1034.0891  1034.0913     -1.205    7.33925 0.0000e+00
   1374.429     3.6039     3.6023   3.274020   3.274109     1.6745     0.0224     0.0760    4.64670   1357.000    34.9207    34.9234    1487.15    4.64659  1034.0844  1034.0867     -1.184    7.33889 0.0000e+00
   1373.412     3.6047     3.6035   3.274052   3.274185     1.6750     0.0341     0.0762    4.64807   1356.000    34.9206    34.9235    1487.14    4.64796  1034.0796  1034.0822     -1.042    7.33873 0.0000e+00
   1372.396     3.6040     3.6033   3.273981   3.274147     1.6748     0.0355     0.0767    4.64681   1355.000    34.9210    34.9238    1487.12    4.64670  1034.0754  1034.0778     -0.729    7.33884 0.0000e+00
   1371.380     3.6060     3.6049   3.274100   3.274247     1.6751     0.0426     0.0759    4.64710   1354.000    34.9209    34.9238    1487.11    4.64699  1034.0704  1034.0729     -0.666    7.33849 0.0000e+00
