       PrDM      T090C      T190C      C0S/m      C1S/m    Sbeox0V  FlECO-AFL   CStarAt0 Sbeox0ML/L      DepSM      Sal00      Sal11       SvDM Sbeox0ML/L  Density00  Density11     Dz/dtM  OxsatML/L       Flag
    721.037     3.7791     3.7785   3.258388   3.258561     1.8723     0.0405     0.0855    4.96272    713.000    34.8836    34.8863    1477.13    4.96260  1031.0526  1031.0548      0.804    7.30896 0.0000e+00
    722.050     3.7743     3.7747   3.257987   3.258212     1.8719     0.0228     0.0860    4.96270    714.000    34.8834    34.8856    1477.12    4.96258  1031.0576  1031.0593      1.043    7.30984 0.0000e+00
    723.063     3.7733     3.7727   3.257927   3.258075     1.8717     0.0256     0.0864    4.96279    715.000    34.8831    34.8856    1477.14    4.96267  1031.0623  1031.0642      1.246    7.31002 0.0000e+00
    724.076     3.7704     3.7698   3.257687   3.257870     1.8716     0.0476     0.0854    4.96363    716.000    34.8828    34.8857    1477.14    4.96351  1031.0670  1031.0693      1.335    7.31056 0.0000e+00
    725.089     3.7646     3.7648   3.257167   3.257434     1.8712     0.0267     0.0855    4.96358    717.000    34.8823    34.8853    1477.13    4.96346  1031.0719  1031.0742      1.273    7.31164 0.0000e+00
    726.102     3.7597     3.7590   3.256720   3.256847     1.8710     0.0380     0.0866    4.96410    718.000    34.8817    34.8839    1477.13    4.96397  1031.0767  1031.0785      1.021    7.31256 0.0000e+00
    727.115     3.7590     3.7585   3.256671   3.256823     1.8706     0.0379     0.0864    4.96327    719.000    34.8813    34.8836    1477.14    4.96315  1031.0811  1031.0829      0.622    7.31270 0.0000e+00
    728.128     3.7590     3.7589   3.256722   3.256881     1.8705     0.0288     0.0861    4.96386    720.000    34.8814    34.8834    1477.16    4.96374  1031.0858  1031.0874      0.834    7.31270 0.0000e+00
    729.141     3.7623     3.7625   3.257114   3.257272     1.8710     0.0299     0.0851    4.96574    721.000    34.8820    34.8837    1477.19    4.96562  1031.0906  1031.0918      1.228    7.31207 0.0000e+00
    730.154     3.7661     3.7656   3.257532   3.257650     1.8708     0.0348     0.0858    4.96511    722.000    34.8824    34.8843    1477.22    4.96499  1031.0951  1031.0967      1.427    7.31137 0.0000e+00
    731.167     3.7690     3.7685   3.257873   3.257982     1.8712     0.0348     0.0856    4.96670    723.000    34.8829    34.8847    1477.25    4.96658  1031.0997  1031.1012      1.496    7.31082 0.0000e+00
    732.180     3.7705     3.7701   3.258076   3.258221     1.8711     0.0355     0.0862    4.96699    724.000    34.8831    34.8853    1477.27    4.96687  1031.1044  1031.1062      1.407    7.31053 0.0000e+00
    733.193     3.7687     3.7682   3.257937   3.258101     1.8711     0.0348     0.0857    4.96781    725.000    34.8829    34.8854    1477.28    4.96769  1031.1090  1031.1111      1.126    7.31087 0.0000e+00
    734.206     3.7676     3.7672   3.257871   3.258019     1.8709     0.0351     0.0857    4.96789    726.000    34.8827    34.8850    1477.29    4.96776  1031.1136  1031.1156      0.650    7.31107 0.0000e+00
    735.220     3.7674     3.7668   3.257900   3.258018     1.8701     0.0348     0.0852    4.96560    727.000    34.8828    34.8848    1477.31    4.96548  1031.1184  1031.1201      0.588    7.31111 0.0000e+00
    736.233     3.7671     3.7664   3.257927   3.258045     1.8699     0.0366     0.0859    4.96557    728.000    34.8829    34.8850    1477.32    4.96545  1031.1232  1031.1249      1.173    7.31116 0.0000e+00
    737.246     3.7667     3.7663   3.257930   3.258101     1.8693     0.0348     0.0858    4.96421    729.000    34.8828    34.8853    1477.34    4.96408  1031.1278  1031.1299      1.481    7.31124 0.0000e+00
    738.259     3.7657     3.7653   3.257888   3.258023     1.8694     0.0366     0.0860    4.96534    730.000    34.8828    34.8849    1477.35    4.96522  1031.1327  1031.1343      1.613    7.31142 0.0000e+00
    739.272     3.7655     3.7650   3.257895   3.258042     1.8693     0.0247     0.0851    4.96571    731.000    34.8826    34.8849    1477.37    4.96559  1031.1372  1031.1389      1.577    7.31147 0.0000e+00
    740.285     3.7650     3.7645   3.257896   3.258045     1.8690     0.0318     0.0855    4.96542    732.000    34.8826    34.8849    1477.38    4.96530  1031.1418  1031.1438      1.381    7.31155 0.0000e+00
    741.298     3.7645     3.7640   3.257890   3.258028     1.8685     0.0385     0.0859    4.96426    733.000    34.8826    34.8847    1477.39    4.96414  1031.1465  1031.1483      0.955    7.31165 0.0000e+00
    742.311     3.7640     3.7636   3.257874   3.258020     1.8682     0.0308     0.0858    4.96373    734.000    34.8823    34.8845    1477.41    4.96361  1031.1510  1031.1528      0.539    7.31174 0.0000e+00
    743.324     3.7637     3.7633   3.257907   3.258051     1.8680     0.0349     0.0861    4.96382    735.000    34.8825    34.8847    1477.42    4.96369  1031.1559  1031.1576      0.960    7.31178 0.0000e+00
    744.338     3.7635     3.7630   3.257938   3.258066     1.8671     0.0329     0.0859    4.96127    736.000    34.8825    34.8847    1477.44    4.96115  1031.1605  1031.1624      1.177    7.31182 0.0000e+00
    745.351     3.7634     3.7628   3.257972   3.258102     1.8669     0.0228     0.0859    4.96115    737.000    34.8826    34.8847    1477.46    4.96103  1031.1653  1031.1670      1.254    7.31185 0.0000e+00
    746.364     3.7621     3.7618   3.257878   3.258059     1.8669     0.0226     0.0860    4.96198    738.000    34.8823    34.8847    1477.47    4.96185  1031.1698  1031.1718      1.274    7.31209 0.0000e+00
    747.377     3.7608     3.7601   3.257794   3.257916     1.8667     0.0328     0.0854    4.96213    739.000    34.8821    34.8844    1477.48    4.96200  1031.1746  1031.1764      1.240    7.31233 0.0000e+00
    748.390     3.7598     3.7593   3.257737   3.257886     1.8659     0.0286     0.0852    4.95997    740.000    34.8820    34.8843    1477.49    4.95985  1031.1792  1031.1810      1.085    7.31252 0.0000e+00
    749.403     3.7595     3.7591   3.257738   3.257892     1.8657     0.0306     0.0857    4.96006    741.000    34.8818    34.8841    1477.51    4.95994  1031.1837  1031.1855      0.718    7.31259 0.0000e+00
    750.416     3.7587     3.7583   3.257714   3.257864     1.8655     0.0263     0.0859    4.95989    742.000    34.8818    34.8841    1477.52    4.95977  1031.1885  1031.1903      0.828    7.31272 0.0000e+00
    751.430     3.7530     3.7518   3.257182   3.257343     1.8653     0.0369     0.0858    4.96080    743.000    34.8811    34.8842    1477.51    4.96068  1031.1932  1031.1958      1.098    7.31380 0.0000e+00
    752.443     3.7455     3.7449   3.256481   3.256662     1.8652     0.0353     0.0860    4.96201    744.000    34.8801    34.8829    1477.49    4.96189  1031.1980  1031.2003      1.113    7.31519 0.0000e+00
    753.456     3.7412     3.7393   3.256116   3.256119     1.8650     0.0241     0.0865    4.96243    745.000    34.8798    34.8819    1477.49    4.96231  1031.2029  1031.2048      1.066    7.31598 0.0000e+00
    754.469     3.7426     3.7411   3.256291   3.256311     1.8646     0.0357     0.0867    4.96157    746.000    34.8798    34.8817    1477.51    4.96145  1031.2074  1031.2091      1.130    7.31573 0.0000e+00
    755.482     3.7366     3.7369   3.255713   3.256016     1.8646     0.0464     0.0851    4.96310    747.000    34.8788    34.8822    1477.50    4.96298  1031.2120  1031.2146      1.237    7.31687 0.0000e+00
    756.495     3.7198     3.7185   3.254081   3.254335     1.8647     0.0335     0.0853    4.96657    748.000    34.8767    34.8811    1477.45    4.96644  1031.2170  1031.2206      1.249    7.32001 0.0000e+00
    757.509     3.7074     3.7066   3.252926   3.253043     1.8645     0.0227     0.0854    4.96800    749.000    34.8755    34.8778    1477.41    4.96788  1031.2222  1031.2241      1.086    7.32230 0.0000e+00
    758.522     3.6873     3.6866   3.250943   3.251233     1.8645     0.0297     0.0860    4.97147    750.000    34.8728    34.8769    1477.34    4.97135  1031.2271  1031.2305      0.834    7.32608 0.0000e+00
    759.535     3.6739     3.6732   3.249671   3.249816     1.8646     0.0352     0.0858    4.97429    751.000    34.8713    34.8737    1477.30    4.97417  1031.2322  1031.2341      0.793    7.32858 0.0000e+00
    760.548     3.6703     3.6697   3.249336   3.249460     1.8654     0.0453     0.0856    4.97850    752.000    34.8706    34.8727    1477.30    4.97838  1031.2367  1031.2384      0.903    7.32927 0.0000e+00
    761.562     3.6698     3.6696   3.249315   3.249494     1.8672     0.0232     0.0859    4.98578    753.000    34.8703    34.8727    1477.31    4.98566  1031.2412  1031.2430      1.007    7.32937 0.0000e+00
    762.575     3.6649     3.6666   3.248854   3.249235     1.8684     0.0477     0.0857    4.99141    754.000    34.8695    34.8722    1477.31    4.99129  1031.2457  1031.2478      1.081    7.33030 0.0000e+00
    763.588     3.6635     3.6644   3.248762   3.249060     1.8694     0.0375     0.0862    4.99605    755.000    34.8694    34.8719    1477.32    4.99593  1031.2505  1031.2524      1.106    7.33056 0.0000e+00
    764.601     3.6604     3.6609   3.248480   3.248816     1.8701     0.0252     0.0860    4.99961    756.000    34.8687    34.8723    1477.32    4.99949  1031.2550  1031.2577      1.088    7.33115 0.0000e+00
    765.614     3.6497     3.6497   3.247478   3.247720     1.8709     0.0338     0.0853    5.00477    757.000    34.8677    34.8705    1477.29    5.00465  1031.2601  1031.2623      1.106    7.33315 0.0000e+00
    766.628     3.6463     3.6456   3.247179   3.247314     1.8714     0.0428     0.0863    5.00771    758.000    34.8671    34.8695    1477.29    5.00760  1031.2648  1031.2667      1.111    7.33378 0.0000e+00
    767.641     3.6414     3.6409   3.246727   3.246904     1.8719     0.0405     0.0864    5.01067    759.000    34.8665    34.8691    1477.29    5.01055  1031.2694  1031.2716      0.997    7.33471 0.0000e+00
    768.654     3.6303     3.6313   3.245653   3.246029     1.8725     0.0360     0.0864    5.01531    760.000    34.8649    34.8683    1477.25    5.01519  1031.2742  1031.2767      0.653    7.33680 0.0000e+00
    769.667     3.6169     3.6160   3.244361   3.244449     1.8737     0.0361     0.0889    5.02197    761.000    34.8632    34.8652    1477.21    5.02185  1031.2791  1031.2808      0.808    7.33932 0.0000e+00
    770.681     3.6189     3.6189   3.244607   3.244765     1.8747     0.0367     0.0864    5.02617    762.000    34.8635    34.8653    1477.24    5.02605  1031.2837  1031.2852      1.314    7.33895 0.0000e+00
    771.694     3.6204     3.6199   3.244774   3.244928     1.8752     0.0357     0.0869    5.02831    763.000    34.8634    34.8657    1477.26    5.02819  1031.2881  1031.2900      1.551    7.33869 0.0000e+00
    772.707     3.6194     3.6194   3.244731   3.244915     1.8762     0.0257     0.0856    5.03292    764.000    34.8633    34.8656    1477.27    5.03280  1031.2928  1031.2946      1.572    7.33886 0.0000e+00
    773.721     3.6192     3.6190   3.244745   3.244915     1.8766     0.0227     0.0855    5.03504    765.000    34.8632    34.8654    1477.29    5.03492  1031.2974  1031.2992      1.366    7.33891 0.0000e+00
    774.734     3.6206     3.6202   3.244910   3.245055     1.8770     0.0275     0.0860    5.03707    766.000    34.8632    34.8653    1477.31    5.03695  1031.3019  1031.3036      0.852    7.33865 0.0000e+00
    775.747     3.6244     3.6235   3.245319   3.245398     1.8782     0.0319     0.0855    5.04144    767.000    34.8635    34.8653    1477.34    5.04132  1031.3063  1031.3079      0.593    7.33795 0.0000e+00
    776.760     3.6260     3.6243   3.245555   3.245537     1.8788     0.0183     0.0862    5.04394    768.000    34.8640    34.8657    1477.37    5.04382  1031.3112  1031.3127      0.984    7.33763 0.0000e+00
    777.774     3.6422     3.6390   3.247231   3.246922     1.8793     0.0354     0.0857    5.04432    769.000    34.8663    34.8660    1477.45    5.04421  1031.3158  1031.3159      1.203    7.33458 0.0000e+00
    778.787     3.6487     3.6503   3.247906   3.248245     1.8793     0.0355     0.0856    5.04409    770.000    34.8670    34.8693    1477.50    5.04397  1031.3201  1031.3218      1.347    7.33337 0.0000e+00
    779.800     3.6498     3.6493   3.248094   3.248212     1.8793     0.0348     0.0850    5.04460    771.000    34.8674    34.8694    1477.52    5.04448  1031.3250  1031.3267      1.413    7.33314 0.0000e+00
    780.814     3.6503     3.6498   3.248181   3.248300     1.8793     0.0397     0.0859    5.04521    772.000    34.8675    34.8694    1477.54    5.04509  1031.3296  1031.3312      1.386    7.33305 0.0000e+00
    781.827     3.6529     3.6524   3.248485   3.248610     1.8793     0.0472     0.0858    5.04527    773.000    34.8678    34.8698    1477.57    5.04515  1031.3342  1031.3359      1.194    7.33256 0.0000e+00
    782.840     3.6522     3.6516   3.248452   3.248574     1.8782     0.0362     0.0859    5.04203    774.000    34.8675    34.8697    1477.58    5.04191  1031.3387  1031.3406      0.654    7.33269 0.0000e+00
    783.854     3.6519     3.6514   3.248456   3.248595     1.8767     0.0351     0.0853    5.03744    775.000    34.8675    34.8696    1477.60    5.03732  1031.3434  1031.3452      0.649    7.33276 0.0000e+00
    784.867     3.6516     3.6508   3.248503   3.248617     1.8765     0.0389     0.0853    5.03726    776.000    34.8678    34.8700    1477.61    5.03714  1031.3483  1031.3501      1.197    7.33279 0.0000e+00
    785.880     3.6512     3.6505   3.248491   3.248618     1.8762     0.0471     0.0851    5.03715    777.000    34.8676    34.8698    1477.63    5.03703  1031.3528  1031.3547      1.412    7.33288 0.0000e+00
    786.893     3.6501     3.6498   3.248436   3.248600     1.8753     0.0233     0.0854    5.03474    778.000    34.8675    34.8698    1477.64    5.03462  1031.3575  1031.3594      1.441    7.33308 0.0000e+00
    787.907     3.6502     3.6494   3.248486   3.248600     1.8747     0.0226     0.0860    5.03301    779.000    34.8675    34.8697    1477.65    5.03289  1031.3622  1031.3640      1.292    7.33306 0.0000e+00
    788.920     3.6497     3.6491   3.248479   3.248607     1.8743     0.0327     0.0862    5.03225    780.000    34.8674    34.8696    1477.67    5.03213  1031.3668  1031.3687      1.044    7.33316 0.0000e+00
    789.934     3.6497     3.6487   3.248521   3.248599     1.8736     0.0363     0.0853    5.03033    781.000    34.8674    34.8694    1477.69    5.03021  1031.3715  1031.3732      0.949    7.33316 0.0000e+00
    790.947     3.6501     3.6492   3.248594   3.248689     1.8734     0.0293     0.0851    5.03015    782.000    34.8673    34.8694    1477.70    5.03003  1031.3760  1031.3778      0.931    7.33310 0.0000e+00
    791.960     3.6509     3.6502   3.248724   3.248793     1.8732     0.0424     0.0854    5.03021    783.000    34.8675    34.8690    1477.72    5.03009  1031.3807  1031.3820      0.756    7.33294 0.0000e+00
    792.974     3.6631     3.6624   3.249989   3.250030     1.8730     0.0361     0.0855    5.02826    784.000    34.8690    34.8703    1477.79    5.02815  1031.3851  1031.3862      0.706    7.33064 0.0000e+00
    793.987     3.6710     3.6704   3.250846   3.250936     1.8730     0.0348     0.0857    5.02797    785.000    34.8703    34.8721    1477.85    5.02785  1031.3898  1031.3914      1.027    7.32915 0.0000e+00
    795.000     3.6774     3.6774   3.251533   3.251698     1.8724     0.0348     0.0854    5.02555    786.000    34.8712    34.8732    1477.89    5.02543  1031.3944  1031.3960      1.316    7.32795 0.0000e+00
    796.014     3.6804     3.6797   3.251903   3.251981     1.8724     0.0348     0.0853    5.02565    787.000    34.8719    34.8736    1477.92    5.02553  1031.3992  1031.4006      1.499    7.32737 0.0000e+00
    797.027     3.6854     3.6840   3.252446   3.252443     1.8719     0.0357     0.0850    5.02389    788.000    34.8726    34.8740    1477.96    5.02377  1031.4038  1031.4052      1.559    7.32644 0.0000e+00
    798.041     3.6855     3.6850   3.252496   3.252651     1.8716     0.0348     0.0858    5.02328    789.000    34.8725    34.8749    1477.98    5.02316  1031.4084  1031.4103      1.464    7.32642 0.0000e+00
    799.054     3.6851     3.6847   3.252515   3.252645     1.8714     0.0360     0.0866    5.02314    790.000    34.8726    34.8746    1477.99    5.02302  1031.4132  1031.4148      1.161    7.32648 0.0000e+00
    800.067     3.6876     3.6873   3.252788   3.252942     1.8697     0.0461     0.0859    5.01738    791.000    34.8727    34.8749    1478.02    5.01726  1031.4176  1031.4194      0.604    7.32604 0.0000e+00
    801.081     3.6856     3.6864   3.252639   3.252914     1.8678     0.0307     0.0854    5.01145    792.000    34.8725    34.8749    1478.03    5.01132  1031.4224  1031.4241      0.546    7.32640 0.0000e+00
    802.094     3.6678     3.6794   3.250858   3.252402     1.8668     0.0220     0.0855    5.01101    793.000    34.8696    34.8757    1477.96    5.01089  1031.4269  1031.4303      1.192    7.32977 0.0000e+00
    803.108     3.6214     3.6270   3.246436   3.247591     1.8655     0.0226     0.0851    5.01322    794.000    34.8656    34.8735    1477.78    5.01310  1031.4338  1031.4395      1.545    7.33838 0.0000e+00
    804.121     3.6266     3.6250   3.246982   3.246933     1.8645     0.0226     0.0861    5.00939    795.000    34.8661    34.8673    1477.82    5.00927  1031.4384  1031.4395      1.688    7.33742 0.0000e+00
    805.134     3.6417     3.6392   3.248506   3.248232     1.8635     0.0310     0.0860    5.00457    796.000    34.8677    34.8672    1477.90    5.00445  1031.4424  1031.4423      1.645    7.33459 0.0000e+00
    806.148     3.6429     3.6424   3.248617   3.248788     1.8635     0.0346     0.0866    5.00483    797.000    34.8673    34.8698    1477.92    5.00471  1031.4465  1031.4486      1.429    7.33440 0.0000e+00
    807.161     3.6410     3.6410   3.248487   3.248681     1.8638     0.0244     0.0855    5.00713    798.000    34.8672    34.8695    1477.93    5.00701  1031.4514  1031.4532      1.075    7.33474 0.0000e+00
    808.175     3.6393     3.6384   3.248339   3.248445     1.8645     0.0308     0.0857    5.01038    799.000    34.8667    34.8689    1477.94    5.01026  1031.4558  1031.4576      0.700    7.33508 0.0000e+00
    809.188     3.6443     3.6453   3.248829   3.249118     1.8654     0.0271     0.0858    5.01365    800.000    34.8667    34.8691    1477.98    5.01353  1031.4598  1031.4617      0.414    7.33417 0.0000e+00
    810.202     3.6539     3.6522   3.249909   3.249869     1.8663     0.0473     0.0852    5.01630    801.000    34.8689    34.8703    1478.04    5.01618  1031.4651  1031.4664      1.326    7.33233 0.0000e+00
    811.215     3.6573     3.6563   3.250283   3.250334     1.8662     0.0410     0.0855    5.01616    802.000    34.8692    34.8709    1478.07    5.01604  1031.4696  1031.4711      1.678    7.33169 0.0000e+00
    812.229     3.6574     3.6565   3.250338   3.250428     1.8668     0.0350     0.0858    5.01892    803.000    34.8693    34.8712    1478.08    5.01880  1031.4742  1031.4760      1.810    7.33168 0.0000e+00
    813.242     3.6571     3.6564   3.250356   3.250476     1.8668     0.0183     0.0859    5.01967    804.000    34.8692    34.8714    1478.10    5.01955  1031.4789  1031.4807      1.755    7.33172 0.0000e+00
    814.255     3.6585     3.6577   3.250538   3.250635     1.8669     0.0111     0.0862    5.02034    805.000    34.8694    34.8714    1478.12    5.02022  1031.4835  1031.4852      1.494    7.33147 0.0000e+00
    815.269     3.6577     3.6566   3.250485   3.250584     1.8663     0.0352     0.0854    5.01904    806.000    34.8691    34.8714    1478.13    5.01892  1031.4880  1031.4900      1.012    7.33163 0.0000e+00
    816.282     3.6523     3.6513   3.249991   3.250118     1.8651     0.0357     0.0856    5.01628    807.000    34.8683    34.8710    1478.13    5.01616  1031.4928  1031.4950      0.526    7.33263 0.0000e+00
    817.296     3.6502     3.6474   3.249818   3.249656     1.8636     0.0327     0.0872    5.01143    808.000    34.8681    34.8690    1478.13    5.01131  1031.4974  1031.4985      0.695    7.33304 0.0000e+00
    818.309     3.6476     3.6482   3.249573   3.249906     1.8635     0.0233     0.0856    5.01232    809.000    34.8674    34.8706    1478.14    5.01220  1031.5018  1031.5044      1.375    7.33355 0.0000e+00
    819.323     3.6427     3.6384   3.249099   3.249225     1.8635     0.0279     0.0855    5.01369    810.000    34.8664    34.8725    1478.13    5.01357  1031.5063  1031.5116      1.648    7.33448 0.0000e+00
    820.336     3.6054     3.6033   3.245554   3.245707     1.8635     0.0351     0.0862    5.01955    811.000    34.8631    34.8672    1477.99    5.01943  1031.5128  1031.5164      1.765    7.34141 0.0000e+00
    821.350     3.6010     3.5991   3.245173   3.245234     1.8632     0.0348     0.0867    5.01951    812.000    34.8627    34.8655    1477.99    5.01939  1031.5177  1031.5201      1.720    7.34223 0.0000e+00
    822.363     3.6046     3.6043   3.245585   3.245597     1.8627     0.0348     0.0867    5.01788    813.000    34.8633    34.8638    1478.02    5.01776  1031.5223  1031.5228      1.486    7.34155 0.0000e+00
    823.377     3.6095     3.6092   3.246079   3.246225     1.8626     0.0348     0.0863    5.01753    814.000    34.8635    34.8655    1478.06    5.01741  1031.5266  1031.5282      0.972    7.34065 0.0000e+00
    824.390     3.6109     3.6103   3.246205   3.246334     1.8645     0.0355     0.0864    5.02521    815.000    34.8630    34.8651    1478.08    5.02510  1031.5308  1031.5325      0.241    7.34043 0.0000e+00
    825.404     3.6116     3.6110   3.246347   3.246479     1.8655     0.0353     0.0858    5.02920    816.000    34.8634    34.8656    1478.10    5.02908  1031.5355  1031.5374      1.145    7.34027 0.0000e+00
    826.417     3.6108     3.6105   3.246326   3.246474     1.8659     0.0348     0.0859    5.03138    817.000    34.8635    34.8656    1478.11    5.03126  1031.5404  1031.5421      1.489    7.34042 0.0000e+00
    827.431     3.6111     3.6106   3.246381   3.246534     1.8658     0.0338     0.0859    5.03186    818.000    34.8633    34.8656    1478.13    5.03175  1031.5449  1031.5468      1.698    7.34038 0.0000e+00
    828.445     3.6111     3.6105   3.246446   3.246562     1.8658     0.0225     0.0869    5.03233    819.000    34.8636    34.8655    1478.15    5.03221  1031.5497  1031.5513      1.749    7.34037 0.0000e+00
    829.458     3.6111     3.6107   3.246475   3.246617     1.8658     0.0283     0.0868    5.03321    820.000    34.8633    34.8654    1478.16    5.03309  1031.5542  1031.5559      1.652    7.34037 0.0000e+00
    830.472     3.6114     3.6111   3.246544   3.246711     1.8658     0.0356     0.0869    5.03353    821.000    34.8633    34.8656    1478.18    5.03341  1031.5587  1031.5605      1.378    7.34031 0.0000e+00
    831.485     3.6112     3.6107   3.246550   3.246696     1.8659     0.0358     0.0864    5.03472    822.000    34.8631    34.8653    1478.20    5.03461  1031.5632  1031.5651      0.750    7.34037 0.0000e+00
    832.499     3.6117     3.6111   3.246636   3.246754     1.8657     0.0352     0.0883    5.03462    823.000    34.8630    34.8651    1478.21    5.03450  1031.5677  1031.5695      0.488    7.34028 0.0000e+00
    833.512     3.6108     3.6105   3.246604   3.246762     1.8656     0.0352     0.0862    5.03489    824.000    34.8631    34.8652    1478.23    5.03477  1031.5726  1031.5743      0.856    7.34044 0.0000e+00
    834.526     3.6106     3.6104   3.246631   3.246809     1.8653     0.0354     0.0857    5.03481    825.000    34.8630    34.8654    1478.24    5.03469  1031.5773  1031.5791      1.134    7.34047 0.0000e+00
    835.539     3.6081     3.6080   3.246440   3.246635     1.8653     0.0348     0.0869    5.03577    826.000    34.8629    34.8653    1478.25    5.03565  1031.5820  1031.5840      1.435    7.34093 0.0000e+00
    836.553     3.6072     3.6067   3.246372   3.246538     1.8651     0.0348     0.0869    5.03564    827.000    34.8625    34.8651    1478.26    5.03552  1031.5865  1031.5886      1.616    7.34111 0.0000e+00
    837.567     3.6066     3.6063   3.246360   3.246528     1.8650     0.0357     0.0866    5.03613    828.000    34.8625    34.8648    1478.27    5.03601  1031.5912  1031.5930      1.644    7.34123 0.0000e+00
    838.580     3.6043     3.6036   3.246173   3.246362     1.8650     0.0405     0.0864    5.03723    829.000    34.8622    34.8652    1478.28    5.03711  1031.5959  1031.5984      1.489    7.34166 0.0000e+00
    839.594     3.6014     3.6027   3.245952   3.246248     1.8649     0.0466     0.0858    5.03761    830.000    34.8621    34.8642    1478.29    5.03749  1031.6008  1031.6024      1.162    7.34219 0.0000e+00
    840.607     3.5997     3.5988   3.245819   3.245963     1.8648     0.0320     0.0859    5.03849    831.000    34.8618    34.8644    1478.29    5.03837  1031.6055  1031.6077      0.735    7.34252 0.0000e+00
    841.621     3.5927     3.5915   3.245151   3.245227     1.8648     0.0386     0.0861    5.03983    832.000    34.8607    34.8629    1478.28    5.03971  1031.6101  1031.6119      0.478    7.34384 0.0000e+00
    842.635     3.5924     3.5911   3.245173   3.245238     1.8647     0.0352     0.0858    5.04037    833.000    34.8608    34.8630    1478.30    5.04025  1031.6149  1031.6167      0.985    7.34390 0.0000e+00
    843.648     3.5878     3.5884   3.244766   3.245061     1.8645     0.0370     0.0868    5.04089    834.000    34.8603    34.8632    1478.29    5.04077  1031.6196  1031.6218      1.348    7.34475 0.0000e+00
    844.662     3.5832     3.5823   3.244342   3.244481     1.8647     0.0355     0.0871    5.04303    835.000    34.8596    34.8622    1478.29    5.04291  1031.6243  1031.6265      1.507    7.34563 0.0000e+00
    845.675     3.5802     3.5797   3.244091   3.244249     1.8648     0.0348     0.0870    5.04439    836.000    34.8592    34.8616    1478.29    5.04427  1031.6290  1031.6310      1.469    7.34619 0.0000e+00
    846.689     3.5792     3.5787   3.244043   3.244206     1.8646     0.0348     0.0866    5.04444    837.000    34.8592    34.8616    1478.30    5.04432  1031.6337  1031.6357      1.221    7.34637 0.0000e+00
    847.703     3.5799     3.5807   3.244120   3.244402     1.8648     0.0352     0.0861    5.04590    838.000    34.8589    34.8614    1478.32    5.04578  1031.6381  1031.6400      0.875    7.34627 0.0000e+00
    848.716     3.5802     3.5788   3.244219   3.244242     1.8648     0.0353     0.0863    5.04638    839.000    34.8591    34.8610    1478.34    5.04626  1031.6428  1031.6445      0.938    7.34619 0.0000e+00
    849.730     3.6021     3.6068   3.246468   3.246820     1.8649     0.0348     0.0868    5.04429    840.000    34.8623    34.8614    1478.45    5.04417  1031.6473  1031.6461      1.076    7.34206 0.0000e+00
    850.744     3.6170     3.6162   3.247953   3.248064     1.8657     0.0348     0.0856    5.04590    841.000    34.8637    34.8658    1478.54    5.04579  1031.6512  1031.6531      0.960    7.33929 0.0000e+00
    851.757     3.6176     3.6166   3.248077   3.248174     1.8661     0.0269     0.0861    5.04790    842.000    34.8639    34.8661    1478.55    5.04778  1031.6560  1031.6580      0.709    7.33916 0.0000e+00
    852.771     3.6181     3.6169   3.248191   3.248252     1.8652     0.0305     0.0863    5.04505    843.000    34.8642    34.8662    1478.57    5.04493  1031.6609  1031.6626      0.880    7.33905 0.0000e+00
    853.785     3.6181     3.6175   3.248237   3.248367     1.8646     0.0277     0.0866    5.04374    844.000    34.8643    34.8664    1478.59    5.04362  1031.6656  1031.6674      1.304    7.33906 0.0000e+00
    854.798     3.6179     3.6175   3.248261   3.248428     1.8638     0.0348     0.0865    5.04126    845.000    34.8643    34.8666    1478.61    5.04114  1031.6703  1031.6721      1.505    7.33910 0.0000e+00
    855.812     3.6169     3.6164   3.248223   3.248369     1.8630     0.0115     0.0866    5.03936    846.000    34.8642    34.8665    1478.62    5.03924  1031.6750  1031.6769      1.537    7.33926 0.0000e+00
    856.826     3.6175     3.6163   3.248326   3.248386     1.8624     0.0211     0.0871    5.03757    847.000    34.8644    34.8664    1478.64    5.03745  1031.6797  1031.6814      1.388    7.33915 0.0000e+00
    857.839     3.6175     3.6171   3.248355   3.248510     1.8621     0.0360     0.0870    5.03720    848.000    34.8642    34.8664    1478.65    5.03708  1031.6842  1031.6859      1.010    7.33917 0.0000e+00
    858.853     3.6171     3.6163   3.248359   3.248463     1.8616     0.0276     0.0859    5.03601    849.000    34.8641    34.8662    1478.67    5.03589  1031.6887  1031.6906      0.530    7.33923 0.0000e+00
    859.867     3.6172     3.6166   3.248414   3.248527     1.8607     0.0305     0.0862    5.03331    850.000    34.8641    34.8662    1478.69    5.03319  1031.6935  1031.6952      0.658    7.33922 0.0000e+00
    860.880     3.6172     3.6168   3.248476   3.248608     1.8602     0.0349     0.0855    5.03222    851.000    34.8644    34.8663    1478.70    5.03210  1031.6982  1031.6998      1.237    7.33921 0.0000e+00
    861.894     3.6187     3.6190   3.248656   3.248881     1.8600     0.0356     0.0859    5.03200    852.000    34.8644    34.8667    1478.73    5.03189  1031.7028  1031.7046      1.608    7.33893 0.0000e+00
    862.908     3.6184     3.6190   3.248688   3.248935     1.8598     0.0358     0.0863    5.03194    853.000    34.8645    34.8669    1478.74    5.03182  1031.7075  1031.7094      1.772    7.33898 0.0000e+00
