WetView ver 7.1	01-18-2019	14:31:20
ACS Meter
530000CE		; Serial number
3	; structure version number
Reserved
0.000000	0.000000		; Depth calibration
115200			; Baud rate
0.250000			; Path length (meters)
86			; output wavelengths
35			; number of temperature bins
					0.885858	1.340364	2.431739	3.463729	4.547846	5.485068	6.514286	7.533714	8.489306	9.487541	10.485714	11.516875	12.472329	13.483333	14.486557	15.492807	16.485000	17.477600	18.490213	19.507609	20.532308	21.488909	22.494545	23.502453	24.501000	25.491591	26.490000	27.488500	28.493590	29.525349	30.494902	31.484583	32.492128	33.502727	34.504884	; temperature bins
19500	0.00202	0.10183	0.17192	0.20364	0.22571	0.23926	0.24752	0.25380	0.25990	0.25603	0.25717	0.25730	0.25868	0.25727	0.25929	0.25438	0.25683	0.25676	0.25541	0.25375	0.25277	0.25071	0.25107	0.24881	0.24618	0.24322	0.23828	0.23395	0.22999	0.22532	0.22427	0.22111	0.21922	0.21797	0.21497	0.21203	0.20845	0.20517	0.20286	0.19908	0.19550	0.19099	0.18469	0.17791	0.16848	0.15561	0.14001	0.12008	0.09650	0.06940	0.04169	0.01718	-0.00131	-0.01229	-0.01995	-0.02662	-0.03366	-0.04103	-0.05020	-0.05824	-0.06641	-0.08038	-0.09520	-0.11130	-0.12898	-0.14389	-0.15637	-0.16969	-0.18386	-0.20405	-0.23023	-0.26539	-0.30991	-0.36718	-0.43586	-0.52371	-0.63183	-0.76518	-0.92468	-1.10975	-1.31902	-1.54285	-1.76991	-1.98053	-2.15680	-2.26949	-0.18303	-0.09369	-0.04724	-0.02388	-0.00814	0.00053	0.00414	0.01181	0.01438	0.01437	0.01764	0.01687	0.01639	0.01639	0.01694	0.01718	0.01926	0.01810	0.01905	0.01893	0.02031	0.01921	0.01917	0.01912	0.01741	0.01683	0.01354	0.01078	0.00777	0.00503	0.00296	0.00220	0.00117	0.00042	-0.00076	-0.00243	-0.00429	-0.00684	-0.00774	-0.00999	-0.01217	-0.01507	-0.01809	-0.02282	-0.03094	-0.03962	-0.05190	-0.06719	-0.08608	-0.10853	-0.13353	-0.15897	-0.18061	-0.19668	-0.20587	-0.21250	-0.21800	-0.22400	-0.23030	-0.23703	-0.24392	-0.25281	-0.26412	-0.27740	-0.29312	-0.30830	-0.32175	-0.33331	-0.34418	-0.35752	-0.37470	-0.39810	-0.42886	-0.46919	-0.52043	-0.58569	-0.66743	-0.76756	-0.89052	-1.03796	-1.21198	-1.40905	-1.62327	-1.84690	-2.06076	-2.24817	21.54	0.0	0.00	22.06	472	775	466	706
19750	-0.00792	0.10358	0.17948	0.19947	0.23019	0.24614	0.24226	0.25487	0.25531	0.25152	0.26158	0.25698	0.25532	0.25796	0.26053	0.25497	0.25613	0.25598	0.25563	0.25312	0.25446	0.24864	0.25200	0.25022	0.24416	0.24408	0.23855	0.23328	0.23126	0.22640	0.22334	0.22215	0.21867	0.21770	0.21493	0.21070	0.20990	0.20456	0.20229	0.19980	0.19463	0.19065	0.18583	0.17745	0.16907	0.15604	0.13955	0.12004	0.09619	0.06935	0.04190	0.01711	-0.00062	-0.01210	-0.02002	-0.02658	-0.03389	-0.04063	-0.04929	-0.05783	-0.06625	-0.08038	-0.09467	-0.11124	-0.12911	-0.14402	-0.15634	-0.16954	-0.18357	-0.20382	-0.23137	-0.26471	-0.31054	-0.36700	-0.43519	-0.52399	-0.63200	-0.76509	-0.92563	-1.10966	-1.31829	-1.54266	-1.76967	-1.98068	-2.15770	-2.26966	-0.17446	-0.09687	-0.04857	-0.02360	-0.00555	0.00200	0.00802	0.01194	0.01610	0.01580	0.01660	0.01586	0.01651	0.01649	0.01633	0.01727	0.01805	0.01760	0.01923	0.01896	0.01941	0.01963	0.01956	0.01837	0.01843	0.01616	0.01380	0.01100	0.00769	0.00494	0.00257	0.00171	0.00111	0.00036	-0.00126	-0.00297	-0.00384	-0.00612	-0.00790	-0.01055	-0.01207	-0.01500	-0.01835	-0.02310	-0.03094	-0.03930	-0.05164	-0.06773	-0.08654	-0.10891	-0.13376	-0.15888	-0.18101	-0.19663	-0.20598	-0.21274	-0.21827	-0.22359	-0.23023	-0.23680	-0.24420	-0.25294	-0.26418	-0.27763	-0.29349	-0.30854	-0.32219	-0.33308	-0.34419	-0.35763	-0.37482	-0.39826	-0.42895	-0.46984	-0.52047	-0.58587	-0.66741	-0.76813	-0.89062	-1.03804	-1.21151	-1.40945	-1.62299	-1.84673	-2.06179	-2.24834	21.54	0.0	0.00	22.07	473	776	467	706
20000	0.00205	0.10181	0.17331	0.20883	0.23286	0.23886	0.25087	0.25486	0.25525	0.24569	0.25950	0.26235	0.26040	0.25566	0.25781	0.25743	0.25501	0.25701	0.25476	0.25694	0.25311	0.25052	0.25218	0.24845	0.24711	0.24289	0.23941	0.23426	0.23023	0.22566	0.22484	0.22248	0.21949	0.21892	0.21449	0.21226	0.20989	0.20479	0.20306	0.19890	0.19498	0.19199	0.18566	0.17744	0.16877	0.15650	0.13886	0.11994	0.09555	0.06925	0.04181	0.01731	-0.00171	-0.01243	-0.02006	-0.02698	-0.03379	-0.04077	-0.04930	-0.05812	-0.06627	-0.08023	-0.09531	-0.11126	-0.12978	-0.14374	-0.15632	-0.16951	-0.18332	-0.20415	-0.23025	-0.26531	-0.31055	-0.36686	-0.43449	-0.52459	-0.63180	-0.76524	-0.92543	-1.10833	-1.31875	-1.54285	-1.76944	-1.98201	-2.15680	-2.26968	-0.17513	-0.09149	-0.05353	-0.02848	-0.00795	0.00123	0.00614	0.01445	0.01310	0.01673	0.01593	0.01563	0.01632	0.01796	0.01761	0.01726	0.01796	0.01929	0.01916	0.01895	0.01938	0.01920	0.01836	0.01948	0.01740	0.01618	0.01385	0.01106	0.00749	0.00473	0.00316	0.00141	0.00091	0.00026	-0.00105	-0.00254	-0.00407	-0.00627	-0.00846	-0.01012	-0.01216	-0.01531	-0.01852	-0.02296	-0.03112	-0.03990	-0.05179	-0.06732	-0.08666	-0.10930	-0.13376	-0.15932	-0.18110	-0.19675	-0.20619	-0.21270	-0.21822	-0.22391	-0.23033	-0.23692	-0.24419	-0.25287	-0.26372	-0.27768	-0.29246	-0.30833	-0.32206	-0.33348	-0.34474	-0.35780	-0.37478	-0.39799	-0.42894	-0.46979	-0.52075	-0.58597	-0.66748	-0.76816	-0.89080	-1.03821	-1.21194	-1.40934	-1.62308	-1.84699	-2.06094	-2.24912	21.55	0.0	0.00	22.08	473	776	467	706
20250	-0.00592	0.10533	0.16578	0.20094	0.23708	0.23539	0.24520	0.25442	0.25990	0.25283	0.26563	0.25303	0.25895	0.25864	0.25595	0.25608	0.25668	0.25456	0.25644	0.25366	0.25428	0.24950	0.24922	0.25028	0.24614	0.24147	0.24016	0.23323	0.22948	0.22823	0.22199	0.22357	0.21871	0.21726	0.21588	0.21072	0.20848	0.20597	0.20229	0.19891	0.19550	0.19048	0.18485	0.17792	0.16816	0.15575	0.13899	0.11977	0.09552	0.06937	0.04191	0.01739	-0.00149	-0.01221	-0.02000	-0.02666	-0.03397	-0.04047	-0.04963	-0.05792	-0.06622	-0.07996	-0.09462	-0.11109	-0.12907	-0.14369	-0.15605	-0.16919	-0.18344	-0.20336	-0.22979	-0.26597	-0.30919	-0.36651	-0.43555	-0.52289	-0.63096	-0.76551	-0.92387	-1.10983	-1.31786	-1.54162	-1.77059	-1.97927	-2.15680	-2.26966	-0.17568	-0.09369	-0.05099	-0.02360	-0.01197	-0.00408	0.00290	0.00888	0.01380	0.01446	0.01548	0.01512	0.01651	0.01584	0.01617	0.01650	0.01748	0.01705	0.01808	0.01952	0.01897	0.01921	0.01916	0.01837	0.01738	0.01676	0.01320	0.01013	0.00740	0.00443	0.00276	0.00144	0.00036	0.00026	-0.00165	-0.00325	-0.00431	-0.00623	-0.00825	-0.01008	-0.01219	-0.01519	-0.01835	-0.02307	-0.03058	-0.03967	-0.05137	-0.06756	-0.08629	-0.10873	-0.13380	-0.15906	-0.18121	-0.19683	-0.20603	-0.21280	-0.21804	-0.22388	-0.23072	-0.23694	-0.24404	-0.25300	-0.26415	-0.27727	-0.29294	-0.30853	-0.32194	-0.33360	-0.34469	-0.35780	-0.37499	-0.39794	-0.42908	-0.46988	-0.52061	-0.58644	-0.66771	-0.76828	-0.89072	-1.03840	-1.21200	-1.40950	-1.62358	-1.84658	-2.06194	-2.24827	21.54	0.0	0.00	22.10	473	775	467	706
20500	-0.02582	0.09309	0.17184	0.20884	0.23050	0.23201	0.24826	0.24749	0.25432	0.25104	0.26356	0.25856	0.25640	0.25933	0.25098	0.25514	0.25783	0.25367	0.25655	0.25193	0.25193	0.25347	0.24959	0.24730	0.24745	0.24175	0.23878	0.23392	0.22820	0.22690	0.22396	0.22090	0.21951	0.21726	0.21500	0.21163	0.20829	0.20481	0.20269	0.19891	0.19533	0.19082	0.18502	0.17744	0.16846	0.15603	0.13969	0.11949	0.09591	0.06908	0.04111	0.01699	-0.00112	-0.01249	-0.02002	-0.02694	-0.03423	-0.04086	-0.04964	-0.05855	-0.06711	-0.08059	-0.09511	-0.11202	-0.12933	-0.14432	-0.15690	-0.16886	-0.18414	-0.20383	-0.23022	-0.26591	-0.30983	-0.36730	-0.43651	-0.52344	-0.63284	-0.76570	-0.92390	-1.11144	-1.31807	-1.54141	-1.77201	-1.97953	-2.15761	-2.27108	-0.17138	-0.09640	-0.05312	-0.02574	-0.00857	0.00090	0.00399	0.01155	0.01427	0.01484	0.01483	0.01579	0.01513	0.01551	0.01617	0.01692	0.01728	0.01866	0.01799	0.01889	0.01886	0.01961	0.01877	0.01843	0.01779	0.01654	0.01368	0.01200	0.00736	0.00444	0.00295	0.00160	0.00112	-0.00008	-0.00115	-0.00258	-0.00446	-0.00643	-0.00812	-0.01023	-0.01242	-0.01461	-0.01839	-0.02284	-0.03082	-0.03978	-0.05192	-0.06711	-0.08658	-0.10895	-0.13346	-0.15919	-0.18099	-0.19651	-0.20572	-0.21233	-0.21840	-0.22409	-0.23026	-0.23675	-0.24407	-0.25303	-0.26405	-0.27766	-0.29308	-0.30855	-0.32206	-0.33334	-0.34474	-0.35766	-0.37512	-0.39864	-0.42918	-0.46953	-0.52110	-0.58621	-0.66768	-0.76858	-0.89124	-1.03833	-1.21231	-1.40907	-1.62389	-1.84706	-2.06124	-2.24885	21.53	0.0	0.00	22.10	473	775	467	706
20750	0.00207	0.09659	0.15508	0.20218	0.23049	0.23374	0.24899	0.24918	0.25734	0.25103	0.25988	0.26061	0.25713	0.26024	0.25536	0.25369	0.25484	0.25470	0.25385	0.25385	0.25219	0.25246	0.24990	0.24830	0.24816	0.24140	0.23875	0.23464	0.22848	0.22741	0.22337	0.22324	0.21946	0.21673	0.21430	0.21205	0.20908	0.20458	0.20211	0.19890	0.19480	0.19048	0.18453	0.17792	0.16801	0.15560	0.13913	0.11936	0.09594	0.06938	0.04115	0.01689	-0.00158	-0.01293	-0.02083	-0.02751	-0.03455	-0.04130	-0.05034	-0.05897	-0.06753	-0.08115	-0.09594	-0.11232	-0.12992	-0.14506	-0.15765	-0.16990	-0.18526	-0.20581	-0.23115	-0.26789	-0.31054	-0.36795	-0.43716	-0.52448	-0.63301	-0.76726	-0.92562	-1.11241	-1.31961	-1.54327	-1.77196	-1.98116	-2.15818	-2.27390	-0.16956	-0.09239	-0.05171	-0.01931	-0.00836	-0.00255	0.00724	0.00975	0.01334	0.01493	0.01739	0.01841	0.01621	0.01965	0.01835	0.01698	0.01740	0.01752	0.01854	0.01844	0.02026	0.01962	0.01916	0.01877	0.01774	0.01650	0.01359	0.01047	0.00836	0.00532	0.00316	0.00172	0.00119	0.00046	-0.00058	-0.00272	-0.00417	-0.00620	-0.00800	-0.01016	-0.01199	-0.01462	-0.01785	-0.02255	-0.03069	-0.03977	-0.05198	-0.06737	-0.08648	-0.10898	-0.13377	-0.15912	-0.18079	-0.19630	-0.20596	-0.21265	-0.21807	-0.22362	-0.23024	-0.23675	-0.24392	-0.25244	-0.26369	-0.27749	-0.29277	-0.30841	-0.32171	-0.33329	-0.34431	-0.35743	-0.37517	-0.39799	-0.42875	-0.46975	-0.52079	-0.58573	-0.66697	-0.76830	-0.89083	-1.03844	-1.21129	-1.40896	-1.62300	-1.84626	-2.06091	-2.24827	21.54	0.0	0.00	22.11	472	775	467	706
21000	-0.01192	0.08435	0.17182	0.20342	0.23602	0.23838	0.24561	0.25379	0.25379	0.25239	0.25791	0.25729	0.25721	0.25887	0.25428	0.25514	0.25487	0.25623	0.25455	0.25349	0.25585	0.25125	0.25076	0.24770	0.24716	0.24194	0.23918	0.23412	0.22923	0.22692	0.22370	0.22198	0.21930	0.21752	0.21475	0.21097	0.20890	0.20460	0.20212	0.19874	0.19498	0.18998	0.18485	0.17712	0.16815	0.15515	0.13869	0.11906	0.09537	0.06842	0.04060	0.01622	-0.00188	-0.01320	-0.02136	-0.02778	-0.03532	-0.04194	-0.05059	-0.05925	-0.06806	-0.08167	-0.09648	-0.11313	-0.13074	-0.14521	-0.15818	-0.17022	-0.18525	-0.20554	-0.23163	-0.26719	-0.31118	-0.36822	-0.43713	-0.52505	-0.63278	-0.76710	-0.92582	-1.11054	-1.32027	-1.54327	-1.77095	-1.98111	-2.15647	-2.27170	-0.17817	-0.09737	-0.05003	-0.02390	-0.00771	-0.00065	0.00599	0.01127	0.01449	0.01712	0.01626	0.01861	0.01540	0.01638	0.01782	0.01794	0.01861	0.01878	0.01972	0.01993	0.01984	0.01963	0.01955	0.01838	0.01845	0.01648	0.01386	0.01191	0.00856	0.00554	0.00336	0.00206	0.00162	0.00041	-0.00113	-0.00235	-0.00387	-0.00587	-0.00748	-0.00974	-0.01191	-0.01446	-0.01797	-0.02238	-0.03047	-0.03922	-0.05131	-0.06685	-0.08593	-0.10855	-0.13355	-0.15855	-0.18073	-0.19608	-0.20540	-0.21206	-0.21790	-0.22344	-0.23016	-0.23671	-0.24373	-0.25251	-0.26378	-0.27729	-0.29247	-0.30797	-0.32195	-0.33268	-0.34397	-0.35724	-0.37449	-0.39763	-0.42835	-0.46912	-0.51998	-0.58507	-0.66686	-0.76744	-0.89059	-1.03786	-1.21113	-1.40866	-1.62316	-1.84591	-2.06134	-2.24857	21.54	0.0	0.00	22.11	472	775	466	706
21250	-0.00592	0.08786	0.16282	0.19676	0.22676	0.23626	0.24256	0.25087	0.25885	0.24924	0.25435	0.25872	0.25513	0.25476	0.25532	0.25548	0.25883	0.25418	0.25445	0.25312	0.25277	0.25132	0.24878	0.24972	0.24543	0.24250	0.23835	0.23239	0.23013	0.22622	0.22318	0.22250	0.21873	0.21608	0.21452	0.21095	0.20826	0.20401	0.20212	0.19837	0.19498	0.19049	0.18405	0.17729	0.16786	0.15457	0.13854	0.11893	0.09498	0.06844	0.04062	0.01559	-0.00186	-0.01343	-0.02134	-0.02813	-0.03491	-0.04217	-0.05105	-0.05971	-0.06854	-0.08164	-0.09645	-0.11308	-0.13059	-0.14546	-0.15843	-0.17121	-0.18556	-0.20587	-0.23191	-0.26733	-0.31182	-0.36909	-0.43729	-0.52519	-0.63405	-0.76640	-0.92604	-1.11137	-1.31979	-1.54405	-1.77158	-1.98169	-2.15829	-2.27225	-0.17261	-0.09734	-0.04688	-0.02415	-0.00600	-0.00082	0.00632	0.01028	0.01416	0.01551	0.01540	0.01761	0.01639	0.01886	0.01771	0.01788	0.01867	0.01871	0.01913	0.01947	0.01984	0.01964	0.01956	0.01913	0.01845	0.01588	0.01388	0.01076	0.00831	0.00526	0.00341	0.00213	0.00164	0.00070	-0.00061	-0.00212	-0.00417	-0.00583	-0.00770	-0.00974	-0.01161	-0.01510	-0.01859	-0.02314	-0.03042	-0.03910	-0.05123	-0.06696	-0.08616	-0.10849	-0.13367	-0.15861	-0.18073	-0.19612	-0.20587	-0.21212	-0.21787	-0.22376	-0.23006	-0.23649	-0.24375	-0.25249	-0.26383	-0.27698	-0.29246	-0.30794	-0.32150	-0.33306	-0.34411	-0.35696	-0.37435	-0.39769	-0.42846	-0.46919	-0.52029	-0.58540	-0.66747	-0.76802	-0.89066	-1.03836	-1.21126	-1.40821	-1.62325	-1.84646	-2.06103	-2.24840	21.54	0.0	0.00	22.11	472	775	467	706
21500	-0.02582	0.11233	0.16134	0.20094	0.22676	0.23501	0.24900	0.25549	0.25177	0.25783	0.25202	0.25730	0.25941	0.25613	0.25202	0.25778	0.25513	0.25392	0.25903	0.25030	0.25469	0.25125	0.25015	0.24957	0.24496	0.24294	0.23976	0.23297	0.22978	0.22710	0.22285	0.22253	0.21948	0.21607	0.21547	0.21116	0.20868	0.20519	0.20212	0.19856	0.19498	0.18998	0.18550	0.17729	0.16862	0.15487	0.13869	0.11950	0.09470	0.06855	0.04075	0.01624	-0.00198	-0.01331	-0.02110	-0.02789	-0.03479	-0.04228	-0.05107	-0.05945	-0.06829	-0.08180	-0.09644	-0.11361	-0.13087	-0.14558	-0.15888	-0.17055	-0.18612	-0.20641	-0.23146	-0.26829	-0.31248	-0.36839	-0.43850	-0.52491	-0.63431	-0.76732	-0.92566	-1.11272	-1.31991	-1.54322	-1.77327	-1.98126	-2.15920	-2.27316	-0.17567	-0.09733	-0.04893	-0.02089	-0.00599	-0.00082	0.00647	0.01002	0.01461	0.01570	0.01524	0.01796	0.01639	0.01743	0.01848	0.01715	0.01932	0.01988	0.01801	0.01942	0.01984	0.01920	0.01917	0.01913	0.01811	0.01683	0.01392	0.01163	0.00810	0.00556	0.00312	0.00233	0.00095	0.00011	-0.00079	-0.00253	-0.00384	-0.00598	-0.00776	-0.01023	-0.01205	-0.01486	-0.01797	-0.02286	-0.03098	-0.03948	-0.05142	-0.06705	-0.08607	-0.10868	-0.13378	-0.15871	-0.18089	-0.19653	-0.20562	-0.21249	-0.21810	-0.22383	-0.23013	-0.23635	-0.24378	-0.25280	-0.26364	-0.27743	-0.29272	-0.30791	-0.32188	-0.33342	-0.34401	-0.35757	-0.37439	-0.39769	-0.42874	-0.46949	-0.52047	-0.58568	-0.66702	-0.76851	-0.89101	-1.03782	-1.21179	-1.40849	-1.62333	-1.84620	-2.06094	-2.24869	21.53	0.0	0.00	22.09	473	776	467	706
21750	-0.00393	0.10356	0.15213	0.19575	0.22705	0.23500	0.24677	0.25486	0.25733	0.25467	0.26035	0.25476	0.25987	0.25429	0.25822	0.25590	0.25938	0.25599	0.25330	0.25484	0.25462	0.24824	0.25168	0.24926	0.24542	0.24412	0.23861	0.23527	0.22910	0.22657	0.22401	0.22300	0.22001	0.21678	0.21454	0.21204	0.20950	0.20459	0.20174	0.19891	0.19481	0.19065	0.18453	0.17760	0.16846	0.15560	0.13827	0.11893	0.09579	0.06816	0.04073	0.01623	-0.00198	-0.01346	-0.02110	-0.02800	-0.03517	-0.04255	-0.05096	-0.05986	-0.06870	-0.08153	-0.09700	-0.11327	-0.13108	-0.14661	-0.15808	-0.17150	-0.18638	-0.20507	-0.23322	-0.26761	-0.31185	-0.36935	-0.43723	-0.52541	-0.63483	-0.76659	-0.92731	-1.11183	-1.31962	-1.54563	-1.77215	-1.98221	-2.15965	-2.27071	-0.17753	-0.09643	-0.05414	-0.02874	-0.01051	0.00180	0.00460	0.00682	0.01460	0.01264	0.01411	0.01672	0.01615	0.01816	0.01620	0.01778	0.01806	0.01809	0.01806	0.01895	0.01846	0.01962	0.01916	0.01838	0.01811	0.01587	0.01358	0.01049	0.00806	0.00479	0.00318	0.00185	0.00141	0.00006	-0.00110	-0.00228	-0.00436	-0.00589	-0.00786	-0.00978	-0.01241	-0.01514	-0.01808	-0.02248	-0.03070	-0.03954	-0.05149	-0.06706	-0.08607	-0.10909	-0.13348	-0.15882	-0.18051	-0.19634	-0.20596	-0.21304	-0.21822	-0.22404	-0.23036	-0.23659	-0.24392	-0.25271	-0.26379	-0.27714	-0.29289	-0.30831	-0.32169	-0.33338	-0.34460	-0.35736	-0.37487	-0.39789	-0.42899	-0.46992	-0.52079	-0.58569	-0.66762	-0.76772	-0.89078	-1.03824	-1.21171	-1.40932	-1.62239	-1.84657	-2.06157	-2.24824	21.54	0.0	0.00	22.08	473	775	467	706
22000	-0.00793	0.10355	0.16437	0.19428	0.22912	0.23973	0.24865	0.24224	0.25685	0.25374	0.26109	0.26092	0.26040	0.25543	0.25908	0.25139	0.25867	0.25314	0.25713	0.25202	0.25627	0.25278	0.24933	0.25057	0.24664	0.24194	0.23985	0.23371	0.23043	0.22590	0.22428	0.22277	0.21925	0.21678	0.21570	0.21204	0.20869	0.20578	0.20193	0.19909	0.19498	0.19082	0.18452	0.17744	0.16876	0.15501	0.13898	0.11949	0.09497	0.06882	0.04047	0.01609	-0.00187	-0.01321	-0.02113	-0.02802	-0.03532	-0.04206	-0.05135	-0.05951	-0.06820	-0.08183	-0.09674	-0.11340	-0.13063	-0.14576	-0.15892	-0.17027	-0.18631	-0.20629	-0.23150	-0.26787	-0.31215	-0.36844	-0.43840	-0.52476	-0.63368	-0.76790	-0.92573	-1.11213	-1.32127	-1.54331	-1.77260	-1.98226	-2.15851	-2.27262	-0.17699	-0.09872	-0.05211	-0.02794	-0.01333	-0.00122	0.00458	0.00820	0.01436	0.01330	0.01530	0.01611	0.01712	0.01632	0.01692	0.01655	0.01733	0.01753	0.01915	0.01893	0.01845	0.01835	0.01915	0.01909	0.01739	0.01586	0.01383	0.01046	0.00805	0.00501	0.00295	0.00133	0.00119	-0.00015	-0.00077	-0.00256	-0.00405	-0.00618	-0.00797	-0.01015	-0.01225	-0.01482	-0.01800	-0.02288	-0.03090	-0.03952	-0.05124	-0.06710	-0.08622	-0.10879	-0.13375	-0.15898	-0.18081	-0.19654	-0.20608	-0.21235	-0.21829	-0.22364	-0.23027	-0.23659	-0.24386	-0.25286	-0.26404	-0.27746	-0.29290	-0.30832	-0.32197	-0.33316	-0.34460	-0.35742	-0.37507	-0.39840	-0.42875	-0.46945	-0.52079	-0.58564	-0.66762	-0.76841	-0.89061	-1.03861	-1.21198	-1.40904	-1.62320	-1.84651	-2.06182	-2.24818	21.55	0.0	0.00	22.06	473	775	467	706
22260	-0.02184	0.12109	0.15510	0.21010	0.23604	0.23588	0.24975	0.25042	0.25636	0.25915	0.25915	0.25493	0.25969	0.25637	0.25906	0.25719	0.25602	0.25715	0.25526	0.25359	0.25554	0.25074	0.25224	0.24841	0.24641	0.24369	0.23882	0.23421	0.23076	0.22662	0.22351	0.22280	0.21934	0.21802	0.21503	0.21166	0.20951	0.20423	0.20345	0.19838	0.19482	0.19066	0.18469	0.17759	0.16816	0.15471	0.13896	0.11906	0.09509	0.06881	0.04085	0.01621	-0.00187	-0.01373	-0.02089	-0.02790	-0.03496	-0.04220	-0.05099	-0.05914	-0.06782	-0.08143	-0.09677	-0.11318	-0.13034	-0.14567	-0.15809	-0.17068	-0.18578	-0.20567	-0.23203	-0.26689	-0.31166	-0.36848	-0.43682	-0.52486	-0.63327	-0.76667	-0.92644	-1.11127	-1.31983	-1.54362	-1.77041	-1.98111	-2.15727	-2.27133	-0.16952	-0.08823	-0.04891	-0.02573	-0.00959	-0.00081	0.00602	0.01169	0.01313	0.01590	0.01524	0.01768	0.01628	0.01803	0.01695	0.01782	0.01862	0.01929	0.01916	0.01946	0.01985	0.01964	0.01957	0.01913	0.01809	0.01588	0.01507	0.01106	0.00805	0.00551	0.00337	0.00274	0.00109	0.00067	-0.00077	-0.00203	-0.00385	-0.00568	-0.00765	-0.01024	-0.01203	-0.01462	-0.01794	-0.02233	-0.03026	-0.03927	-0.05167	-0.06696	-0.08600	-0.10857	-0.13346	-0.15900	-0.18075	-0.19602	-0.20584	-0.21224	-0.21800	-0.22352	-0.23005	-0.23632	-0.24373	-0.25205	-0.26350	-0.27711	-0.29254	-0.30791	-0.32154	-0.33297	-0.34403	-0.35728	-0.37464	-0.39772	-0.42899	-0.46957	-0.52029	-0.58502	-0.66717	-0.76771	-0.88999	-1.03777	-1.21134	-1.40871	-1.62262	-1.84688	-2.06139	-2.24850	21.53	0.0	0.00	22.04	472	775	467	707
22500	0.00208	0.10182	0.16123	0.20343	0.23468	0.24138	0.24900	0.24626	0.25687	0.25419	0.26308	0.25761	0.25895	0.26185	0.25556	0.25455	0.25557	0.25740	0.25488	0.25312	0.25317	0.25220	0.25026	0.24937	0.24569	0.24345	0.23882	0.23279	0.22983	0.22752	0.22321	0.22256	0.22008	0.21657	0.21503	0.21208	0.20890	0.20482	0.20270	0.19874	0.19499	0.19049	0.18404	0.17712	0.16770	0.15560	0.13869	0.11907	0.09511	0.06814	0.04111	0.01598	-0.00211	-0.01297	-0.02086	-0.02801	-0.03532	-0.04195	-0.05084	-0.05976	-0.06808	-0.08155	-0.09649	-0.11299	-0.13074	-0.14534	-0.15815	-0.17093	-0.18557	-0.20529	-0.23115	-0.26711	-0.31166	-0.36859	-0.43713	-0.52483	-0.63301	-0.76692	-0.92588	-1.11116	-1.31950	-1.54264	-1.77192	-1.98079	-2.15692	-2.27176	-0.16894	-0.09369	-0.05036	-0.02304	-0.00533	-0.00218	0.00740	0.01168	0.01576	0.01570	0.01764	0.01775	0.01628	0.01723	0.01763	0.01721	0.01740	0.01879	0.01862	0.01847	0.01893	0.02006	0.01956	0.01765	0.01878	0.01681	0.01389	0.01104	0.00855	0.00504	0.00330	0.00256	0.00115	0.00039	-0.00068	-0.00220	-0.00394	-0.00579	-0.00736	-0.01022	-0.01176	-0.01448	-0.01828	-0.02257	-0.03056	-0.03934	-0.05121	-0.06709	-0.08602	-0.10848	-0.13333	-0.15857	-0.18061	-0.19630	-0.20572	-0.21223	-0.21796	-0.22362	-0.22992	-0.23637	-0.24361	-0.25259	-0.26389	-0.27709	-0.29252	-0.30813	-0.32151	-0.33298	-0.34429	-0.35746	-0.37470	-0.39789	-0.42891	-0.46954	-0.52047	-0.58549	-0.66726	-0.76798	-0.89060	-1.03793	-1.21171	-1.40880	-1.62346	-1.84663	-2.06143	-2.24779	21.54	0.0	0.00	22.02	472	775	467	707
